pl_age,pl_azimut_int,pl_bark_thick,pl_code,pl_dbh,pl_height,pl_leaf_area,pl_name,pl_radial_int,pl_remarks,pl_sap_units,pl_sapw_area,pl_sapw_depth,pl_sens_calib,pl_sens_cor_grad,pl_sens_cor_zero,pl_sens_hgt,pl_sens_length,pl_sens_man,pl_sens_meth,pl_sens_timestep,pl_social,pl_species,pl_treatment,si_code,pl_sap_units_orig
NA,"Corrected, measured azimuthal variation",28.1,ESP_TIL_MIX_Psy_Js_1,40.1,11.5,19.53,364,"Corrected, measured radial variation",NA,cm3 h-1,429.98,3.77,FALSE,NTG modelled,Moist nights zero flow,1.3,20,Lab made,HD,15,dominant,Pinus sylvestris,defoliated,ESP_TIL_MIX,mm3 mm-2 s-1
NA,"Corrected, measured azimuthal variation",34.3,ESP_TIL_MIX_Psy_Js_10,45.8,14.1,37.02,715,"Corrected, measured radial variation",NA,cm3 h-1,586.23,8.36,FALSE,NTG modelled,Moist nights zero flow,1.3,20,Lab made,HD,15,dominant,Pinus sylvestris,non-defoliated,ESP_TIL_MIX,mm3 mm-2 s-1
NA,"Corrected, measured azimuthal variation",22.5,ESP_TIL_MIX_Psy_Js_11,43.8,14.9,31.63,716,"Corrected, measured radial variation",NA,cm3 h-1,529.04,8.25,FALSE,NTG modelled,Moist nights zero flow,1.3,20,Lab made,HD,15,dominant,Pinus sylvestris,non-defoliated,ESP_TIL_MIX,mm3 mm-2 s-1
NA,"Corrected, measured azimuthal variation",30.5,ESP_TIL_MIX_Psy_Js_12,41.7,15.2,25.84,717,"Corrected, measured radial variation",NA,cm3 h-1,471.75,8.47,FALSE,NTG modelled,Moist nights zero flow,1.3,20,Lab made,HD,15,dominant,Pinus sylvestris,non-defoliated,ESP_TIL_MIX,mm3 mm-2 s-1
NA,"Corrected, measured azimuthal variation",21.5,ESP_TIL_MIX_Psy_Js_13,42.6,14.5,19.46,542,"Corrected, measured radial variation",NA,cm3 h-1,495.96,8.15,FALSE,NTG modelled,Moist nights zero flow,1.3,20,Lab made,HD,15,dominant,Pinus sylvestris,defoliated,ESP_TIL_MIX,mm3 mm-2 s-1
NA,"Corrected, measured azimuthal variation",28.8,ESP_TIL_MIX_Psy_Js_14,28.4,16.1,8.53,544,"Corrected, measured radial variation",NA,cm3 h-1,174.23,5.57,FALSE,NTG modelled,Moist nights zero flow,1.3,20,Lab made,HD,15,dominant,Pinus sylvestris,defoliated,ESP_TIL_MIX,mm3 mm-2 s-1
NA,"Corrected, measured azimuthal variation",29.4,ESP_TIL_MIX_Psy_Js_15,45.7,15.7,15.23,699,"Corrected, measured radial variation",NA,cm3 h-1,583.31,7.27,FALSE,NTG modelled,Moist nights zero flow,1.3,20,Lab made,HD,15,dominant,Pinus sylvestris,defoliated,ESP_TIL_MIX,mm3 mm-2 s-1
NA,"Corrected, measured azimuthal variation",29.8,ESP_TIL_MIX_Psy_Js_16,44.7,17.3,45.99,572,"Corrected, measured radial variation",NA,cm3 h-1,554.46,7.27,FALSE,NTG modelled,Moist nights zero flow,1.3,20,Lab made,HD,15,dominant,Pinus sylvestris,non-defoliated,ESP_TIL_MIX,mm3 mm-2 s-1
NA,"Corrected, measured azimuthal variation",29.1,ESP_TIL_MIX_Psy_Js_17,35.5,16.1,17.06,561,"Corrected, measured radial variation",NA,cm3 h-1,319.01,7.04,FALSE,NTG modelled,Moist nights zero flow,1.3,20,Lab made,HD,15,dominant,Pinus sylvestris,non-defoliated,ESP_TIL_MIX,mm3 mm-2 s-1
NA,"Corrected, measured azimuthal variation",30.1,ESP_TIL_MIX_Psy_Js_18,38.3,18,37.24,562,"Corrected, measured radial variation",NA,cm3 h-1,384.95,7.36,FALSE,NTG modelled,Moist nights zero flow,1.3,20,Lab made,HD,15,dominant,Pinus sylvestris,non-defoliated,ESP_TIL_MIX,mm3 mm-2 s-1
NA,"Corrected, measured azimuthal variation",26.7,ESP_TIL_MIX_Psy_Js_19,41,14.4,23.03,725,"Corrected, measured radial variation",NA,cm3 h-1,453.27,7.65,FALSE,NTG modelled,Moist nights zero flow,1.3,20,Lab made,HD,15,dominant,Pinus sylvestris,non-defoliated,ESP_TIL_MIX,mm3 mm-2 s-1
NA,"Corrected, measured azimuthal variation",27,ESP_TIL_MIX_Psy_Js_2,48,11.2,16.64,704,"Corrected, measured radial variation",NA,cm3 h-1,652.08,4.81,FALSE,NTG modelled,Moist nights zero flow,1.3,20,Lab made,HD,15,dominant,Pinus sylvestris,defoliated,ESP_TIL_MIX,mm3 mm-2 s-1
NA,"Corrected, measured azimuthal variation",10.3,ESP_TIL_MIX_Psy_Js_20,38.8,14.7,16.77,700,"Corrected, measured radial variation",NA,cm3 h-1,397.25,3.59,FALSE,NTG modelled,Moist nights zero flow,1.3,20,Lab made,HD,15,dominant,Pinus sylvestris,defoliated,ESP_TIL_MIX,mm3 mm-2 s-1
NA,"Corrected, measured azimuthal variation",28,ESP_TIL_MIX_Psy_Js_21,28.5,11.2,19.06,750,"Corrected, measured radial variation",NA,cm3 h-1,175.14,3.34,FALSE,NTG modelled,Moist nights zero flow,1.3,20,Lab made,HD,15,dominant,Pinus sylvestris,non-defoliated,ESP_TIL_MIX,mm3 mm-2 s-1
NA,"Corrected, measured azimuthal variation",8.1,ESP_TIL_MIX_Psy_Js_22,37.8,11.9,22.25,748,"Corrected, measured radial variation",NA,cm3 h-1,372.81,3.46,FALSE,NTG modelled,Moist nights zero flow,1.3,20,Lab made,HD,15,dominant,Pinus sylvestris,non-defoliated,ESP_TIL_MIX,mm3 mm-2 s-1
NA,"Corrected, measured azimuthal variation",NA,ESP_TIL_MIX_Qil_Js_23,15.3,8.6,17.65,710,"Corrected, measured radial variation",NA,cm3 h-1,129.24,NA,FALSE,NTG modelled,Moist nights zero flow,1.3,10,Lab made,HD,15,suppressed,Quercus ilex,NA,ESP_TIL_MIX,mm3 mm-2 s-1
NA,"Corrected, measured azimuthal variation",NA,ESP_TIL_MIX_Qil_Js_24,14.2,8.5,15.74,709,"Corrected, measured radial variation",NA,cm3 h-1,109.69,NA,FALSE,NTG modelled,Moist nights zero flow,1.3,10,Lab made,HD,15,suppressed,Quercus ilex,NA,ESP_TIL_MIX,mm3 mm-2 s-1
NA,"Corrected, measured azimuthal variation",NA,ESP_TIL_MIX_Qil_Js_25,20.4,8.8,27.68,701,"Corrected, measured radial variation",NA,cm3 h-1,240.7,NA,FALSE,NTG modelled,Moist nights zero flow,1.3,10,Lab made,HD,15,suppressed,Quercus ilex,NA,ESP_TIL_MIX,mm3 mm-2 s-1
NA,"Corrected, measured azimuthal variation",NA,ESP_TIL_MIX_Qil_Js_26,17.6,6.3,21.95,718,"Corrected, measured radial variation",NA,cm3 h-1,175.26,NA,FALSE,NTG modelled,Moist nights zero flow,1.3,10,Lab made,HD,15,suppressed,Quercus ilex,NA,ESP_TIL_MIX,mm3 mm-2 s-1
NA,"Corrected, measured azimuthal variation",NA,ESP_TIL_MIX_Qil_Js_27,17.3,8.1,21.37,719,"Corrected, measured radial variation",NA,cm3 h-1,168.86,NA,FALSE,NTG modelled,Moist nights zero flow,1.3,10,Lab made,HD,15,suppressed,Quercus ilex,NA,ESP_TIL_MIX,mm3 mm-2 s-1
NA,"Corrected, measured azimuthal variation",NA,ESP_TIL_MIX_Qil_Js_28,15.2,7.1,17.48,720,"Corrected, measured radial variation",NA,cm3 h-1,127.39,NA,FALSE,NTG modelled,Moist nights zero flow,1.3,10,Lab made,HD,15,suppressed,Quercus ilex,NA,ESP_TIL_MIX,mm3 mm-2 s-1
NA,"Corrected, measured azimuthal variation",NA,ESP_TIL_MIX_Qil_Js_29,27.5,6.6,44.57,721,"Corrected, measured radial variation",NA,cm3 h-1,453.03,NA,FALSE,NTG modelled,Moist nights zero flow,1.3,10,Lab made,HD,15,suppressed,Quercus ilex,NA,ESP_TIL_MIX,mm3 mm-2 s-1
NA,"Corrected, measured azimuthal variation",30.4,ESP_TIL_MIX_Psy_Js_3,46.5,15.2,32.91,711,"Corrected, measured radial variation",NA,cm3 h-1,606.84,8.44,FALSE,NTG modelled,Moist nights zero flow,1.3,20,Lab made,HD,15,dominant,Pinus sylvestris,non-defoliated,ESP_TIL_MIX,mm3 mm-2 s-1
NA,"Corrected, measured azimuthal variation",NA,ESP_TIL_MIX_Qil_Js_30,13,8.1,13.75,722,"Corrected, measured radial variation",NA,cm3 h-1,90.2,NA,FALSE,NTG modelled,Moist nights zero flow,1.3,10,Lab made,HD,15,suppressed,Quercus ilex,NA,ESP_TIL_MIX,mm3 mm-2 s-1
NA,"Corrected, measured azimuthal variation",NA,ESP_TIL_MIX_Qil_Js_31,11.6,9,11.57,723,"Corrected, measured radial variation",NA,cm3 h-1,69.85,NA,FALSE,NTG modelled,Moist nights zero flow,1.3,10,Lab made,HD,15,suppressed,Quercus ilex,NA,ESP_TIL_MIX,mm3 mm-2 s-1
NA,"Corrected, measured azimuthal variation",NA,ESP_TIL_MIX_Qil_Js_32,10,7.4,9.28,724,"Corrected, measured radial variation",NA,cm3 h-1,49.76,NA,FALSE,NTG modelled,Moist nights zero flow,1.3,10,Lab made,HD,15,suppressed,Quercus ilex,NA,ESP_TIL_MIX,mm3 mm-2 s-1
