pl_age,pl_azimut_int,pl_bark_thick,pl_code,pl_dbh,pl_height,pl_leaf_area,pl_name,pl_radial_int,pl_remarks,pl_sap_units,pl_sapw_area,pl_sapw_depth,pl_sens_calib,pl_sens_cor_grad,pl_sens_cor_zero,pl_sens_hgt,pl_sens_length,pl_sens_man,pl_sens_meth,pl_sens_timestep,pl_social,pl_species,pl_treatment,si_code,pl_sap_units_orig
4,No azimuthal correction,3.86,COL_MAC_SAF_Tca_Js_1,11.25,2,2.8,CP,No radial correction,Measurements started in May 2004,cm3 h-1,74.38,1.8,TRUE,No correction,Long time-window zero flow,0.5,20,ICT International,HR,15,dominant,Theobroma cacao,Full sum,COL_MAC_SAF_RAD,cm3 m-2 s-1
4,No azimuthal correction,2.84,COL_MAC_SAF_Tca_Js_2,6.65,1.59,1.97,SAA,No radial correction,Measurements started in May 2004,cm3 h-1,48.27,1.4,TRUE,No correction,Long time-window zero flow,0.5,20,ICT International,HR,15,suppressed,Theobroma cacao,Mediun shade 40%,COL_MAC_SAF_RAD,cm3 m-2 s-1
4,No azimuthal correction,1.8,COL_MAC_SAF_Tca_Js_3,10.5,1.35,0.98,SMD,No radial correction,Measurements started in May 2004,cm3 h-1,17.34,0.8,TRUE,No correction,Long time-window zero flow,0.5,20,ICT International,HR,15,suppressed,Theobroma cacao,High shade 70%,COL_MAC_SAF_RAD,cm3 m-2 s-1
