TIMESTAMP,TIMESTAMP_solar,AUS_MAR_HSW_HIG_Eob_Js_1,AUS_MAR_HSW_HIG_Eob_Js_2,AUS_MAR_HSW_HIG_Eob_Js_3,AUS_MAR_HSW_HIG_Ecy_Js_4
2010-03-01T15:30:10Z,2010-03-02T01:00:26Z,NA,NA,369.9339871262022,1392.848457371418
2010-03-01T16:00:10Z,2010-03-02T01:30:26Z,NA,NA,341.8119681893566,885.4851992182312
2010-03-01T16:30:10Z,2010-03-02T02:00:26Z,NA,NA,328.2879431098565,891.4186175939634
2010-03-01T17:00:10Z,2010-03-02T02:30:26Z,NA,NA,331.04848841856597,981.3008782063864
2010-03-01T17:30:10Z,2010-03-02T03:00:26Z,NA,NA,331.456365975888,1784.405230500615
2010-03-01T18:00:10Z,2010-03-02T03:30:26Z,NA,NA,321.81161826636935,1620.907861110089
2010-03-01T18:30:10Z,2010-03-02T04:00:26Z,NA,NA,658.1439966384349,1395.9768430865358
2010-03-01T19:00:10Z,2010-03-02T04:30:26Z,NA,NA,346.95877452300215,778.0619721908943
2010-03-01T19:30:10Z,2010-03-02T05:00:26Z,NA,NA,326.78223711308,740.5439396295773
2010-03-01T20:00:10Z,2010-03-02T05:30:26Z,NA,NA,338.27089207693876,0
2010-03-01T20:30:10Z,2010-03-02T06:00:26Z,NA,NA,0,0
2010-03-01T21:00:10Z,2010-03-02T06:30:26Z,NA,NA,325.33202302066167,1497.5630480162654
2010-03-01T21:30:10Z,2010-03-02T07:00:26Z,NA,NA,1159.4144894489361,1547.0311328867788
2010-03-01T22:00:10Z,2010-03-02T07:30:26Z,NA,NA,1308.7894656886037,1410.151614665835
2010-03-01T22:30:10Z,2010-03-02T08:00:26Z,NA,NA,1516.8587733536451,0
2010-03-01T23:00:10Z,2010-03-02T08:30:26Z,NA,NA,2508.1386875137623,763.8084455859333
2010-03-01T23:30:10Z,2010-03-02T09:00:26Z,NA,NA,4929.688703463707,982.6616797080171
2010-03-02T00:00:10Z,2010-03-02T09:30:26Z,NA,NA,7145.835105632985,1062.5846542419386
2010-03-02T00:30:10Z,2010-03-02T10:00:26Z,NA,NA,8542.296452805502,3841.2641670367307
2010-03-02T01:00:10Z,2010-03-02T10:30:26Z,NA,NA,9686.670964468969,2059.8318375099684
2010-03-02T01:30:10Z,2010-03-02T11:00:26Z,NA,NA,10633.251648671767,4369.00571408882
2010-03-02T02:00:10Z,2010-03-02T11:30:26Z,NA,NA,10448.932407608125,2217.350140103628
2010-03-02T02:30:10Z,2010-03-02T12:00:26Z,NA,NA,10577.722228022669,3550.8924897650295
2010-03-02T03:00:10Z,2010-03-02T12:30:26Z,NA,NA,10550.751107254478,2359.8538703933436
2010-03-02T03:30:10Z,2010-03-02T13:00:26Z,NA,NA,11189.418857969453,2453.5742059043573
2010-03-02T04:00:10Z,2010-03-02T13:30:26Z,NA,NA,10756.101030613632,4117.944644478058
2010-03-02T04:30:10Z,2010-03-02T14:00:26Z,NA,NA,11306.82730693379,3995.4088455570836
2010-03-02T05:00:10Z,2010-03-02T14:30:26Z,NA,NA,11724.07985745204,2086.959327992327
2010-03-02T05:30:10Z,2010-03-02T15:00:26Z,NA,NA,11793.392952399705,4257.310655684831
2010-03-02T06:00:10Z,2010-03-02T15:30:26Z,NA,NA,11217.484601892036,2425.2938645458644
2010-03-02T06:30:10Z,2010-03-02T16:00:26Z,NA,NA,10624.610725994544,2143.6050905514567
2010-03-02T07:00:10Z,2010-03-02T16:30:26Z,NA,NA,9764.798668569969,4099.9613624253525
2010-03-02T07:30:10Z,2010-03-02T17:00:26Z,NA,NA,9596.882945917312,4045.3256868795147
2010-03-02T08:00:10Z,2010-03-02T17:30:26Z,NA,NA,8403.20206285998,3352.7165449580375
2010-03-02T08:30:10Z,2010-03-02T18:00:26Z,NA,NA,6655.575125071872,3291.276535242405
2010-03-02T09:00:10Z,2010-03-02T18:30:26Z,NA,NA,4209.136708510822,3409.9636538766754
2010-03-02T09:30:10Z,2010-03-02T19:00:26Z,NA,NA,2834.3183050005064,3155.3637803878028
2010-03-02T10:00:10Z,2010-03-02T19:30:26Z,NA,NA,1825.0281082241372,2209.9527223391183
2010-03-02T10:30:10Z,2010-03-02T20:00:26Z,NA,NA,1675.5591745225026,1964.874352996627
2010-03-02T11:00:10Z,2010-03-02T20:30:26Z,NA,NA,1322.1314889563205,1850.2294409979788
2010-03-02T11:30:10Z,2010-03-02T21:00:26Z,NA,NA,1198.269149015191,1898.4461404534588
2010-03-02T12:00:10Z,2010-03-02T21:30:26Z,NA,NA,1437.2944559208734,1872.5732779575153
2010-03-02T12:30:10Z,2010-03-02T22:00:26Z,NA,NA,953.9723056559633,1982.3096460919824
2010-03-02T13:00:10Z,2010-03-02T22:30:26Z,NA,NA,1244.481712770088,1752.9737752695487
2010-03-02T13:30:10Z,2010-03-02T23:00:26Z,NA,NA,1206.9072762525202,1869.1193139001696
2010-03-02T14:00:10Z,2010-03-02T23:30:26Z,NA,NA,1164.3804148482322,675.6467135074133
2010-03-02T14:30:10Z,2010-03-03T00:00:39Z,NA,NA,1112.8906879275914,937.0344519729614
2010-03-02T15:00:10Z,2010-03-03T00:30:39Z,NA,NA,734.6106881438956,1729.3412710581765
2010-03-02T15:30:10Z,2010-03-03T01:00:39Z,NA,NA,365.80561872954394,1476.7244045850653
2010-03-02T16:00:10Z,2010-03-03T01:30:39Z,NA,NA,672.0971046390465,1497.3090597950684
2010-03-02T16:30:10Z,2010-03-03T02:00:39Z,NA,NA,355.7437352483605,1540.634125358788
2010-03-02T17:00:10Z,2010-03-03T02:30:39Z,NA,NA,733.162868201998,1065.733546005174
2010-03-02T17:30:10Z,2010-03-03T03:00:39Z,NA,NA,702.347697328673,612.132927899614
2010-03-02T18:00:10Z,2010-03-03T03:30:39Z,NA,NA,679.7672370905348,1590.7823347388544
2010-03-02T18:30:10Z,2010-03-03T04:00:39Z,NA,NA,694.5420449691827,824.1935723073657
2010-03-02T19:00:10Z,2010-03-03T04:30:39Z,NA,NA,342.02043654054364,1833.7967402528536
2010-03-02T19:30:10Z,2010-03-03T05:00:39Z,NA,NA,364.45133823026407,0
2010-03-02T20:00:10Z,2010-03-03T05:30:39Z,NA,NA,348.4482918878409,0
2010-03-02T20:30:10Z,2010-03-03T06:00:39Z,NA,NA,332.79993601187624,0
2010-03-02T21:00:10Z,2010-03-03T06:30:39Z,NA,NA,1082.9945560528295,1381.5731797232227
2010-03-02T21:30:10Z,2010-03-03T07:00:39Z,NA,NA,1090.665083320924,1535.4825227166932
2010-03-02T22:00:10Z,2010-03-03T07:30:39Z,NA,NA,2410.289419175947,1886.9848365032221
2010-03-02T22:30:10Z,2010-03-03T08:00:39Z,NA,NA,3727.1487719109896,748.3900046021754
2010-03-02T23:00:10Z,2010-03-03T08:30:39Z,NA,NA,5194.256696747578,2918.3868770943
2010-03-02T23:30:10Z,2010-03-03T09:00:39Z,NA,NA,6302.39710896568,1029.37732391652
2010-03-03T00:00:10Z,2010-03-03T09:30:39Z,NA,NA,7105.750513454515,1110.1676318271113
2010-03-03T00:30:10Z,2010-03-03T10:00:39Z,NA,NA,8516.418948466186,2651.7770654282376
2010-03-03T01:00:10Z,2010-03-03T10:30:39Z,NA,NA,9704.591336275429,2154.0405920791677
2010-03-03T01:30:10Z,2010-03-03T11:00:39Z,NA,NA,10093.695540104078,2006.4848517941969
2010-03-03T02:00:10Z,2010-03-03T11:30:39Z,NA,NA,10424.610285147142,2159.18705853691
2010-03-03T02:30:10Z,2010-03-03T12:00:39Z,NA,NA,10633.133448393595,2965.9375262067324
2010-03-03T03:00:10Z,2010-03-03T12:30:39Z,NA,NA,11678.336200188714,2317.4440408060354
2010-03-03T03:30:10Z,2010-03-03T13:00:39Z,NA,NA,12042.877652479769,3509.4205854108327
2010-03-03T04:00:10Z,2010-03-03T13:30:39Z,NA,NA,11141.087716369751,3630.046860092857
2010-03-03T04:30:10Z,2010-03-03T14:00:39Z,NA,NA,11280.39009864422,4083.6831614901316
2010-03-03T05:00:10Z,2010-03-03T14:30:39Z,NA,NA,11166.822474806357,2553.062880040348
2010-03-03T05:30:10Z,2010-03-03T15:00:39Z,NA,NA,11219.217620257075,3603.2783083732206
2010-03-03T06:00:10Z,2010-03-03T15:30:39Z,NA,NA,11087.356902874082,3668.0395058428426
2010-03-03T06:30:10Z,2010-03-03T16:00:39Z,NA,NA,10251.878979102996,3513.8808173680654
2010-03-03T07:00:10Z,2010-03-03T16:30:39Z,NA,NA,11325.113392298095,4262.7196586240825
2010-03-03T07:30:10Z,2010-03-03T17:00:39Z,NA,NA,9669.94488594073,3800.9806269777914
2010-03-03T08:00:10Z,2010-03-03T17:30:39Z,NA,NA,8914.023029974374,3604.905681956983
2010-03-03T08:30:10Z,2010-03-03T18:00:39Z,NA,NA,7366.020029153037,3129.3532063576313
2010-03-03T09:00:10Z,2010-03-03T18:30:39Z,NA,NA,5026.612508336201,1937.8250607729249
2010-03-03T09:30:10Z,2010-03-03T19:00:39Z,NA,NA,3118.9383227546928,1931.7363552068982
2010-03-03T10:00:10Z,2010-03-03T19:30:39Z,NA,NA,2519.2240645872207,1946.677703047218
2010-03-03T10:30:10Z,2010-03-03T20:00:39Z,NA,NA,2211.3122904434713,1958.0660318512303
2010-03-03T11:00:10Z,2010-03-03T20:30:39Z,NA,NA,1912.1604049339026,1862.870205102606
2010-03-03T11:30:10Z,2010-03-03T21:00:39Z,NA,NA,1666.7528083631296,1727.593965744126
2010-03-03T12:00:10Z,2010-03-03T21:30:39Z,NA,NA,1594.7823132204146,1850.721377740485
2010-03-03T12:30:10Z,2010-03-03T22:00:39Z,NA,NA,1444.8355676810295,1867.4031121788794
2010-03-03T13:00:10Z,2010-03-03T22:30:39Z,NA,NA,1307.563802889263,1671.2648906546858
2010-03-03T13:30:10Z,2010-03-03T23:00:39Z,NA,NA,1572.1567062091458,1565.6687902826218
2010-03-03T14:00:10Z,2010-03-03T23:30:39Z,NA,NA,1328.5025435326663,1803.9908796095424
2010-03-03T14:30:10Z,2010-03-04T00:00:52Z,NA,NA,1228.6684499802175,1615.4040069694222
2010-03-03T15:00:10Z,2010-03-04T00:30:52Z,NA,NA,1525.5932789026406,1722.665216173616
2010-03-03T15:30:10Z,2010-03-04T01:00:52Z,NA,NA,1152.001810431637,1748.564826254008
2010-03-03T16:00:10Z,2010-03-04T01:30:52Z,NA,NA,1083.9020419696512,1717.1531441375373
2010-03-03T16:30:10Z,2010-03-04T02:00:52Z,NA,NA,1599.3927995065899,727.768615473225
2010-03-03T17:00:10Z,2010-03-04T02:30:52Z,NA,NA,1850.9199545653194,2899.717372313729
2010-03-03T17:30:10Z,2010-03-04T03:00:52Z,NA,NA,1824.3591212160663,713.4222126139217
2010-03-03T18:00:10Z,2010-03-04T03:30:52Z,NA,NA,2060.2563738160625,1529.4600239696886
2010-03-03T18:30:10Z,2010-03-04T04:00:52Z,NA,NA,2065.177656850053,1491.1227104663312
2010-03-03T19:00:10Z,2010-03-04T04:30:52Z,NA,NA,2107.341424173643,996.0016110342747
2010-03-03T19:30:10Z,2010-03-04T05:00:52Z,NA,NA,2112.302777219682,1020.8469674508956
2010-03-03T20:00:10Z,2010-03-04T05:30:52Z,NA,NA,2162.781046701376,656.5652210210939
2010-03-03T20:30:10Z,2010-03-04T06:00:52Z,NA,NA,2790.4339728797277,1520.3130760921056
2010-03-03T21:00:10Z,2010-03-04T06:30:52Z,NA,NA,4389.824133312725,1814.6358833982015
2010-03-03T21:30:10Z,2010-03-04T07:00:52Z,NA,NA,5780.7581538118675,2869.3763381551726
2010-03-03T22:00:10Z,2010-03-04T07:30:52Z,NA,NA,7326.83845750561,3081.984718334391
2010-03-03T22:30:10Z,2010-03-04T08:00:52Z,NA,NA,8656.903066407142,2179.432920304279
2010-03-03T23:00:10Z,2010-03-04T08:30:52Z,NA,NA,10136.495227593323,2400.807261123247
2010-03-03T23:30:10Z,2010-03-04T09:00:52Z,NA,NA,10188.525469945347,2224.2760733827504
2010-03-04T00:00:10Z,2010-03-04T09:30:52Z,NA,NA,11126.24752106323,2357.8120429724017
2010-03-04T00:30:10Z,2010-03-04T10:00:52Z,NA,NA,11768.86333163359,4126.4889621563725
2010-03-04T01:00:10Z,2010-03-04T10:30:52Z,NA,NA,11783.087128847472,3816.0939758762365
2010-03-04T01:30:10Z,2010-03-04T11:00:52Z,NA,NA,11791.997273192992,3575.5692376489146
2010-03-04T02:00:10Z,2010-03-04T11:30:52Z,NA,NA,12534.207911144951,2573.68543986881
2010-03-04T02:30:10Z,2010-03-04T12:00:52Z,NA,NA,11269.88916669736,3927.9975936044293
2010-03-04T03:00:10Z,2010-03-04T12:30:52Z,NA,NA,11201.60547909294,3752.31788909216
2010-03-04T03:30:10Z,2010-03-04T13:00:52Z,NA,NA,11318.04068511997,2025.312190510881
2010-03-04T04:00:10Z,2010-03-04T13:30:52Z,NA,NA,11814.32354455715,3672.7780659967616
2010-03-04T04:30:10Z,2010-03-04T14:00:52Z,NA,NA,13280.270415217054,4000.435996278887
2010-03-04T05:00:10Z,2010-03-04T14:30:52Z,NA,NA,10719.806545578993,4095.4640264138375
2010-03-04T05:30:10Z,2010-03-04T15:00:52Z,NA,NA,10649.278887756896,3201.9636475506454
2010-03-04T06:00:10Z,2010-03-04T15:30:52Z,NA,NA,10158.92935830386,2439.8936592365417
2010-03-04T06:30:10Z,2010-03-04T16:00:52Z,NA,NA,8690.414236572782,3361.0236765521277
2010-03-04T07:00:10Z,2010-03-04T16:30:52Z,NA,NA,7364.991028821063,3034.5445566010094
2010-03-04T07:30:10Z,2010-03-04T17:00:52Z,NA,NA,6175.146930390558,2186.4666390431953
2010-03-04T08:00:10Z,2010-03-04T17:30:52Z,NA,NA,5432.78047754592,3023.1444911174417
2010-03-04T08:30:10Z,2010-03-04T18:00:52Z,NA,NA,4210.325633846676,1955.1551621931787
2010-03-04T09:00:10Z,2010-03-04T18:30:52Z,NA,NA,3735.069435793555,1878.5944776774509
2010-03-04T09:30:10Z,2010-03-04T19:00:52Z,NA,NA,3123.1036526267158,2818.263890445412
2010-03-04T10:00:10Z,2010-03-04T19:30:52Z,NA,NA,2922.5490656249385,1721.763109837752
2010-03-04T10:30:10Z,2010-03-04T20:00:52Z,NA,NA,2707.011882616628,937.417698120143
2010-03-04T11:00:10Z,2010-03-04T20:30:52Z,NA,NA,2620.5496850325685,1681.4066751480007
2010-03-04T11:30:10Z,2010-03-04T21:00:52Z,NA,NA,2457.4933289830096,811.2715302943044
2010-03-04T12:00:10Z,2010-03-04T21:30:52Z,NA,NA,2456.9676313528716,765.6237002368852
2010-03-04T12:30:10Z,2010-03-04T22:00:52Z,NA,NA,1914.943402308522,1658.2339689553146
2010-03-04T13:00:10Z,2010-03-04T22:30:52Z,NA,NA,2288.9048745940627,2528.5514302188976
2010-03-04T13:30:10Z,2010-03-04T23:00:52Z,NA,NA,2300.257926356021,2039.0058446806383
2010-03-04T14:00:10Z,2010-03-04T23:30:52Z,NA,NA,2103.162609328552,1786.301153418673
2010-03-04T14:30:10Z,2010-03-05T00:01:06Z,NA,NA,2028.0368708140538,745.0527969018129
2010-03-04T15:00:10Z,2010-03-05T00:31:06Z,NA,NA,2171.4556607160375,1824.756190006237
2010-03-04T15:30:09Z,2010-03-05T01:01:05Z,NA,NA,2219.74704194807,2821.597073832703
2010-03-04T16:00:09Z,2010-03-05T01:31:05Z,NA,NA,1557.7326504792097,1700.8059402252743
2010-03-04T16:30:09Z,2010-03-05T02:01:05Z,NA,NA,1834.3633827251874,1672.808757977238
2010-03-04T17:00:09Z,2010-03-05T02:31:05Z,NA,NA,1436.575244408662,944.5481595229505
2010-03-04T17:30:09Z,2010-03-05T03:01:05Z,NA,NA,1660.458916491262,1844.9628013838455
2010-03-04T18:00:09Z,2010-03-05T03:31:05Z,NA,NA,1798.3699565272757,1865.2121475630756
2010-03-04T18:30:09Z,2010-03-05T04:01:05Z,NA,NA,1877.578913748219,1725.3828610575881
2010-03-04T19:00:09Z,2010-03-05T04:31:05Z,NA,NA,1940.6702507334642,939.7294232801302
2010-03-04T19:30:09Z,2010-03-05T05:01:05Z,NA,NA,1922.7535984748706,1640.224335214223
2010-03-04T20:00:09Z,2010-03-05T05:31:05Z,NA,NA,1883.4216271174678,1487.5195439451152
2010-03-04T20:30:09Z,2010-03-05T06:01:05Z,NA,NA,2175.0199388038186,671.2986929017088
2010-03-04T21:00:09Z,2010-03-05T06:31:05Z,NA,NA,3067.423552761479,776.739591102378
2010-03-04T21:30:09Z,2010-03-05T07:01:05Z,NA,NA,5037.897394588266,2777.98955927743
2010-03-04T22:00:09Z,2010-03-05T07:31:05Z,NA,NA,5376.011731492601,914.7806762375146
2010-03-04T22:30:09Z,2010-03-05T08:01:05Z,NA,NA,6315.920569157721,856.9018854792635
2010-03-04T23:00:09Z,2010-03-05T08:31:05Z,NA,NA,5829.902307575015,2144.184215236198
2010-03-04T23:30:09Z,2010-03-05T09:01:05Z,NA,NA,5901.132996949566,1190.2316143921057
2010-03-05T00:00:09Z,2010-03-05T09:31:05Z,NA,NA,5197.018590986571,911.5426809662947
2010-03-05T00:30:09Z,2010-03-05T10:01:05Z,NA,NA,7210.791061096811,974.9039502911509
2010-03-05T01:00:09Z,2010-03-05T10:31:05Z,NA,NA,7802.396642486076,3122.14240741313
2010-03-05T01:30:09Z,2010-03-05T11:01:05Z,NA,NA,7475.036538440051,1896.505927028284
2010-03-05T02:00:09Z,2010-03-05T11:31:05Z,NA,NA,8141.724078696947,2312.7554599950104
2010-03-05T02:30:09Z,2010-03-05T12:01:05Z,NA,NA,7810.959574245831,3227.8584459180606
2010-03-05T03:00:09Z,2010-03-05T12:31:05Z,NA,NA,7510.164085621154,2319.1141809031465
2010-03-05T03:30:09Z,2010-03-05T13:01:05Z,NA,NA,6991.296599151033,959.7149060879856
2010-03-05T04:00:09Z,2010-03-05T13:31:05Z,NA,NA,7202.293555256667,2135.296401765513
2010-03-05T04:30:09Z,2010-03-05T14:01:05Z,NA,NA,4475.624792166024,771.1612475939492
2010-03-05T05:00:09Z,2010-03-05T14:31:05Z,NA,NA,2833.4564840882827,1530.6161272665581
2010-03-05T05:30:09Z,2010-03-05T15:01:05Z,NA,NA,3083.8987095541397,2013.2978237487855
2010-03-05T06:00:09Z,2010-03-05T15:31:05Z,NA,NA,3216.8363397676058,1833.9247344211033
2010-03-05T06:30:09Z,2010-03-05T16:01:05Z,NA,NA,2801.3610033633604,2068.6178911800016
2010-03-05T07:00:09Z,2010-03-05T16:31:05Z,NA,NA,2790.8889203463837,1695.4586811878444
2010-03-05T07:30:09Z,2010-03-05T17:01:05Z,NA,NA,3128.766774520479,1521.3813192041514
2010-03-05T08:00:09Z,2010-03-05T17:31:05Z,NA,NA,2987.514409777138,1676.5784602778715
2010-03-05T08:30:09Z,2010-03-05T18:01:05Z,NA,NA,2474.134396441737,1558.1896064838722
2010-03-05T09:00:09Z,2010-03-05T18:31:05Z,NA,NA,1396.3516719154736,914.4752005772178
2010-03-05T09:30:09Z,2010-03-05T19:01:05Z,NA,NA,1066.121670577274,611.4959471037259
2010-03-05T10:00:09Z,2010-03-05T19:31:05Z,NA,NA,932.578794070808,1014.3532385003867
2010-03-05T10:30:09Z,2010-03-05T20:01:05Z,NA,NA,767.8354291770914,865.3809746724373
2010-03-05T11:00:09Z,2010-03-05T20:31:05Z,NA,NA,699.6521187722101,856.7617697125604
2010-03-05T11:30:09Z,2010-03-05T21:01:05Z,NA,NA,681.0833619012647,627.1557006468792
2010-03-05T12:00:09Z,2010-03-05T21:31:05Z,NA,NA,1043.137661248358,0
2010-03-05T12:30:09Z,2010-03-05T22:01:05Z,NA,NA,769.4153709647453,893.4316955681205
2010-03-05T13:00:09Z,2010-03-05T22:31:05Z,NA,NA,1110.0237944011799,0
2010-03-05T13:30:09Z,2010-03-05T23:01:05Z,NA,NA,752.5246620996486,821.4008838075389
2010-03-05T14:00:09Z,2010-03-05T23:31:05Z,NA,NA,761.5607034872287,769.6180534246254
2010-03-05T14:30:09Z,2010-03-06T00:01:19Z,NA,NA,762.9852051288019,874.2704734673306
2010-03-05T15:00:09Z,2010-03-06T00:31:19Z,NA,NA,723.0921307268569,937.1621361897189
2010-03-05T15:30:09Z,2010-03-06T01:01:19Z,NA,NA,330.26229367237346,970.216977733083
2010-03-05T16:00:09Z,2010-03-06T01:31:19Z,NA,NA,0,0
2010-03-05T16:30:09Z,2010-03-06T02:01:19Z,NA,NA,315.1359621065805,801.4213692071138
2010-03-05T17:00:09Z,2010-03-06T02:31:19Z,NA,NA,0,0
2010-03-05T17:30:09Z,2010-03-06T03:01:19Z,NA,NA,0,0
2010-03-05T18:00:09Z,2010-03-06T03:31:19Z,NA,NA,0,814.4909523958954
2010-03-05T18:30:09Z,2010-03-06T04:01:19Z,NA,NA,321.1451350585276,834.4289655909048
2010-03-05T19:00:09Z,2010-03-06T04:31:19Z,NA,NA,318.8511696995012,848.4895604331093
2010-03-05T19:30:09Z,2010-03-06T05:01:19Z,NA,NA,326.0524007151459,0
2010-03-05T20:00:09Z,2010-03-06T05:31:19Z,NA,NA,337.81449435773584,0
2010-03-05T20:30:09Z,2010-03-06T06:01:19Z,NA,NA,735.8099200859326,746.6439879765009
2010-03-05T21:00:09Z,2010-03-06T06:31:19Z,NA,NA,943.7959908447733,0
2010-03-05T21:30:09Z,2010-03-06T07:01:19Z,NA,NA,2092.8431567759358,1456.8400426876963
2010-03-05T22:00:09Z,2010-03-06T07:31:19Z,NA,NA,4013.4347562190555,748.3900046021754
2010-03-05T22:30:09Z,2010-03-06T08:01:19Z,NA,NA,5203.987473872692,881.448850225909
2010-03-05T23:00:09Z,2010-03-06T08:31:19Z,NA,NA,5937.501276944456,884.3667001771665
2010-03-05T23:30:09Z,2010-03-06T09:01:19Z,NA,NA,8474.264064591864,2159.349258656113
2010-03-06T00:00:09Z,2010-03-06T09:31:19Z,NA,NA,10163.159020479015,2276.96108846705
2010-03-06T00:30:09Z,2010-03-06T10:01:19Z,NA,NA,10716.943877325442,4414.564596694519
2010-03-06T01:00:09Z,2010-03-06T10:31:19Z,NA,NA,11765.831598858476,3431.7073096856316
