TIMESTAMP,TIMESTAMP_solar,USA_TNY_Aru_Js_1,USA_TNY_Aru_Js_2,USA_TNY_Aru_Js_3,USA_TNY_Ltu_Js_4,USA_TNY_Ltu_Js_5,USA_TNY_Ltu_Js_6,USA_TNY_Pse_Js_7,USA_TNY_Pse_Js_8
1998-05-18T06:00:00Z,1998-05-18T00:29:10Z,143.76657287304803,1731.0395614426589,28.738540375431143,117.45118235157142,285.3610681148826,111.87222009919104,9.748261035241331,20.63383324271869
1998-05-18T07:00:00Z,1998-05-18T01:29:10Z,46.825252736447865,1512.1286725822788,16.250426718839734,48.795467643081054,147.44706839559234,156.40272430033025,3.740008508242434,4.4459253022864855
1998-05-18T08:00:00Z,1998-05-18T02:29:10Z,8.562349555879557,1788.710291541813,30.818368459715604,71.27856588963955,56.91555960583701,169.16201821810014,0.6179122736425813,0
1998-05-18T09:00:00Z,1998-05-18T03:29:10Z,0,2263.9236469866473,53.336444789235124,61.2416529441868,42.731267442841435,167.4758406579904,0.34640798365381686,0.8382707991042677
1998-05-18T10:00:00Z,1998-05-18T04:29:10Z,0,1563.5536841581459,56.86920983524519,54.860590612703454,8.128080945655736,172.49513840436623,0,2.9153284678381115
1998-05-18T11:00:00Z,1998-05-18T05:29:10Z,0,953.9191399808186,68.66565372782154,59.09961995532399,53.446254069227756,190.77723321977916,3.8770041457304734,0
1998-05-18T12:00:00Z,1998-05-18T06:29:10Z,0,1232.220381823265,130.8559920090206,368.2306954239961,1855.3502696381388,439.97271837448875,46.37825907954065,43.335652532205096
1998-05-18T13:00:00Z,1998-05-18T07:29:10Z,113.32507448046343,2043.7763666121252,191.70711767176078,3321.908246417387,9100.106894280172,2414.0798302715266,314.54079726335254,1328.4539577310704
1998-05-18T14:00:00Z,1998-05-18T08:29:10Z,2608.6045508223315,2908.931088557075,1355.6761197598826,12829.939437197492,24276.28351072232,7384.558598651449,2622.9547126633206,6478.3732204651
1998-05-18T15:00:00Z,1998-05-18T09:29:10Z,9580.573172893448,10458.993466252732,5275.335972237025,18781.336344737883,30208.446293208286,9302.270210151653,5326.702806357174,7861.444025013666
1998-05-18T16:00:00Z,1998-05-18T10:29:10Z,20673.962389731507,26640.45320875601,10571.812468533175,22144.771273356455,32691.23047905018,8852.468479140252,6649.8593451949,8843.277257304771
1998-05-18T17:00:00Z,1998-05-18T11:29:10Z,24665.836466784738,21751.618239605385,10567.029834001445,22437.995986306883,33780.44310980314,8230.752392747103,6665.786474728022,8698.715947029938
1998-05-18T18:00:00Z,1998-05-18T12:29:10Z,30134.344996663986,23843.45786239212,10482.392138960371,23121.599359865497,35534.14083476304,8233.453541583782,6295.42800719066,8966.341522534192
1998-05-18T19:00:00Z,1998-05-18T13:29:10Z,34610.17760770095,24758.058163390753,10002.909706989705,23612.655223169935,37617.94788678298,8994.983575894012,6729.807532188734,8799.195318587317
1998-05-18T20:00:00Z,1998-05-18T14:29:10Z,36961.073110558944,23824.490772111483,9772.368357471347,24122.044082156128,38375.4634171936,9154.509573344734,7174.607918409483,8691.317889856855
1998-05-18T21:00:00Z,1998-05-18T15:29:10Z,36850.65279955258,23097.359251698403,8655.591087909683,23827.668450403675,38236.75271462766,9876.202344720114,7376.457435000108,8110.195558514796
1998-05-18T22:00:00Z,1998-05-18T16:29:10Z,35274.88720415353,20231.207064518305,7168.803167811868,22970.27190943654,36075.755739957734,9788.829107974843,6319.682830810222,7097.664434499632
1998-05-18T23:00:00Z,1998-05-18T17:29:10Z,30637.794926039674,14822.605772884443,5990.898806095137,20227.825144824525,29346.39358658321,8118.719113351851,4356.265982070467,5362.754588743006
1998-05-19T00:00:00Z,1998-05-18T18:29:10Z,19375.51607080799,6839.652487205748,3632.567795633758,13090.46963325395,18657.959627719192,3959.6552336255954,2328.143002463609,3166.644554643041
1998-05-19T01:00:00Z,1998-05-18T19:29:10Z,7856.842416554556,1598.3438845086728,1402.7693165753487,4695.929838665311,7895.12217854161,790.8222940323246,879.4741382139418,1251.2381932246265
1998-05-19T02:00:00Z,1998-05-18T20:29:10Z,2987.195684283077,410.1033159797485,585.9885792878636,1810.4072376534928,3645.187978670841,208.49508934351914,280.41718800142485,411.2742891645009
1998-05-19T03:00:00Z,1998-05-18T21:29:10Z,1279.7089005189189,142.6840904561633,321.31808077094024,877.9846033664801,2082.961719654112,141.11435830524664,116.73894459104591,164.44854359746864
1998-05-19T04:00:00Z,1998-05-18T22:29:10Z,523.4369283214851,0,212.2049602634754,480.5672530283981,1245.7557395279887,76.54831019692395,38.12162253313598,64.11278590309215
1998-05-19T05:00:00Z,1998-05-18T23:29:10Z,187.4697399322472,0,150.84414591148595,225.47023031519396,618.7728481009245,53.211277725828296,9.355620247861006,35.80323731840942
1998-05-19T06:00:00Z,1998-05-19T00:29:06Z,26.35087996169449,78.09855787939868,54.56443021710074,47.79884442970482,191.8000240421842,13.778004219530455,1.4521090911751648,3.3611541330627808
1998-05-19T07:00:00Z,1998-05-19T01:29:06Z,0,87.69220503549079,5.165073096131817,0,29.11938460949683,1.8390258749333788,1.4521090911751648,0
1998-05-19T08:00:00Z,1998-05-19T02:29:06Z,0,0,1.3347442324231464,0,0,0,0,0.321641700679325
1998-05-19T09:00:00Z,1998-05-19T03:29:06Z,4.644339524239438,8.05175386929476,42.26404205841587,12.646672486147066,5.826982209281011,15.556949989629526,0.04786884173499344,3.1989747216903117
1998-05-19T10:00:00Z,1998-05-19T04:29:06Z,5.7055132794605505,0,46.85040335726177,10.153017462559687,0,29.109206813452452,6.513593038950356,0
1998-05-19T11:00:00Z,1998-05-19T05:29:06Z,0,0,68.65138293718198,6.347005843624776,0,43.89467554686896,4.291385006719694,0
1998-05-19T12:00:00Z,1998-05-19T06:29:06Z,0,45.816495484607806,80.80388190730068,189.87250382449608,965.3279752959836,158.14174890452,17.736910339392928,7.498002134067419
1998-05-19T13:00:00Z,1998-05-19T07:29:06Z,135.49029763706972,65.71877453049619,93.56959800921813,2608.6752356215025,6834.926333256438,1471.2207610884361,131.39517862689652,964.0549302382911
1998-05-19T14:00:00Z,1998-05-19T08:29:06Z,2577.3468322095023,621.553801476607,1343.9022265095482,12096.51355672967,22430.09556941766,6361.437658861198,2064.9709857291286,5985.580950803617
1998-05-19T15:00:00Z,1998-05-19T09:29:06Z,10091.359477137983,6361.684447838129,5683.116157177701,18903.31309923147,29251.38310597334,8718.45653812675,4892.102436814272,7626.902329714077
1998-05-19T16:00:00Z,1998-05-19T10:29:06Z,19462.730522677382,15740.658051235607,10612.627798548618,23731.55505383607,34208.294776151546,9959.157165702125,6623.724211504122,8750.494535559616
1998-05-19T17:00:00Z,1998-05-19T11:29:06Z,27099.328901277466,21348.114791026597,10870.075168780671,24380.016768499605,35831.04579669605,9291.418138924286,6817.282892224725,8970.264561648397
1998-05-19T18:00:00Z,1998-05-19T12:29:06Z,32790.00253400141,24671.9161163068,10084.200525976958,24630.953978692396,37416.22100510428,9287.522129283963,6633.113357381102,8941.542802809403
1998-05-19T19:00:00Z,1998-05-19T13:29:06Z,36385.148910624855,24840.58719418346,9525.527693592256,24667.759282876905,38140.379142279475,9469.883106708063,6391.778305652264,8823.785151759424
1998-05-19T20:00:00Z,1998-05-19T14:29:06Z,38391.53857214473,23993.394442310462,9147.758501818496,24551.81247563763,38759.024413296895,9494.581507935667,7015.482551008373,8643.524419418954
1998-05-19T21:00:00Z,1998-05-19T15:29:06Z,37637.89871463795,22991.033084140763,8260.049419977238,24189.503222003263,38345.62775963748,10078.273621613367,7066.344984694878,8197.412527487339
1998-05-19T22:00:00Z,1998-05-19T16:29:06Z,36078.308658318325,21012.843596104183,6867.546336357923,23070.822900995412,36730.16836363696,10139.245896670522,6386.870869038889,7308.376750737702
1998-05-19T23:00:00Z,1998-05-19T17:29:06Z,30979.41292516234,15561.026944013227,5510.925976944316,20009.28359575854,29678.503632304095,8539.650254848,4243.134789354288,5243.067933204639
1998-05-20T00:00:00Z,1998-05-19T18:29:06Z,18618.381897665135,6647.715324047408,3362.981515790494,12666.097837077195,18483.846004984935,4207.955166651349,2209.0975349378423,3119.819516580959
1998-05-20T01:00:00Z,1998-05-19T19:29:06Z,7161.420905686618,1593.919962620001,1370.0881343010747,4363.46649098306,7667.941127806858,880.8957897313579,906.6584158717664,1278.1067457020695
1998-05-20T02:00:00Z,1998-05-19T20:29:06Z,2638.9380889837826,399.2870848128498,531.3634686168112,1340.5502918524762,3291.0818307424825,218.57293341552744,301.01329088726675,362.25545333534563
1998-05-20T03:00:00Z,1998-05-19T21:29:06Z,1135.6228508060453,96.70975172868172,322.19407199734775,573.6205142345833,1759.2531019393573,117.69436155528868,108.31927142431032,145.1026080565015
1998-05-20T04:00:00Z,1998-05-19T22:29:06Z,414.7133731882633,132.14952830300192,206.1483264090323,273.100097060506,923.005270866117,189.0231508212031,36.08802151795435,72.14963604950762
1998-05-20T05:00:00Z,1998-05-19T23:29:06Z,131.82493322181875,202.17722311980356,157.028749155692,153.5646913761607,512.4214050127966,252.38050099321674,9.051822427333267,31.112735193736118
1998-05-20T06:00:00Z,1998-05-20T00:29:02Z,30.972116747008744,257.8272813676938,96.58639358167164,87.52839993114587,305.05850596930804,239.73960177469027,0.1851117891243808,17.125267279360333
1998-05-20T07:00:00Z,1998-05-20T01:29:02Z,0,255.13240016381087,63.26307778721256,29.72182615254811,145.25929402895446,204.8144500374325,0,5.211011111668051
1998-05-20T08:00:00Z,1998-05-20T02:29:02Z,0,310.55289772007313,0,0,2.1864905633564504,153.1847021097779,0,0
1998-05-20T09:00:00Z,1998-05-20T03:29:02Z,0,363.35817537949833,0,0,0,146.63948426959462,0,0
1998-05-20T10:00:00Z,1998-05-20T04:29:02Z,0,470.92554995237185,0,0,0,164.89415413361823,0.02054331988504868,0
1998-05-20T11:00:00Z,1998-05-20T05:29:02Z,0,494.6148794975783,0,0,0,225.33753671242866,0,0
1998-05-20T12:00:00Z,1998-05-20T06:29:02Z,0,770.511527866482,0,0,3633.2525998362403,1387.7523975680322,0,135.79922797641527
1998-05-22T11:00:00Z,1998-05-22T05:28:52Z,1158.8813382099952,415.20165229396724,1801.2754553711657,15673.186425666267,27621.508236642436,7410.486804634199,3129.268265092693,6869.265077109806
1998-05-22T12:00:00Z,1998-05-22T06:28:52Z,2413.8458566434565,1561.646174529723,3001.988314929692,18774.003204088403,31118.07105960545,8779.14028019294,3822.858078471925,7650.84345985721
1998-05-22T15:00:00Z,1998-05-22T09:28:52Z,3717.913293110344,2412.891178675573,4270.961064553489,19259.684333163088,31423.233523922587,8921.141066552209,3992.9662386398672,7564.384969439623
1998-05-22T16:00:00Z,1998-05-22T10:28:52Z,10534.069415130269,7433.361110559809,7778.2783830352255,20485.485757516224,32797.13282111659,9073.182288153948,4358.147524916199,7813.624891467367
1998-05-22T17:00:00Z,1998-05-22T11:28:52Z,18460.140532698686,12505.099465844985,9217.056748838664,20108.23967792866,33210.6802497964,8582.176418533705,4445.078452991058,7743.345089231767
1998-05-22T18:00:00Z,1998-05-22T12:28:52Z,18336.537500203864,10798.166925268377,7131.169891205717,17099.801935949392,28154.454077517134,6788.330628923408,3382.115949192238,6387.451730526013
1998-05-22T19:00:00Z,1998-05-22T13:28:52Z,16212.11558472226,8175.506760579288,6093.846929437075,14343.784006713704,25088.194007100148,5854.247622019966,2725.734622608346,5789.16189818512
1998-05-22T20:00:00Z,1998-05-22T14:28:52Z,22670.700212745254,12541.270448954196,8544.768077359262,19467.73748425828,33821.21064228718,8780.063405522285,4242.634343563141,7489.585275349687
1998-05-22T21:00:00Z,1998-05-22T15:28:52Z,27928.544967093607,16078.033441634685,8749.41914717239,21731.430511443014,37114.11581411232,9803.34286205904,5505.772851466343,7719.483575382752
1998-05-22T22:00:00Z,1998-05-22T16:28:52Z,18590.2963019474,8843.83266272163,5767.779996831686,13473.476909214622,23940.554845028808,5252.777956930566,2869.5595972944525,5003.985142383329
1998-05-22T23:00:00Z,1998-05-22T17:28:52Z,15604.771331646398,5358.787166298825,4274.616958830656,11978.374213584035,22511.23671593053,5096.514467517883,2783.832700716295,4827.822163569248
1998-05-23T00:00:00Z,1998-05-22T18:28:52Z,6986.68064783534,1201.6113995087233,1317.8374505353052,3877.3750824610647,8613.097991404597,888.5761154139639,887.7738026653375,1272.3309970526107
1998-05-23T01:00:00Z,1998-05-22T19:28:52Z,2104.2496366337305,151.32108375359473,269.1041358984137,746.2229588733896,2452.8299740371476,61.341859687136605,161.2632190835977,216.07494974092447
1998-05-23T02:00:00Z,1998-05-22T20:28:52Z,717.0105850312208,29.28931801332732,71.0013464796508,250.53962298711497,905.08759963907,0,40.37886075404673,73.19055454218262
1998-05-23T03:00:00Z,1998-05-22T21:28:52Z,239.2974799223709,4.919647333885173,81.70935087552128,219.5871487900804,342.89030989433684,19.039333264352155,6.710459438268643,34.90995548561782
1998-05-23T04:00:00Z,1998-05-22T22:28:52Z,50.304669790191014,0,87.17416334789202,188.9422988146816,163.85242926895296,24.51157425867395,0,12.804674261430813
1998-05-23T05:00:00Z,1998-05-22T23:28:52Z,0,12.010985708351056,86.45731435666063,128.60061830585948,24.80047903740866,42.14293620216027,0,0.7832571420319688
1998-05-23T06:00:00Z,1998-05-23T00:28:46Z,0,54.56189133605728,66.21615155983322,120.37655760049972,6.577872990265451,55.2939771582355,13.888948721818213,1.387664933821055
1998-05-23T07:00:00Z,1998-05-23T01:28:46Z,0,92.56858985161858,63.96129005685557,89.10438349041725,2.4712446966067234,71.4722498442044,42.41483237452776,0
1998-05-23T08:00:00Z,1998-05-23T02:28:46Z,0,101.97986809607877,65.5380564659553,145.36198560481893,5.802802007795872,103.28629124336844,46.36313726508238,4.137357163549839
1998-05-23T09:00:00Z,1998-05-23T03:28:46Z,5.014892631016939,110.53352345583018,35.81565615367717,111.75871627869655,10.126342305943574,76.19654911848652,56.59497461577175,5.814567439738307
1998-05-23T10:00:00Z,1998-05-23T04:28:46Z,23.49098203065875,140.60092370891363,22.736314849271533,130.67328629672554,0,72.63161315605879,56.35781738409035,21.54165794560756
1998-05-23T11:00:00Z,1998-05-23T05:28:46Z,57.02875299909907,189.60372865338076,1.4063924056276396,0,0,56.0595845576046,65.02333258941853,15.29611103128041
1998-05-23T12:00:00Z,1998-05-23T06:28:46Z,88.1957917568222,153.02457152546484,0,327.0101835986503,470.32726465808605,213.05246950041433,59.21731396726251,46.23453678558046
1998-05-23T13:00:00Z,1998-05-23T07:28:46Z,311.2705454459534,107.09543407443321,7.319664012165435,4196.451292178261,9582.036556401828,2385.1839996766835,141.66266009328885,1186.97430140092
1998-05-23T14:00:00Z,1998-05-23T08:28:46Z,1824.154894219127,137.70947616737138,414.3123254482785,8588.207766748792,16420.657940648976,4034.1334172319134,873.4596715213107,4099.26378615802
1998-05-23T15:00:00Z,1998-05-23T09:28:46Z,7408.972037336206,2226.7099672153804,2722.3249472441175,13235.986768140017,23696.60405948887,6428.610157837358,1976.2130658279775,5801.129479413749
1998-05-23T16:00:00Z,1998-05-23T10:28:46Z,17301.29717570582,9430.28477267295,7430.7742782904725,19637.90653011857,32338.92449056479,9028.631935400968,4051.3921337602665,7646.407782930404
1998-05-23T17:00:00Z,1998-05-23T11:28:46Z,20948.507955210447,12811.820624592274,8861.458110002404,19829.245340292517,32017.742474565173,8758.363434430723,4022.787410754822,7596.846071433368
1998-05-23T18:00:00Z,1998-05-23T12:28:46Z,26046.765746038396,17264.766540096967,11025.5034306839,23520.886388737577,35495.2345209892,9874.70271475464,5143.79933570292,8667.39741317945
1998-05-23T19:00:00Z,1998-05-23T13:28:46Z,18176.026729350506,9734.501468702838,7063.208531607339,13391.50383522676,23737.991028620912,5975.56250349454,2784.400331190086,4985.008344759866
