pl_age,pl_azimut_int,pl_bark_thick,pl_code,pl_dbh,pl_height,pl_leaf_area,pl_name,pl_radial_int,pl_remarks,pl_sap_units,pl_sapw_area,pl_sapw_depth,pl_sens_calib,pl_sens_cor_grad,pl_sens_cor_zero,pl_sens_hgt,pl_sens_length,pl_sens_man,pl_sens_meth,pl_sens_timestep,pl_social,pl_species,pl_treatment,si_code,pl_sap_units_orig
5.8,No azimuthal correction,NA,AUS_CAR_THI_T0F_Eni_Js_1,21.3,18.1,NA,9,Measured,"The manufacturer of our CHP equipment was not listed, even though this manufacturer (Ross Edwards of Edwards Industries) invented this method in 1984 (see citation in our paper). If our data is used, this manufacturer would need to be acknowledged.",cm3 h-1,214.3,4.4,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_T0F,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_T0F_Eni_Js_10,24.5,17.2,NA,70,Measured,NA,cm3 h-1,270.9,4.9,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_T0F,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_T0F_Eni_Js_11,26.3,17.5,NA,89,Measured,NA,cm3 h-1,300.9,5.1,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_T0F,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_T0F_Eni_Js_12,25.9,19.1,NA,90,Measured,NA,cm3 h-1,333.6,5.9,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_T0F,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_T0F_Eni_Js_2,21.6,16.2,NA,10,Measured,NA,cm3 h-1,266.4,4.9,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_T0F,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_T0F_Eni_Js_3,22.7,16.7,NA,21,Measured,NA,cm3 h-1,236.2,4.7,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_T0F,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_T0F_Eni_Js_4,22.2,14.8,NA,22,Measured,NA,cm3 h-1,244.8,5.3,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_T0F,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_T0F_Eni_Js_5,26.7,18.9,NA,47,Measured,NA,cm3 h-1,277.8,4.4,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_T0F,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_T0F_Eni_Js_6,26.5,16.6,NA,48,Measured,NA,cm3 h-1,245,3.9,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_T0F,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_T0F_Eni_Js_7,25.7,17.3,NA,57,Measured,NA,cm3 h-1,255,4.1,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_T0F,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_T0F_Eni_Js_8,25.6,18.1,NA,58,Measured,NA,cm3 h-1,253.7,4.1,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_T0F,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_T0F_Eni_Js_9,28.1,16.9,NA,69,Measured,NA,cm3 h-1,331.4,5,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_T0F,cm3 cm-2 h-1
