TIMESTAMP,solar_TIMESTAMP,ZAF_NOO_E3_IRR_Mdo_Jt_1,ZAF_NOO_E3_IRR_Mdo_Jt_2,ZAF_NOO_E3_IRR_Mdo_Jt_3,ZAF_NOO_E3_IRR_Mdo_Jt_4,ZAF_NOO_E3_IRR_Mdo_Jt_5,ZAF_NOO_E3_IRR_Mdo_Jt_6
2008-05-15T22:00:00Z,2008-05-15T23:20:37Z,91.83764833454276,143.8347304844229,25.444634343232394,34.064200273475734,6.582197674114384,41.8443045141381
2008-05-15T23:00:00Z,2008-05-16T00:20:34Z,0,56.52180963162709,30.52579976417862,5.099822656400933,0,49.25148396697766
2008-05-16T00:00:00Z,2008-05-16T01:20:34Z,54.51147996138216,151.9717489330992,16.969374952296306,19.882986024056763,16.098348600477845,30.480364249983527
2008-05-16T01:00:00Z,2008-05-16T02:20:34Z,100.60501317690134,123.57614193710421,8.270110319145417,66.24768834923897,12.582265228426179,87.74711113765265
2008-05-16T02:00:00Z,2008-05-16T03:20:34Z,205.8133358207599,63.25807180094046,16.17032728960891,113.09720543867229,2.161537434313292,104.38496825601855
2008-05-16T03:00:00Z,2008-05-16T04:20:34Z,22.72399710356246,80.17151664540533,11.723609498029528,0,12.670368236384073,3.2640391089667147
2008-05-16T04:00:00Z,2008-05-16T05:20:34Z,0,90.40598652675472,15.471462598758581,0,5.933659938998832,19.51271025454332
2008-05-16T05:00:00Z,2008-05-16T06:20:34Z,0.4279039566043838,17.81089323926928,11.764930778489063,58.158363942823435,3.089254427831635,288.2327150164672
2008-05-16T06:00:00Z,2008-05-16T07:20:34Z,0,75.16889403361007,47.71433848784274,0.31030601823128195,12.993874121989014,293.07192848411677
2008-05-16T07:00:00Z,2008-05-16T08:20:34Z,104.45805596459087,31.70787095177808,10.345361162100097,198.2808815990669,42.119052029629245,597.9961151320647
2008-05-16T08:00:00Z,2008-05-16T09:20:34Z,3.876068196962753,57.636735187228126,78.73272762705459,209.17695689048415,71.75682886811059,893.4818387961303
2008-05-16T09:00:00Z,2008-05-16T10:20:34Z,804.1478297388383,912.1533184514544,439.536654744895,527.896053835812,146.69899268757945,1023.4464465033444
2008-05-16T10:00:00Z,2008-05-16T11:20:34Z,418.7065877133685,515.3415833349941,294.2740514220732,978.6941489283997,344.96154168075986,1546.4431890110234
2008-05-16T11:00:00Z,2008-05-16T12:20:34Z,519.532887119925,627.0283607080459,170.57181318238258,431.06852188958516,129.09959181130554,691.1027267490044
2008-05-16T12:00:00Z,2008-05-16T13:20:34Z,809.357921877508,960.1516587573808,76.82940712755936,2285.0983460289763,732.9794532266787,3065.673223994055
2008-05-16T13:00:00Z,2008-05-16T14:20:34Z,1010.1920041794614,1151.5875181459978,340.6145538691411,573.0522720032689,170.76373057874562,963.4414515314131
2008-05-16T14:00:00Z,2008-05-16T15:20:34Z,618.8126145411321,506.59976163973244,206.71508671743263,375.8231316782914,80.17102589858084,809.1261440030778
2008-05-16T15:00:00Z,2008-05-16T16:20:34Z,435.2968544307091,339.35356255160127,100.81638178872286,233.50634270569375,33.50024374602527,339.9790423556378
2008-05-16T16:00:00Z,2008-05-16T17:20:34Z,93.28298869161442,97.1171870620613,44.06531064338054,31.54936186597354,4.684660965619359,206.1140184413377
