TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,sw_in,netrad,ppfd_in,ext_rad
2012-12-31T19:00:00Z,2012-12-31T22:58:00Z,-4.9,96,0.31941396,0,0,0,0
2012-12-31T19:30:00Z,2012-12-31T23:28:00Z,-5.5,98,0.328191022,0,0,0,0
2012-12-31T20:00:00Z,2012-12-31T23:57:54Z,-4.8,99,0.301786129,0,0,0,0
2012-12-31T20:30:00Z,2013-01-01T00:27:54Z,-4.1,100,0.274275567,0,0,0,0
2012-12-31T21:00:00Z,2013-01-01T00:57:54Z,-3.4,100,0.249929257,0,0,0,0
2012-12-31T21:30:00Z,2013-01-01T01:27:54Z,-3,100,0.235500354,0,0,0,0
2012-12-31T22:00:00Z,2013-01-01T01:57:54Z,-2.9,100,0.231833054,0,0,0,0
2012-12-31T22:30:00Z,2013-01-01T02:27:54Z,-3,100,0.235500354,0,0,0,0
2012-12-31T23:00:00Z,2013-01-01T02:57:54Z,-4.1,100,0.274275567,0,0,0,0
2012-12-31T23:30:00Z,2013-01-01T03:27:54Z,-5.9,94,0.354688565,0,0,0,0
2013-01-01T00:00:00Z,2013-01-01T03:57:54Z,-6.9,95,0.379547384,0,0,0,0
2013-01-01T00:30:00Z,2013-01-01T04:27:54Z,-7.8,97,0.397057857,0,0,0,0
2013-01-01T01:00:00Z,2013-01-01T04:57:54Z,-8.4,97,0.410115495,0,0,0,0
2013-01-01T01:30:00Z,2013-01-01T05:27:54Z,-8.5,99,0.407104348,0,0,0,0
2013-01-01T02:00:00Z,2013-01-01T05:57:54Z,-9,99,0.418410696,0,0,0,0
2013-01-01T02:30:00Z,2013-01-01T06:27:54Z,-10.3,100,0.44698023,0,0,0,0
2013-01-01T03:00:00Z,2013-01-01T06:57:54Z,-10.6,100,0.452729481,0,0,0,0
2013-01-01T03:30:00Z,2013-01-01T07:27:54Z,-10.4,100,0.448354243,0,0,0,0
2013-01-01T04:00:00Z,2013-01-01T07:57:54Z,-10.4,100,0.448354243,0.087701453,0.005658361,0.18540087164199998,98.79310291175459
2013-01-01T04:30:00Z,2013-01-01T08:27:54Z,-9.2,100,0.420765549,0.176171889,0.073490371,0.37242737334599996,206.3569005484317
2013-01-01T05:00:00Z,2013-01-01T08:57:54Z,-7.1,99,0.371579832,0.256429891,0.134754015,0.542092789574,304.1193689540375
2013-01-01T05:30:00Z,2013-01-01T09:27:54Z,-6.4,96,0.360300232,0.327102224,0.188834396,0.691494101536,390.4088536449941
2013-01-01T06:00:00Z,2013-01-01T09:57:54Z,-5.8,93,0.357391483,0.386979663,0.234454768,0.8180750075819999,463.7498774306891
2013-01-01T06:30:00Z,2013-01-01T10:27:54Z,-5.2,89,0.354275732,0.435037689,0.270977503,0.9196696745459999,522.8883698892307
2013-01-01T07:00:00Z,2013-01-01T10:57:54Z,-4.2,86,0.340306902,0.470454017,0.297693005,0.9945397919379999,566.813110998988
2013-01-01T07:30:00Z,2013-01-01T11:27:54Z,-3.4,81,0.340216796,0.492622662,0.313993978,1.041404307468,594.7730222550916
2013-01-01T08:00:00Z,2013-01-01T11:57:54Z,-2.7,75,0.348599355,0.501164314,0.319642384,1.059461359796,606.2900096043713
2013-01-01T08:30:00Z,2013-01-01T12:27:54Z,-1.9,72,0.340977643,0.495932822,0.315055007,1.048401985708,601.1671385918091
2013-01-01T09:00:00Z,2013-01-01T12:57:54Z,-1.6,71,0.341605303,0.477017699,0.300175509,1.008415415686,579.4920019263868
2013-01-01T09:30:00Z,2013-01-01T13:27:54Z,-1.3,69,0.341364759,0.444742587,0.275033784,0.940185828918,541.6352218797767
2013-01-01T10:00:00Z,2013-01-01T13:57:54Z,-1.1,67,0.34920669,0.399659722,0.23988358,0.8448806523079999,488.2441131211952
2013-01-01T10:30:00Z,2013-01-01T14:27:54Z,-1.4,69,0.344179346,0.342540486,0.196352617,0.7241305874039999,420.2316143443863
2013-01-01T11:00:00Z,2013-01-01T14:57:54Z,-1.4,71,0.334807266,0.274362203,0.144136144,0.580001697142,338.76067794214225
2013-01-01T11:30:00Z,2013-01-01T15:27:54Z,-1.6,73,0.328024512,0.196291424,0.084419555,0.41496007033599996,245.22438464778406
2013-01-01T12:00:00Z,2013-01-01T15:57:54Z,-2.1,75,0.334581729,0.109663961,0.018014056,0.231829613554,141.22212316250022
2013-01-01T12:30:00Z,2013-01-01T16:27:54Z,-1.9,77,0.314942636,0.015962033,-0.053759406,0.033743737762,28.53224207335753
2013-01-01T13:00:00Z,2013-01-01T16:57:54Z,-1.8,79,0.301193722,0,0,0,0
2013-01-01T13:30:00Z,2013-01-01T17:27:54Z,-1.6,83,0.272071655,0,0,0,0
2013-01-01T14:00:00Z,2013-01-01T17:57:54Z,-1.4,89,0.237227374,0,0,0,0
2013-01-01T14:30:00Z,2013-01-01T18:27:54Z,-1.3,93,0.208075471,0,0,0,0
2013-01-01T15:00:00Z,2013-01-01T18:57:54Z,-1.2,95,0.191390692,0,0,0,0
2013-01-01T15:30:00Z,2013-01-01T19:27:54Z,-1,95,0.183491529,0,0,0,0
2013-01-01T16:00:00Z,2013-01-01T19:57:54Z,-0.6,93,0.179075057,0,0,0,0
2013-01-01T16:30:00Z,2013-01-01T20:27:54Z,-0.5,93,0.175656863,0,0,0,0
2013-01-01T17:00:00Z,2013-01-01T20:57:54Z,-0.5,95,0.164467228,0,0,0,0
2013-01-01T17:30:00Z,2013-01-01T21:27:54Z,-0.8,99,0.157052633,0,0,0,0
2013-01-01T18:00:00Z,2013-01-01T21:57:54Z,-0.9,100,0.15319441,0,0,0,0
2013-01-01T18:30:00Z,2013-01-01T22:27:54Z,-1.1,100,0.161528417,0,0,0,0
2013-01-01T19:00:00Z,2013-01-01T22:57:54Z,-1.4,100,0.389499857,0,0,0,0
2013-01-01T19:30:00Z,2013-01-01T23:27:54Z,-1.7,100,0.401561333,0,0,0,0
2013-01-01T20:00:00Z,2013-01-01T23:57:29Z,-1.9,100,0.409472,0,0,0,0
2013-01-01T20:30:00Z,2013-01-02T00:27:29Z,-2.1,100,0.417279774,0,0,0,0
2013-01-01T21:00:00Z,2013-01-02T00:57:29Z,-2.4,100,0.428801038,0,0,0,0
2013-01-01T21:30:00Z,2013-01-02T01:27:29Z,-2.7,100,0.440097247,0,0,0,0
2013-01-01T22:00:00Z,2013-01-02T01:57:29Z,-2.9,100,0.447504901,0,0,0,0
2013-01-01T22:30:00Z,2013-01-02T02:27:29Z,-3.3,100,0.462029649,0,0,0,0
2013-01-01T23:00:00Z,2013-01-02T02:57:29Z,-3.5,100,0.469148938,0,0,0,0
2013-01-01T23:30:00Z,2013-01-02T03:27:29Z,-3.7,100,0.476638906,0,0,0,0
2013-01-02T00:00:00Z,2013-01-02T03:57:29Z,-4.5,99,0.508169352,0,0,0,0
2013-01-02T00:30:00Z,2013-01-02T04:27:29Z,-4.7,100,0.510790736,0,0,0,0
2013-01-02T01:00:00Z,2013-01-02T04:57:29Z,-4.6,100,0.507956703,0,0,0,0
2013-01-02T01:30:00Z,2013-01-02T05:27:29Z,-4.7,100,0.510790736,0,0,0,0
2013-01-02T02:00:00Z,2013-01-02T05:57:29Z,-4.7,100,0.506912909,0,0,0,0
2013-01-02T02:30:00Z,2013-01-02T06:27:29Z,-4.9,100,0.516412829,0,0,0,0
2013-01-02T03:00:00Z,2013-01-02T06:57:29Z,-5.4,100,0.532245498,0,0,0,0
2013-01-02T03:30:00Z,2013-01-02T07:27:29Z,-5.1,100,0.52281001,0,0,0,0
2013-01-02T04:00:00Z,2013-01-02T07:57:29Z,-4.9,100,0.516412829,0.087708013,0.004615413,0.185414739482,97.15350729943512
2013-01-02T04:30:00Z,2013-01-02T08:27:29Z,-3.7,100,0.476174282,0.176449829,0.072901155,0.373014938506,205.05283829500758
2013-01-02T05:00:00Z,2013-01-02T08:57:29Z,-2.2,100,0.421145438,0.256985972,0.134946153,0.543268344808,303.1961065404432
2013-01-02T05:30:00Z,2013-01-02T09:27:29Z,-1.2,94,0.417133032,0.327938446,0.188749248,0.6932618748439999,389.9051327260834
2013-01-02T06:00:00Z,2013-01-02T09:57:29Z,-0.9,91,0.422055973,0.388093234,0.234658541,0.820429096676,463.69725387275196
2013-01-02T06:30:00Z,2013-01-02T10:27:29Z,0.7,85,0.393923525,0.436421071,0.271090231,0.922594144094,523.3106758894951
2013-01-02T07:00:00Z,2013-01-02T10:57:29Z,0.8,80,0.423613352,0.472095054,0.2976804,0.9980089441559999,567.726049455749
2013-01-02T07:30:00Z,2013-01-02T11:27:29Z,1.5,78,0.411827186,0.494504793,0.314577499,1.045383132402,596.1839002930292
2013-01-02T08:00:00Z,2013-01-02T11:57:29Z,1.9,74,0.420947993,0.503266849,0.320691401,1.063906118786,608.197615777296
2013-01-02T08:30:00Z,2013-01-02T12:27:29Z,2.3,73,0.413073701,0.498231301,0.316638605,1.053260970314,603.5617658260683
2013-01-02T09:00:00Z,2013-01-02T12:57:29Z,2.5,72,0.414267065,0.47948431,0.301976185,1.01362983134,582.3556157748384
2013-01-02T09:30:00Z,2013-01-02T13:27:29Z,2.6,72,0.407556688,0.447346642,0.277314798,0.945690801188,544.9417711704742
2013-01-02T10:00:00Z,2013-01-02T13:57:29Z,2.5,73,0.410610595,0.40236818,0.242696055,0.85060633252,491.9599776500347
2013-01-02T10:30:00Z,2013-01-02T14:27:29Z,2.3,72,0.421003994,0.345318519,0.1986801,0.730003349166,424.31618191796497
2013-01-02T11:00:00Z,2013-01-02T14:57:29Z,2.1,72,0.426957236,0.277173795,0.14624115,0.58594540263,343.1670408666116
2013-01-02T11:30:00Z,2013-01-02T15:27:29Z,1.6,73,0.438869886,0.199099982,0.086285466,0.420897361948,249.90014371855077
2013-01-02T12:00:00Z,2013-01-02T15:57:29Z,1.3,76,0.434145472,0.112432945,0.019973127,0.23768324573,146.11028537416215
2013-01-02T12:30:00Z,2013-01-02T16:27:29Z,1,77,0.436446042,0.018655581,-0.052007219,0.039437898234,33.57219666933138
2013-01-02T13:00:00Z,2013-01-02T16:57:29Z,0.6,78,0.445716915,0,0,0,0
2013-01-02T13:30:00Z,2013-01-02T17:27:29Z,0.3,81,0.435768209,0,0,0,0
2013-01-02T14:00:00Z,2013-01-02T17:57:29Z,0.2,83,0.429506689,0,0,0,0
2013-01-02T14:30:00Z,2013-01-02T18:27:29Z,0,85,0.42100788,0,0,0,0
2013-01-02T15:00:00Z,2013-01-02T18:57:29Z,-0.3,88,0.417307792,0,0,0,0
2013-01-02T15:30:00Z,2013-01-02T19:27:29Z,-0.3,89,0.407148722,0,0,0,0
2013-01-02T16:00:00Z,2013-01-02T19:57:29Z,-0.3,91,0.397587244,0,0,0,0
2013-01-02T16:30:00Z,2013-01-02T20:27:29Z,-0.6,94,0.389485163,0,0,0,0
2013-01-02T17:00:00Z,2013-01-02T20:57:29Z,-0.9,98,0.381448771,0,0,0,0
2013-01-02T17:30:00Z,2013-01-02T21:27:29Z,-1.1,100,0.377200264,0,0,0,0
2013-01-02T18:00:00Z,2013-01-02T21:57:29Z,-1.3,100,0.385426648,0,0,0,0
2013-01-02T18:30:00Z,2013-01-02T22:27:29Z,-1.6,100,0.397567051,0,0,0,0
2013-01-02T19:00:00Z,2013-01-02T22:57:29Z,-1.9,96,0.14798332,0,0,0,0
2013-01-02T19:30:00Z,2013-01-02T23:27:29Z,-2,93,0.169675269,0,0,0,0
2013-01-02T20:00:00Z,2013-01-02T23:57:04Z,-2.3,84,0.223742498,0,0,0,0
2013-01-02T20:30:00Z,2013-01-03T00:27:04Z,-2.6,89,0.208599053,0,0,0,0
2013-01-02T21:00:00Z,2013-01-03T00:57:04Z,-2.9,95,0.190414431,0,0,0,0
2013-01-02T21:30:00Z,2013-01-03T01:27:04Z,-3.5,90,0.234043815,0,0,0,0
2013-01-02T22:00:00Z,2013-01-03T01:57:04Z,-4.1,90,0.251839943,0,0,0,0
2013-01-02T22:30:00Z,2013-01-03T02:27:04Z,-4.5,89,0.2678594,0,0,0,0
2013-01-02T23:00:00Z,2013-01-03T02:57:04Z,-5.1,92,0.271835402,0,0,0,0
2013-01-02T23:30:00Z,2013-01-03T03:27:04Z,-5.2,92,0.274761164,0,0,0,0
2013-01-03T00:00:00Z,2013-01-03T03:57:04Z,-5.8,92,0.292699183,0,0,0,0
2013-01-03T00:30:00Z,2013-01-03T04:27:04Z,-6.3,91,0.310629023,0,0,0,0
2013-01-03T01:00:00Z,2013-01-03T04:57:04Z,-7.2,93,0.325736522,0,0,0,0
2013-01-03T01:30:00Z,2013-01-03T05:27:04Z,-7.8,96,0.332704884,0,0,0,0
2013-01-03T02:00:00Z,2013-01-03T05:57:04Z,-8.4,98,0.341749253,0,0,0,0
2013-01-03T02:30:00Z,2013-01-03T06:27:04Z,-9.2,98,0.359174152,0,0,0,0
2013-01-03T03:00:00Z,2013-01-03T06:57:04Z,-9,100,0.349176469,0,0,0,0
2013-01-03T03:30:00Z,2013-01-03T07:27:04Z,-9,100,0.347012142,0,0,0,0
2013-01-03T04:00:00Z,2013-01-03T07:57:04Z,-8.9,100,0.346116038,0.08766359,0.005226013,0.18532082926,95.66392902310827
2013-01-03T04:30:00Z,2013-01-03T08:27:04Z,-8.6,99,0.342196394,0.176511133,0.073472368,0.37314453516199997,203.9004445867633
2013-01-03T05:00:00Z,2013-01-03T08:57:04Z,-8.3,98,0.338939963,0.257174796,0.13539679,0.543667518744,302.42560948520213
2013-01-03T05:30:00Z,2013-01-03T09:27:04Z,-7.8,95,0.336101044,0.328274401,0.189754123,0.693972083714,389.5546995554233
2013-01-03T06:00:00Z,2013-01-03T09:57:04Z,-7.5,90,0.343803002,0.388593415,0.235682069,0.82148647931,463.7978559512915
2013-01-03T06:30:00Z,2013-01-03T10:27:04Z,-7.5,87,0.357360418,0.437099762,0.272616135,0.9240288968679999,523.8855609746308
2013-01-03T07:00:00Z,2013-01-03T10:57:04Z,-7,81,0.366447908,0.472963485,0.299462257,0.99984480729,568.7903462241964
2013-01-03T07:30:00Z,2013-01-03T11:27:04Z,-6.9,81,0.363094495,0.495570947,0.316878944,1.0476369819579998,597.7443618618665
2013-01-03T08:00:00Z,2013-01-03T11:57:04Z,-6.9,81,0.363822797,0.504535326,0.32375849,1.0665876791639999,610.2525065678701
2013-01-03T08:30:00Z,2013-01-03T12:27:04Z,-6.2,80,0.350609912,0.499703241,0.319772129,1.056372651474,606.1008936656787
2013-01-03T09:00:00Z,2013-01-03T12:57:04Z,-6.2,80,0.351378529,0.481157369,0.305467754,1.017166678066,585.3605086460262
2013-01-03T09:30:00Z,2013-01-03T13:27:04Z,-6.4,79,0.358323875,0.449215035,0.280848712,0.94964058399,548.385995543485
2013-01-03T10:00:00Z,2013-01-03T13:57:04Z,-6.1,79,0.351728099,0.404422782,0.246273673,0.8549497611479999,495.8095929127994
2013-01-03T10:30:00Z,2013-01-03T14:27:04Z,-6.3,79,0.358300251,0.347547018,0.202467495,0.734714396052,428.53032309132374
2013-01-03T11:00:00Z,2013-01-03T14:57:04Z,-6.3,78,0.359444361,0.279560902,0.150081967,0.5909917468279999,347.6986196001531
2013-01-03T11:30:00Z,2013-01-03T15:27:04Z,-6.6,79,0.36327318199999997,0.201627696,0.090244832,0.426240949344,254.69665554193492
2013-01-03T12:00:00Z,2013-01-03T15:57:04Z,-7,80,0.367531957,0.115080859,0.023858205,0.24328093592599997,151.11470936420832
2013-01-03T12:30:00Z,2013-01-03T16:27:04Z,-7.5,82,0.374394093,0.02140123,-0.048007701,0.04524220022,38.72397211684469
2013-01-03T13:00:00Z,2013-01-03T16:57:04Z,-7.7,83,0.375001669,0,0,0,0
2013-01-03T13:30:00Z,2013-01-03T17:27:04Z,-7.7,83,0.372605796,0,0,0,0
2013-01-03T14:00:00Z,2013-01-03T17:57:04Z,-7.9,85,0.373306685,0,0,0,0
2013-01-03T14:30:00Z,2013-01-03T18:27:04Z,-8,85,0.372507246,0,0,0,0
2013-01-03T15:00:00Z,2013-01-03T18:57:04Z,-8.3,86,0.37617572,0,0,0,0
2013-01-03T15:30:00Z,2013-01-03T19:27:04Z,-8.8,88,0.382917626,0,0,0,0
2013-01-03T16:00:00Z,2013-01-03T19:57:04Z,-9.4,89,0.392012099,0,0,0,0
2013-01-03T16:30:00Z,2013-01-03T20:27:04Z,-10,89,0.40405987,0,0,0,0
2013-01-03T17:00:00Z,2013-01-03T20:57:04Z,-10.2,89,0.407217427,0,0,0,0
2013-01-03T17:30:00Z,2013-01-03T21:27:04Z,-10.6,90,0.413171714,0,0,0,0
2013-01-03T18:00:00Z,2013-01-03T21:57:04Z,-11,91,0.419026063,0,0,0,0
2013-01-03T18:30:00Z,2013-01-03T22:27:04Z,-11.5,92,0.42563365,0,0,0,0
2013-01-03T19:00:00Z,2013-01-03T22:57:04Z,-12,93,0.445009585,0,0,0,0
2013-01-03T19:30:00Z,2013-01-03T23:27:04Z,-12.3,94,0.448527941,0,0,0,0
2013-01-03T20:00:00Z,2013-01-03T23:56:39Z,-12.7,94,0.454254243,0,0,0,0
2013-01-03T20:30:00Z,2013-01-04T00:26:39Z,-13,95,0.458137184,0,0,0,0
2013-01-03T21:00:00Z,2013-01-04T00:56:39Z,-12.9,96,0.454584886,0,0,0,0
2013-01-03T21:30:00Z,2013-01-04T01:26:39Z,-12.7,97,0.44850333,0,0,0,0
2013-01-03T22:00:00Z,2013-01-04T01:56:39Z,-12.4,97,0.442545614,0,0,0,0
2013-01-03T22:30:00Z,2013-01-04T02:26:39Z,-12.3,97,0.440211212,0,0,0,0
2013-01-03T23:00:00Z,2013-01-04T02:56:39Z,-12.3,97,0.439973591,0,0,0,0
2013-01-03T23:30:00Z,2013-01-04T03:26:39Z,-12.6,97,0.445760108,0,0,0,0
2013-01-04T00:00:00Z,2013-01-04T03:56:39Z,-13,97,0.453871865,0,0,0,0
2013-01-04T00:30:00Z,2013-01-04T04:26:39Z,-13.2,97,0.457607408,0,0,0,0
2013-01-04T01:00:00Z,2013-01-04T04:56:39Z,-13.3,97,0.458686703,0,0,0,0
2013-01-04T01:30:00Z,2013-01-04T05:26:39Z,-13.4,97,0.460415951,0,0,0,0
2013-01-04T02:00:00Z,2013-01-04T05:56:39Z,-13.5,97,0.461701631,0,0,0,0
2013-01-04T02:30:00Z,2013-01-04T06:26:39Z,-13.8,97,0.467628831,0,0,0,0
2013-01-04T03:00:00Z,2013-01-04T06:56:39Z,-14,97,0.470323879,0,0,0,0
2013-01-04T03:30:00Z,2013-01-04T07:26:39Z,-11.9,98,0.431151089,0,0,0,0
2013-01-04T04:00:00Z,2013-01-04T07:56:39Z,-10,98,0.392324737,0.087891518,0.005315444,0.185802669052,94.32503814590929
2013-01-04T04:30:00Z,2013-01-04T08:26:39Z,-8.7,96,0.368230869,0.177005509,0.073439468,0.37418964602599997,202.90018412364344
2013-01-04T05:00:00Z,2013-01-04T08:56:39Z,-7.3,93,0.342833914,0.257942294,0.135191932,0.545290009516,301.8081204924431
2013-01-04T05:30:00Z,2013-01-04T09:26:39Z,-6.7,89,0.342785215,0.329317023,0.189577453,0.696176186622,389.3575620191116
2013-01-04T06:00:00Z,2013-01-04T09:56:39Z,-5,83,0.320338638,0.389908455,0.235265415,0.82426647387,464.0514479372358
2013-01-04T06:30:00Z,2013-01-04T10:26:39Z,-4,78,0.317309971,0.438679852,0.271936532,0.9273692071279999,524.6125411747165
2013-01-04T07:00:00Z,2013-01-04T10:56:39Z,-3,73,0.313261699,0.474796724,0.298886162,1.0037202745359999,570.0052687137459
2013-01-04T07:30:00Z,2013-01-04T11:26:39Z,-2.9,72,0.318473603,0.4976411,0.316217937,1.0520132854,599.4534296183944
2013-01-04T08:00:00Z,2013-01-04T11:56:39Z,-2.4,69,0.31841228,0.506822107,0.322792269,1.0714219341979998,612.4534679255141
2013-01-04T08:30:00Z,2013-01-04T12:26:39Z,-1.7,67,0.31042887,0.502182654,0.318767845,1.0616141305559998,608.7830834331966
2013-01-04T09:00:00Z,2013-01-04T12:56:39Z,-1.4,66,0.306218834,0.483802126,0.304444535,1.022757694364,588.5050331406895
2013-01-04T09:30:00Z,2013-01-04T13:26:39Z,-1.3,65,0.311852951,0.451995016,0.279677848,0.955517463824,551.966058331403
2013-01-04T10:00:00Z,2013-01-04T13:56:39Z,-1.2,64,0.311438258,0.407305555,0.245179271,0.8610439432699999,499.79095564004734
2013-01-04T10:30:00Z,2013-01-04T14:26:39Z,-1,64,0.305546438,0.35049839,0.201419811,0.7409535964599999,432.87189348073946
2013-01-04T11:00:00Z,2013-01-04T14:56:39Z,-1.4,65,0.312283121,0.282545509,0.149288857,0.5973012060259999,352.35315651567834
2013-01-04T11:30:00Z,2013-01-04T15:26:39Z,-2,66,0.323088053,0.204609604,0.089543031,0.432544702856,259.6115790225722
2013-01-04T12:00:00Z,2013-01-04T15:56:39Z,-3,70,0.329909,0.118024179,0.023658191,0.249503114406,156.23300173777795
2013-01-04T12:30:00Z,2013-01-04T16:26:39Z,-4.1,73,0.342508083,0.024270736,-0.047834123,0.051308335903999996,43.98515474949937
2013-01-04T13:00:00Z,2013-01-04T16:56:39Z,-4.9,75,0.351191724,0,0,0,0
2013-01-04T13:30:00Z,2013-01-04T17:26:39Z,-5.7,79,0.355726072,0,0,0,0
2013-01-04T14:00:00Z,2013-01-04T17:56:39Z,-6.1,83,0.351295448,0,0,0,0
2013-01-04T14:30:00Z,2013-01-04T18:26:39Z,-6.7,85,0.356098463,0,0,0,0
2013-01-04T15:00:00Z,2013-01-04T18:56:39Z,-7,88,0.352829769,0,0,0,0
2013-01-04T15:30:00Z,2013-01-04T19:26:39Z,-6.7,90,0.337977653,0,0,0,0
2013-01-04T16:00:00Z,2013-01-04T19:56:39Z,-6.8,90,0.339802843,0,0,0,0
2013-01-04T16:30:00Z,2013-01-04T20:26:39Z,-7,91,0.342350635,0,0,0,0
2013-01-04T17:00:00Z,2013-01-04T20:56:39Z,-7.8,92,0.359411243,0,0,0,0
2013-01-04T17:30:00Z,2013-01-04T21:26:39Z,-8.4,93,0.368806662,0,0,0,0
2013-01-04T18:00:00Z,2013-01-04T21:56:39Z,-8.7,95,0.371396468,0,0,0,0
2013-01-04T18:30:00Z,2013-01-04T22:26:39Z,-8.7,96,0.36759775,0,0,0,0
2013-01-04T19:00:00Z,2013-01-04T22:56:39Z,-9,96,0.553253671,0,0,0,0
2013-01-04T19:30:00Z,2013-01-04T23:26:39Z,-9,97,0.551089343,0,0,0,0
2013-01-04T20:00:00Z,2013-01-04T23:56:15Z,-9,98,0.549852584,0,0,0,0
2013-01-04T20:30:00Z,2013-01-05T00:26:15Z,-9.2,98,0.553951523,0,0,0,0
2013-01-04T21:00:00Z,2013-01-05T00:56:15Z,-8.9,99,0.54435767,0,0,0,0
2013-01-04T21:30:00Z,2013-01-05T01:26:15Z,-9,99,0.546451498,0,0,0,0
2013-01-04T22:00:00Z,2013-01-05T01:56:15Z,-9.6,99,0.559651347,0,0,0,0
2013-01-04T22:30:00Z,2013-01-05T02:26:15Z,-9.7,100,0.559315405,0,0,0,0
2013-01-04T23:00:00Z,2013-01-05T02:56:15Z,-9.8,100,0.560165984,0,0,0,0
2013-01-04T23:30:00Z,2013-01-05T03:26:15Z,-10,100,0.563030116,0,0,0,0
2013-01-05T00:00:00Z,2013-01-05T03:56:15Z,-10.2,100,0.570102288,0,0,0,0
2013-01-05T00:30:00Z,2013-01-05T04:26:15Z,-10,100,0.565601515,0,0,0,0
2013-01-05T01:00:00Z,2013-01-05T04:56:15Z,-9.4,100,0.551712459,0,0,0,0
2013-01-05T01:30:00Z,2013-01-05T05:26:15Z,-9.1,100,0.54454547,0,0,0,0
2013-01-05T02:00:00Z,2013-01-05T05:56:15Z,-9.2,100,0.546951213,0,0,0,0
2013-01-05T02:30:00Z,2013-01-05T06:26:15Z,-9.2,100,0.546951213,0,0,0,0
2013-01-05T03:00:00Z,2013-01-05T06:56:15Z,-9.4,100,0.551712459,0,0,0,0
2013-01-05T03:30:00Z,2013-01-05T07:26:15Z,-8.7,100,0.534752637,0,0,0,0
2013-01-05T04:00:00Z,2013-01-05T07:56:15Z,-7.7,100,0.509387214,0.088070247,0.005254225,0.186180502158,93.20027286922695
2013-01-05T04:30:00Z,2013-01-05T08:26:15Z,-6.5,97,0.485525162,0.177284692,0.073503464,0.374779838888,202.11044179589305
2013-01-05T05:00:00Z,2013-01-05T08:56:15Z,-5.6,94,0.473086325,0.258343494,0.135420896,0.546138146316,301.3959632386441
2013-01-05T05:30:00Z,2013-01-05T09:26:15Z,-4.5,91,0.451491258,0.329859713,0.190053885,0.697323433282,389.3590783385152
2013-01-05T06:00:00Z,2013-01-05T09:56:15Z,-3.3,87,0.433825902,0.390609689,0.236182037,0.8257488825459999,464.495637475075
2013-01-05T06:30:00Z,2013-01-05T10:26:15Z,-2,83,0.415671834,0.439553971,0.273128964,0.9292170946939999,525.5208209757786
2013-01-05T07:00:00Z,2013-01-05T10:56:15Z,-1,77,0.413008037,0.475855109,0.300187351,1.0059577004259999,571.3911093649655
2013-01-05T07:30:00Z,2013-01-05T11:26:15Z,0.2,73,0.396417562,0.498891982,0.317223671,1.054657649948,601.3221274624378
2013-01-05T08:00:00Z,2013-01-05T11:56:15Z,0.8,71,0.394972501,0.508270421,0.32389677,1.074483669994,614.8020571970628
2013-01-05T08:30:00Z,2013-01-05T12:26:15Z,1.5,68,0.385654193,0.50382996,0.3200522,1.06509653544,611.6003897746237
2013-01-05T09:00:00Z,2013-01-05T12:56:15Z,1.9,67,0.384007364,0.485646575,0.305701755,1.02665685955,591.771867534266
2013-01-05T09:30:00Z,2013-01-05T13:26:15Z,2,66,0.386294792,0.454031389,0.281193152,0.959822356346,555.6555480831895
2013-01-05T10:00:00Z,2013-01-05T13:56:15Z,2.1,66,0.38437774,0.409525347,0.246879074,0.8657365835579999,503.86900670674623
2013-01-05T10:30:00Z,2013-01-05T14:26:15Z,1.7,66,0.394112533,0.35288996,0.203387631,0.74600937544,437.29777618569204
2013-01-05T11:00:00Z,2013-01-05T14:56:15Z,1,69,0.40146672,0.285094275,0.151667686,0.60268929735,357.0802045915775
2013-01-05T11:30:00Z,2013-01-05T15:26:15Z,0.6,71,0.40089017,0.207298294,0.092176406,0.43822859351599996,264.5879899829741
2013-01-05T12:00:00Z,2013-01-05T15:56:15Z,-0.4,74,0.41468325,0.120833129,0.026186639,0.255441234706,161.4027248499249
2013-01-05T12:30:00Z,2013-01-05T16:26:15Z,-1.8,78,0.432732077,0.027178222,-0.045076892,0.057454761307999994,49.28885138640664
2013-01-05T13:00:00Z,2013-01-05T16:56:15Z,-2.3,83,0.425766881,0,0,0,0
2013-01-05T13:30:00Z,2013-01-05T17:26:15Z,-2.7,85,0.42621698,0,0,0,0
2013-01-05T14:00:00Z,2013-01-05T17:56:15Z,-2.9,86,0.428559728,0,0,0,0
2013-01-05T14:30:00Z,2013-01-05T18:26:15Z,-3.5,87,0.44286382,0,0,0,0
2013-01-05T15:00:00Z,2013-01-05T18:56:15Z,-3.9,88,0.448543602,0,0,0,0
2013-01-05T15:30:00Z,2013-01-05T19:26:15Z,-4.2,89,0.452173685,0,0,0,0
2013-01-05T16:00:00Z,2013-01-05T19:56:15Z,-4.5,91,0.451928699,0,0,0,0
2013-01-05T16:30:00Z,2013-01-05T20:26:15Z,-4.7,93,0.451034561,0,0,0,0
2013-01-05T17:00:00Z,2013-01-05T20:56:15Z,-4.9,94,0.450692254,0,0,0,0
2013-01-05T17:30:00Z,2013-01-05T21:26:15Z,-5.7,96,0.467578406,0,0,0,0
2013-01-05T18:00:00Z,2013-01-05T21:56:15Z,-6.1,98,0.472177315,0,0,0,0
2013-01-05T18:30:00Z,2013-01-05T22:26:15Z,-6.4,99,0.475132371,0,0,0,0
