TIMESTAMP,solar_TIMESTAMP,CZE_RAJ_RAJ_Fsy_Jt_1,CZE_RAJ_RAJ_Fsy_Jt_2,CZE_RAJ_RAJ_Fsy_Jt_3,CZE_RAJ_RAJ_Fsy_Jt_4,CZE_RAJ_RAJ_Fsy_Jt_5,CZE_RAJ_RAJ_Fsy_Jt_6
2012-05-21T00:10:00Z,2012-05-21T01:19:41Z,9.728409349918365,1.3855285942554474,0,20.78055404126644,15.038976445794106,62.6259446144104
2012-05-21T00:20:00Z,2012-05-21T01:29:41Z,6.071198731660843,6.130356341600418,0,22.147223353385925,2.5505032390356064,39.819177240133286
2012-05-21T00:30:00Z,2012-05-21T01:39:41Z,1.9140541553497314,5.944970995187759,0,22.6698350161314,5.462147295475006,42.106106877326965
2012-05-21T00:40:00Z,2012-05-21T01:49:41Z,0,7.354699075222015,0,19.72401514649391,5.390005186200142,43.02433505654335
2012-05-21T00:50:00Z,2012-05-21T01:59:41Z,0,3.2545067369937897,0,20.996807143092155,33.230260014534,41.752442717552185
2012-05-21T01:00:00Z,2012-05-21T02:09:41Z,0,0,0,20.11321485042572,15.640638768672943,42.67066717147827
2012-05-21T01:10:00Z,2012-05-21T02:19:41Z,0,0,0,17.823558300733566,7.483417168259621,41.49015247821808
2012-05-21T01:20:00Z,2012-05-21T02:29:41Z,0,0,0,0,8.95107164978981,40.94843566417694
2012-05-21T01:30:00Z,2012-05-21T02:39:41Z,0,0,0,0,6.6653285175561905,41.86666011810303
2012-05-21T01:40:00Z,2012-05-21T02:49:41Z,2.564210444688797,0,1.551613211631775,1.0170042514801025,8.903024718165398,25.356126949191093
2012-05-21T01:50:00Z,2012-05-21T02:59:41Z,0,0,0.5089100450277328,0,7.387179881334305,13.681748881936073
2012-05-21T02:00:00Z,2012-05-21T03:09:41Z,0,0,0,0,0,0
2012-05-21T02:10:00Z,2012-05-21T03:19:41Z,0,0,0.9690765291452408,1.9712839275598526,5.299648270010948,0
2012-05-21T02:20:00Z,2012-05-21T03:29:41Z,0,0,1.328006386756897,8.817622438073158,18.684376031160355,0
2012-05-21T02:30:00Z,2012-05-21T03:39:41Z,6.2018632888793945,0,1.0770168155431747,1.414027065038681,22.63670228421688,0
2012-05-21T02:40:00Z,2012-05-21T03:49:41Z,0,0,2.0460933446884155,4.791654646396637,24.952851235866547,15.238776803016663
2012-05-21T02:50:00Z,2012-05-21T03:59:41Z,0,0,2.405136823654175,0,4.650082439184189,7.003430277109146
2012-05-21T03:00:00Z,2012-05-21T04:09:41Z,6.653647869825363,0,2.764066681265831,0,1.8647946417331696,0
2012-05-21T03:10:00Z,2012-05-21T04:19:41Z,6.491784006357193,0,3.6569032818078995,0,5.047079175710678,0
2012-05-21T03:20:00Z,2012-05-21T04:29:41Z,6.329920142889023,0,2.872120589017868,0,24.302998557686806,0
2012-05-21T03:30:00Z,2012-05-21T04:39:41Z,0,5.029711872339249,9.02608036994934,0,23.82783591747284,11.2009197473526
2012-05-21T03:40:00Z,2012-05-21T04:49:41Z,6.443634629249573,6.3216835260391235,16.933899372816086,0,26.143841445446014,48.86437952518463
2012-05-21T03:50:00Z,2012-05-21T04:59:41Z,18.219277262687683,8.845992386341095,43.52288693189621,22.341124713420868,28.556084260344505,155.51283955574036
2012-05-21T04:00:00Z,2012-05-21T05:09:41Z,32.369792461395264,15.140451490879059,72.3232850432396,47.18746244907379,66.19590520858765,320.47009468078613
2012-05-21T04:10:00Z,2012-05-21T05:19:41Z,60.27044728398323,29.77238968014717,126.13345682621002,94.81511265039444,108.26321691274643,579.4145464897156
2012-05-21T04:20:00Z,2012-05-21T05:29:41Z,93.98357570171356,50.49427971243858,198.0149745941162,186.78638339042664,162.74671256542206,928.0581474304199
2012-05-21T04:30:00Z,2012-05-21T05:39:41Z,153.38407456874847,79.98870313167572,293.15274953842163,307.2578012943268,240.7151311635971,1358.8266372680664
2012-05-21T04:40:00Z,2012-05-21T05:49:41Z,236.59728467464447,130.00060617923737,431.2191605567932,489.3229305744171,378.0699670314789,1907.1248769760132
2012-05-21T04:50:00Z,2012-05-21T05:59:41Z,346.4978337287903,194.36746835708618,616.4844632148743,710.5755805969238,527.2635817527771,2447.849750518799
2012-05-21T05:00:00Z,2012-05-21T06:09:41Z,443.0234432220459,268.08688044548035,805.1809072494507,922.6405024528503,673.4731197357178,2895.9555625915527
2012-05-21T05:10:00Z,2012-05-21T06:19:41Z,557.673990726471,343.5462713241577,994.4112300872803,1201.8306255340576,849.0391969680786,3385.8540058135986
2012-05-21T05:20:00Z,2012-05-21T06:29:41Z,704.7622203826904,458.7356150150299,1236.5590333938599,1511.0208988189697,1067.1477317810059,3927.217483520508
2012-05-21T05:30:00Z,2012-05-21T06:39:41Z,721.2878465652466,497.14764952659607,1353.1993627548218,1533.6171388626099,1084.9601030349731,3772.8912830352783
2012-05-21T05:40:00Z,2012-05-21T06:49:41Z,642.0009136199951,435.43702363967896,1291.9483184814453,1467.6196575164795,975.8186936378479,3462.8005027770996
2012-05-21T05:50:00Z,2012-05-21T06:59:41Z,725.2140045166016,566.1415457725525,1473.6295938491821,1677.5285005569458,1126.4556646347046,3645.916223526001
2012-05-21T06:00:00Z,2012-05-21T07:09:41Z,670.3020930290222,519.4382667541504,1422.9013919830322,1567.9373741149902,996.0431456565857,3210.6316089630127
2012-05-21T06:10:00Z,2012-05-21T07:19:41Z,605.8276891708374,500.86528062820435,1336.6402387619019,1485.5338335037231,928.0003905296326,2923.5358238220215
2012-05-21T06:20:00Z,2012-05-21T07:29:41Z,645.1658010482788,608.8771224021912,1425.906777381897,1657.4740409851074,997.2100257873535,3071.1557865142822
2012-05-21T06:30:00Z,2012-05-21T07:39:41Z,757.4414014816284,709.2041969299316,1582.6547145843506,1913.788914680481,1152.9486179351807,3409.3966484069824
2012-05-21T06:40:00Z,2012-05-21T07:49:41Z,786.3419055938721,731.5210700035095,1604.5161485671997,1929.354190826416,1182.503581047058,3363.657236099243
2012-05-21T06:50:00Z,2012-05-21T07:59:41Z,727.6175618171692,698.0854868888855,1507.1989297866821,1793.231725692749,1089.4355773925781,3088.3336067199707
2012-05-21T07:00:00Z,2012-05-21T08:09:41Z,777.9557108879089,809.4322681427002,1602.3365259170532,1945.2970027923584,1208.5031270980835,3283.2205295562744
2012-05-21T07:10:00Z,2012-05-21T08:19:41Z,1076.9814252853394,1076.654314994812,2032.8218936920166,2514.643430709839,1593.2202339172363,4207.925319671631
2012-05-21T07:20:00Z,2012-05-21T08:29:41Z,1342.1944379806519,1287.9785299301147,2388.3533477783203,2991.0836219787598,1947.0412731170654,4946.845054626465
2012-05-21T07:30:00Z,2012-05-21T08:39:41Z,1478.7825345993042,1452.3955583572388,2611.895799636841,3220.2110290527344,2121.1633682250977,5200.861930847168
2012-05-21T07:40:00Z,2012-05-21T08:49:41Z,1512.9332542419434,1515.6750679016113,2645.9577083587646,3249.2756843566895,2105.191946029663,5114.790439605713
2012-05-21T07:50:00Z,2012-05-21T08:59:41Z,1582.3338031768799,1603.749394416809,2739.3417358398438,3334.7787857055664,2151.686668395996,5123.25382232666
2012-05-21T08:00:00Z,2012-05-21T09:09:41Z,1336.3593816757202,1373.0412721633911,2367.0668601989746,2828.624963760376,1779.109001159668,4315.121650695801
2012-05-21T08:10:00Z,2012-05-21T09:19:41Z,1207.509994506836,1353.3806800842285,2231.4720153808594,2664.0026569366455,1686.9075298309326,4018.2619094848633
2012-05-21T08:20:00Z,2012-05-21T09:29:41Z,1393.1604623794556,1571.3751316070557,2525.9273052215576,3026.817798614502,1937.2599124908447,4588.095664978027
2012-05-21T08:30:00Z,2012-05-21T09:39:41Z,1614.5613193511963,1726.9469499588013,2781.4953327178955,3366.757869720459,2200.124502182007,5188.589096069336
2012-05-21T08:40:00Z,2012-05-21T09:49:41Z,1798.3369827270508,1908.981442451477,3049.1867065429688,3685.2290630340576,2479.9296855926514,5776.580810546875
2012-05-21T08:50:00Z,2012-05-21T09:59:41Z,1677.6124238967896,1803.118348121643,2873.408079147339,3334.0439796447754,2275.404214859009,5275.230884552002
2012-05-21T09:00:00Z,2012-05-21T10:09:41Z,1371.5754747390747,1541.9602394104004,2495.414972305298,2816.359519958496,1880.1113367080688,4425.305366516113
2012-05-21T09:10:00Z,2012-05-21T10:19:41Z,1380.9137344360352,1590.3044939041138,2559.67116355896,2919.111728668213,1910.3398323059082,4650.12264251709
2012-05-21T09:20:00Z,2012-05-21T10:29:41Z,1450.8142471313477,1595.0040817260742,2619.8863983154297,2910.9585285186768,1904.6671390533447,4737.244129180908
2012-05-21T09:30:00Z,2012-05-21T10:39:41Z,1516.9023275375366,1680.3234815597534,2698.1728076934814,2989.3360137939453,2033.3592891693115,5068.549633026123
2012-05-21T09:40:00Z,2012-05-21T10:49:41Z,1865.4905557632446,1955.3029537200928,3189.124345779419,3645.2136039733887,2514.807939529419,6187.981605529785
2012-05-21T09:50:00Z,2012-05-21T10:59:41Z,2166.891098022461,2142.9197788238525,3516.7486667633057,4081.62260055542,2842.256546020508,6835.012912750244
2012-05-21T10:00:00Z,2012-05-21T11:09:41Z,2227.729082107544,2182.926654815674,3584.51247215271,4100.656032562256,2859.3950271606445,6771.935939788818
2012-05-21T10:10:00Z,2012-05-21T11:19:41Z,2323.817491531372,2332.9882621765137,3746.521472930908,4337.002277374268,2971.820831298828,7018.2881355285645
2012-05-21T10:20:00Z,2012-05-21T11:29:41Z,2561.4054203033447,2495.6653118133545,4068.27449798584,4649.00541305542,3198.014497756958,7412.191390991211
2012-05-21T10:30:00Z,2012-05-21T11:39:41Z,2482.1810722351074,2382.625102996826,3961.730718612671,4399.351596832275,3101.3853549957275,6956.740379333496
2012-05-21T10:40:00Z,2012-05-21T11:49:41Z,2284.269094467163,2208.829402923584,3732.424736022949,4025.3853797912598,2851.3340950012207,6461.595058441162
2012-05-21T10:50:00Z,2012-05-21T11:59:41Z,2633.357524871826,2510.2715492248535,4250.140190124512,4544.669151306152,3265.4078006744385,7459.938049316406
2012-05-21T11:00:00Z,2012-05-21T12:09:41Z,2721.320390701294,2533.748149871826,4265.596389770508,4616.578102111816,3304.4912815093994,7374.597072601318
2012-05-21T11:10:00Z,2012-05-21T12:19:41Z,2720.7207679748535,2521.2650299072266,4255.509853363037,4553.4868240356445,3209.306240081787,7260.693550109863
2012-05-21T11:20:00Z,2012-05-21T12:29:41Z,2421.808958053589,2295.994520187378,3942.5573348999023,4153.739929199219,2861.656904220581,6537.332534790039
2012-05-21T11:30:00Z,2012-05-21T12:39:41Z,2739.8972511291504,2607.4411869049072,4396.298408508301,4595.867156982422,3185.447931289673,7354.909896850586
2012-05-21T11:40:00Z,2012-05-21T12:49:41Z,2771.6729640960693,2565.6683444976807,4368.750095367432,4587.057590484619,3192.9614543914795,7221.479415893555
2012-05-21T11:50:00Z,2012-05-21T12:59:41Z,2675.2610206604004,2486.920118331909,4263.350486755371,4425.3411293029785,3094.118595123291,7138.875484466553
2012-05-21T12:00:00Z,2012-05-21T13:09:41Z,2740.349292755127,2543.529272079468,4384.031772613525,4447.187423706055,3142.056941986084,7267.058372497559
2012-05-21T12:10:00Z,2012-05-21T13:19:41Z,2676.8743991851807,2539.8917198181152,4340.2419090271,4404.815196990967,3198.7547874450684,7338.850021362305
2012-05-21T12:20:00Z,2012-05-21T13:29:41Z,2896.3377475738525,2708.150863647461,4688.758850097656,4744.755268096924,3511.476755142212,7985.241889953613
2012-05-21T12:30:00Z,2012-05-21T13:39:41Z,2752.7384757995605,2569.662570953369,4487.970352172852,4580.132484436035,3340.7349586486816,7505.425930023193
2012-05-21T12:40:00Z,2012-05-21T13:49:41Z,2386.2011432647705,2316.2624835968018,4073.9102363586426,4244.6980476379395,3004.155158996582,6802.322864532471
2012-05-21T12:50:00Z,2012-05-21T13:59:41Z,2463.2270336151123,2487.276554107666,4238.20686340332,4369.482040405273,3218.6057567596436,7256.7243576049805
2012-05-21T13:00:00Z,2012-05-21T14:09:41Z,2763.2527351379395,2691.4961338043213,4589.621067047119,4694.421768188477,3623.0547428131104,8170.206069946289
