TIMESTAMP,TIMESTAMP_solar,ta,rh,vpd,sw_in,ppfd_in,ws,precip,swc_shallow,ext_rad
1998-05-15T14:00:00Z,1998-05-15T08:29:18Z,22.52777777777778,75.485,0.6717428171089885,528.09,841.36,0.40754,0,0.265845,1272.6375723458725
1998-05-15T15:00:00Z,1998-05-15T09:29:18Z,27.916666666666668,71.707,1.068469072165973,708.99,1159.9,0.48104,0,0.26524499999999995,1269.150893135251
1998-05-15T16:00:00Z,1998-05-15T10:29:18Z,31.944444444444443,62.612,1.7797019362759672,900.35,1511.5,0.67354,0,0.2649625,1196.3767687953364
1998-05-15T17:00:00Z,1998-05-15T11:29:18Z,32.69444444444444,53.442,2.312077048211836,1024.5,1735.1,0.845,0,0.2645475,1059.274615270665
1998-05-15T18:00:00Z,1998-05-15T12:29:18Z,32.138888888888886,45.435,2.626076906537523,1095.7,1865.7,0.849,0,0.26404999999999995,867.1876206672887
1998-05-15T19:00:00Z,1998-05-15T13:29:18Z,31.77777777777778,42.464,2.7130240649618136,1004.8,1696.9,0.88967,0,0.2635075,633.2060246287249
1998-05-15T20:00:00Z,1998-05-15T14:29:18Z,30.86111111111111,43.634,2.522815451186798,493.01,921.39,0.83678,0,0.2627975,373.2750482530638
1998-05-15T21:00:00Z,1998-05-15T15:29:18Z,29.583333333333332,47.947,2.165166209096043,232.39,359.07,0.80633,0,0.26201250000000004,105.10826734345915
1998-05-15T22:00:00Z,1998-05-15T16:29:18Z,27.277777777777775,52.652,1.722505861089381,128.93,190.71,0.70399,0,0.26136499999999996,0
1998-05-15T23:00:00Z,1998-05-15T17:29:18Z,24.86111111111111,58.068,1.3223019534104568,86.891,142.03,0.34208,0,0.260775,0
1998-05-16T00:00:00Z,1998-05-15T18:29:18Z,22.36111111111111,69.776,0.8198295375475784,44.635,76.294,0.12563,0,0.2604875,0
1998-05-16T01:00:00Z,1998-05-15T19:29:18Z,20.833333333333332,74.782,0.6230062117825224,4.4038,7.0857,0.5354,0,0.2603825,0
1998-05-16T02:00:00Z,1998-05-15T20:29:18Z,19.694444444444443,77.177,0.5255172865791575,0,1.6353,0.57574,0,0.2603375,0
1998-05-16T03:00:00Z,1998-05-15T21:29:18Z,19,79.553,0.4508932522630409,0,0.72692,0.60652,0,0.260225,0
1998-05-16T04:00:00Z,1998-05-15T22:29:18Z,18.41666666666667,84.245,0.33497929261884174,0,1.0905,0.39524,0,0.260175,0
1998-05-16T05:00:00Z,1998-05-15T23:29:18Z,18,85.069,0.3092624455741284,0,0.72699,0.42401,0,0.2601825,0
1998-05-16T06:00:00Z,1998-05-16T00:29:16Z,17.972222222222218,85.965,0.2901963794581295,0,0.36357,0.61575,0,0.26021,0
1998-05-16T07:00:00Z,1998-05-16T01:29:16Z,17.27777777777778,86.283,0.2714674266221022,0,1.0907,0.52551,0,0.26023250000000003,0
1998-05-16T08:00:00Z,1998-05-16T02:29:16Z,16.75,89.259,0.20557902338355993,0,0.36356,0.38054,0,0.260285,134.49417422984607
1998-05-16T09:00:00Z,1998-05-16T03:29:16Z,17.416666666666668,86.032,0.27887217908978745,0,0.36355,0.56904,0,0.260285,402.16944079720173
1998-05-16T10:00:00Z,1998-05-16T04:29:16Z,17.5,81.503,0.37124252655843915,0,1.0907,0.45058,0,0.260315,659.8365510654675
1998-05-16T11:00:00Z,1998-05-16T05:29:16Z,17.38888888888889,77.023,0.457933210412236,4.1857,7.0893,0.66087,0,0.26033,889.936367454319
1998-05-16T12:00:00Z,1998-05-16T06:29:16Z,18.333333333333332,80.709,0.40802329903494283,46.373,78.528,0.59332,0,0.26033249999999997,1076.7883932312732
1998-05-16T13:00:00Z,1998-05-16T07:29:16Z,21.722222222222218,86.328,0.35668689625399796,125.63,188.87,0.29363,0,0.2603475,1207.6593408366648
1998-05-16T14:00:00Z,1998-05-16T08:29:16Z,24.527777777777782,82.124,0.5525922538087147,289.52,402.26,0.13474,0,0.26025250000000005,1273.6308555659978
1998-05-16T15:00:00Z,1998-05-16T09:29:16Z,25.555555555555557,71.934,0.922397680503718,423.85,604.49,0.20012,0,0.26011999999999996,1270.2072628888548
1998-05-16T16:00:00Z,1998-05-16T10:29:16Z,28.055555555555557,72.74,1.0378283804673996,423.17,614.03,0.37811,0,0.2599,1197.6219243560108
1998-05-16T17:00:00Z,1998-05-16T11:29:16Z,29.805555555555557,67.83,1.35535327585613,647.04,929.16,0.55975,0,0.2595475,1060.8213259336549
1998-05-16T18:00:00Z,1998-05-16T12:29:16Z,29.555555555555557,64.636,1.4686277147284663,700.43,1023.3,0.70599,0,0.259075,869.1279840425269
1998-05-16T19:00:00Z,1998-05-16T13:29:16Z,28.25,65.374,1.333273813400507,666.48,976.7,0.75911,0,0.258535,635.6051419720382
1998-05-16T20:00:00Z,1998-05-16T14:29:16Z,27.11111111111111,69.907,1.08412539740787,320.03,500.62,0.56017,0,0.2579675,376.16655114087786
1998-05-16T21:00:00Z,1998-05-16T15:29:16Z,26.22222222222222,74.337,0.8773882714495427,237.91,365.1,0.41009,0,0.25762250000000003,108.4920030385349
1998-05-16T22:00:00Z,1998-05-16T16:29:16Z,25.166666666666668,76.51,0.7543602122472111,157.63,243.24,0.19223,0,0.2573025,0
1998-05-16T23:00:00Z,1998-05-16T17:29:16Z,23.41666666666667,83.014,0.4911709155293553,58.511,105.73,0.01623,0,0.2571,0
1998-05-17T00:00:00Z,1998-05-16T18:29:16Z,22.333333333333332,85.989,0.3794084161178164,14.918,21.439,0.1512,0,0.256975,0
1998-05-17T01:00:00Z,1998-05-16T19:29:16Z,21.166666666666664,87.92,0.30461059042904104,1.5964,2.362,0.10062,0,0.256895,0
1998-05-17T02:00:00Z,1998-05-16T20:29:16Z,20.472222222222218,92.787,0.1742747148103181,0,1.6354,0.13342,0,0.25684250000000003,0
1998-05-17T03:00:00Z,1998-05-16T21:29:16Z,19.222222222222218,90.724,0.2074064336986523,0,1.6354,0.47393,0,0.256795,0
1998-05-17T04:00:00Z,1998-05-16T22:29:16Z,17.805555555555557,93.993,0.12290837555341039,0.11013,1.2722,0.33896,0,0.2567875,0
1998-05-17T05:00:00Z,1998-05-16T23:29:16Z,15.88888888888889,94.907,0.09227450871506959,0,0.3635,0.34854,0,0.2568125,0
1998-05-17T06:00:00Z,1998-05-17T00:29:13Z,15.194444444444445,NA,NA,0,1.454,0.40421,0.2,0.25685749999999996,0
1998-05-17T07:00:00Z,1998-05-17T01:29:13Z,15.527777777777779,NA,NA,0,1.2723,0.28874,0,0.2569225,0
