TIMESTAMP,solar_TIMESTAMP,AUS_CAR_THI_00F_Eni_Js_1,AUS_CAR_THI_00F_Eni_Js_2,AUS_CAR_THI_00F_Eni_Js_3,AUS_CAR_THI_00F_Eni_Js_4,AUS_CAR_THI_00F_Eni_Js_5,AUS_CAR_THI_00F_Eni_Js_6,AUS_CAR_THI_00F_Eni_Js_7,AUS_CAR_THI_00F_Eni_Js_8,AUS_CAR_THI_00F_Eni_Js_9,AUS_CAR_THI_00F_Eni_Js_10
2008-11-22T17:00:00Z,2008-11-23T02:58:24Z,589.095,430.11000000000007,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T17:30:00Z,2008-11-23T03:28:24Z,1010.7629999999999,330.966,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T18:00:00Z,2008-11-23T03:58:24Z,1006.629,390.744,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T18:30:00Z,2008-11-23T04:28:24Z,1271.205,469.47600000000006,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T19:00:00Z,2008-11-23T04:58:24Z,965.289,367.41600000000005,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T19:30:00Z,2008-11-23T05:28:24Z,1095.51,433.02600000000007,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T20:00:00Z,2008-11-23T05:58:24Z,1227.798,367.41600000000005,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T20:30:00Z,2008-11-23T06:28:24Z,713.115,424.2780000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T21:00:00Z,2008-11-23T06:58:24Z,1316.6789999999999,507.384,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T21:30:00Z,2008-11-23T07:28:24Z,868.14,349.92,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T22:00:00Z,2008-11-23T07:58:24Z,808.197,349.92,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T22:30:00Z,2008-11-23T08:28:24Z,1132.7160000000001,479.682,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T23:00:00Z,2008-11-23T08:58:24Z,754.4549999999999,411.156,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-22T23:30:00Z,2008-11-23T09:28:24Z,996.294,389.286,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T00:00:00Z,2008-11-23T09:58:24Z,907.4129999999999,383.454,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T00:30:00Z,2008-11-23T10:28:24Z,744.12,449.064,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T01:00:00Z,2008-11-23T10:58:24Z,1089.3089999999997,470.934,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T01:30:00Z,2008-11-23T11:28:24Z,1072.773,529.254,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T02:00:00Z,2008-11-23T11:58:24Z,1459.302,726.0840000000002,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T02:30:00Z,2008-11-23T12:28:24Z,1986.3869999999997,1062.882,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T03:00:00Z,2008-11-23T12:58:24Z,2102.1389999999997,1351.566,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T03:30:00Z,2008-11-23T13:28:24Z,2618.8889999999997,1562.976,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T04:00:00Z,2008-11-23T13:58:24Z,3795.0119999999997,2447.982,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T04:30:00Z,2008-11-23T14:28:24Z,4078.191,2917.4580000000005,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T05:00:00Z,2008-11-23T14:58:24Z,4131.932999999999,2848.9320000000002,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T05:30:00Z,2008-11-23T15:28:24Z,2988.882,1732.1040000000003,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T06:00:00Z,2008-11-23T15:58:24Z,3036.423,1730.646,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T06:30:00Z,2008-11-23T16:28:24Z,3819.816,2369.25,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T07:00:00Z,2008-11-23T16:58:24Z,2567.214,1637.3340000000003,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T07:30:00Z,2008-11-23T17:28:24Z,2955.81,1753.974,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T08:00:00Z,2008-11-23T17:58:24Z,2751.177,1702.9440000000002,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T08:30:00Z,2008-11-23T18:28:24Z,2441.127,1323.864,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T09:00:00Z,2008-11-23T18:58:24Z,2007.057,1189.728,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T09:30:00Z,2008-11-23T19:28:24Z,1767.285,832.518,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T10:00:00Z,2008-11-23T19:58:24Z,1670.136,724.626,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T10:30:00Z,2008-11-23T20:28:24Z,1603.992,771.282,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T11:00:00Z,2008-11-23T20:58:24Z,1682.538,752.3280000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T11:30:00Z,2008-11-23T21:28:24Z,1754.883,836.892,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T12:00:00Z,2008-11-23T21:58:24Z,1446.8999999999999,558.4140000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T12:30:00Z,2008-11-23T22:28:24Z,1341.483,535.086,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T13:00:00Z,2008-11-23T22:58:24Z,1370.4209999999998,549.666,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T13:30:00Z,2008-11-23T23:28:24Z,1262.937,497.17800000000005,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T14:00:00Z,2008-11-23T23:58:24Z,1205.061,339.71400000000006,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T14:30:00Z,2008-11-24T00:28:04Z,1258.8029999999999,389.286,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T15:00:00Z,2008-11-24T00:58:04Z,1291.875,583.2,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T15:30:00Z,2008-11-24T01:28:04Z,1368.354,440.31600000000003,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T16:00:00Z,2008-11-24T01:58:04Z,1238.133,476.766,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T16:30:00Z,2008-11-24T02:28:04Z,1320.8129999999999,548.208,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T17:00:00Z,2008-11-24T02:58:04Z,1370.4209999999998,570.0780000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T17:30:00Z,2008-11-24T03:28:04Z,1200.927,332.424,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T18:00:00Z,2008-11-24T03:58:04Z,1211.262,384.91200000000003,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T18:30:00Z,2008-11-24T04:28:04Z,1279.473,485.51400000000007,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T19:00:00Z,2008-11-24T04:58:04Z,1401.426,603.612,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T19:30:00Z,2008-11-24T05:28:04Z,1438.6319999999998,657.558,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T20:00:00Z,2008-11-24T05:58:04Z,1291.875,755.244,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T20:30:00Z,2008-11-24T06:28:04Z,1591.59,976.8600000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T21:00:00Z,2008-11-24T06:58:04Z,2193.087,1593.594,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T21:30:00Z,2008-11-24T07:28:04Z,2333.6429999999996,1406.9700000000003,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T22:00:00Z,2008-11-24T07:58:04Z,2296.437,1465.2900000000002,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T22:30:00Z,2008-11-24T08:28:04Z,2255.0969999999998,1390.932,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T23:00:00Z,2008-11-24T08:58:04Z,3245.1899999999996,2150.55,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-23T23:30:00Z,2008-11-24T09:28:04Z,3088.0979999999995,1877.9040000000002,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T00:00:00Z,2008-11-24T09:58:04Z,3296.865,2071.818,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T00:30:00Z,2008-11-24T10:28:04Z,4320.03,2666.6820000000002,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T01:00:00Z,2008-11-24T10:58:04Z,3354.741,1955.178,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T01:30:00Z,2008-11-24T11:28:04Z,3590.379,2353.2120000000004,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T02:00:00Z,2008-11-24T11:58:04Z,3112.902,1885.1940000000002,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T02:30:00Z,2008-11-24T12:28:04Z,2699.502,1554.228,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T03:00:00Z,2008-11-24T12:58:04Z,2135.211,1198.476,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T03:30:00Z,2008-11-24T13:28:04Z,2002.9229999999998,1197.0180000000003,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T04:00:00Z,2008-11-24T13:58:04Z,2383.2509999999997,1546.938,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T04:30:00Z,2008-11-24T14:28:04Z,2126.9429999999998,1414.26,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T05:00:00Z,2008-11-24T14:58:04Z,1922.31,1249.506,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T05:30:00Z,2008-11-24T15:28:04Z,2009.124,1239.3000000000002,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T06:00:00Z,2008-11-24T15:58:04Z,1860.3,937.494,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T06:30:00Z,2008-11-24T16:28:04Z,1506.8429999999998,701.298,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T07:00:00Z,2008-11-24T16:58:04Z,1717.677,887.922,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T07:30:00Z,2008-11-24T17:28:04Z,1523.379,790.2360000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T08:00:00Z,2008-11-24T17:58:04Z,1752.816,867.5100000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T08:30:00Z,2008-11-24T18:28:04Z,1701.141,844.182,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T09:00:00Z,2008-11-24T18:58:04Z,1699.074,761.076,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T09:30:00Z,2008-11-24T19:28:04Z,1306.344,651.726,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T10:00:00Z,2008-11-24T19:58:04Z,1283.607,686.7180000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T10:30:00Z,2008-11-24T20:28:04Z,1306.344,689.6340000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T11:00:00Z,2008-11-24T20:58:04Z,1384.8899999999999,710.046,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T11:30:00Z,2008-11-24T21:28:04Z,1477.905,730.458,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T12:00:00Z,2008-11-24T21:58:04Z,1324.947,465.10200000000003,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T12:30:00Z,2008-11-24T22:28:04Z,1351.818,612.3600000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T13:00:00Z,2008-11-24T22:58:04Z,1283.607,519.048,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T13:30:00Z,2008-11-24T23:28:04Z,1351.818,667.764,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T14:00:00Z,2008-11-24T23:58:04Z,1211.262,486.97200000000004,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T14:30:00Z,2008-11-25T00:27:44Z,388.59599999999995,347.004,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T15:00:00Z,2008-11-25T00:57:44Z,1169.922,514.674,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T15:30:00Z,2008-11-25T01:27:44Z,1262.937,593.4060000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T16:00:00Z,2008-11-25T01:57:44Z,1174.0559999999998,640.062,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T16:30:00Z,2008-11-25T02:27:44Z,1362.1529999999998,478.224,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T17:00:00Z,2008-11-25T02:57:44Z,1246.401,568.62,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T17:30:00Z,2008-11-25T03:27:44Z,1124.448,347.004,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T18:00:00Z,2008-11-25T03:57:44Z,1244.3339999999998,656.1,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T18:30:00Z,2008-11-25T04:27:44Z,1329.081,651.726,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T19:00:00Z,2008-11-25T04:57:44Z,1407.627,609.444,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T19:30:00Z,2008-11-25T05:27:44Z,1233.9989999999998,570.0780000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T20:00:00Z,2008-11-25T05:57:44Z,1114.1129999999998,446.148,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T20:30:00Z,2008-11-25T06:27:44Z,1300.143,580.284,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T21:00:00Z,2008-11-25T06:57:44Z,1287.741,615.2760000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T21:30:00Z,2008-11-25T07:27:44Z,1680.471,895.212,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T22:00:00Z,2008-11-25T07:57:44Z,1721.811,972.4860000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T22:30:00Z,2008-11-25T08:27:44Z,2240.6279999999997,1428.8400000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T23:00:00Z,2008-11-25T08:57:44Z,3057.093,2221.992,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-24T23:30:00Z,2008-11-25T09:27:44Z,4340.7,2908.71,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T00:00:00Z,2008-11-25T09:57:44Z,4522.596,3181.356,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T00:30:00Z,2008-11-25T10:27:44Z,5020.7429999999995,3486.0780000000004,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T01:00:00Z,2008-11-25T10:57:44Z,6393.231,4534.38,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T01:30:00Z,2008-11-25T11:27:44Z,5659.446,4114.476000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T02:00:00Z,2008-11-25T11:57:44Z,6070.7789999999995,4454.1900000000005,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T02:30:00Z,2008-11-25T12:27:44Z,6732.219,4949.910000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T03:00:00Z,2008-11-25T12:57:44Z,7009.196999999999,5034.474,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T03:30:00Z,2008-11-25T13:27:44Z,6298.148999999999,4639.356000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T04:00:00Z,2008-11-25T13:57:44Z,6564.792,4898.880000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T04:30:00Z,2008-11-25T14:27:44Z,6382.896,4804.110000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T05:00:00Z,2008-11-25T14:57:44Z,6070.7789999999995,4735.584,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T05:30:00Z,2008-11-25T15:27:44Z,5878.548,4605.822,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T06:00:00Z,2008-11-25T15:57:44Z,5328.726,3891.4020000000005,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T06:30:00Z,2008-11-25T16:27:44Z,4611.477,3445.254,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T07:00:00Z,2008-11-25T16:57:44Z,3991.3769999999995,2837.2680000000005,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T07:30:00Z,2008-11-25T17:27:44Z,3323.7359999999994,2550.042,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T08:00:00Z,2008-11-25T17:57:44Z,2484.5339999999997,1700.0280000000002,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T08:30:00Z,2008-11-25T18:27:44Z,2288.169,1256.796,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T09:00:00Z,2008-11-25T18:57:44Z,1765.2179999999996,1003.104,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T09:30:00Z,2008-11-25T19:27:44Z,1579.1879999999999,790.2360000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T10:00:00Z,2008-11-25T19:57:44Z,1513.0439999999999,756.7020000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T10:30:00Z,2008-11-25T20:27:44Z,1415.8949999999998,759.618,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T11:00:00Z,2008-11-25T20:57:44Z,1463.436,673.5960000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T11:30:00Z,2008-11-25T21:27:44Z,1531.647,682.344,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T12:00:00Z,2008-11-25T21:57:44Z,1322.88,594.864,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T12:30:00Z,2008-11-25T22:27:44Z,1401.426,618.1920000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T13:00:00Z,2008-11-25T22:57:44Z,1386.9569999999999,609.444,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T13:30:00Z,2008-11-25T23:27:44Z,1250.5349999999999,524.8800000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T14:00:00Z,2008-11-25T23:57:44Z,1533.714,740.6640000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T14:30:00Z,2008-11-26T00:27:23Z,1265.004,640.062,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T15:00:00Z,2008-11-26T00:57:23Z,1562.6519999999998,683.8020000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T15:30:00Z,2008-11-26T01:27:23Z,1262.937,395.11800000000005,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T16:00:00Z,2008-11-26T01:57:23Z,1389.024,645.894,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T16:30:00Z,2008-11-26T02:27:23Z,1370.4209999999998,526.3380000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T17:00:00Z,2008-11-26T02:57:23Z,1364.2199999999998,529.254,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T17:30:00Z,2008-11-26T03:27:23Z,1393.158,558.4140000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T18:00:00Z,2008-11-26T03:57:23Z,1223.664,519.048,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T18:30:00Z,2008-11-26T04:27:23Z,1353.885,587.5740000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T19:00:00Z,2008-11-26T04:57:23Z,1333.215,581.7420000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T19:30:00Z,2008-11-26T05:27:23Z,1591.59,736.2900000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T20:00:00Z,2008-11-26T05:57:23Z,1364.2199999999998,637.1460000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T20:30:00Z,2008-11-26T06:27:23Z,1469.637,730.458,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T21:00:00Z,2008-11-26T06:57:23Z,1734.213,1074.546,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T21:30:00Z,2008-11-26T07:27:23Z,2651.961,1899.7740000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T22:00:00Z,2008-11-26T07:57:23Z,3482.895,2523.7980000000002,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T22:30:00Z,2008-11-26T08:27:23Z,4642.482,3190.1040000000003,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T23:00:00Z,2008-11-26T08:57:23Z,5405.204999999999,3868.0740000000005,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-25T23:30:00Z,2008-11-26T09:27:23Z,6362.226,4460.022,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T00:00:00Z,2008-11-26T09:57:23Z,7025.733,4970.322000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T00:30:00Z,2008-11-26T10:27:23Z,7782.254999999999,5703.696,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T01:00:00Z,2008-11-26T10:57:23Z,8034.428999999999,5947.182000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T01:30:00Z,2008-11-26T11:27:23Z,7528.014,5697.8640000000005,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T02:00:00Z,2008-11-26T11:57:23Z,7753.316999999999,6281.064,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T02:30:00Z,2008-11-26T12:27:23Z,7879.403999999999,6492.474000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T03:00:00Z,2008-11-26T12:57:23Z,7360.5869999999995,5973.426,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T03:30:00Z,2008-11-26T13:27:23Z,6963.722999999999,5779.512000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T04:00:00Z,2008-11-26T13:57:23Z,6360.159,5365.44,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T04:30:00Z,2008-11-26T14:27:23Z,5669.781,4770.576,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T05:00:00Z,2008-11-26T14:57:23Z,5310.123,4344.84,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T05:30:00Z,2008-11-26T15:27:23Z,4876.053,3827.2500000000005,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T06:00:00Z,2008-11-26T15:57:23Z,5163.366,3927.8520000000003,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T06:30:00Z,2008-11-26T16:27:23Z,5024.8769999999995,3809.7540000000004,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T07:00:00Z,2008-11-26T16:57:23Z,4092.66,3067.632,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T07:30:00Z,2008-11-26T17:27:23Z,3662.7239999999997,2622.942,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T08:00:00Z,2008-11-26T17:57:23Z,2424.591,1781.6760000000002,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T08:30:00Z,2008-11-26T18:27:23Z,1783.8210000000001,1143.0720000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T09:00:00Z,2008-11-26T18:57:23Z,1907.841,984.1500000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T09:30:00Z,2008-11-26T19:27:23Z,1756.9499999999998,860.2200000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T10:00:00Z,2008-11-26T19:57:23Z,1395.225,781.488,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T10:30:00Z,2008-11-26T20:27:23Z,1374.555,784.404,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T11:00:00Z,2008-11-26T20:57:23Z,1765.2179999999996,934.5780000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T11:30:00Z,2008-11-26T21:27:23Z,1616.394,882.09,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T12:00:00Z,2008-11-26T21:57:23Z,1690.8059999999998,984.1500000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T12:30:00Z,2008-11-26T22:27:23Z,1711.4759999999999,871.8840000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T13:00:00Z,2008-11-26T22:57:23Z,1651.533,1013.3100000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T13:30:00Z,2008-11-26T23:27:23Z,1854.099,1113.912,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T14:00:00Z,2008-11-26T23:57:23Z,1907.841,1092.0420000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T14:30:00Z,2008-11-27T00:27:01Z,1779.687,1129.95,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T15:00:00Z,2008-11-27T00:57:01Z,1872.702,1121.2020000000002,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T15:30:00Z,2008-11-27T01:27:01Z,2222.025,1353.0240000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T16:00:00Z,2008-11-27T01:57:01Z,1932.6449999999998,1353.0240000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T16:30:00Z,2008-11-27T02:27:01Z,2505.2039999999997,1669.41,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T17:00:00Z,2008-11-27T02:57:01Z,2162.082,1379.2680000000003,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T17:30:00Z,2008-11-27T03:27:01Z,2029.7939999999999,1303.452,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T18:00:00Z,2008-11-27T03:57:01Z,1938.846,1262.6280000000002,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T18:30:00Z,2008-11-27T04:27:01Z,1973.9850000000001,1167.858,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T19:00:00Z,2008-11-27T04:57:01Z,2174.484,1567.3500000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T19:30:00Z,2008-11-27T05:27:01Z,2525.874,2291.976,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T20:00:00Z,2008-11-27T05:57:01Z,3764.007,3766.014,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T20:30:00Z,2008-11-27T06:27:01Z,4648.682999999999,4410.450000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T21:00:00Z,2008-11-27T06:57:01Z,5762.795999999999,5086.962,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T21:30:00Z,2008-11-27T07:27:01Z,5979.830999999999,4954.284,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T22:00:00Z,2008-11-27T07:57:01Z,5173.701,4476.06,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T22:30:00Z,2008-11-27T08:27:01Z,5622.24,4830.354000000001,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T23:00:00Z,2008-11-27T08:57:01Z,3879.7589999999996,3108.456,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26T23:30:00Z,2008-11-27T09:27:01Z,2645.76,1994.544,NA,NA,NA,NA,NA,NA,NA,NA
