st_age,st_aspect,st_basal_area,st_clay_perc,st_density,st_growth_condition,st_height,st_lai,st_name,st_remarks,st_sand_perc,st_silt_perc,st_soil_depth,st_soil_texture,st_terrain,st_treatment,si_code,st_USDA_soil_texture
19,Flat,50.7,10,635,"Plantation, managed",18,4.2,NA,"Deep organic matter (0-25 cm), charaterized as sand",60,30,130,LOAM,Flat,fertilization at plantation,USA_PAR_FER,sandy loam
