pl_age,pl_azimut_int,pl_bark_thick,pl_code,pl_dbh,pl_height,pl_leaf_area,pl_name,pl_radial_int,pl_remarks,pl_sap_units,pl_sapw_area,pl_sapw_depth,pl_sens_calib,pl_sens_cor_grad,pl_sens_cor_zero,pl_sens_hgt,pl_sens_length,pl_sens_man,pl_sens_meth,pl_sens_timestep,pl_social,pl_species,pl_treatment,si_code,pl_sap_units_orig
NA,No azimuthal correction,NA,ESP_MON_SIE_NAT_Fsy_Jt_1,15.6,NA,NA,Fs_Cd_1_SF,No radial correction,measurements since 09/04/10,cm3 h-1,NA,NA,FALSE,No correction,Long time-window zero flow,1.3,40,Ems Brno,TSHB,10,codominant,Fagus sylvatica,NA,ESP_MON_SIE_NAT,kg h-1
NA,No azimuthal correction,NA,ESP_MON_SIE_NAT_Qpe_Jt_10,21.96,NA,NA,Qp_Cd_3_SF,No radial correction,measurements since 10/05/10,cm3 h-1,NA,NA,FALSE,No correction,Long time-window zero flow,1.3,40,Ems Brno,TSHB,10,codominant,Quercus petraea,NA,ESP_MON_SIE_NAT,kg h-1
NA,No azimuthal correction,NA,ESP_MON_SIE_NAT_Qpe_Jt_11,30.56,NA,NA,Qp_D_1_SF,No radial correction,measurements since 09/04/10,cm3 h-1,NA,NA,FALSE,No correction,Long time-window zero flow,1.3,40,Ems Brno,TSHB,10,dominant,Quercus petraea,NA,ESP_MON_SIE_NAT,kg h-1
NA,No azimuthal correction,NA,ESP_MON_SIE_NAT_Qpe_Jt_12,26.74,NA,NA,Qp_D_2_SF,No radial correction,measurements since 30/03/10,cm3 h-1,NA,NA,FALSE,No correction,Long time-window zero flow,1.3,40,Ems Brno,TSHB,10,dominant,Quercus petraea,NA,ESP_MON_SIE_NAT,kg h-1
NA,No azimuthal correction,NA,ESP_MON_SIE_NAT_Qpe_Jt_13,16.87,NA,NA,Qp_D_3_SF,No radial correction,measurements since 10/05/10,cm3 h-1,NA,NA,FALSE,No correction,Long time-window zero flow,1.3,40,Ems Brno,TSHB,10,dominant,Quercus petraea,NA,ESP_MON_SIE_NAT,kg h-1
NA,No azimuthal correction,NA,ESP_MON_SIE_NAT_Iaq_Jt_14,16.87,NA,NA,Ia_d_1_SF,No radial correction,measurements since 30/03/10,cm3 h-1,NA,NA,FALSE,No correction,Long time-window zero flow,1.3,40,Ems Brno,TSHB,10,dominated,Ilex aquifolium,NA,ESP_MON_SIE_NAT,kg h-1
NA,No azimuthal correction,NA,ESP_MON_SIE_NAT_Iaq_Jt_15,11.46,NA,NA,Ia_d_2_SF,No radial correction,measurements since 30/03/10,cm3 h-1,NA,NA,FALSE,No correction,Long time-window zero flow,1.3,40,Ems Brno,TSHB,10,dominated,Ilex aquifolium,NA,ESP_MON_SIE_NAT,kg h-1
NA,No azimuthal correction,NA,ESP_MON_SIE_NAT_Iaq_Jt_16,11.46,NA,NA,Ia_d_3_SF,No radial correction,measurements since 10/05/10,cm3 h-1,NA,NA,FALSE,No correction,Long time-window zero flow,1.3,40,Ems Brno,TSHB,10,dominated,Ilex aquifolium,NA,ESP_MON_SIE_NAT,kg h-1
NA,No azimuthal correction,NA,ESP_MON_SIE_NAT_Qpe_Jt_17,22.6,NA,NA,Qp1,No radial correction,measurements since 05/04/11,cm3 h-1,NA,NA,FALSE,No correction,Long time-window zero flow,1.3,40,Ems Brno,TSHB,10,NA,Quercus petraea,NA,ESP_MON_SIE_NAT,kg h-1
NA,No azimuthal correction,NA,ESP_MON_SIE_NAT_Qpe_Jt_18,16.87,NA,NA,Qp2,No radial correction,NA,cm3 h-1,NA,NA,FALSE,No correction,Long time-window zero flow,1.3,40,Ems Brno,TSHB,10,NA,Quercus petraea,NA,ESP_MON_SIE_NAT,kg h-1
NA,No azimuthal correction,NA,ESP_MON_SIE_NAT_Qpe_Jt_19,18.78,NA,NA,Qp3,No radial correction,NA,cm3 h-1,NA,NA,FALSE,No correction,Long time-window zero flow,1.3,40,Ems Brno,TSHB,10,NA,Quercus petraea,NA,ESP_MON_SIE_NAT,kg h-1
NA,No azimuthal correction,NA,ESP_MON_SIE_NAT_Fsy_Jt_2,15.92,NA,NA,Fs_Cd_2_SF,No radial correction,measurements since 09/04/10,cm3 h-1,NA,NA,FALSE,No correction,Long time-window zero flow,1.3,40,Ems Brno,TSHB,10,codominant,Fagus sylvatica,NA,ESP_MON_SIE_NAT,kg h-1
NA,No azimuthal correction,NA,ESP_MON_SIE_NAT_Qpe_Jt_20,19.89,NA,NA,Qp4,No radial correction,NA,cm3 h-1,NA,NA,FALSE,No correction,Long time-window zero flow,1.3,40,Ems Brno,TSHB,10,NA,Quercus petraea,NA,ESP_MON_SIE_NAT,kg h-1
NA,No azimuthal correction,NA,ESP_MON_SIE_NAT_Fsy_Jt_3,17.19,NA,NA,Fs_Cd_3_SF,No radial correction,measurements since 30/03/10,cm3 h-1,NA,NA,FALSE,No correction,Long time-window zero flow,1.3,40,Ems Brno,TSHB,10,codominant,Fagus sylvatica,NA,ESP_MON_SIE_NAT,kg h-1
NA,No azimuthal correction,NA,ESP_MON_SIE_NAT_Fsy_Jt_4,23.24,NA,NA,Fs_D_1_SF,No radial correction,measurements since 09/04/10,cm3 h-1,NA,NA,FALSE,No correction,Long time-window zero flow,1.3,40,Ems Brno,TSHB,10,dominant,Fagus sylvatica,NA,ESP_MON_SIE_NAT,kg h-1
NA,No azimuthal correction,NA,ESP_MON_SIE_NAT_Fsy_Jt_5,26.1,NA,NA,Fs_D_2_SF,No radial correction,measurements since 30/03/10,cm3 h-1,NA,NA,FALSE,No correction,Long time-window zero flow,1.3,40,Ems Brno,TSHB,10,dominant,Fagus sylvatica,NA,ESP_MON_SIE_NAT,kg h-1
NA,No azimuthal correction,NA,ESP_MON_SIE_NAT_Fsy_Jt_6,26.1,NA,NA,Fs_D_3_SF,No radial correction,measurements since 10/05/10,cm3 h-1,NA,NA,FALSE,No correction,Long time-window zero flow,1.3,40,Ems Brno,TSHB,10,dominant,Fagus sylvatica,NA,ESP_MON_SIE_NAT,kg h-1
NA,No azimuthal correction,NA,ESP_MON_SIE_NAT_Fsy_Jt_7,9.87,NA,NA,Fs_I_1_SF,No radial correction,measurements since 30/03/10,cm3 h-1,NA,NA,FALSE,No correction,Long time-window zero flow,1.3,40,Ems Brno,TSHB,10,intermediate,Fagus sylvatica,NA,ESP_MON_SIE_NAT,kg h-1
NA,No azimuthal correction,NA,ESP_MON_SIE_NAT_Qpe_Jt_8,14.96,NA,NA,Qp_Cd_1_SF,No radial correction,measurements since 30/03/10,cm3 h-1,NA,NA,FALSE,No correction,Long time-window zero flow,1.3,40,Ems Brno,TSHB,10,codominant,Quercus petraea,NA,ESP_MON_SIE_NAT,kg h-1
NA,No azimuthal correction,NA,ESP_MON_SIE_NAT_Qpe_Jt_9,14.96,NA,NA,Qp_Cd_2_SF,No radial correction,measurements since 30/03/10,cm3 h-1,NA,NA,FALSE,No correction,Long time-window zero flow,1.3,40,Ems Brno,TSHB,10,codominant,Quercus petraea,NA,ESP_MON_SIE_NAT,kg h-1
