TIMESTAMP,solar_TIMESTAMP,SWE_SKY_38Y_Psy_Jt_1,SWE_SKY_38Y_Psy_Jt_2,SWE_SKY_38Y_Psy_Jt_3,SWE_SKY_38Y_Psy_Jt_4,SWE_SKY_38Y_Psy_Jt_5,SWE_SKY_38Y_Psy_Jt_6,SWE_SKY_38Y_Psy_Jt_7,SWE_SKY_38Y_Psy_Jt_8,SWE_SKY_38Y_Psy_Jt_9,SWE_SKY_38Y_Psy_Jt_10,SWE_SKY_38Y_Psy_Jt_11,SWE_SKY_38Y_Psy_Jt_12
2001-03-01T02:00:00Z,2001-03-01T02:59:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T02:30:00Z,2001-03-01T03:29:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T03:00:00Z,2001-03-01T03:59:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T03:30:00Z,2001-03-01T04:29:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T04:00:00Z,2001-03-01T04:59:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T04:30:00Z,2001-03-01T05:29:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T05:00:00Z,2001-03-01T05:59:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T05:30:00Z,2001-03-01T06:29:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T06:00:00Z,2001-03-01T06:59:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T06:30:00Z,2001-03-01T07:29:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T07:00:00Z,2001-03-01T07:59:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T07:30:00Z,2001-03-01T08:29:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T08:00:00Z,2001-03-01T08:59:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T08:30:00Z,2001-03-01T09:29:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T09:00:00Z,2001-03-01T09:59:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T09:30:00Z,2001-03-01T10:29:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T10:00:00Z,2001-03-01T10:59:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T10:30:00Z,2001-03-01T11:29:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T11:00:00Z,2001-03-01T11:59:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T11:30:00Z,2001-03-01T12:29:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T12:00:00Z,2001-03-01T12:59:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T12:30:00Z,2001-03-01T13:29:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T13:00:00Z,2001-03-01T13:59:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T13:30:00Z,2001-03-01T14:29:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T14:00:00Z,2001-03-01T14:59:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T14:30:00Z,2001-03-01T15:29:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T15:00:00Z,2001-03-01T15:59:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T15:30:00Z,2001-03-01T16:29:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T16:00:00Z,2001-03-01T16:59:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T16:30:00Z,2001-03-01T17:29:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T17:00:00Z,2001-03-01T17:59:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T17:30:00Z,2001-03-01T18:29:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T18:00:00Z,2001-03-01T18:59:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T18:30:00Z,2001-03-01T19:29:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T19:00:00Z,2001-03-01T19:59:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T19:30:00Z,2001-03-01T20:29:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T20:00:00Z,2001-03-01T20:59:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T20:30:00Z,2001-03-01T21:29:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T21:00:00Z,2001-03-01T21:59:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T21:30:00Z,2001-03-01T22:29:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T22:00:00Z,2001-03-01T22:59:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T22:30:00Z,2001-03-01T23:29:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T23:00:00Z,2001-03-01T23:59:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01T23:30:00Z,2001-03-02T00:29:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T00:00:00Z,2001-03-02T00:59:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T00:30:00Z,2001-03-02T01:29:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T01:00:00Z,2001-03-02T01:59:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T01:30:00Z,2001-03-02T02:29:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T02:00:00Z,2001-03-02T02:59:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T02:30:00Z,2001-03-02T03:29:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T03:00:00Z,2001-03-02T03:59:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T03:30:00Z,2001-03-02T04:29:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T04:00:00Z,2001-03-02T04:59:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T04:30:00Z,2001-03-02T05:29:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T05:00:00Z,2001-03-02T05:59:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T05:30:00Z,2001-03-02T06:29:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T06:00:00Z,2001-03-02T06:59:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T06:30:00Z,2001-03-02T07:29:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T07:00:00Z,2001-03-02T07:59:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T07:30:00Z,2001-03-02T08:29:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T08:00:00Z,2001-03-02T08:59:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T08:30:00Z,2001-03-02T09:29:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T09:00:00Z,2001-03-02T09:59:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T09:30:00Z,2001-03-02T10:29:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T10:00:00Z,2001-03-02T10:59:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T10:30:00Z,2001-03-02T11:29:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T11:00:00Z,2001-03-02T11:59:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T11:30:00Z,2001-03-02T12:29:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T12:00:00Z,2001-03-02T12:59:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T12:30:00Z,2001-03-02T13:29:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T13:00:00Z,2001-03-02T13:59:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T13:30:00Z,2001-03-02T14:29:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T14:00:00Z,2001-03-02T14:59:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T14:30:00Z,2001-03-02T15:29:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T15:00:00Z,2001-03-02T15:59:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T15:30:00Z,2001-03-02T16:29:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T16:00:00Z,2001-03-02T16:59:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T16:30:00Z,2001-03-02T17:29:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T17:00:00Z,2001-03-02T17:59:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T17:30:00Z,2001-03-02T18:29:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T18:00:00Z,2001-03-02T18:59:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T18:30:00Z,2001-03-02T19:29:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T19:00:00Z,2001-03-02T19:59:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T19:30:00Z,2001-03-02T20:29:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T20:00:00Z,2001-03-02T20:59:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T20:30:00Z,2001-03-02T21:29:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T21:00:00Z,2001-03-02T21:59:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T21:30:00Z,2001-03-02T22:29:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T22:00:00Z,2001-03-02T22:59:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T22:30:00Z,2001-03-02T23:29:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T23:00:00Z,2001-03-02T23:59:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-02T23:30:00Z,2001-03-03T00:29:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T00:00:00Z,2001-03-03T00:59:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T00:30:00Z,2001-03-03T01:29:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T01:00:00Z,2001-03-03T01:59:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T01:30:00Z,2001-03-03T02:29:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T02:00:00Z,2001-03-03T02:59:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T02:30:00Z,2001-03-03T03:29:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T03:00:00Z,2001-03-03T03:59:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T03:30:00Z,2001-03-03T04:29:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T04:00:00Z,2001-03-03T04:59:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T04:30:00Z,2001-03-03T05:29:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T05:00:00Z,2001-03-03T05:59:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T05:30:00Z,2001-03-03T06:29:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T06:00:00Z,2001-03-03T06:59:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T06:30:00Z,2001-03-03T07:29:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T07:00:00Z,2001-03-03T07:59:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T07:30:00Z,2001-03-03T08:29:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T08:00:00Z,2001-03-03T08:59:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T08:30:00Z,2001-03-03T09:29:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T09:00:00Z,2001-03-03T09:59:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T09:30:00Z,2001-03-03T10:29:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T10:00:00Z,2001-03-03T10:59:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T10:30:00Z,2001-03-03T11:29:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T11:00:00Z,2001-03-03T11:59:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T11:30:00Z,2001-03-03T12:29:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T12:00:00Z,2001-03-03T12:59:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T12:30:00Z,2001-03-03T13:29:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T13:00:00Z,2001-03-03T13:59:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T13:30:00Z,2001-03-03T14:29:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T14:00:00Z,2001-03-03T14:59:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T14:30:00Z,2001-03-03T15:29:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T15:00:00Z,2001-03-03T15:59:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T15:30:00Z,2001-03-03T16:29:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T16:00:00Z,2001-03-03T16:59:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T16:30:00Z,2001-03-03T17:29:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T17:00:00Z,2001-03-03T17:59:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T17:30:00Z,2001-03-03T18:29:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T18:00:00Z,2001-03-03T18:59:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T18:30:00Z,2001-03-03T19:29:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T19:00:00Z,2001-03-03T19:59:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T19:30:00Z,2001-03-03T20:29:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T20:00:00Z,2001-03-03T20:59:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T20:30:00Z,2001-03-03T21:29:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T21:00:00Z,2001-03-03T21:59:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T21:30:00Z,2001-03-03T22:29:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T22:00:00Z,2001-03-03T22:59:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T22:30:00Z,2001-03-03T23:29:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T23:00:00Z,2001-03-03T23:59:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-03T23:30:00Z,2001-03-04T00:29:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T00:00:00Z,2001-03-04T00:59:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T00:30:00Z,2001-03-04T01:29:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T01:00:00Z,2001-03-04T01:59:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T01:30:00Z,2001-03-04T02:29:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T02:00:00Z,2001-03-04T02:59:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T02:30:00Z,2001-03-04T03:29:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T03:00:00Z,2001-03-04T03:59:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T03:30:00Z,2001-03-04T04:29:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T04:00:00Z,2001-03-04T04:59:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T04:30:00Z,2001-03-04T05:29:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T05:00:00Z,2001-03-04T05:59:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T05:30:00Z,2001-03-04T06:29:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T06:00:00Z,2001-03-04T06:59:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T06:30:00Z,2001-03-04T07:29:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T07:00:00Z,2001-03-04T07:59:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T07:30:00Z,2001-03-04T08:29:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T08:00:00Z,2001-03-04T08:59:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T08:30:00Z,2001-03-04T09:29:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T09:00:00Z,2001-03-04T09:59:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T09:30:00Z,2001-03-04T10:29:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T10:00:00Z,2001-03-04T10:59:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T10:30:00Z,2001-03-04T11:29:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T11:00:00Z,2001-03-04T11:59:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T11:30:00Z,2001-03-04T12:29:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T12:00:00Z,2001-03-04T12:59:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T12:30:00Z,2001-03-04T13:29:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T13:00:00Z,2001-03-04T13:59:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T13:30:00Z,2001-03-04T14:29:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T14:00:00Z,2001-03-04T14:59:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T14:30:00Z,2001-03-04T15:29:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T15:00:00Z,2001-03-04T15:59:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T15:30:00Z,2001-03-04T16:29:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T16:00:00Z,2001-03-04T16:59:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T16:30:00Z,2001-03-04T17:29:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T17:00:00Z,2001-03-04T17:59:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T17:30:00Z,2001-03-04T18:29:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T18:00:00Z,2001-03-04T18:59:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T18:30:00Z,2001-03-04T19:29:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T19:00:00Z,2001-03-04T19:59:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T19:30:00Z,2001-03-04T20:29:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T20:00:00Z,2001-03-04T20:59:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T20:30:00Z,2001-03-04T21:29:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T21:00:00Z,2001-03-04T21:59:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T21:30:00Z,2001-03-04T22:29:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T22:00:00Z,2001-03-04T22:59:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T22:30:00Z,2001-03-04T23:29:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T23:00:00Z,2001-03-04T23:59:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-04T23:30:00Z,2001-03-05T00:29:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-05T00:00:00Z,2001-03-05T00:59:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-05T00:30:00Z,2001-03-05T01:29:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-05T01:00:00Z,2001-03-05T01:59:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-05T01:30:00Z,2001-03-05T02:29:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-05T02:00:00Z,2001-03-05T02:59:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-05T02:30:00Z,2001-03-05T03:29:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-05T03:00:00Z,2001-03-05T03:59:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-05T03:30:00Z,2001-03-05T04:29:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-05T04:00:00Z,2001-03-05T04:59:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-05T04:30:00Z,2001-03-05T05:29:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-05T05:00:00Z,2001-03-05T05:59:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-05T05:30:00Z,2001-03-05T06:29:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-05T06:00:00Z,2001-03-05T06:59:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-05T06:30:00Z,2001-03-05T07:29:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-05T07:00:00Z,2001-03-05T07:59:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-05T07:30:00Z,2001-03-05T08:29:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-05T08:00:00Z,2001-03-05T08:59:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-05T08:30:00Z,2001-03-05T09:29:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-05T09:00:00Z,2001-03-05T09:59:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
