sp_basal_area_perc,sp_leaf_habit,sp_name,sp_ntrees,si_code
16,evergreen,Eucalyptus cypellocarpa,1,AUS_MAR_HSW_HIG
84,evergreen,Eucalyptus obliqua,3,AUS_MAR_HSW_HIG
