pl_age,pl_azimut_int,pl_bark_thick,pl_code,pl_dbh,pl_height,pl_leaf_area,pl_name,pl_radial_int,pl_remarks,pl_sap_units,pl_sapw_area,pl_sapw_depth,pl_sens_calib,pl_sens_cor_grad,pl_sens_cor_zero,pl_sens_hgt,pl_sens_length,pl_sens_man,pl_sens_meth,pl_sens_timestep,pl_social,pl_species,pl_treatment,si_code,pl_sap_units_orig
6,No azimuthal correction,2,MDG_YOU_SHO_Pal_Js_1,6.1,NA,NA,B1,No radial correction,NA,cm3 h-1,25.51,2.85,FALSE,No correction,Previous night zero flow,1.5,20,UP GmbH,HD,30,dominant,Psiadia altissima,NA,MDG_YOU_SHO,cm3 cm-2 h-1
5,No azimuthal correction,2,MDG_YOU_SHO_Pal_Js_2,6,NA,NA,B2,No radial correction,NA,cm3 h-1,24.63,2.8,FALSE,No correction,Previous night zero flow,1.5,20,UP GmbH,HD,30,dominant,Psiadia altissima,NA,MDG_YOU_SHO,cm3 cm-2 h-1
6.5,No azimuthal correction,2,MDG_YOU_SHO_Pal_Js_3,5,NA,NA,B3,No radial correction,NA,cm3 h-1,16.62,2.3,FALSE,No correction,Previous night zero flow,1.5,20,UP GmbH,HD,30,dominant,Psiadia altissima,NA,MDG_YOU_SHO,cm3 cm-2 h-1
6,No azimuthal correction,2,MDG_YOU_SHO_Pal_Js_4,5.6,NA,NA,B4,No radial correction,NA,cm3 h-1,21.24,2.6,FALSE,No correction,Previous night zero flow,1.5,20,UP GmbH,HD,30,dominant,Psiadia altissima,NA,MDG_YOU_SHO,cm3 cm-2 h-1
