TIMESTAMP,solar_TIMESTAMP,ESP_RIN_Qpy_Jt_1,ESP_RIN_Qpy_Jt_2,ESP_RIN_Qpy_Jt_3,ESP_RIN_Qpy_Jt_4,ESP_RIN_Qpy_Jt_5,ESP_RIN_Qpy_Jt_6,ESP_RIN_Qpy_Jt_7,ESP_RIN_Qpy_Jt_8
2007-05-31T23:00:00Z,2007-05-31T22:37:42Z,349.8299335560016,12.185896848548893,4.223747022959929,38.278186074239485,44.7891943326044,58.74749169899479,31.125182616815277,20.047809784830562
2007-06-01T00:00:00Z,2007-05-31T23:37:42Z,425.2628299731549,10.8997256655245,2.9938951249458587,31.34583979565892,40.002913518661046,46.04582077435306,25.6304545773077,15.651889635370443
2007-06-01T01:00:00Z,2007-06-01T00:37:33Z,429.1730910198462,9.221379946911723,2.1838562974388855,22.29257422788392,40.77856176138279,37.77982931061859,20.018404777664372,11.417059155550852
2007-06-01T02:00:00Z,2007-06-01T01:37:33Z,435.63304864623876,9.843286025079415,1.6467170945659264,17.370360682061698,44.833215190620805,30.61392581074449,18.45051033726019,8.608930222727778
2007-06-01T03:00:00Z,2007-06-01T02:37:33Z,430.50838781890195,11.257985967588795,1.6273455923016868,12.877439542940612,50.25604915957064,27.61106134691198,20.45690721313461,8.5076572646388815
2007-06-01T04:00:00Z,2007-06-01T03:37:33Z,429.13934122641353,11.222184789810829,1.62217052022184,12.877439542940612,54.7373579316901,26.654989809465455,20.45690721313461,8.48060232327706
2007-06-01T05:00:00Z,2007-06-01T04:37:33Z,432.3532309695547,10.608661440692066,1.5864083524877861,12.877439542940612,74.19176280589105,21.592352249669652,19.955307994166006,8.293640028629163
2007-06-01T06:00:00Z,2007-06-01T05:37:33Z,458.0596763876028,8.217563099351906,1.6992762548162976,14.738990094495442,88.83913812593796,17.15650097790093,18.275109363072097,8.88370610539382
2007-06-01T07:00:00Z,2007-06-01T06:37:33Z,577.3927687323892,10.884921931632684,4.162657262623861,23.609740509078083,134.37134375859966,36.47997817183613,35.37134703293151,21.762102326693938
2007-06-01T08:00:00Z,2007-06-01T07:37:33Z,713.4776089034424,22.66853218668146,12.679578257422726,50.35416817038413,202.04396925758098,122.09807980399079,96.25878203857322,66.28801318209571
2007-06-01T09:00:00Z,2007-06-01T08:37:33Z,1116.4600984109582,74.18382823772166,27.02364679579852,111.56536981311966,641.2953692669892,257.8919209088611,238.374888911207,141.27787365321274
2007-06-01T10:00:00Z,2007-06-01T09:37:33Z,1597.270548067843,152.87471231830747,46.534130665884206,216.99521063728633,1168.5876509625568,445.4007415780757,435.81119735923016,243.2774185680597
2007-06-01T11:00:00Z,2007-06-01T10:37:33Z,1792.647306358574,201.43499189044206,65.9614982529008,336.44527142012845,1181.4869303062146,644.1477338555371,587.6286674264031,344.8424369429954
2007-06-01T12:00:00Z,2007-06-01T11:37:33Z,1758.556116275747,190.57256008978604,78.75154920909316,466.16496468257753,795.7377204565745,777.7603543217328,623.7005558665292,411.7079942329178
2007-06-01T13:00:00Z,2007-06-01T12:37:33Z,1630.7585012325178,165.95665684495296,81.36514542321382,575.1931418237103,503.8294513131618,817.1021178984064,591.9291104469156,425.37170581519274
2007-06-01T14:00:00Z,2007-06-01T13:37:33Z,1419.2897831094238,149.3915477015461,75.92478976555503,624.8625064619278,307.21651367089413,773.2871273125386,537.2289107566536,396.929879105455
2007-06-01T15:00:00Z,2007-06-01T14:37:33Z,1181.2996871847154,132.33240655455688,73.90040054945793,623.8848352196497,211.22283449547785,765.9611957698595,503.493623963887,386.3465035137804
2007-06-01T16:00:00Z,2007-06-01T15:37:33Z,1024.3848997994307,110.55760323675571,64.94985720731823,601.6846305332216,176.42954980443912,694.5862734960195,429.8544772617416,339.55364313584585
2007-06-01T17:00:00Z,2007-06-01T16:37:33Z,854.8470761035359,87.95659855891837,53.1848208144102,523.5619012291977,128.63794415010256,581.8370307132515,345.95492997837124,278.04679553668564
2007-06-01T18:00:00Z,2007-06-01T17:37:33Z,727.9615655814895,69.96823762721772,41.033780008592814,424.9583329111418,91.85524064715226,453.6899875942503,268.27398353096885,214.52194188939043
2007-06-01T19:00:00Z,2007-06-01T18:37:33Z,648.0411165530227,51.585407767332576,30.991780494097178,337.9564833383375,59.96933863438821,349.8818409319117,199.75293812828977,162.02301939551327
2007-06-01T20:00:00Z,2007-06-01T19:37:33Z,609.3941789817052,38.2162781639977,25.64680111165413,275.76823137926436,35.071768846206766,290.5773363506007,159.76603078092643,134.0798136698812
2007-06-01T21:00:00Z,2007-06-01T20:37:33Z,584.0135300832413,28.788285464289935,21.594955473499418,231.8003329092121,21.684243896576596,244.973748597193,130.31078455407146,112.89702733260043
2007-06-01T22:00:00Z,2007-06-01T21:37:33Z,551.3470371945671,21.353279125242512,18.39507925711622,195.0371310292677,11.979442954483165,208.3142022287584,107.19164493815641,96.16828190382316
2007-06-01T23:00:00Z,2007-06-01T22:37:33Z,77.84175361350479,22.45546771040308,13.231673984335831,136.47720857768888,58.82750095100884,152.44478993640743,85.73984979774316,69.17433385305102
2007-06-02T00:00:00Z,2007-06-01T23:37:33Z,49.401840457062725,16.00009198145824,10.274815198740187,106.61458007765471,58.631881183142646,119.60865713580682,64.65980216108335,53.71606779894019
2007-06-02T01:00:00Z,2007-06-02T00:37:23Z,31.65134555124903,11.570871368948174,8.055744190666939,92.27795487677625,54.502431328910696,93.4971329076116,49.29338535425741,42.11490841896999
2007-06-02T02:00:00Z,2007-06-02T01:37:23Z,35.200145965467144,9.714787552761733,7.6595744730014985,70.43838330831589,68.28852222222767,74.55216302316514,12.08459730959914,0
2007-06-02T03:00:00Z,2007-06-02T02:37:23Z,35.02733187665004,7.015988534109269,6.782539932108811,66.45245814568416,61.456700605010056,63.791729853754866,8.770811659102916,0
2007-06-02T04:00:00Z,2007-06-02T03:37:23Z,39.87144544714292,7.678709072629925,6.411090951026096,64.74267663420083,60.985366470713416,57.27204326026113,9.672113001171098,0
2007-06-02T05:00:00Z,2007-06-02T04:37:23Z,128.33799024373548,15.48978974038299,11.546533152375885,74.34740582356437,136.37704042702327,101.42783513735746,49.62338270893191,32.781535235238465
2007-06-02T06:00:00Z,2007-06-02T05:37:23Z,245.0664069092025,36.873847143855784,20.671821493451517,116.64073531912587,317.99323679755884,195.66882895091388,149.27247758891377,108.07094272663706
2007-06-02T07:00:00Z,2007-06-02T06:37:23Z,408.52081949498506,97.54200008007159,36.21284975700633,182.27821890623096,796.9566758438627,342.320107128393,308.5903538619663,189.31843104863754
2007-06-02T08:00:00Z,2007-06-02T07:37:23Z,624.6993019659768,168.1363448372464,59.78331478616201,298.01367516039954,1227.8390871245722,575.0721004804856,516.9984649149616,312.54329427672906
2007-06-02T09:00:00Z,2007-06-02T08:37:23Z,871.5388978811,188.99208100717885,70.93618146717301,421.16905688933196,1085.8261038470343,684.9002315535397,587.3815326112314,370.8497583057058
2007-06-02T10:00:00Z,2007-06-02T09:37:23Z,959.0533612817912,184.22934587713374,80.38314936260662,554.6120644680025,895.7210289342597,783.7546143564902,616.090119759211,420.237894067772
2007-06-02T11:00:00Z,2007-06-02T10:37:23Z,930.6108699633479,171.12209746135116,86.49672350558896,640.129846608465,728.5162815915878,854.31969624391445,622.4461905484113,452.19926337770875
2007-06-02T12:00:00Z,2007-06-02T11:37:23Z,846.2847941501157,146.65471764371378,85.53905547513938,695.4182120392929,535.8247161164611,851.7354090078115,581.3428410464945,447.192636994899
2007-06-02T13:00:00Z,2007-06-02T12:37:23Z,747.4375745671681,126.28148652303844,81.14728115158562,730.916796990766,419.0893181959561,814.9466764883138,530.3438280444974,424.2327255260696
2007-06-02T14:00:00Z,2007-06-02T13:37:23Z,615.8478051111175,112.133045169122,72.05523324863366,696.8437686997718,322.7750525882602,728.1757937230501,468.15769981472477,376.70008847717537
2007-06-02T15:00:00Z,2007-06-02T14:37:23Z,472.16882915129247,98.38302048660714,64.5948390844292,658.3186953085562,266.27885816115673,660.1016563401818,414.72219094232224,337.69763140326523
2007-06-02T16:00:00Z,2007-06-02T15:37:23Z,353.4072840711948,85.9428210927461,52.20008714426966,577.8698079901782,218.23625246757078,540.1494845204321,340.81489644172,272.89867174408903
2007-06-02T17:00:00Z,2007-06-02T16:37:23Z,252.6431363192228,71.95603510024345,40.44331013621878,477.6249898601488,161.12564079592337,419.7739908140975,269.77947327810625,211.4350036735513
