st_age,st_aspect,st_basal_area,st_clay_perc,st_density,st_growth_condition,st_height,st_lai,st_name,st_remarks,st_sand_perc,st_silt_perc,st_soil_depth,st_soil_texture,st_terrain,st_treatment,si_code,st_USDA_soil_texture
NA,N,40.6,NA,192,"Naturally regenerated, unmanaged",25,1.6,HSD,"Stand age can not be determined. These forests have not been harvested, and recover vegetatively after fire.",NA,NA,1000,LOAM,Strong Slope (>10%),high severity fire,AUS_MAR_HSD_HIG,loam
