TIMESTAMP,solar_TIMESTAMP,ta,ppfd_in,ws,precip,sw_in,ext_rad
2008-05-08T15:00:00Z,2008-05-08T22:56:13Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-08T15:00:02Z,2008-05-08T22:56:15Z,,,,,CALCULATED,CALCULATED
2008-05-08T16:00:00Z,2008-05-08T23:56:13Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-08T16:00:02Z,2008-05-08T23:56:15Z,,,,,CALCULATED,CALCULATED
2008-05-08T17:00:00Z,2008-05-09T00:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-08T17:00:02Z,2008-05-09T00:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-08T18:00:00Z,2008-05-09T01:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-08T18:00:02Z,2008-05-09T01:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-08T19:00:00Z,2008-05-09T02:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-08T19:00:02Z,2008-05-09T02:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-08T20:00:00Z,2008-05-09T03:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-08T20:00:02Z,2008-05-09T03:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-08T21:00:00Z,2008-05-09T04:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-08T21:00:02Z,2008-05-09T04:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-08T22:00:00Z,2008-05-09T05:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-08T22:00:02Z,2008-05-09T05:56:16Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-08T23:00:00Z,2008-05-09T06:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-08T23:00:02Z,2008-05-09T06:56:16Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-09T00:00:00Z,2008-05-09T07:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-09T00:00:02Z,2008-05-09T07:56:16Z,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-05-09T01:00:00Z,2008-05-09T08:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-09T01:00:02Z,2008-05-09T08:56:16Z,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-05-09T02:00:00Z,2008-05-09T09:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-09T02:00:02Z,2008-05-09T09:56:16Z,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-05-09T03:00:00Z,2008-05-09T10:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-09T03:00:02Z,2008-05-09T10:56:16Z,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-05-09T04:00:00Z,2008-05-09T11:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-09T04:00:02Z,2008-05-09T11:56:16Z,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-05-09T05:00:00Z,2008-05-09T12:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-09T05:00:02Z,2008-05-09T12:56:16Z,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-05-09T06:00:00Z,2008-05-09T13:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-09T06:00:02Z,2008-05-09T13:56:16Z,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-05-09T07:00:00Z,2008-05-09T14:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-09T07:00:02Z,2008-05-09T14:56:16Z,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-05-09T08:00:00Z,2008-05-09T15:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-09T08:00:02Z,2008-05-09T15:56:16Z,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-05-09T09:00:00Z,2008-05-09T16:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-09T09:00:02Z,2008-05-09T16:56:16Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-09T10:00:00Z,2008-05-09T17:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-09T10:00:02Z,2008-05-09T17:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-09T11:00:00Z,2008-05-09T18:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-09T11:00:02Z,2008-05-09T18:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-09T12:00:00Z,2008-05-09T19:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-09T12:00:02Z,2008-05-09T19:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-09T13:00:00Z,2008-05-09T20:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-09T13:00:02Z,2008-05-09T20:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-09T14:00:00Z,2008-05-09T21:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-09T14:00:02Z,2008-05-09T21:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-09T15:00:00Z,2008-05-09T22:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-09T15:00:02Z,2008-05-09T22:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-09T16:00:00Z,2008-05-09T23:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-09T16:00:02Z,2008-05-09T23:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-09T17:00:00Z,2008-05-10T00:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-09T17:00:02Z,2008-05-10T00:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-09T18:00:00Z,2008-05-10T01:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-09T18:00:02Z,2008-05-10T01:56:16Z,,,OUT_WARN,,CALCULATED,CALCULATED
2008-05-09T19:00:00Z,2008-05-10T02:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-09T19:00:02Z,2008-05-10T02:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-09T20:00:00Z,2008-05-10T03:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-09T20:00:02Z,2008-05-10T03:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-09T21:00:00Z,2008-05-10T04:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-09T21:00:02Z,2008-05-10T04:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-09T22:00:00Z,2008-05-10T05:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-09T22:00:02Z,2008-05-10T05:56:16Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-09T23:00:00Z,2008-05-10T06:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-09T23:00:02Z,2008-05-10T06:56:16Z,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-05-10T00:00:00Z,2008-05-10T07:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-10T00:00:02Z,2008-05-10T07:56:16Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-10T01:00:00Z,2008-05-10T08:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-10T01:00:02Z,2008-05-10T08:56:16Z,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-05-10T02:00:00Z,2008-05-10T09:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-10T02:00:02Z,2008-05-10T09:56:16Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-10T03:00:00Z,2008-05-10T10:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-10T03:00:02Z,2008-05-10T10:56:16Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-10T04:00:00Z,2008-05-10T11:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-10T04:00:02Z,2008-05-10T11:56:16Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-10T05:00:00Z,2008-05-10T12:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-10T05:00:02Z,2008-05-10T12:56:16Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-10T06:00:00Z,2008-05-10T13:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-10T06:00:02Z,2008-05-10T13:56:16Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-10T07:00:00Z,2008-05-10T14:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-10T07:00:02Z,2008-05-10T14:56:16Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-10T08:00:00Z,2008-05-10T15:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-10T08:00:02Z,2008-05-10T15:56:16Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-10T09:00:00Z,2008-05-10T16:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-10T09:00:02Z,2008-05-10T16:56:16Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-10T10:00:00Z,2008-05-10T17:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-10T10:00:02Z,2008-05-10T17:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-10T11:00:00Z,2008-05-10T18:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-10T11:00:02Z,2008-05-10T18:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-10T12:00:00Z,2008-05-10T19:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-10T12:00:02Z,2008-05-10T19:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-10T13:00:00Z,2008-05-10T20:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-10T13:00:02Z,2008-05-10T20:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-10T14:00:00Z,2008-05-10T21:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-10T14:00:02Z,2008-05-10T21:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-10T15:00:00Z,2008-05-10T22:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-10T15:00:02Z,2008-05-10T22:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-10T16:00:00Z,2008-05-10T23:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-10T16:00:02Z,2008-05-10T23:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-10T17:00:00Z,2008-05-11T00:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-10T17:00:02Z,2008-05-11T00:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-10T18:00:00Z,2008-05-11T01:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-10T18:00:02Z,2008-05-11T01:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-10T19:00:00Z,2008-05-11T02:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-10T19:00:02Z,2008-05-11T02:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-10T20:00:00Z,2008-05-11T03:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-10T20:00:02Z,2008-05-11T03:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-10T21:00:00Z,2008-05-11T04:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-10T21:00:02Z,2008-05-11T04:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-10T22:00:00Z,2008-05-11T05:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-10T22:00:02Z,2008-05-11T05:56:16Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-10T23:00:00Z,2008-05-11T06:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-10T23:00:02Z,2008-05-11T06:56:16Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-11T00:00:00Z,2008-05-11T07:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-11T00:00:02Z,2008-05-11T07:56:16Z,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-05-11T01:00:00Z,2008-05-11T08:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-11T01:00:02Z,2008-05-11T08:56:16Z,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-05-11T02:00:00Z,2008-05-11T09:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-11T02:00:02Z,2008-05-11T09:56:16Z,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-05-11T03:00:00Z,2008-05-11T10:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-11T03:00:02Z,2008-05-11T10:56:16Z,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-05-11T04:00:00Z,2008-05-11T11:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-11T04:00:02Z,2008-05-11T11:56:16Z,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-05-11T05:00:00Z,2008-05-11T12:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-11T05:00:02Z,2008-05-11T12:56:16Z,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-05-11T06:00:00Z,2008-05-11T13:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-11T06:00:02Z,2008-05-11T13:56:16Z,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-05-11T07:00:00Z,2008-05-11T14:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-11T07:00:02Z,2008-05-11T14:56:16Z,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-05-11T08:00:00Z,2008-05-11T15:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-11T08:00:02Z,2008-05-11T15:56:16Z,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-05-11T09:00:00Z,2008-05-11T16:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-11T09:00:02Z,2008-05-11T16:56:16Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-11T10:00:00Z,2008-05-11T17:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-11T10:00:02Z,2008-05-11T17:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-11T11:00:00Z,2008-05-11T18:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-11T11:00:02Z,2008-05-11T18:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-11T12:00:00Z,2008-05-11T19:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-11T12:00:02Z,2008-05-11T19:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-11T13:00:00Z,2008-05-11T20:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-11T13:00:02Z,2008-05-11T20:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-11T14:00:00Z,2008-05-11T21:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-11T14:00:02Z,2008-05-11T21:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-11T15:00:00Z,2008-05-11T22:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-11T15:00:02Z,2008-05-11T22:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-11T16:00:00Z,2008-05-11T23:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-11T16:00:02Z,2008-05-11T23:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-11T17:00:00Z,2008-05-12T00:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-11T17:00:02Z,2008-05-12T00:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-11T18:00:00Z,2008-05-12T01:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-11T18:00:02Z,2008-05-12T01:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-11T19:00:00Z,2008-05-12T02:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-11T19:00:02Z,2008-05-12T02:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-11T20:00:00Z,2008-05-12T03:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-11T20:00:02Z,2008-05-12T03:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-11T21:00:00Z,2008-05-12T04:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-11T21:00:02Z,2008-05-12T04:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-11T22:00:00Z,2008-05-12T05:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-11T22:00:02Z,2008-05-12T05:56:16Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-11T23:00:00Z,2008-05-12T06:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-11T23:00:02Z,2008-05-12T06:56:16Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-12T00:00:00Z,2008-05-12T07:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-12T00:00:02Z,2008-05-12T07:56:16Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-12T01:00:00Z,2008-05-12T08:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-12T01:00:02Z,2008-05-12T08:56:16Z,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-05-12T02:00:00Z,2008-05-12T09:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-12T02:00:02Z,2008-05-12T09:56:16Z,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-05-12T03:00:00Z,2008-05-12T10:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-12T03:00:02Z,2008-05-12T10:56:16Z,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-05-12T04:00:00Z,2008-05-12T11:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-12T04:00:02Z,2008-05-12T11:56:16Z,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-05-12T05:00:00Z,2008-05-12T12:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-12T05:00:02Z,2008-05-12T12:56:16Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-12T06:00:00Z,2008-05-12T13:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-12T06:00:02Z,2008-05-12T13:56:16Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-12T07:00:00Z,2008-05-12T14:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-12T07:00:02Z,2008-05-12T14:56:16Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-12T08:00:00Z,2008-05-12T15:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-12T08:00:02Z,2008-05-12T15:56:16Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-12T09:00:00Z,2008-05-12T16:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-12T09:00:02Z,2008-05-12T16:56:16Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-12T10:00:00Z,2008-05-12T17:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-12T10:00:02Z,2008-05-12T17:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-12T11:00:00Z,2008-05-12T18:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-12T11:00:02Z,2008-05-12T18:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-12T12:00:00Z,2008-05-12T19:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-12T12:00:02Z,2008-05-12T19:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-12T13:00:00Z,2008-05-12T20:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-12T13:00:02Z,2008-05-12T20:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-12T14:00:00Z,2008-05-12T21:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-12T14:00:02Z,2008-05-12T21:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-12T15:00:00Z,2008-05-12T22:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-12T15:00:02Z,2008-05-12T22:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-12T16:00:00Z,2008-05-12T23:56:14Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-12T16:00:02Z,2008-05-12T23:56:16Z,,,,,CALCULATED,CALCULATED
2008-05-12T17:00:00Z,2008-05-13T00:56:13Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-12T17:00:02Z,2008-05-13T00:56:15Z,,,,,CALCULATED,CALCULATED
2008-05-12T18:00:00Z,2008-05-13T01:56:13Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-12T18:00:02Z,2008-05-13T01:56:15Z,,,,,CALCULATED,CALCULATED
2008-05-12T19:00:00Z,2008-05-13T02:56:13Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-12T19:00:02Z,2008-05-13T02:56:15Z,,,,,CALCULATED,CALCULATED
2008-05-12T20:00:00Z,2008-05-13T03:56:13Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-12T20:00:02Z,2008-05-13T03:56:15Z,,,,,CALCULATED,CALCULATED
2008-05-12T21:00:00Z,2008-05-13T04:56:13Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-12T21:00:02Z,2008-05-13T04:56:15Z,,,,,CALCULATED,CALCULATED
2008-05-12T22:00:00Z,2008-05-13T05:56:13Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-12T22:00:02Z,2008-05-13T05:56:15Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-12T23:00:00Z,2008-05-13T06:56:13Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-12T23:00:02Z,2008-05-13T06:56:15Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-13T00:00:00Z,2008-05-13T07:56:13Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-13T00:00:02Z,2008-05-13T07:56:15Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-13T01:00:00Z,2008-05-13T08:56:13Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-13T01:00:02Z,2008-05-13T08:56:15Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-05-13T02:00:00Z,2008-05-13T09:56:13Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2008-05-13T02:00:02Z,2008-05-13T09:56:15Z,,OUT_WARN,,,CALCULATED,CALCULATED
