TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,sw_in,ppfd_in,netrad,ws,precip,swc_shallow,swc_deep,ext_rad
2008-04-04T15:00:00Z,2008-04-04T11:25:55Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-04T15:30:00Z,2008-04-04T11:55:55Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-04T16:00:00Z,2008-04-04T12:25:55Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-04T16:30:00Z,2008-04-04T12:55:55Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-04T17:00:00Z,2008-04-04T13:25:55Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-04T17:30:00Z,2008-04-04T13:55:55Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-04T18:00:00Z,2008-04-04T14:25:55Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-04T18:30:00Z,2008-04-04T14:55:55Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-04T19:00:00Z,2008-04-04T15:25:55Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-04T19:30:00Z,2008-04-04T15:55:55Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-04T20:00:00Z,2008-04-04T16:25:55Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-04T20:30:00Z,2008-04-04T16:55:55Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-04T21:00:00Z,2008-04-04T17:25:55Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-04T21:30:00Z,2008-04-04T17:55:55Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-04T22:00:00Z,2008-04-04T18:25:55Z,,,,,,,,,,,CALCULATED
2008-04-04T22:30:00Z,2008-04-04T18:55:55Z,,,,,,,,,,,CALCULATED
2008-04-04T23:00:00Z,2008-04-04T19:25:55Z,,,,,,,,,,,CALCULATED
2008-04-04T23:30:00Z,2008-04-04T19:55:55Z,,,,,,,,,,,CALCULATED
2008-04-05T00:00:00Z,2008-04-04T20:25:55Z,,,,,,,,,,,CALCULATED
2008-04-05T00:30:00Z,2008-04-04T20:55:55Z,,,,,,,,,,,CALCULATED
2008-04-05T01:00:00Z,2008-04-04T21:25:55Z,,,,,,,,,,,CALCULATED
2008-04-05T01:30:00Z,2008-04-04T21:55:55Z,,,,,,,,,,,CALCULATED
2008-04-05T02:00:00Z,2008-04-04T22:25:55Z,,,,,,,,,,,CALCULATED
2008-04-05T02:30:00Z,2008-04-04T22:55:55Z,,,,,,,,,,,CALCULATED
2008-04-05T03:00:00Z,2008-04-04T23:25:55Z,,,,,,,,,,,CALCULATED
2008-04-05T03:30:00Z,2008-04-04T23:55:55Z,,,,,,,,,,,CALCULATED
2008-04-05T04:00:00Z,2008-04-05T00:26:12Z,,,,,,,,,,,CALCULATED
2008-04-05T04:30:00Z,2008-04-05T00:56:12Z,,,,,,,,,,,CALCULATED
2008-04-05T05:00:00Z,2008-04-05T01:26:12Z,,,,,,,,,,,CALCULATED
2008-04-05T05:30:00Z,2008-04-05T01:56:12Z,,,,,,,,,,,CALCULATED
2008-04-05T06:00:00Z,2008-04-05T02:26:12Z,,,,,,,,,,,CALCULATED
2008-04-05T06:30:00Z,2008-04-05T02:56:12Z,,,,,,,,,,,CALCULATED
2008-04-05T07:00:00Z,2008-04-05T03:26:12Z,,,,,,,,,,,CALCULATED
2008-04-05T07:30:00Z,2008-04-05T03:56:12Z,,,,,,,,,,,CALCULATED
2008-04-05T08:00:00Z,2008-04-05T04:26:12Z,,,,,,,,,,,CALCULATED
2008-04-05T08:30:00Z,2008-04-05T04:56:12Z,,,,,,,,,,,CALCULATED
2008-04-05T09:00:00Z,2008-04-05T05:26:12Z,,,,,,,,,,,CALCULATED
2008-04-05T09:30:00Z,2008-04-05T05:56:12Z,,,,,,,,,,,CALCULATED
2008-04-05T10:00:00Z,2008-04-05T06:26:12Z,,,,,,,,,,,CALCULATED
2008-04-05T10:30:00Z,2008-04-05T06:56:12Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-05T11:00:00Z,2008-04-05T07:26:12Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-05T11:30:00Z,2008-04-05T07:56:12Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-05T12:00:00Z,2008-04-05T08:26:12Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-05T12:30:00Z,2008-04-05T08:56:12Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-05T13:00:00Z,2008-04-05T09:26:12Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-05T13:30:00Z,2008-04-05T09:56:12Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-05T14:00:00Z,2008-04-05T10:26:12Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-05T14:30:00Z,2008-04-05T10:56:12Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,OUT_WARN,,,CALCULATED
2008-04-05T15:00:00Z,2008-04-05T11:26:12Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-05T15:30:00Z,2008-04-05T11:56:12Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-05T16:00:00Z,2008-04-05T12:26:12Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-05T16:30:00Z,2008-04-05T12:56:12Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-05T17:00:00Z,2008-04-05T13:26:12Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-05T17:30:00Z,2008-04-05T13:56:12Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-05T18:00:00Z,2008-04-05T14:26:12Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-05T18:30:00Z,2008-04-05T14:56:12Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-05T19:00:00Z,2008-04-05T15:26:12Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-05T19:30:00Z,2008-04-05T15:56:12Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-05T20:00:00Z,2008-04-05T16:26:12Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-05T20:30:00Z,2008-04-05T16:56:12Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-05T21:00:00Z,2008-04-05T17:26:12Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-05T21:30:00Z,2008-04-05T17:56:12Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-05T22:00:00Z,2008-04-05T18:26:12Z,,,,,,,,,,,CALCULATED
2008-04-05T22:30:00Z,2008-04-05T18:56:12Z,,,,,,,,,,,CALCULATED
2008-04-05T23:00:00Z,2008-04-05T19:26:12Z,,,,,,,,,,,CALCULATED
2008-04-05T23:30:00Z,2008-04-05T19:56:12Z,,,,,,,,,,,CALCULATED
2008-04-06T00:00:00Z,2008-04-05T20:26:12Z,,,,,,,,,,,CALCULATED
2008-04-06T00:30:00Z,2008-04-05T20:56:12Z,,,,,,,,,,,CALCULATED
2008-04-06T01:00:00Z,2008-04-05T21:26:12Z,,,,,,,,,,,CALCULATED
2008-04-06T01:30:00Z,2008-04-05T21:56:12Z,,,,,,,,,,,CALCULATED
2008-04-06T02:00:00Z,2008-04-05T22:26:12Z,,,,,,,,,,,CALCULATED
2008-04-06T02:30:00Z,2008-04-05T22:56:12Z,,,,,,,,,,,CALCULATED
2008-04-06T03:00:00Z,2008-04-05T23:26:12Z,,,,,,,,,,,CALCULATED
2008-04-06T03:30:00Z,2008-04-05T23:56:12Z,,,,,,,,,,,CALCULATED
2008-04-06T04:00:00Z,2008-04-06T00:26:28Z,,,,,,,,,,,CALCULATED
2008-04-06T04:30:00Z,2008-04-06T00:56:28Z,,,,,,,,,,,CALCULATED
2008-04-06T05:00:00Z,2008-04-06T01:26:28Z,,,,,,,,,,,CALCULATED
2008-04-06T05:30:00Z,2008-04-06T01:56:28Z,,,,,,,,,,,CALCULATED
2008-04-06T06:00:00Z,2008-04-06T02:26:28Z,,,,,,,,,,,CALCULATED
2008-04-06T06:30:00Z,2008-04-06T02:56:28Z,,,,,,,,,,,CALCULATED
2008-04-06T07:00:00Z,2008-04-06T03:26:28Z,,,,,,,,,,,CALCULATED
2008-04-06T07:30:00Z,2008-04-06T03:56:28Z,,,,,,,,,,,CALCULATED
2008-04-06T08:00:00Z,2008-04-06T04:26:28Z,,,,,,,,,,,CALCULATED
2008-04-06T08:30:00Z,2008-04-06T04:56:28Z,,,,,,,,,,,CALCULATED
2008-04-06T09:00:00Z,2008-04-06T05:26:28Z,,,,,,,,,,,CALCULATED
2008-04-06T09:30:00Z,2008-04-06T05:56:28Z,,,,,,,,,,,CALCULATED
2008-04-06T10:00:00Z,2008-04-06T06:26:28Z,,,,,,,,,,,CALCULATED
2008-04-06T10:30:00Z,2008-04-06T06:56:28Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-06T11:00:00Z,2008-04-06T07:26:28Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-06T11:30:00Z,2008-04-06T07:56:28Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-06T12:00:00Z,2008-04-06T08:26:28Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-06T12:30:00Z,2008-04-06T08:56:28Z,,,,OUT_WARN,OUT_WARN,,,OUT_WARN,,,CALCULATED
2008-04-06T13:00:00Z,2008-04-06T09:26:28Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-06T13:30:00Z,2008-04-06T09:56:28Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-06T14:00:00Z,2008-04-06T10:26:28Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-06T14:30:00Z,2008-04-06T10:56:28Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-06T15:00:00Z,2008-04-06T11:26:28Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-06T15:30:00Z,2008-04-06T11:56:28Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-06T16:00:00Z,2008-04-06T12:26:28Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-06T16:30:00Z,2008-04-06T12:56:28Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-06T17:00:00Z,2008-04-06T13:26:28Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-06T17:30:00Z,2008-04-06T13:56:28Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-06T18:00:00Z,2008-04-06T14:26:28Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-06T18:30:00Z,2008-04-06T14:56:28Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-06T19:00:00Z,2008-04-06T15:26:28Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-06T19:30:00Z,2008-04-06T15:56:28Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-06T20:00:00Z,2008-04-06T16:26:28Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-06T20:30:00Z,2008-04-06T16:56:28Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-06T21:00:00Z,2008-04-06T17:26:28Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-06T21:30:00Z,2008-04-06T17:56:28Z,,,,,,,,,,,CALCULATED
2008-04-06T22:00:00Z,2008-04-06T18:26:28Z,,,,,,,,,,,CALCULATED
2008-04-06T22:30:00Z,2008-04-06T18:56:28Z,,,,,,,,,,,CALCULATED
2008-04-06T23:00:00Z,2008-04-06T19:26:28Z,,,,,,,,,,,CALCULATED
2008-04-06T23:30:00Z,2008-04-06T19:56:28Z,,,,,,,,,,,CALCULATED
2008-04-07T00:00:00Z,2008-04-06T20:26:28Z,,,,,,,,,,,CALCULATED
2008-04-07T00:30:00Z,2008-04-06T20:56:28Z,,,,,,,,,,,CALCULATED
2008-04-07T01:00:00Z,2008-04-06T21:26:28Z,,,,,,,,,,,CALCULATED
2008-04-07T01:30:00Z,2008-04-06T21:56:28Z,,,,,,,,,,,CALCULATED
2008-04-07T02:00:00Z,2008-04-06T22:26:28Z,,,,,,,,,,,CALCULATED
2008-04-07T02:30:00Z,2008-04-06T22:56:28Z,,,,,,,,,,,CALCULATED
2008-04-07T03:00:00Z,2008-04-06T23:26:28Z,,,,,,,,,,,CALCULATED
2008-04-07T03:30:00Z,2008-04-06T23:56:28Z,,,,,,,,,,,CALCULATED
2008-04-07T04:00:00Z,2008-04-07T00:26:45Z,,,,,,,,,,,CALCULATED
2008-04-07T04:30:00Z,2008-04-07T00:56:45Z,,,,,,,,,,,CALCULATED
2008-04-07T05:00:00Z,2008-04-07T01:26:45Z,,,,,,,,,,,CALCULATED
2008-04-07T05:30:00Z,2008-04-07T01:56:45Z,,,,,,,,,,,CALCULATED
2008-04-07T06:00:00Z,2008-04-07T02:26:45Z,,,,,,,,OUT_WARN,,,CALCULATED
2008-04-07T06:30:00Z,2008-04-07T02:56:45Z,,,,,,,,,,,CALCULATED
2008-04-07T07:00:00Z,2008-04-07T03:26:45Z,,,,,,,,,,,CALCULATED
2008-04-07T07:30:00Z,2008-04-07T03:56:45Z,,,,,,,,,,,CALCULATED
2008-04-07T08:00:00Z,2008-04-07T04:26:45Z,,,,,,,,,,,CALCULATED
2008-04-07T08:30:00Z,2008-04-07T04:56:45Z,,,,,,,,,,,CALCULATED
2008-04-07T09:00:00Z,2008-04-07T05:26:45Z,,,,,,,,,,,CALCULATED
2008-04-07T09:30:00Z,2008-04-07T05:56:45Z,,,,,,,,,,,CALCULATED
2008-04-07T10:00:00Z,2008-04-07T06:26:45Z,,,,,,,,,,,CALCULATED
2008-04-07T10:30:00Z,2008-04-07T06:56:45Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-07T11:00:00Z,2008-04-07T07:26:45Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-07T11:30:00Z,2008-04-07T07:56:45Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-07T12:00:00Z,2008-04-07T08:26:45Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-07T12:30:00Z,2008-04-07T08:56:45Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-07T13:00:00Z,2008-04-07T09:26:45Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-07T13:30:00Z,2008-04-07T09:56:45Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-07T14:00:00Z,2008-04-07T10:26:45Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-07T14:30:00Z,2008-04-07T10:56:45Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-07T15:00:00Z,2008-04-07T11:26:45Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-07T15:30:00Z,2008-04-07T11:56:45Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-07T16:00:00Z,2008-04-07T12:26:45Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-07T16:30:00Z,2008-04-07T12:56:45Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-07T17:00:00Z,2008-04-07T13:26:45Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-07T17:30:00Z,2008-04-07T13:56:45Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-07T18:00:00Z,2008-04-07T14:26:45Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-07T18:30:00Z,2008-04-07T14:56:45Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-07T19:00:00Z,2008-04-07T15:26:45Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-07T19:30:00Z,2008-04-07T15:56:45Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-07T20:00:00Z,2008-04-07T16:26:45Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-07T20:30:00Z,2008-04-07T16:56:45Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-07T21:00:00Z,2008-04-07T17:26:45Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-07T21:30:00Z,2008-04-07T17:56:45Z,,,,,OUT_WARN,,,,,,CALCULATED
2008-04-07T22:00:00Z,2008-04-07T18:26:45Z,,,,,,,,,,,CALCULATED
2008-04-07T22:30:00Z,2008-04-07T18:56:45Z,,,,,,,,,,,CALCULATED
2008-04-07T23:00:00Z,2008-04-07T19:26:45Z,,,,,,,,,,,CALCULATED
2008-04-07T23:30:00Z,2008-04-07T19:56:45Z,,,,,,,,,,,CALCULATED
2008-04-08T00:00:00Z,2008-04-07T20:26:45Z,,,,,,,,,,,CALCULATED
2008-04-08T00:30:00Z,2008-04-07T20:56:45Z,,,,,,,,,,,CALCULATED
2008-04-08T01:00:00Z,2008-04-07T21:26:45Z,,,,,,,,,,,CALCULATED
2008-04-08T01:30:00Z,2008-04-07T21:56:45Z,,,,,,,,,,,CALCULATED
2008-04-08T02:00:00Z,2008-04-07T22:26:45Z,,,,,,,,,,,CALCULATED
2008-04-08T02:30:00Z,2008-04-07T22:56:45Z,,,,,,,,,,,CALCULATED
2008-04-08T03:00:00Z,2008-04-07T23:26:45Z,,,,,,,,,,,CALCULATED
2008-04-08T03:30:00Z,2008-04-07T23:56:45Z,,,,,,,,,,,CALCULATED
2008-04-08T04:00:00Z,2008-04-08T00:27:01Z,,,,,,,,,,,CALCULATED
2008-04-08T04:30:00Z,2008-04-08T00:57:01Z,,,,,,,,,,,CALCULATED
2008-04-08T05:00:00Z,2008-04-08T01:27:01Z,,,,,,,,,,,CALCULATED
2008-04-08T05:30:00Z,2008-04-08T01:57:01Z,,,,,,,,,,,CALCULATED
2008-04-08T06:00:00Z,2008-04-08T02:27:01Z,,,,,,,,,,,CALCULATED
2008-04-08T06:30:00Z,2008-04-08T02:57:01Z,,,,,,,,,,,CALCULATED
2008-04-08T07:00:00Z,2008-04-08T03:27:01Z,,,,,,,,,,,CALCULATED
2008-04-08T07:30:00Z,2008-04-08T03:57:01Z,,,,,,,,,,,CALCULATED
2008-04-08T08:00:00Z,2008-04-08T04:27:01Z,,,,,,,,,,,CALCULATED
2008-04-08T08:30:00Z,2008-04-08T04:57:01Z,,,,,,,,OUT_WARN,,,CALCULATED
2008-04-08T09:00:00Z,2008-04-08T05:27:01Z,,,,,,,,,,,CALCULATED
2008-04-08T09:30:00Z,2008-04-08T05:57:01Z,,,,,,,,,,,CALCULATED
2008-04-08T10:00:00Z,2008-04-08T06:27:01Z,,,,,,,,,,,CALCULATED
2008-04-08T10:30:00Z,2008-04-08T06:57:01Z,,,,,OUT_WARN,,,,,,CALCULATED
2008-04-08T11:00:00Z,2008-04-08T07:27:01Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-08T11:30:00Z,2008-04-08T07:57:01Z,,,,OUT_WARN,OUT_WARN,,,OUT_WARN,,,CALCULATED
2008-04-08T12:00:00Z,2008-04-08T08:27:01Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-08T12:30:00Z,2008-04-08T08:57:01Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-08T13:00:00Z,2008-04-08T09:27:01Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-08T13:30:00Z,2008-04-08T09:57:01Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-08T14:00:00Z,2008-04-08T10:27:01Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-08T14:30:00Z,2008-04-08T10:57:01Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-08T15:00:00Z,2008-04-08T11:27:01Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-08T15:30:00Z,2008-04-08T11:57:01Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-08T16:00:00Z,2008-04-08T12:27:01Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-08T16:30:00Z,2008-04-08T12:57:01Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-08T17:00:00Z,2008-04-08T13:27:01Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-08T17:30:00Z,2008-04-08T13:57:01Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-08T18:00:00Z,2008-04-08T14:27:01Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-08T18:30:00Z,2008-04-08T14:57:01Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-08T19:00:00Z,2008-04-08T15:27:01Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-08T19:30:00Z,2008-04-08T15:57:01Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-08T20:00:00Z,2008-04-08T16:27:01Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-08T20:30:00Z,2008-04-08T16:57:01Z,,,,OUT_WARN,OUT_WARN,,,OUT_WARN,,,CALCULATED
2008-04-08T21:00:00Z,2008-04-08T17:27:01Z,,,,OUT_WARN,OUT_WARN,,,OUT_WARN,,,CALCULATED
2008-04-08T21:30:00Z,2008-04-08T17:57:01Z,,,,,OUT_WARN,,,,,,CALCULATED
2008-04-08T22:00:00Z,2008-04-08T18:27:01Z,,,,,,,,,,,CALCULATED
2008-04-08T22:30:00Z,2008-04-08T18:57:01Z,,,,,,,,,,,CALCULATED
2008-04-08T23:00:00Z,2008-04-08T19:27:01Z,,,,,,,,,,,CALCULATED
2008-04-08T23:30:00Z,2008-04-08T19:57:01Z,,,,,,,,OUT_WARN,,,CALCULATED
2008-04-09T00:00:00Z,2008-04-08T20:27:01Z,,,,,,,,,,,CALCULATED
2008-04-09T00:30:00Z,2008-04-08T20:57:01Z,,,,,,,,,,,CALCULATED
2008-04-09T01:00:00Z,2008-04-08T21:27:01Z,,,,,,,,,,,CALCULATED
2008-04-09T01:30:00Z,2008-04-08T21:57:01Z,,,,,,,,OUT_WARN,,,CALCULATED
2008-04-09T02:00:00Z,2008-04-08T22:27:01Z,,,,,,,,,,,CALCULATED
2008-04-09T02:30:00Z,2008-04-08T22:57:01Z,,,,,,,,,,,CALCULATED
2008-04-09T03:00:00Z,2008-04-08T23:27:01Z,,,,,,,,OUT_WARN,,,CALCULATED
2008-04-09T03:30:00Z,2008-04-08T23:57:01Z,,,,,,,,OUT_WARN,,,CALCULATED
2008-04-09T04:00:00Z,2008-04-09T00:27:17Z,,,,,,,,OUT_WARN,,,CALCULATED
2008-04-09T04:30:00Z,2008-04-09T00:57:17Z,,,,,,,,OUT_WARN,,,CALCULATED
2008-04-09T05:00:00Z,2008-04-09T01:27:17Z,,,,,,,,OUT_WARN,,,CALCULATED
2008-04-09T05:30:00Z,2008-04-09T01:57:17Z,,,,,,,,OUT_WARN,,,CALCULATED
2008-04-09T06:00:00Z,2008-04-09T02:27:17Z,,,,,,,,,,,CALCULATED
2008-04-09T06:30:00Z,2008-04-09T02:57:17Z,,,,,,,,,,,CALCULATED
2008-04-09T07:00:00Z,2008-04-09T03:27:17Z,,,,,,,,,,,CALCULATED
2008-04-09T07:30:00Z,2008-04-09T03:57:17Z,,,,,,,,,,,CALCULATED
2008-04-09T08:00:00Z,2008-04-09T04:27:17Z,,,,,,,,OUT_WARN,,,CALCULATED
2008-04-09T08:30:00Z,2008-04-09T04:57:17Z,,,,,,,,OUT_WARN,,,CALCULATED
2008-04-09T09:00:00Z,2008-04-09T05:27:17Z,,,,,,,,OUT_WARN,,,CALCULATED
2008-04-09T09:30:00Z,2008-04-09T05:57:17Z,,,,,,,,,,,CALCULATED
2008-04-09T10:00:00Z,2008-04-09T06:27:17Z,,,,,,,,,,,CALCULATED
2008-04-09T10:30:00Z,2008-04-09T06:57:17Z,,,,,OUT_WARN,,,,,,CALCULATED
2008-04-09T11:00:00Z,2008-04-09T07:27:17Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-09T11:30:00Z,2008-04-09T07:57:17Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-09T12:00:00Z,2008-04-09T08:27:17Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-09T12:30:00Z,2008-04-09T08:57:17Z,,,,OUT_WARN,OUT_WARN,,,OUT_WARN,,,CALCULATED
2008-04-09T13:00:00Z,2008-04-09T09:27:17Z,,,,OUT_WARN,OUT_WARN,,,OUT_WARN,,,CALCULATED
2008-04-09T13:30:00Z,2008-04-09T09:57:17Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-09T14:00:00Z,2008-04-09T10:27:17Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-09T14:30:00Z,2008-04-09T10:57:17Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-09T15:00:00Z,2008-04-09T11:27:17Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-09T15:30:00Z,2008-04-09T11:57:17Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-09T16:00:00Z,2008-04-09T12:27:17Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-09T16:30:00Z,2008-04-09T12:57:17Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-09T17:00:00Z,2008-04-09T13:27:17Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-09T17:30:00Z,2008-04-09T13:57:17Z,,,,OUT_WARN,OUT_WARN,,,,,,CALCULATED
2008-04-09T18:00:00Z,2008-04-09T14:27:17Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-09T18:30:00Z,2008-04-09T14:57:17Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,,,CALCULATED
2008-04-09T19:00:00Z,2008-04-09T15:27:17Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,OUT_WARN,,,CALCULATED
