TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,sw_in,ppfd_in,ws,precip,ext_rad
2012-05-25T16:00:00Z,2012-05-25T21:42:58Z,15.533,47.9,0.9194362997466832,0.6,1.2,0,0,0
2012-05-25T16:10:00Z,2012-05-25T21:52:58Z,15.318,49.9,0.8720280100490669,0.6,1.2,0,0,0
2012-05-25T16:20:00Z,2012-05-25T22:02:58Z,15.199,51.5,0.8377491468983086,0.6,1.2,0,0,0
2012-05-25T16:30:00Z,2012-05-25T22:12:58Z,14.984,50.8,0.8381664588957422,0.6,1.2,0,0,0
2012-05-25T16:40:00Z,2012-05-25T22:22:58Z,15.127,48.7,0.8820213278754431,0.6,1.2,0,0,0
2012-05-25T16:49:59Z,2012-05-25T22:32:57Z,14.888,48.3,0.8753267056593955,0.6,1.2,0,0,0
2012-05-25T16:59:59Z,2012-05-25T22:42:57Z,14.505,50.1,0.8242246857703449,0.6,1.2,0,0,0
2012-05-25T17:09:59Z,2012-05-25T22:52:57Z,14.266,52.2,0.777423768477362,0.6,1.2,0,0,0
2012-05-25T17:20:00Z,2012-05-25T23:02:58Z,14.266,51.9,0.7823029971498142,0.6,1.2,0,0,0
2012-05-25T17:30:00Z,2012-05-25T23:12:58Z,13.954,56.5,0.6933199928520621,0.6,1.2,0,0,0
2012-05-25T17:40:00Z,2012-05-25T23:22:58Z,13.666,62.4,0.5881705517882007,0.6,1.2,0,0,0
2012-05-25T17:50:00Z,2012-05-25T23:32:58Z,13.209,62.6,0.5678707170257415,0.6,1.2,0,0,0
2012-05-25T18:00:00Z,2012-05-25T23:42:58Z,12.944,63.3,0.5476715806717191,0.6,1.2,0,0,0
2012-05-25T18:10:00Z,2012-05-25T23:52:58Z,12.654,66.2,0.49490181081206175,0.6,1.2,0,0,0
2012-05-25T18:19:59Z,2012-05-26T00:02:50Z,12.34,67.5,0.4661539623388996,0.6,1.2,0,0,0
2012-05-25T18:29:59Z,2012-05-26T00:12:50Z,12.219,67.3,0.4653036216168376,0.6,1.2,0,0,0
2012-05-25T18:39:59Z,2012-05-26T00:22:50Z,11.977,70.7,0.4103283778424478,0.6,1.2,0,0,0
2012-05-25T18:50:00Z,2012-05-26T00:32:51Z,11.71,73.6,0.363255441847653,0.6,1.2,0,0,0
2012-05-25T19:00:00Z,2012-05-26T00:42:51Z,11.467,73.4,0.3601703678089484,0.6,1.2,0,0,0
2012-05-25T19:10:00Z,2012-05-26T00:52:51Z,11.492,72,0.3797548260949579,0.6,1.2,0,0,0
2012-05-25T19:20:00Z,2012-05-26T01:02:51Z,11.589,69.7,0.41359565825971556,0.6,1.2,0,0,0
2012-05-25T19:30:00Z,2012-05-26T01:12:51Z,11.248,70.2,0.39768445714472367,0.6,1.2,0,0,0
2012-05-25T19:40:00Z,2012-05-26T01:22:51Z,10.98,72.9,0.35527286784021994,0.6,1.2,0,0,0
2012-05-25T19:49:59Z,2012-05-26T01:32:50Z,10.785,73.7,0.3403406718111772,0.6,1.2,0,0,0
2012-05-25T19:59:59Z,2012-05-26T01:42:50Z,10.834,76.2,0.30899523286909125,0.6,1.2,0,0,0
2012-05-25T20:09:59Z,2012-05-26T01:52:50Z,10.907,69.9,0.3926909588552284,0.6,1.2,0,0,0
2012-05-25T20:20:00Z,2012-05-26T02:02:51Z,10.883,72.8,0.35429080872924523,0.6,1.2,0,0,0
2012-05-25T20:30:00Z,2012-05-26T02:12:51Z,10.81,76.6,0.3033170660050013,0.6,1.2,0,0,0
2012-05-25T20:40:00Z,2012-05-26T02:22:51Z,10.663,77.2,0.2926598710299608,0.6,1.2,0,0,0
2012-05-25T20:50:00Z,2012-05-26T02:32:51Z,10.443,75.8,0.30610452088797624,0.6,1.2,0,0,0
2012-05-25T21:00:00Z,2012-05-26T02:42:51Z,10.467,76.5,0.29772693762787306,0.6,1.2,0,0,0
2012-05-25T21:10:00Z,2012-05-26T02:52:51Z,10.1,75.8,0.29916415642850536,0.6,1.2,0,0,0
2012-05-25T21:19:59Z,2012-05-26T03:02:50Z,9.977,76.2,0.29180497386535287,0.6,1.2,0,0,0
