TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,sw_in,ws,precip,ppfd_in,ext_rad
2009-09-09T14:00:00Z,2009-09-09T23:47:36Z,4.854,100,0,0,0.6075556,0,0,0
2009-09-09T14:29:59Z,2009-09-10T00:17:57Z,NA,NA,NA,NA,NA,NA,NA,0
2009-09-09T15:00:00Z,2009-09-10T00:47:58Z,4.617,100,0,0,0.5532362,0.254,0,0
2009-09-09T15:30:00Z,2009-09-10T01:17:58Z,NA,NA,NA,NA,NA,NA,NA,0
2009-09-09T15:59:59Z,2009-09-10T01:47:57Z,4.313,100,0,0,0.6095278,0,0,0
2009-09-09T16:30:00Z,2009-09-10T02:17:58Z,NA,NA,NA,NA,NA,NA,NA,0
2009-09-09T17:00:00Z,2009-09-10T02:47:58Z,4.11,100,0,0,0.5371943,0.254,0,0
2009-09-09T17:29:59Z,2009-09-10T03:17:57Z,NA,NA,NA,NA,NA,NA,NA,0
2009-09-09T18:00:00Z,2009-09-10T03:47:58Z,3.806,100,0,0,0.5021527,0,0,0
2009-09-09T18:30:00Z,2009-09-10T04:17:58Z,NA,NA,NA,NA,NA,NA,NA,0
2009-09-09T18:59:59Z,2009-09-10T04:47:57Z,3.907,100,0,0,0.5396944,0.254,0,0
2009-09-09T19:30:00Z,2009-09-10T05:17:58Z,NA,NA,NA,NA,NA,NA,NA,0
2009-09-09T20:00:00Z,2009-09-10T05:47:58Z,3.772,100,0,0,0.5986528,0.254,0,0
2009-09-09T20:29:59Z,2009-09-10T06:17:57Z,NA,NA,NA,NA,NA,NA,NA,27.86032153228053
2009-09-09T21:00:00Z,2009-09-10T06:47:58Z,3.806,100,0,0,0.5410694,0,0,164.94984219916742
2009-09-09T21:30:00Z,2009-09-10T07:17:58Z,NA,NA,NA,NA,NA,NA,NA,297.95890029796027
2009-09-09T21:59:59Z,2009-09-10T07:47:57Z,3.705,100,0,17.46,0.500486,0,36.91044,424.61911409082893
2009-09-09T22:30:00Z,2009-09-10T08:17:58Z,NA,NA,NA,NA,NA,NA,NA,542.9658325062663
2009-09-09T23:00:00Z,2009-09-10T08:47:58Z,4.178,100,0,76.86,0.4721805,0.254,162.48203999999998,650.7695344138308
2009-09-09T23:29:59Z,2009-09-10T09:17:57Z,NA,NA,NA,NA,NA,NA,NA,746.2037129805248
2009-09-10T00:00:00Z,2009-09-10T09:47:58Z,4.955,100,0,177.2,0.4815557,0,374.60079999999994,827.7817639599162
2009-09-10T00:30:00Z,2009-09-10T10:17:58Z,NA,NA,NA,NA,NA,NA,NA,893.9600905388761
2009-09-10T00:59:59Z,2009-09-10T10:47:57Z,5.8,100,0,309.6,0.4758609,0,654.4944,943.632263686821
2009-09-10T01:30:00Z,2009-09-10T11:17:58Z,NA,NA,NA,NA,NA,NA,NA,976.0161570119749
2009-09-10T02:00:00Z,2009-09-10T11:47:58Z,6.677,98.7,0.0127381000536288,484.2,0.4771665,0,1023.5987999999999,990.4892099112109
2009-09-10T02:29:59Z,2009-09-10T12:17:57Z,NA,NA,NA,NA,NA,NA,NA,986.8335963125595
2009-09-10T03:00:00Z,2009-09-10T12:47:58Z,7.007,93.1,0.0691614658472418,306.8,0.4537361,0,648.5752,965.090797013346
2009-09-10T03:30:00Z,2009-09-10T13:17:58Z,NA,NA,NA,NA,NA,NA,NA,925.6541129210283
2009-09-10T03:59:59Z,2009-09-10T13:47:57Z,7.107,89.6,0.104961295649495,285.9,0.4673335,0,604.3925999999999,869.2274994692073
2009-09-10T04:30:00Z,2009-09-10T14:17:58Z,NA,NA,NA,NA,NA,NA,NA,796.6697270922903
2009-09-10T05:00:00Z,2009-09-10T14:47:58Z,7.644,85.3,0.153914009881452,330.1,0.4785554,0,697.8314,709.3300535487659
2009-09-10T05:29:59Z,2009-09-10T15:17:57Z,NA,NA,NA,NA,NA,NA,NA,608.7269940182438
2009-09-10T06:00:00Z,2009-09-10T15:47:58Z,7.745,85.7,0.15076195517306001,601.9,0.3919445,0,1272.4165999999998,496.4058062557425
2009-09-10T06:30:00Z,2009-09-10T16:17:58Z,NA,NA,NA,NA,NA,NA,NA,374.46619442818326
2009-09-10T06:59:59Z,2009-09-10T16:47:57Z,7.035,87.5,0.125533594998764,172.7,0.3133888,0,365.08779999999996,245.00994264654068
2009-09-10T07:30:00Z,2009-09-10T17:17:58Z,NA,NA,NA,NA,NA,NA,NA,110.03343182246385
2009-09-10T08:00:00Z,2009-09-10T17:47:58Z,6.903,92.4,0.0756355773606856,114.8,0.2674721,0,242.6872,0
2009-09-10T08:29:59Z,2009-09-10T18:17:57Z,NA,NA,NA,NA,NA,NA,NA,0
2009-09-10T09:00:00Z,2009-09-10T18:47:58Z,6.802,91.9,0.0800538006026832,60.39,0.2042501,0,127.66445999999999,0
2009-09-10T09:30:00Z,2009-09-10T19:17:58Z,NA,NA,NA,NA,NA,NA,NA,0
2009-09-10T09:59:59Z,2009-09-10T19:47:57Z,3.873,98.3,0.0137023420176977,3.01,0.3110278,0,6.36314,0
2009-09-10T10:30:00Z,2009-09-10T20:17:58Z,NA,NA,NA,NA,NA,NA,NA,0
2009-09-10T11:00:00Z,2009-09-10T20:47:58Z,2.927,100,0,0,0.3960001,0,0,0
2009-09-10T11:29:59Z,2009-09-10T21:17:57Z,NA,NA,NA,NA,NA,NA,NA,0
2009-09-10T12:00:00Z,2009-09-10T21:47:58Z,2.794,100,0,0,0.3651665,0,0,0
2009-09-10T12:30:00Z,2009-09-10T22:17:58Z,NA,NA,NA,NA,NA,NA,NA,0
2009-09-10T12:59:59Z,2009-09-10T22:47:57Z,2.935,100,0,0.201,0.3625418,0,0.424914,0
2009-09-10T13:30:00Z,2009-09-10T23:17:58Z,NA,NA,NA,NA,NA,NA,NA,0
2009-09-10T14:00:00Z,2009-09-10T23:47:58Z,3.1,100,0,0.201,0.3453611,0,0.424914,0
2009-09-10T14:29:59Z,2009-09-11T00:18:19Z,NA,NA,NA,NA,NA,NA,NA,0
2009-09-10T15:00:00Z,2009-09-11T00:48:20Z,3.401,100,0,0,0.5498751,0,0,0
2009-09-10T15:30:00Z,2009-09-11T01:18:20Z,NA,NA,NA,NA,NA,NA,NA,0
2009-09-10T15:59:59Z,2009-09-11T01:48:19Z,3.434,100,0,0,0.5377085,0,0,0
2009-09-10T16:30:00Z,2009-09-11T02:18:20Z,NA,NA,NA,NA,NA,NA,NA,0
2009-09-10T17:00:00Z,2009-09-11T02:48:20Z,3.062,100,0,0.201,0.444236,0,0.424914,0
2009-09-10T17:29:59Z,2009-09-11T03:18:19Z,NA,NA,NA,NA,NA,NA,NA,0
2009-09-10T18:00:00Z,2009-09-11T03:48:20Z,2.932,100,0,0,0.4710141,0,0,0
2009-09-10T18:30:00Z,2009-09-11T04:18:20Z,NA,NA,NA,NA,NA,NA,NA,0
2009-09-10T18:59:59Z,2009-09-11T04:48:19Z,2.934,100,0,0,0.4702084,0,0,0
2009-09-10T19:30:00Z,2009-09-11T05:18:20Z,NA,NA,NA,NA,NA,NA,NA,0
2009-09-10T20:00:00Z,2009-09-11T05:48:20Z,2.865,100,0,0,0.4101393,0,0,0
2009-09-10T20:29:59Z,2009-09-11T06:18:19Z,NA,NA,NA,NA,NA,NA,NA,36.70829662117904
2009-09-10T21:00:00Z,2009-09-11T06:48:20Z,2.904,100,0,0,0.4526666,0,0,173.87522526513658
2009-09-10T21:30:00Z,2009-09-11T07:18:20Z,NA,NA,NA,NA,NA,NA,NA,306.9018988226252
2009-09-10T21:59:59Z,2009-09-11T07:48:19Z,2.998,100,0,38.33,0.5350831,0,81.02962,433.51972719885674
2009-09-10T22:30:00Z,2009-09-11T08:18:20Z,NA,NA,NA,NA,NA,NA,NA,551.7646591541412
2009-09-10T23:00:00Z,2009-09-11T08:48:20Z,5.09,100,0,94.7,0.5254303,0,200.1958,659.409030248682
2009-09-10T23:29:59Z,2009-09-11T09:18:19Z,NA,NA,NA,NA,NA,NA,NA,754.6291496330775
2009-09-11T00:00:00Z,2009-09-11T09:48:20Z,7.017,93.4,0.0661998824846001,381.1,0.579139,0,805.6454,835.9416746203693
2009-09-11T00:30:00Z,2009-09-11T10:18:20Z,NA,NA,NA,NA,NA,NA,NA,901.8079486684683
2009-09-11T00:59:59Z,2009-09-11T10:48:19Z,9.54,75.96,0.286225050164269,460.3,0.5318472,0,973.0742,951.1269548669153
2009-09-11T01:30:00Z,2009-09-11T11:18:20Z,NA,NA,NA,NA,NA,NA,NA,983.1219938898789
2009-09-11T02:00:00Z,2009-09-11T11:48:20Z,10.68,69.91,0.38667187073594,496.9,0.9952226,0,1050.4466,997.1777770811603
2009-09-11T02:29:59Z,2009-09-11T12:18:19Z,NA,NA,NA,NA,NA,NA,NA,993.0836626640086
2009-09-11T03:00:00Z,2009-09-11T12:48:20Z,13.03,59.46,0.608388918651877,577.6,0.9705418,0,1221.0464,970.887897633496
2009-09-11T03:30:00Z,2009-09-11T13:18:20Z,NA,NA,NA,NA,NA,NA,NA,930.9922790659202
2009-09-11T03:59:59Z,2009-09-11T13:48:19Z,14.55,54.75,0.749594841807476,565.3,0.7043476,0,1195.0441999999998,874.108624595853
2009-09-11T04:30:00Z,2009-09-11T14:18:20Z,NA,NA,NA,NA,NA,NA,NA,801.1027792968366
2009-09-11T05:00:00Z,2009-09-11T14:48:20Z,15.19,51.74,0.83312145573382,575.5,0.769681,0,1216.607,713.332426978179
2009-09-11T05:29:59Z,2009-09-11T15:18:19Z,NA,NA,NA,NA,NA,NA,NA,612.3234250292628
2009-09-11T06:00:00Z,2009-09-11T15:48:20Z,15.49,47.15,0.930103945859534,501.7,0.8845142,0,1060.5937999999999,499.6273362905335
2009-09-11T06:30:00Z,2009-09-11T16:18:20Z,NA,NA,NA,NA,NA,NA,NA,377.35093682910576
2009-09-11T06:59:59Z,2009-09-11T16:48:19Z,15.09,50.23,0.853681215289553,559.9,1.155763,0,1183.6285999999998,247.60171397043013
2009-09-11T07:30:00Z,2009-09-11T17:18:20Z,NA,NA,NA,NA,NA,NA,NA,112.38062312379411
2009-09-11T08:00:00Z,2009-09-11T17:48:20Z,11.98,65.12,0.488569481755108,97.5,1.305514,0,206.11499999999998,0
2009-09-11T08:29:59Z,2009-09-11T18:18:19Z,NA,NA,NA,NA,NA,NA,NA,0
