sp_basal_area_perc,sp_leaf_habit,sp_name,sp_ntrees,si_code
49,evergreen,Eucalyptus cypellocarpa,2,AUS_MAR_MSW_MOD
51,evergreen,Eucalyptus obliqua,1,AUS_MAR_MSW_MOD
