pl_age,pl_azimut_int,pl_bark_thick,pl_code,pl_dbh,pl_height,pl_leaf_area,pl_name,pl_radial_int,pl_remarks,pl_sap_units,pl_sapw_area,pl_sapw_depth,pl_sens_calib,pl_sens_cor_grad,pl_sens_cor_zero,pl_sens_hgt,pl_sens_length,pl_sens_man,pl_sens_meth,pl_sens_timestep,pl_social,pl_species,pl_treatment,si_code,pl_sap_units_orig
NA,No azimuthal correction,NA,ESP_ALT_ARM_Pni_Jt_1,28.01,NA,NA,pn269,No radial correction,Measurements started in 01/01/2010 (see metadata ESP_ALT_ARM; data repeted here but we added 2014 and 2015 year). All data from this place is included in this file,cm3 h-1,NA,NA,FALSE,No correction,Long time-window zero flow,1.3,40,Ems Brno,TSHB,10,NA,Pinus nigra,NA,ESP_ALT_ARM,kg h-1
NA,No azimuthal correction,NA,ESP_ALT_ARM_Qil_Jt_10,27.37,NA,NA,qi296,No radial correction,Measurements started in 01/01/2010 (see metadata ESP_ALT_ARM; data repeted here but we added 2014 and 2015 year). All data from this place is included in this file,cm3 h-1,NA,NA,FALSE,No correction,Long time-window zero flow,1.3,40,Ems Brno,TSHB,10,NA,Quercus ilex,NA,ESP_ALT_ARM,kg h-1
NA,No azimuthal correction,NA,ESP_ALT_ARM_Qil_Jt_11,18.65,NA,NA,qi396,No radial correction,Measurements started in 01/01/2010 (see metadata ESP_ALT_ARM; data repeted here but we added 2014 and 2015 year). All data from this place is included in this file,cm3 h-1,NA,NA,FALSE,No correction,Long time-window zero flow,1.3,40,Ems Brno,TSHB,10,NA,Quercus ilex,NA,ESP_ALT_ARM,kg h-1
NA,No azimuthal correction,NA,ESP_ALT_ARM_Qil_Jt_12,18.11,NA,NA,qi397,No radial correction,Measurements started in 01/01/2010 (see metadata ESP_ALT_ARM; data repeted here but we added 2014 and 2015 year). All data from this place is included in this file,cm3 h-1,NA,NA,FALSE,No correction,Long time-window zero flow,1.3,40,Ems Brno,TSHB,10,NA,Quercus ilex,NA,ESP_ALT_ARM,kg h-1
NA,No azimuthal correction,NA,ESP_ALT_ARM_Pni_Jt_13,33.5,NA,NA,pn803,No radial correction,Measurements started in 02/04/2013,cm3 h-1,NA,NA,FALSE,No correction,Long time-window zero flow,1.3,40,Ems Brno,TSHB,10,NA,Pinus nigra,NA,ESP_ALT_ARM,kg h-1
NA,No azimuthal correction,NA,ESP_ALT_ARM_Qfa_Jt_14,11.3,NA,NA,qf801,No radial correction,Measurements started in 02/04/2013,cm3 h-1,NA,NA,FALSE,No correction,Long time-window zero flow,1.3,40,Ems Brno,TSHB,10,NA,Quercus faginea,NA,ESP_ALT_ARM,kg h-1
NA,No azimuthal correction,NA,ESP_ALT_ARM_Qil_Jt_15,25.1,NA,NA,qi802,No radial correction,Measurements started in 02/04/2013,cm3 h-1,NA,NA,FALSE,No correction,Long time-window zero flow,1.3,40,Ems Brno,TSHB,10,NA,Quercus ilex,NA,ESP_ALT_ARM,kg h-1
NA,No azimuthal correction,NA,ESP_ALT_ARM_Pni_Jt_2,19.92,NA,NA,pn395,No radial correction,Measurements started in 01/01/2010 (see metadata ESP_ALT_ARM; data repeted here but we added 2014 and 2015 year). All data from this place is included in this file,cm3 h-1,NA,NA,FALSE,No correction,Long time-window zero flow,1.3,40,Ems Brno,TSHB,10,NA,Pinus nigra,NA,ESP_ALT_ARM,kg h-1
NA,No azimuthal correction,NA,ESP_ALT_ARM_Pni_Jt_3,27.6,NA,NA,pn398,No radial correction,Measurements started in 01/01/2010 (see metadata ESP_ALT_ARM; data repeted here but we added 2014 and 2015 year). All data from this place is included in this file,cm3 h-1,NA,NA,FALSE,No correction,Long time-window zero flow,1.3,40,Ems Brno,TSHB,10,NA,Pinus nigra,NA,ESP_ALT_ARM,kg h-1
NA,No azimuthal correction,NA,ESP_ALT_ARM_Pni_Jt_4,18.33,NA,NA,pn399,No radial correction,Measurements started in 01/01/2010 (see metadata ESP_ALT_ARM; data repeted here but we added 2014 and 2015 year). All data from this place is included in this file,cm3 h-1,NA,NA,FALSE,No correction,Long time-window zero flow,1.3,40,Ems Brno,TSHB,10,NA,Pinus nigra,NA,ESP_ALT_ARM,kg h-1
