TIMESTAMP,TIMESTAMP_solar,IDN_JAM_OIL_Egu_Js_1,IDN_JAM_OIL_Egu_Js_2,IDN_JAM_OIL_Egu_Js_3,IDN_JAM_OIL_Egu_Js_4,IDN_JAM_OIL_Egu_Js_5,IDN_JAM_OIL_Egu_Js_6,IDN_JAM_OIL_Egu_Js_7,IDN_JAM_OIL_Egu_Js_8,IDN_JAM_OIL_Egu_Js_9,IDN_JAM_OIL_Egu_Js_10
2013-07-02T17:00:00Z,2013-07-02T23:46:57Z,94.3529788049,196.06310552789998,98.23344723165,0,387.01758042480003,31.188688985600002,19.3973001563,123.34255201023001,5.4595650164,227.81850448295003
2013-07-02T18:00:00Z,2013-07-03T00:46:48Z,89.10394655578001,213.05492657748,97.43164081282998,2.2629215918539995,403.18627462048,33.6329032448,12.73251891134,117.81596844038,5.80410584556,242.03151675470002
2013-07-02T19:00:00Z,2013-07-03T01:46:48Z,82.94022115462,122.72526968129999,99.61856358534,8.531173618176998,416.64630190040003,41.591032945280006,11.7274955696,96.65731166112,8.28327661612,261.35816303705
2013-07-02T20:00:00Z,2013-07-03T02:46:48Z,83.86128896412,63.12569108508,108.82997301076,20.258165617339998,433.45603621528005,56.234787338880004,11.38371783958,83.48197332433,14.00295030156,259.56297701660003
2013-07-02T21:00:00Z,2013-07-03T03:46:48Z,88.36396835802,45.36848750382,122.04959145776999,36.10554705275,451.12260480456,76.19326721536,13.8064573883,84.40873079408,24.149456817199997,212.39175274165
2013-07-02T22:00:00Z,2013-07-03T04:46:48Z,90.5682763856,32.511551375159996,137.90595673638,53.29880284348899,510.73551761752003,98.66209621056,18.01141976068,94.63300886802,36.66306569992,197.2384393845
2013-07-02T23:00:00Z,2013-07-03T05:46:48Z,104.85637528090001,51.3410410656,122.36339352650998,74.232471221405,542.61573990312,125.1558472896,25.393135050559998,118.49026066703,53.18986905584,167.99281437395
2013-07-03T00:00:00Z,2013-07-03T06:46:48Z,100.6444331508,84.33459947015999,108.58953071392,87.95475354616299,538.7660102541599,142.73682077312,24.85775517898,121.80972361579,55.84871807812,133.91756283450002
2013-07-03T01:00:00Z,2013-07-03T07:46:48Z,216.41425335176,268.71003454697995,206.01396695446,111.12792104774499,694.1037398671999,1229.38909801408,71.95250299082,280.74616700893,162.91109584948,429.64306133750006
2013-07-03T02:00:00Z,2013-07-03T08:46:48Z,3800.5393636889603,1921.19022348552,3841.44455982127,1967.1972669048628,3789.8082099404796,11994.21010312448,1916.8501665002798,3299.5516779632403,3352.91152070028,5389.618562692951
2013-07-03T03:00:00Z,2013-07-03T09:46:48Z,6408.5765257608,2846.9317913712,6449.50692023307,4913.826832452838,5534.80023493592,13372.878248,3507.79680491306,5236.7058595824,6299.29079359316,7965.7132195924505
2013-07-03T04:00:00Z,2013-07-03T10:46:48Z,12325.70952858398,5897.48897031606,12096.0615756965,10772.63516564951,9245.1159001136,20512.09352464,7897.32568564216,9511.96497802747,12696.176381209201,13205.363032582001
2013-07-03T05:00:00Z,2013-07-03T11:46:48Z,14879.7695627946,7135.70838069024,14717.093062172798,14227.79166732714,11306.08693672952,22013.304347039997,10622.444000434,12394.898335260701,16367.5766392952,14507.604194246
2013-07-03T06:00:00Z,2013-07-03T12:46:48Z,11904.44539197402,6045.743024380799,11357.06174989013,12007.43052657337,10372.854023491442,18359.2356584384,9766.741725557999,11479.12606323336,12503.5191744276,11819.7053028645
2013-07-03T07:00:00Z,2013-07-03T13:46:48Z,10871.831898985221,5758.9653757662,10161.197378002389,10495.043112929214,9892.84651035824,17845.9262210624,8641.85409961766,10629.3946044363,10783.830569015681,11314.09776436015
2013-07-03T08:00:00Z,2013-07-03T14:46:48Z,9543.44309379938,4952.666177900999,8600.749096857739,9482.999213658626,7900.428655813201,18778.221204096,7642.16615629244,9607.8453815211,9011.40374369532,10918.724791296201
2013-07-03T09:00:00Z,2013-07-03T15:46:48Z,8087.222198999059,3798.78985369026,7894.425722756009,7957.944940565228,6259.25083385784,15439.127190304,6367.32821961578,9683.403652871551,7328.51908954792,10835.272676390201
2013-07-03T10:00:00Z,2013-07-03T16:46:48Z,3909.0481273797,1551.70878350904,3446.3363124742195,3186.652568456861,2931.58911443632,6082.12579851264,1807.5754573539198,7045.51336803895,3269.982843028,4486.4929016559
2013-07-03T11:00:00Z,2013-07-03T17:46:48Z,1555.9957289923798,811.44549963126,1298.7515738256698,1211.763440681178,1141.90968602152,1630.67363796928,687.9958815315199,3217.6641954495503,1113.831857523,1381.9923606898
2013-07-03T12:00:00Z,2013-07-03T18:46:48Z,422.78239410646006,364.03097501862,324.87423605728,307.95552736291694,401.62395015184,146.56023682944002,212.21074717023998,826.7463461862501,245.43024646536,264.81601466259997
2013-07-03T13:00:00Z,2013-07-03T19:46:48Z,179.26792763589998,244.10858229576,122.86954011491999,90.662403088355,332.5018004308,31.688086380799998,95.37448377185999,256.93803523878,84.5686633726,74.20259023835
2013-07-03T14:00:00Z,2013-07-03T20:46:48Z,93.52338194618,174.78284508593998,63.06827870443999,29.244812848663997,352.12924113328,6.1401810656,51.7032564993,78.73695902772,37.712629423920006,15.818269397700002
2013-07-03T15:00:00Z,2013-07-03T21:46:48Z,56.1937435982,141.0930220401,45.42372687647,10.91679258985,378.47783613120004,5.12935313408,33.27536015476,22.714779589880003,20.808341785,2.90562471235
2013-07-03T16:00:00Z,2013-07-03T22:46:48Z,34.91368406004,92.37840063894001,33.266003372259995,4.792743452497,377.52783883463997,8.14536932992,20.567620452179998,5.09738771766,11.92148703064,0.4410133687
