TIMESTAMP,solar_TIMESTAMP,CHN_YIN_ST2_DRO_Peu_Js_1,CHN_YIN_ST2_DRO_Peu_Js_2
2012-05-26T01:49:59Z,2012-05-26T07:32:50Z,3065.7324390573967,1266.065744544827
2012-05-26T01:59:59Z,2012-05-26T07:42:50Z,3147.5968253705946,1378.193571817659
2012-05-26T02:09:59Z,2012-05-26T07:52:50Z,3175.186345881068,1397.7724370678295
2012-05-26T02:20:00Z,2012-05-26T08:02:51Z,3241.32302432568,1419.713935342413
2012-05-26T02:30:00Z,2012-05-26T08:12:51Z,3372.62515575094,1426.3350635852453
2012-05-26T02:40:00Z,2012-05-26T08:22:51Z,3488.9176925989455,1450.7663681919842
2012-05-26T02:50:00Z,2012-05-26T08:32:51Z,3615.3303964183065,1518.6423664336282
2012-05-26T03:00:00Z,2012-05-26T08:42:51Z,3615.3303964183065,1426.3350635852453
2012-05-26T03:10:00Z,2012-05-26T08:52:51Z,3649.2939321648355,1410.9135834999324
2012-05-26T03:19:59Z,2012-05-26T09:02:50Z,3664.4570211447126,1330.997987590261
2012-05-26T03:29:59Z,2012-05-26T09:12:50Z,3721.695030228319,1297.2576646814025
2012-05-26T03:39:59Z,2012-05-26T09:22:50Z,3791.1727918786455,1343.7767490235713
2012-05-26T03:50:00Z,2012-05-26T09:32:51Z,3814.5260487553064,1299.352187796922
2012-05-26T04:00:00Z,2012-05-26T09:42:51Z,3802.837228263105,1264.0012718272449
2012-05-26T04:10:00Z,2012-05-26T09:52:51Z,3857.594612427615,1282.6488399901928
2012-05-26T04:20:00Z,2012-05-26T10:02:51Z,3791.1727918786455,1206.9472712613383
2012-05-26T04:30:00Z,2012-05-26T10:12:51Z,3853.6656343030472,1190.9098199691289
2012-05-26T04:40:00Z,2012-05-26T10:22:51Z,3822.332170992573,1118.2305669846041
2012-05-26T04:49:59Z,2012-05-26T10:32:50Z,3853.6656343030472,1099.002974122327
2012-05-26T04:59:59Z,2012-05-26T10:42:50Z,3988.8008538183153,1110.5185492588207
2012-05-26T05:09:59Z,2012-05-26T10:52:50Z,3873.33794150387,1001.7952843323772
2012-05-26T05:20:00Z,2012-05-26T11:02:51Z,3960.7159991681424,994.5073504030338
2012-05-26T05:30:00Z,2012-05-26T11:12:51Z,3996.8503766698323,976.4040224914521
2012-05-26T05:40:00Z,2012-05-26T11:22:51Z,3940.739336802542,896.9689665596701
2012-05-26T05:50:00Z,2012-05-26T11:32:51Z,4000.8793624739124,900.4297830571153
2012-05-26T06:00:00Z,2012-05-26T11:42:51Z,3992.8242078708645,867.8097090997411
