pl_age,pl_azimut_int,pl_bark_thick,pl_code,pl_dbh,pl_height,pl_leaf_area,pl_name,pl_radial_int,pl_remarks,pl_sap_units,pl_sapw_area,pl_sapw_depth,pl_sens_calib,pl_sens_cor_grad,pl_sens_cor_zero,pl_sens_hgt,pl_sens_length,pl_sens_man,pl_sens_meth,pl_sens_timestep,pl_social,pl_species,pl_treatment,si_code,pl_sap_units_orig
NA,measured,NA,DEU_MER_DOU_NON_Pme_Jt_1,40.5,30.2,NA,Do151,"Corrected, measured radial variation","linear decline of sapflow density, SFD=0 at inner sapwood boundary; dbh from 2010, yearly data available ",cm3 h-1,NA,8,FALSE,No correction,Moist nights zero flow,1.3,20,UP GmbH,HD,15,codominant,Pseudotsuga menziesii,NA,DEU_MER_DOU_NON,cm3 s-1
NA,measured,NA,DEU_MER_DOU_NON_Pme_Jt_2,36.1,29,NA,Do197,"Corrected, measured radial variation","linear decline of sapflow density, SFD=0 at inner sapwood boundary; dbh from 2010, yearly data available ",cm3 h-1,NA,8,FALSE,No correction,Moist nights zero flow,1.3,20,UP GmbH,HD,15,codominant,Pseudotsuga menziesii,NA,DEU_MER_DOU_NON,cm3 s-1
NA,measured,NA,DEU_MER_DOU_NON_Pme_Jt_3,42.85,32.8,NA,Do345,"Corrected, measured radial variation","linear decline of sapflow density, SFD=0 at inner sapwood boundary; dbh from 2010, yearly data available ",cm3 h-1,NA,8,FALSE,No correction,Moist nights zero flow,1.3,20,UP GmbH,HD,15,dominant,Pseudotsuga menziesii,NA,DEU_MER_DOU_NON,cm3 s-1
NA,measured,NA,DEU_MER_DOU_NON_Pme_Jt_4,30.8,28.8,NA,Do156,"Corrected, measured radial variation","linear decline of sapflow density, SFD=0 at inner sapwood boundary; dbh from 2010, yearly data available ",cm3 h-1,NA,8,FALSE,No correction,Moist nights zero flow,1.3,20,UP GmbH,HD,15,codominant,Pseudotsuga menziesii,NA,DEU_MER_DOU_NON,cm3 s-1
NA,measured,NA,DEU_MER_DOU_NON_Pme_Jt_5,33.05,28.5,NA,Do349,"Corrected, measured radial variation","linear decline of sapflow density, SFD=0 at inner sapwood boundary; dbh from 2010, yearly data available ",cm3 h-1,NA,8,FALSE,No correction,Moist nights zero flow,1.3,20,UP GmbH,HD,15,codominant,Pseudotsuga menziesii,NA,DEU_MER_DOU_NON,cm3 s-1
NA,measured,NA,DEU_MER_DOU_NON_Pme_Jt_6,25.8,27.6,NA,Do193,"Corrected, measured radial variation","linear decline of sapflow density, SFD=0 at inner sapwood boundary; dbh from 2010, yearly data available ",cm3 h-1,NA,8,FALSE,No correction,Moist nights zero flow,1.3,20,UP GmbH,HD,15,codominant,Pseudotsuga menziesii,NA,DEU_MER_DOU_NON,cm3 s-1
NA,measured,NA,DEU_MER_DOU_NON_Pme_Jt_7,21.8,23.5,NA,Do374,"Corrected, measured radial variation","linear decline of sapflow density, SFD=0 at inner sapwood boundary; dbh from 2010, yearly data available ",cm3 h-1,NA,8,FALSE,No correction,Moist nights zero flow,1.3,20,UP GmbH,HD,15,codominant,Pseudotsuga menziesii,NA,DEU_MER_DOU_NON,cm3 s-1
