env_leafarea_seasonal,env_netrad,env_plant_watpot,env_ppfd_in,env_precip,env_remarks,env_rh,env_swc_deep_depth,env_swc_shallow_depth,env_sw_in,env_ta,env_time_daylight,env_timestep,env_time_zone,env_vpd,env_ws,si_code
NULL,Clearing,NA,Clearing,Clearing,"Every time we reset the memory the hour changes and the measurements are not done at the same time that were days before, this is the reason why there are sometimes measurements with not exactly 2 hores step. (R. Poyatos): Added environmental data from ESP_ALT_ARM. Soil moisture originally provided for HUE (2 hourly) has been interpolated to match frequency of ARM env data.",Clearing,NA,10,Not provided,Clearing,FALSE,10,"17UTC+01:00, A",Not provided,Clearing,ESP_ALT_HUE
