TIMESTAMP,solar_TIMESTAMP,AUS_MAR_UBD_Eba_Js_1,AUS_MAR_UBD_Ecy_Js_2,AUS_MAR_UBD_Cqu_Js_3,AUS_MAR_UBD_Cqu_Js_4,AUS_MAR_UBD_Cqu_Js_5
2010-02-28T14:00:00Z,2010-02-28T23:29:50Z,2924.6062730098747,1689.3096930695117,NA,NA,NA
2010-02-28T14:00:10Z,2010-02-28T23:30:00Z,NA,NA,NA,NA,NA
2010-02-28T14:30:00Z,2010-03-01T00:00:02Z,2983.4183735842967,1185.1471672032017,NA,NA,NA
2010-02-28T14:30:10Z,2010-03-01T00:00:12Z,NA,NA,NA,NA,NA
2010-02-28T14:59:59Z,2010-03-01T00:30:01Z,3560.0707493227433,1335.8258668841431,NA,NA,NA
2010-02-28T15:00:10Z,2010-03-01T00:30:12Z,NA,NA,NA,NA,NA
2010-02-28T15:30:00Z,2010-03-01T01:00:02Z,3770.366869869563,3219.9228883018086,NA,NA,NA
2010-02-28T15:30:10Z,2010-03-01T01:00:12Z,NA,NA,NA,NA,NA
2010-02-28T16:00:00Z,2010-03-01T01:30:02Z,3562.093284038187,3089.929177782279,NA,NA,NA
2010-02-28T16:00:10Z,2010-03-01T01:30:12Z,NA,NA,NA,NA,NA
2010-02-28T16:29:59Z,2010-03-01T02:00:01Z,3162.8493386773484,1968.139645340625,NA,NA,NA
2010-02-28T16:30:10Z,2010-03-01T02:00:12Z,NA,NA,NA,NA,NA
2010-02-28T17:00:00Z,2010-03-01T02:30:02Z,2993.549780345804,1920.6818910376846,NA,NA,NA
2010-02-28T17:00:10Z,2010-03-01T02:30:12Z,NA,NA,NA,NA,NA
2010-02-28T17:30:00Z,2010-03-01T03:00:02Z,3223.512368369857,2799.918718453453,NA,NA,NA
2010-02-28T17:30:10Z,2010-03-01T03:00:12Z,NA,NA,NA,NA,NA
2010-02-28T17:59:59Z,2010-03-01T03:30:01Z,3431.589441896949,2828.692958103094,NA,NA,NA
2010-02-28T18:00:10Z,2010-03-01T03:30:12Z,NA,NA,NA,NA,NA
2010-02-28T18:30:00Z,2010-03-01T04:00:02Z,3566.2881190112557,1780.745464642353,NA,NA,NA
2010-02-28T18:30:10Z,2010-03-01T04:00:12Z,NA,NA,NA,NA,NA
2010-02-28T19:00:00Z,2010-03-01T04:30:02Z,3446.1737391399274,1911.6263257172159,NA,NA,NA
2010-02-28T19:00:10Z,2010-03-01T04:30:12Z,NA,NA,NA,NA,NA
2010-02-28T19:29:59Z,2010-03-01T05:00:01Z,3260.374993286916,1851.1836090284833,NA,NA,NA
2010-02-28T19:30:10Z,2010-03-01T05:00:12Z,NA,NA,NA,NA,NA
2010-02-28T20:00:00Z,2010-03-01T05:30:02Z,3144.436951343263,2679.139499849046,NA,NA,NA
2010-02-28T20:00:10Z,2010-03-01T05:30:12Z,NA,NA,NA,NA,NA
2010-02-28T20:30:00Z,2010-03-01T06:00:02Z,3169.519667464548,1841.8121005403823,NA,NA,NA
2010-02-28T20:30:10Z,2010-03-01T06:00:12Z,NA,NA,NA,NA,NA
2010-02-28T20:59:59Z,2010-03-01T06:30:01Z,3541.318283998377,3677.0458284933848,NA,NA,NA
2010-02-28T21:00:10Z,2010-03-01T06:30:12Z,NA,NA,NA,NA,NA
2010-02-28T21:30:00Z,2010-03-01T07:00:02Z,6013.795727205078,7669.962435414959,NA,NA,NA
2010-02-28T21:30:10Z,2010-03-01T07:00:12Z,NA,NA,NA,NA,NA
2010-02-28T22:00:00Z,2010-03-01T07:30:02Z,7504.827047010476,12046.775890628001,NA,NA,NA
2010-02-28T22:00:10Z,2010-03-01T07:30:12Z,NA,NA,NA,NA,NA
2010-02-28T22:29:59Z,2010-03-01T08:00:01Z,8487.175609311907,17010.197394933588,NA,NA,NA
2010-02-28T22:30:10Z,2010-03-01T08:00:12Z,NA,NA,NA,NA,NA
2010-02-28T23:00:00Z,2010-03-01T08:30:02Z,8432.394892899538,18265.54259633345,NA,NA,NA
2010-02-28T23:00:10Z,2010-03-01T08:30:12Z,NA,NA,NA,NA,NA
2010-02-28T23:30:00Z,2010-03-01T09:00:02Z,9029.437959833906,20434.83924955806,NA,NA,NA
2010-02-28T23:30:10Z,2010-03-01T09:00:12Z,NA,NA,NA,NA,NA
2010-02-28T23:59:59Z,2010-03-01T09:30:01Z,8034.479617626755,21544.041017885174,NA,NA,NA
2010-03-01T00:00:10Z,2010-03-01T09:30:12Z,NA,NA,NA,NA,NA
2010-03-01T00:30:00Z,2010-03-01T10:00:02Z,7484.427173187098,21459.605516355223,NA,NA,NA
2010-03-01T00:30:10Z,2010-03-01T10:00:12Z,NA,NA,NA,NA,NA
2010-03-01T01:00:00Z,2010-03-01T10:30:02Z,5812.538750918747,19560.459058606368,NA,NA,NA
2010-03-01T01:00:10Z,2010-03-01T10:30:12Z,NA,NA,NA,NA,NA
2010-03-01T01:29:59Z,2010-03-01T11:00:01Z,6821.672149595237,20188.785374459752,NA,NA,NA
2010-03-01T01:30:10Z,2010-03-01T11:00:12Z,NA,NA,NA,NA,NA
2010-03-01T02:00:00Z,2010-03-01T11:30:02Z,6286.72865928589,21118.563742462273,NA,NA,NA
2010-03-01T02:00:10Z,2010-03-01T11:30:12Z,NA,NA,NA,NA,NA
2010-03-01T02:30:00Z,2010-03-01T12:00:02Z,6105.716783024024,19813.599972759526,NA,NA,NA
2010-03-01T02:30:10Z,2010-03-01T12:00:12Z,NA,NA,NA,NA,NA
2010-03-01T02:59:59Z,2010-03-01T12:30:01Z,6241.799874011329,21776.309560579477,NA,NA,NA
2010-03-01T03:00:10Z,2010-03-01T12:30:12Z,NA,NA,NA,NA,NA
2010-03-01T03:30:00Z,2010-03-01T13:00:02Z,6404.688954409145,20951.105998688454,NA,NA,NA
2010-03-01T03:30:10Z,2010-03-01T13:00:12Z,NA,NA,NA,NA,NA
2010-03-01T04:00:00Z,2010-03-01T13:30:02Z,6594.781261195687,22202.840090189202,NA,NA,NA
2010-03-01T04:00:10Z,2010-03-01T13:30:12Z,NA,NA,NA,NA,NA
2010-03-01T04:29:59Z,2010-03-01T14:00:01Z,5512.261814972132,19459.28944696963,NA,NA,NA
2010-03-01T04:30:10Z,2010-03-01T14:00:12Z,NA,NA,NA,NA,NA
2010-03-01T05:00:00Z,2010-03-01T14:30:02Z,5870.121766553009,20706.038189383777,NA,NA,NA
2010-03-01T05:00:10Z,2010-03-01T14:30:12Z,NA,NA,NA,NA,NA
2010-03-01T05:30:00Z,2010-03-01T15:00:02Z,5622.98842835352,20039.991214086327,NA,NA,NA
2010-03-01T05:30:10Z,2010-03-01T15:00:12Z,NA,NA,NA,NA,NA
2010-03-01T05:59:59Z,2010-03-01T15:30:01Z,6878.413016049147,21762.481849855005,NA,NA,NA
2010-03-01T06:00:10Z,2010-03-01T15:30:12Z,NA,NA,NA,NA,NA
2010-03-01T06:30:00Z,2010-03-01T16:00:02Z,6564.275251647619,21859.691203895432,NA,NA,NA
2010-03-01T06:30:10Z,2010-03-01T16:00:12Z,NA,NA,NA,NA,NA
2010-03-01T07:00:00Z,2010-03-01T16:30:02Z,7397.077728464793,20243.55466894173,NA,NA,NA
2010-03-01T07:00:10Z,2010-03-01T16:30:12Z,NA,NA,NA,NA,NA
2010-03-01T07:29:59Z,2010-03-01T17:00:01Z,8208.799283817338,20336.056708521246,NA,NA,NA
2010-03-01T07:30:10Z,2010-03-01T17:00:12Z,NA,NA,NA,NA,NA
2010-03-01T08:00:00Z,2010-03-01T17:30:02Z,8379.840197732012,19267.669717682034,NA,NA,NA
2010-03-01T08:00:10Z,2010-03-01T17:30:12Z,NA,NA,NA,NA,NA
2010-03-01T08:30:00Z,2010-03-01T18:00:02Z,7199.959610231927,14610.371527394831,NA,NA,NA
2010-03-01T08:30:10Z,2010-03-01T18:00:12Z,NA,NA,NA,NA,NA
2010-03-01T08:59:59Z,2010-03-01T18:30:01Z,6968.706087222826,11106.360869762306,NA,NA,NA
2010-03-01T09:00:10Z,2010-03-01T18:30:12Z,NA,NA,NA,NA,NA
2010-03-01T09:30:00Z,2010-03-01T19:00:02Z,5637.5445485249265,8620.657611581819,NA,NA,NA
2010-03-01T09:30:10Z,2010-03-01T19:00:12Z,NA,NA,NA,NA,NA
2010-03-01T10:00:00Z,2010-03-01T19:30:02Z,5780.539758372299,7167.860879161444,NA,NA,NA
2010-03-01T10:00:10Z,2010-03-01T19:30:12Z,NA,NA,NA,NA,NA
2010-03-01T10:29:59Z,2010-03-01T20:00:01Z,4966.010099654015,6022.660557885627,NA,NA,NA
2010-03-01T10:30:10Z,2010-03-01T20:00:12Z,NA,NA,NA,NA,NA
2010-03-01T11:00:00Z,2010-03-01T20:30:02Z,4369.329791802254,5313.517273108106,NA,NA,NA
2010-03-01T11:00:10Z,2010-03-01T20:30:12Z,NA,NA,NA,NA,NA
2010-03-01T11:30:00Z,2010-03-01T21:00:02Z,4121.264296851916,4643.910294116335,NA,NA,NA
2010-03-01T11:30:10Z,2010-03-01T21:00:12Z,NA,NA,NA,NA,NA
2010-03-01T11:59:59Z,2010-03-01T21:30:01Z,3720.2302269914,4345.061564323772,NA,NA,NA
2010-03-01T12:00:10Z,2010-03-01T21:30:12Z,NA,NA,NA,NA,NA
2010-03-01T12:30:00Z,2010-03-01T22:00:02Z,3863.843244776061,3590.690688546337,NA,NA,NA
2010-03-01T12:30:10Z,2010-03-01T22:00:12Z,NA,NA,NA,NA,NA
2010-03-01T13:00:00Z,2010-03-01T22:30:02Z,3647.814923637363,3960.750040317077,NA,NA,NA
2010-03-01T13:00:10Z,2010-03-01T22:30:12Z,NA,NA,NA,NA,NA
2010-03-01T13:29:59Z,2010-03-01T23:00:01Z,3353.774169157676,3604.3837434132315,NA,NA,NA
2010-03-01T13:30:10Z,2010-03-01T23:00:12Z,NA,NA,NA,NA,NA
2010-03-01T14:00:00Z,2010-03-01T23:30:02Z,3059.7919071111346,2624.612916435978,NA,NA,NA
2010-03-01T14:00:10Z,2010-03-01T23:30:12Z,NA,NA,NA,NA,NA
2010-03-01T14:30:00Z,2010-03-02T00:00:14Z,2022.3396796197233,3204.9202429166517,NA,NA,NA
2010-03-01T14:30:10Z,2010-03-02T00:00:24Z,NA,NA,NA,NA,NA
2010-03-01T14:59:59Z,2010-03-02T00:30:13Z,1879.1307036953694,2336.4057300776385,NA,NA,NA
2010-03-01T15:00:10Z,2010-03-02T00:30:24Z,NA,NA,NA,NA,NA
2010-03-01T15:30:00Z,2010-03-02T01:00:14Z,1802.8547631272497,2907.303391877516,NA,NA,NA
2010-03-01T15:30:10Z,2010-03-02T01:00:24Z,NA,NA,NA,NA,NA
2010-03-01T16:00:00Z,2010-03-02T01:30:14Z,1709.7993332905608,1193.0231956912955,NA,NA,NA
2010-03-01T16:00:10Z,2010-03-02T01:30:24Z,NA,NA,NA,NA,NA
2010-03-01T16:29:59Z,2010-03-02T02:00:13Z,1646.344940381571,2629.955810343879,NA,NA,NA
2010-03-01T16:30:10Z,2010-03-02T02:00:24Z,NA,NA,NA,NA,NA
2010-03-01T17:00:00Z,2010-03-02T02:30:14Z,1549.9139063033085,1012.3184918782466,NA,NA,NA
2010-03-01T17:00:10Z,2010-03-02T02:30:24Z,NA,NA,NA,NA,NA
2010-03-01T17:30:00Z,2010-03-02T03:00:14Z,1448.3136461398394,1997.45106203056,NA,NA,NA
2010-03-01T17:30:10Z,2010-03-02T03:00:24Z,NA,NA,NA,NA,NA
2010-03-01T17:59:59Z,2010-03-02T03:30:13Z,1480.9006773341948,1636.7366987202117,NA,NA,NA
2010-03-01T18:00:10Z,2010-03-02T03:30:24Z,NA,NA,NA,NA,NA
2010-03-01T18:30:00Z,2010-03-02T04:00:14Z,1464.417608324988,1546.2526335147008,NA,NA,NA
2010-03-01T18:30:10Z,2010-03-02T04:00:24Z,NA,NA,NA,NA,NA
2010-03-01T19:00:00Z,2010-03-02T04:30:14Z,1402.9429794653927,1034.486371290957,NA,NA,NA
2010-03-01T19:00:10Z,2010-03-02T04:30:24Z,NA,NA,NA,NA,NA
2010-03-01T19:29:59Z,2010-03-02T05:00:13Z,1448.3136461398394,991.4131120478967,NA,NA,NA
2010-03-01T19:30:10Z,2010-03-02T05:00:24Z,NA,NA,NA,NA,NA
2010-03-01T20:00:00Z,2010-03-02T05:30:14Z,1448.3136461398394,1001.5750193515087,NA,NA,NA
2010-03-01T20:00:10Z,2010-03-02T05:30:24Z,NA,NA,NA,NA,NA
2010-03-01T20:30:00Z,2010-03-02T06:00:14Z,1319.9974410693173,0,NA,NA,NA
2010-03-01T20:30:10Z,2010-03-02T06:00:24Z,NA,NA,NA,NA,NA
2010-03-01T20:59:59Z,2010-03-02T06:30:13Z,1236.1606478325189,991.4131120478967,NA,NA,NA
2010-03-01T21:00:10Z,2010-03-02T06:30:24Z,NA,NA,NA,NA,NA
2010-03-01T21:30:00Z,2010-03-02T07:00:14Z,1646.344940381571,3059.7526880926457,NA,NA,NA
2010-03-01T21:30:10Z,2010-03-02T07:00:24Z,NA,NA,NA,NA,NA
2010-03-01T22:00:00Z,2010-03-02T07:30:14Z,3674.28221862873,4599.804663216021,NA,NA,NA
2010-03-01T22:00:10Z,2010-03-02T07:30:24Z,NA,NA,NA,NA,NA
2010-03-01T22:29:59Z,2010-03-02T08:00:13Z,4982.31653494615,7911.529757917862,NA,NA,NA
2010-03-01T22:30:10Z,2010-03-02T08:00:24Z,NA,NA,NA,NA,NA
2010-03-01T23:00:00Z,2010-03-02T08:30:14Z,7361.413344544008,13911.26428532669,NA,NA,NA
2010-03-01T23:00:10Z,2010-03-02T08:30:24Z,NA,NA,NA,NA,NA
2010-03-01T23:30:00Z,2010-03-02T09:00:14Z,7542.425220805874,17101.343659440165,NA,NA,NA
2010-03-01T23:30:10Z,2010-03-02T09:00:24Z,NA,NA,NA,NA,NA
2010-03-01T23:59:59Z,2010-03-02T09:30:13Z,7594.987860366129,18838.843826292803,NA,NA,NA
2010-03-02T00:00:10Z,2010-03-02T09:30:24Z,NA,NA,NA,NA,NA
2010-03-02T00:30:00Z,2010-03-02T10:00:14Z,5248.685364364948,19166.056666025033,NA,NA,NA
2010-03-02T00:30:10Z,2010-03-02T10:00:24Z,NA,NA,NA,NA,NA
2010-03-02T01:00:00Z,2010-03-02T10:30:14Z,6831.8084460350465,19616.345746358336,NA,NA,NA
2010-03-02T01:00:10Z,2010-03-02T10:30:24Z,NA,NA,NA,NA,NA
2010-03-02T01:29:59Z,2010-03-02T11:00:13Z,5804.179244367498,21194.287742195876,NA,NA,NA
2010-03-02T01:30:10Z,2010-03-02T11:00:24Z,NA,NA,NA,NA,NA
2010-03-02T02:00:00Z,2010-03-02T11:30:14Z,5946.259435226134,19821.63824119294,NA,NA,NA
2010-03-02T02:00:10Z,2010-03-02T11:30:24Z,NA,NA,NA,NA,NA
2010-03-02T02:30:00Z,2010-03-02T12:00:14Z,4822.734430467409,18052.401776582537,NA,NA,NA
2010-03-02T02:30:10Z,2010-03-02T12:00:24Z,NA,NA,NA,NA,NA
2010-03-02T02:59:59Z,2010-03-02T12:30:13Z,5459.426760751793,21609.349429000406,NA,NA,NA
2010-03-02T03:00:10Z,2010-03-02T12:30:24Z,NA,NA,NA,NA,NA
2010-03-02T03:30:00Z,2010-03-02T13:00:14Z,5426.566736370605,19123.741449678713,NA,NA,NA
2010-03-02T03:30:10Z,2010-03-02T13:00:24Z,NA,NA,NA,NA,NA
2010-03-02T04:00:00Z,2010-03-02T13:30:14Z,5426.566736370605,21337.5219201633,NA,NA,NA
2010-03-02T04:00:10Z,2010-03-02T13:30:24Z,NA,NA,NA,NA,NA
2010-03-02T04:29:59Z,2010-03-02T14:00:13Z,5937.370714956116,22914.15113721898,NA,NA,NA
2010-03-02T04:30:10Z,2010-03-02T14:00:24Z,NA,NA,NA,NA,NA
2010-03-02T05:00:00Z,2010-03-02T14:30:14Z,5896.818572750142,22213.270989720048,NA,NA,NA
2010-03-02T05:00:10Z,2010-03-02T14:30:24Z,NA,NA,NA,NA,NA
2010-03-02T05:30:00Z,2010-03-02T15:00:14Z,5740.728510069952,20474.547205695657,NA,NA,NA
2010-03-02T05:30:10Z,2010-03-02T15:00:24Z,NA,NA,NA,NA,NA
2010-03-02T05:59:59Z,2010-03-02T15:30:13Z,5866.180156917158,22791.87492689732,NA,NA,NA
2010-03-02T06:00:10Z,2010-03-02T15:30:24Z,NA,NA,NA,NA,NA
2010-03-02T06:30:00Z,2010-03-02T16:00:14Z,5437.896816726972,16718.415651351046,NA,NA,NA
2010-03-02T06:30:10Z,2010-03-02T16:00:24Z,NA,NA,NA,NA,NA
2010-03-02T07:00:00Z,2010-03-02T16:30:14Z,6574.108347857264,20478.612067533024,NA,NA,NA
2010-03-02T07:00:10Z,2010-03-02T16:30:24Z,NA,NA,NA,NA,NA
2010-03-02T07:29:59Z,2010-03-02T17:00:13Z,7191.2993150516095,18804.333500268607,NA,NA,NA
2010-03-02T07:30:10Z,2010-03-02T17:00:24Z,NA,NA,NA,NA,NA
2010-03-02T08:00:00Z,2010-03-02T17:30:14Z,7362.357690333541,18953.410831698093,NA,NA,NA
2010-03-02T08:00:10Z,2010-03-02T17:30:24Z,NA,NA,NA,NA,NA
2010-03-02T08:30:00Z,2010-03-02T18:00:14Z,7400.4713563495425,15139.614135608876,NA,NA,NA
2010-03-02T08:30:10Z,2010-03-02T18:00:24Z,NA,NA,NA,NA,NA
2010-03-02T08:59:59Z,2010-03-02T18:30:13Z,6455.622319183631,10852.113922011495,NA,NA,NA
2010-03-02T09:00:10Z,2010-03-02T18:30:24Z,NA,NA,NA,NA,NA
2010-03-02T09:30:00Z,2010-03-02T19:00:14Z,5123.638829232748,8304.107631231074,NA,NA,NA
2010-03-02T09:30:10Z,2010-03-02T19:00:24Z,NA,NA,NA,NA,NA
2010-03-02T10:00:00Z,2010-03-02T19:30:14Z,5303.6476616520695,7061.408271133705,NA,NA,NA
2010-03-02T10:00:10Z,2010-03-02T19:30:24Z,NA,NA,NA,NA,NA
2010-03-02T10:29:59Z,2010-03-02T20:00:13Z,4823.4364190890465,5982.796359290519,NA,NA,NA
2010-03-02T10:30:10Z,2010-03-02T20:00:24Z,NA,NA,NA,NA,NA
2010-03-02T11:00:00Z,2010-03-02T20:30:14Z,4486.224637100436,5267.781689352415,NA,NA,NA
2010-03-02T11:00:10Z,2010-03-02T20:30:24Z,NA,NA,NA,NA,NA
2010-03-02T11:30:00Z,2010-03-02T21:00:14Z,4275.1557963488585,4982.63622195419,NA,NA,NA
2010-03-02T11:30:10Z,2010-03-02T21:00:24Z,NA,NA,NA,NA,NA
2010-03-02T11:59:59Z,2010-03-02T21:30:13Z,3958.5856517188085,4608.956785160747,NA,NA,NA
2010-03-02T12:00:10Z,2010-03-02T21:30:24Z,NA,NA,NA,NA,NA
2010-03-02T12:30:00Z,2010-03-02T22:00:14Z,3666.5678874293176,4258.444133729539,NA,NA,NA
2010-03-02T12:30:10Z,2010-03-02T22:00:24Z,NA,NA,NA,NA,NA
2010-03-02T13:00:00Z,2010-03-02T22:30:14Z,3467.605291250292,3378.284225626071,NA,NA,NA
2010-03-02T13:00:10Z,2010-03-02T22:30:24Z,NA,NA,NA,NA,NA
2010-03-02T13:29:59Z,2010-03-02T23:00:13Z,3384.353996950704,3811.46933177957,NA,NA,NA
2010-03-02T13:30:10Z,2010-03-02T23:00:24Z,NA,NA,NA,NA,NA
2010-03-02T14:00:00Z,2010-03-02T23:30:14Z,3257.9128621262425,3397.2016803648416,NA,NA,NA
2010-03-02T14:00:10Z,2010-03-02T23:30:24Z,NA,NA,NA,NA,NA
2010-03-02T14:30:00Z,2010-03-03T00:00:27Z,2188.103309016069,3294.5625410216107,NA,NA,NA
2010-03-02T14:30:10Z,2010-03-03T00:00:37Z,NA,NA,NA,NA,NA
2010-03-02T14:59:59Z,2010-03-03T00:30:26Z,2152.5502927916186,3145.2611553538595,NA,NA,NA
2010-03-02T15:00:10Z,2010-03-03T00:30:37Z,NA,NA,NA,NA,NA
2010-03-02T15:30:00Z,2010-03-03T01:00:27Z,2118.077154268965,3171.042804584765,NA,NA,NA
2010-03-02T15:30:10Z,2010-03-03T01:00:37Z,NA,NA,NA,NA,NA
2010-03-02T16:00:00Z,2010-03-03T01:30:27Z,1732.45758465069,2850.5155066009497,NA,NA,NA
2010-03-02T16:00:10Z,2010-03-03T01:30:37Z,NA,NA,NA,NA,NA
2010-03-02T16:29:59Z,2010-03-03T02:00:26Z,1802.8547631272497,1779.932681542817,NA,NA,NA
2010-03-02T16:30:10Z,2010-03-03T02:00:37Z,NA,NA,NA,NA,NA
2010-03-02T17:00:00Z,2010-03-03T02:30:27Z,1778.3429689313568,2651.7627812723013,NA,NA,NA
2010-03-02T17:00:10Z,2010-03-03T02:30:37Z,NA,NA,NA,NA,NA
2010-03-02T17:30:00Z,2010-03-03T03:00:27Z,1828.0425312725965,2853.926177008487,NA,NA,NA
2010-03-02T17:30:10Z,2010-03-03T03:00:37Z,NA,NA,NA,NA,NA
2010-03-02T17:59:59Z,2010-03-03T03:30:26Z,1852.5515022861402,2755.868123729142,NA,NA,NA
2010-03-02T18:00:10Z,2010-03-03T03:30:37Z,NA,NA,NA,NA,NA
2010-03-02T18:30:00Z,2010-03-03T04:00:27Z,1778.3429689313568,2601.8932252693035,NA,NA,NA
2010-03-02T18:30:10Z,2010-03-03T04:00:37Z,NA,NA,NA,NA,NA
2010-03-02T19:00:00Z,2010-03-03T04:30:27Z,1709.7993332905608,1568.3316024904807,NA,NA,NA
2010-03-02T19:00:10Z,2010-03-03T04:30:37Z,NA,NA,NA,NA,NA
2010-03-02T19:29:59Z,2010-03-03T05:00:26Z,1666.218043536961,1699.2727162497465,NA,NA,NA
2010-03-02T19:30:10Z,2010-03-03T05:00:37Z,NA,NA,NA,NA,NA
2010-03-02T20:00:00Z,2010-03-03T05:30:27Z,1687.7263202541553,2561.377840920496,NA,NA,NA
2010-03-02T20:00:10Z,2010-03-03T05:30:37Z,NA,NA,NA,NA,NA
2010-03-02T20:30:00Z,2010-03-03T06:00:27Z,1755.7225262288512,2613.1910678673485,NA,NA,NA
2010-03-02T20:30:10Z,2010-03-03T06:00:37Z,NA,NA,NA,NA,NA
2010-03-02T20:59:59Z,2010-03-03T06:30:26Z,1963.521860064641,2986.4856323372974,NA,NA,NA
2010-03-02T21:00:10Z,2010-03-03T06:30:37Z,NA,NA,NA,NA,NA
2010-03-02T21:30:00Z,2010-03-03T07:00:27Z,3570.3644246335343,4116.773428399885,NA,NA,NA
2010-03-02T21:30:10Z,2010-03-03T07:00:37Z,NA,NA,NA,NA,NA
2010-03-02T22:00:00Z,2010-03-03T07:30:27Z,4886.677073142459,6246.987172337544,NA,NA,NA
2010-03-02T22:00:10Z,2010-03-03T07:30:37Z,NA,NA,NA,NA,NA
2010-03-02T22:29:59Z,2010-03-03T08:00:26Z,6455.622319183631,9728.248174947774,NA,NA,NA
2010-03-02T22:30:10Z,2010-03-03T08:00:37Z,NA,NA,NA,NA,NA
2010-03-02T23:00:00Z,2010-03-03T08:30:27Z,6685.490673883722,12643.08180408625,NA,NA,NA
2010-03-02T23:00:10Z,2010-03-03T08:30:37Z,NA,NA,NA,NA,NA
2010-03-02T23:30:00Z,2010-03-03T09:00:27Z,8591.941295073553,13808.923000965748,NA,NA,NA
2010-03-02T23:30:10Z,2010-03-03T09:00:37Z,NA,NA,NA,NA,NA
2010-03-02T23:59:59Z,2010-03-03T09:30:26Z,6647.086860308174,16548.066638187374,NA,NA,NA
2010-03-03T00:00:10Z,2010-03-03T09:30:37Z,NA,NA,NA,NA,NA
2010-03-03T00:30:00Z,2010-03-03T10:00:27Z,5942.082962373945,17053.75522502675,NA,NA,NA
2010-03-03T00:30:10Z,2010-03-03T10:00:37Z,NA,NA,NA,NA,NA
2010-03-03T01:00:00Z,2010-03-03T10:30:27Z,5536.405670438763,18632.40167421022,NA,NA,NA
2010-03-03T01:00:10Z,2010-03-03T10:30:37Z,NA,NA,NA,NA,NA
2010-03-03T01:29:59Z,2010-03-03T11:00:26Z,5867.975495066778,17098.220845854354,NA,NA,NA
2010-03-03T01:30:10Z,2010-03-03T11:00:37Z,NA,NA,NA,NA,NA
2010-03-03T02:00:00Z,2010-03-03T11:30:27Z,5485.618380459605,18550.629254579184,NA,NA,NA
2010-03-03T02:00:10Z,2010-03-03T11:30:37Z,NA,NA,NA,NA,NA
2010-03-03T02:30:00Z,2010-03-03T12:00:27Z,5109.645004532464,17499.030892469622,NA,NA,NA
2010-03-03T02:30:10Z,2010-03-03T12:00:37Z,NA,NA,NA,NA,NA
2010-03-03T02:59:59Z,2010-03-03T12:30:26Z,5755.780940784081,16965.15182305177,NA,NA,NA
2010-03-03T03:00:10Z,2010-03-03T12:30:37Z,NA,NA,NA,NA,NA
2010-03-03T03:30:00Z,2010-03-03T13:00:27Z,6156.449993520606,20310.688501579963,NA,NA,NA
2010-03-03T03:30:10Z,2010-03-03T13:00:37Z,NA,NA,NA,NA,NA
2010-03-03T04:00:00Z,2010-03-03T13:30:27Z,5258.8995808631435,18912.978048802495,NA,NA,NA
2010-03-03T04:00:10Z,2010-03-03T13:30:37Z,NA,NA,NA,NA,NA
2010-03-03T04:29:59Z,2010-03-03T14:00:26Z,5668.160241513827,16675.210940016113,NA,NA,NA
2010-03-03T04:30:10Z,2010-03-03T14:00:37Z,NA,NA,NA,NA,NA
2010-03-03T05:00:00Z,2010-03-03T14:30:27Z,4121.928638046399,15684.420221163036,NA,NA,NA
2010-03-03T05:00:10Z,2010-03-03T14:30:37Z,NA,NA,NA,NA,NA
2010-03-03T05:30:00Z,2010-03-03T15:00:27Z,4362.51797017702,15856.729456257572,NA,NA,NA
2010-03-03T05:30:10Z,2010-03-03T15:00:37Z,NA,NA,NA,NA,NA
2010-03-03T05:59:59Z,2010-03-03T15:30:26Z,4571.616976878378,14431.122919711368,NA,NA,NA
2010-03-03T06:00:10Z,2010-03-03T15:30:37Z,NA,NA,NA,NA,NA
2010-03-03T06:30:00Z,2010-03-03T16:00:27Z,4399.440438181069,14633.44976883425,NA,NA,NA
2010-03-03T06:30:10Z,2010-03-03T16:00:37Z,NA,NA,NA,NA,NA
2010-03-03T07:00:00Z,2010-03-03T16:30:27Z,4733.85675593674,14379.715702974134,NA,NA,NA
2010-03-03T07:00:10Z,2010-03-03T16:30:37Z,NA,NA,NA,NA,NA
2010-03-03T07:29:59Z,2010-03-03T17:00:26Z,4375.230452906339,14213.424475041782,NA,NA,NA
2010-03-03T07:30:10Z,2010-03-03T17:00:37Z,NA,NA,NA,NA,NA
2010-03-03T08:00:00Z,2010-03-03T17:30:27Z,4156.555745976228,11961.186039924969,NA,NA,NA
2010-03-03T08:00:10Z,2010-03-03T17:30:37Z,NA,NA,NA,NA,NA
2010-03-03T08:30:00Z,2010-03-03T18:00:27Z,4080.7437100651446,8859.77864947761,NA,NA,NA
2010-03-03T08:30:10Z,2010-03-03T18:00:37Z,NA,NA,NA,NA,NA
2010-03-03T08:59:59Z,2010-03-03T18:30:26Z,3712.8032438868354,7401.37914125127,NA,NA,NA
2010-03-03T09:00:10Z,2010-03-03T18:30:37Z,NA,NA,NA,NA,NA
2010-03-03T09:30:00Z,2010-03-03T19:00:27Z,4062.5841009188657,6489.233379254868,NA,NA,NA
2010-03-03T09:30:10Z,2010-03-03T19:00:37Z,NA,NA,NA,NA,NA
2010-03-03T10:00:00Z,2010-03-03T19:30:27Z,3700.724530491966,5848.518696535924,NA,NA,NA
2010-03-03T10:00:10Z,2010-03-03T19:30:37Z,NA,NA,NA,NA,NA
2010-03-03T10:29:59Z,2010-03-03T20:00:26Z,4085.271946616901,5616.607101700506,NA,NA,NA
2010-03-03T10:30:10Z,2010-03-03T20:00:37Z,NA,NA,NA,NA,NA
