TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,sw_in,ppfd_in,netrad,precip,ext_rad
2016-06-21T23:00:00Z,2016-06-22T00:16:31Z,10.72628,99.66311,0.0043426,0,3.376668,-44.03086,0,0
2016-06-21T23:30:00Z,2016-06-22T00:46:31Z,10.62104,99.6618,0.004329,0,4.150487,-61.31366,0.04,0
2016-06-22T00:00:00Z,2016-06-22T01:16:31Z,10.69195,99.66236,0.0043423,0,6.969068,-50.53071,0,0
2016-06-22T00:30:00Z,2016-06-22T01:46:31Z,10.18798,99.66432,0.0041742,1.7407300000000001,13.16432,-58.5374,0,0.4087818626550457
2016-06-22T01:00:00Z,2016-06-22T02:16:31Z,10.34922,99.66085,0.0042631,9.756617,25.8362,-48.0705,0,34.736010717102516
2016-06-22T01:30:00Z,2016-06-22T02:46:31Z,9.886425,99.66188,0.0041205,17.12589,47.17487,-32.70348,0,76.56865468008664
2016-06-22T02:00:00Z,2016-06-22T03:16:31Z,9.447103,99.66268,0.0039912,44.69392,89.37077,-4.24567,0,125.19116105123021
2016-06-22T02:30:00Z,2016-06-22T03:46:31Z,9.609898,98.39052,0.019253,57.17239,115.8869,-2.085514,0,179.77183556381274
2016-06-22T03:00:00Z,2016-06-22T04:16:31Z,10.14976,86.7657,0.16415,126.8408,227.0444,68.06754,0,239.37706861580912
2016-06-22T03:30:00Z,2016-06-22T04:46:31Z,10.18939,83.17044,0.2093,138.4968,264.1492,60.99137,0,302.98730477832663
2016-06-22T04:00:00Z,2016-06-22T05:16:31Z,10.43403,78.73553,0.26881,182.2242,346.1967,93.90723,0,369.51448242098974
2016-06-22T04:30:00Z,2016-06-22T05:46:31Z,10.6578,76.29865,0.30412,274.7672,515.7975,167.7118,0,437.82064514779574
2016-06-22T05:00:00Z,2016-06-22T06:16:31Z,11.22067,71.86303,0.37481,358.6279,678.328,248.7596,0,506.73740669205426
2016-06-22T05:30:00Z,2016-06-22T06:46:31Z,11.47513,69.05318,0.41925,295.8018,572.5541,195.2586,0,575.0859363210703
2016-06-22T06:00:00Z,2016-06-22T07:16:31Z,11.92334,67.57607,0.45247,435.1346,833.4905,314.5968,0,641.6971228977764
2016-06-22T06:30:00Z,2016-06-22T07:46:31Z,12.17646,65.03288,0.49617,490.52,941.5554,359.8727,0,705.4315726898689
2016-06-22T07:00:00Z,2016-06-22T08:16:31Z,12.64424,62.15791,0.55373000000000006,586.731,1132.312,446.6011,0,765.1990988615863
2016-06-22T07:30:00Z,2016-06-22T08:46:31Z,13.09906,60.11147,0.60132,639.8802,1246.98,495.3558,0,819.9773692772718
2016-06-22T08:00:00Z,2016-06-22T09:16:31Z,13.63955,58.45234,0.64881,671.1212,1314.24,524.0217,0,868.8293936436148
2016-06-22T08:30:00Z,2016-06-22T09:46:31Z,14.01592,55.01272,0.71991,672.5881,1326.132,525.2315,0,910.9195508700672
2016-06-22T09:00:00Z,2016-06-22T10:16:31Z,14.46473,51.53951,0.79837,761.3832,1510.074,604.0873,0,945.5278824971052
2016-06-22T09:30:00Z,2016-06-22T10:46:31Z,14.90462,46.99871,0.89832,796.4665,1576.224,637.4215,0,972.0624077010359
2016-06-22T10:00:00Z,2016-06-22T11:16:31Z,15.17823,45.77083,0.93546,787.1785,1570.957,631.3996,0,990.0692492248188
2016-06-22T10:30:00Z,2016-06-22T11:46:31Z,15.87653,46.05042,0.97325,827.4784,1662.151,666.5231,0,999.2403970293481
2016-06-22T11:00:00Z,2016-06-22T12:16:31Z,16.38724,43.60448,1.0511,770.7202,1555.322,618.6423,0,999.4189768662005
2016-06-22T11:30:00Z,2016-06-22T12:46:31Z,16.76574,43.16899,1.085,878.5394,1776.968,724.546,0,990.6019336518123
2016-06-22T12:00:00Z,2016-06-22T13:16:31Z,16.8489,42.13346,1.1106,640.1667,1309.401,515.755,0,972.9400837430791
2016-06-22T12:30:00Z,2016-06-22T13:46:31Z,16.8209,41.4381,1.122,510.9524,1042.854,412.9518,0,946.735535219732
2016-06-22T13:00:00Z,2016-06-22T14:16:31Z,16.4352,45.33994,1.0218,407.7272,832.874,328.3064,0,912.4365202994333
2016-06-22T13:30:00Z,2016-06-22T14:46:31Z,16.45995,45.05629,1.0288,514.9689,1047.358,409.1203,0,870.6297282773809
2016-06-22T14:00:00Z,2016-06-22T15:16:31Z,16.98268,44.89149,1.0667,631.9817,1281.947,498.3657,0,822.0302701362066
2016-06-22T14:30:00Z,2016-06-22T15:46:31Z,17.53392,41.55206,1.1715,569.0771,1149.46,441.8447,0,767.4694464824134
2016-06-22T15:00:00Z,2016-06-22T16:16:31Z,17.73896,38.12117,1.2564,503.154,1021.086,377.0944,0,707.8805280403011
2016-06-22T15:30:00Z,2016-06-22T16:46:31Z,17.80349,38.91085,1.2454,458.6004,931.5008,329.4843,0,644.2827919296464
2016-06-22T16:00:00Z,2016-06-22T17:16:31Z,17.97139,39.66047,1.2432,425.0947,859.2963,300.4392,0,577.7640867887039
2016-06-22T16:30:00Z,2016-06-22T17:46:31Z,17.92125,41.37603,1.204,282.1385,577.1556,175.2199,0,509.4622249683445
2016-06-22T17:00:00Z,2016-06-22T18:16:31Z,17.60445,42.47014,1.1582,249.6644,506.8508,151.2874,0,440.5455200863328
2016-06-22T17:30:00Z,2016-06-22T18:46:31Z,17.44159,43.52777,1.1253,233.4238,464.2989,134.8891,0,372.1928028499199
2016-06-22T18:00:00Z,2016-06-22T19:16:31Z,17.34347,44.18634,1.1053,196.7437,392.8326,104.1098,0,305.57325697853986
2016-06-22T18:30:00Z,2016-06-22T19:46:31Z,17.17884,45.5118,1.0679,113.2817,231.8025,23.56391,0,241.82642013647884
2016-06-22T19:00:00Z,2016-06-22T20:16:31Z,16.88214,47.7535,1.0049,106.246,102.2812,16.62572,0,182.04269196271773
2016-06-22T19:30:00Z,2016-06-22T20:46:31Z,16.50378,49.75699,0.94338,69.38059,79.94636,-15.64887,0,127.24468261068446
2016-06-22T20:00:00Z,2016-06-22T21:16:31Z,16.32367,48.0528,0.96425,40.6131,67.40766,-39.3973,0,78.36972083474447
2016-06-22T20:30:00Z,2016-06-22T21:46:31Z,16.23615,47.91568,0.96142,21.16922,48.34828,-56.83351,0,36.25382082518952
2016-06-22T21:00:00Z,2016-06-22T22:16:31Z,15.93615,50.25373,0.90085,4.135878,22.05386,-72.27693,0,1.617382041698821
2016-06-22T21:30:00Z,2016-06-22T22:46:31Z,15.9163,49.76579,0.90853,0,11.82661,-68.39604,0,0
2016-06-22T22:00:00Z,2016-06-22T23:16:31Z,15.74296,50.91076,0.87803,0,6.227595,-70.14761,0,0
2016-06-22T22:30:00Z,2016-06-22T23:46:31Z,15.37203,52.54435,0.82887,0,0,-76.64088,0,0
2016-06-22T23:00:00Z,2016-06-23T00:16:20Z,15.25161,52.60772,0.82139,0,0,-75.20783,0,0
2016-06-22T23:30:00Z,2016-06-23T00:46:20Z,15.01133,53.17716,0.79907,0,0,-70.91047,0,0
2016-06-23T00:00:00Z,2016-06-23T01:16:20Z,14.82021,53.777589999999996,0.77917,0,6.973498,-68.3503,0,0
2016-06-23T00:30:00Z,2016-06-23T01:46:20Z,14.59797,54.55087,0.75523,1.508233,12.39471,-60.51497,0,0
2016-06-23T01:00:00Z,2016-06-23T02:16:20Z,15.14563,51.80019,0.82971,14.174620000000001,19.80461,-13.39906,0,33.90596633477457
2016-06-23T01:30:00Z,2016-06-23T02:46:20Z,13.65836,58.38174,0.6507,23.8619,34.51088,-3.442785,0,75.64318245336081
2016-06-23T02:00:00Z,2016-06-23T03:16:20Z,13.31413,59.67847,0.61645,46.6841,74.14941,13.98047,0,124.18060382683188
2016-06-23T02:30:00Z,2016-06-23T03:46:20Z,14.071,56.6044,0.69693,74.89656,137.2316,19.9359,0,178.687990301782
2016-06-23T03:00:00Z,2016-06-23T04:16:20Z,14.47563,55.05632,0.74095,79.48615,156.3442,31.22171,0,238.23298440484857
2016-06-23T03:30:00Z,2016-06-23T04:46:20Z,14.41714,56.60794,0.71267,92.61131,186.6452,46.73976,0,301.7970594562696
2016-06-23T04:00:00Z,2016-06-23T05:16:20Z,14.35909,57.95062,0.68803,98.05323,200.8265,64.92999,0,368.29294162497325
2016-06-23T04:30:00Z,2016-06-23T05:46:20Z,14.58995,58.69151,0.68607,106.7947,219.9118,69.83411,0,436.5832079181748
2016-06-23T05:00:00Z,2016-06-23T06:16:20Z,14.42677,64.2661,0.58726,153.5763,310.9487,115.2655,0,505.49974198410644
2016-06-23T05:30:00Z,2016-06-23T06:46:20Z,14.82206,64.2393,0.60289,189.6191,386.7081,141.5454,0,573.86371493358
2016-06-23T06:00:00Z,2016-06-23T07:16:20Z,15.49993,61.78156,0.67303,292.7597,592.2767,223.8173,0,640.505749404876
2016-06-23T06:30:00Z,2016-06-23T07:46:20Z,16.10634,56.8359,0.79019,486.2105,964.5987,382.5697,0,704.2859219625835
2016-06-23T07:00:00Z,2016-06-23T08:16:20Z,16.65214,52.40666,0.9021,462.1185,933.443,361.3029,0,764.1132616858491
2016-06-23T07:30:00Z,2016-06-23T08:46:20Z,16.78717,52.43169,0.90939,316.2881,639.3282,257.0054,0,818.9644114192018
2016-06-23T08:00:00Z,2016-06-23T09:16:20Z,16.64813,51.86614,0.91211,352.2249,722.4666,292.9587,0,867.9011324821116
2016-06-23T08:30:00Z,2016-06-23T09:46:20Z,16.73634,52.16611,0.91152,280.8675,585.0426,224.8887,0,910.0863534157297
2016-06-23T09:00:00Z,2016-06-23T10:16:20Z,16.7577,54.65494,0.86526,249.5779,528.3152,200.28,0,944.7984882501281
2016-06-23T09:30:00Z,2016-06-23T10:46:20Z,16.64298,56.33058,0.82724,206.9855,441.5758,163.8007,0,971.4437793750564
2016-06-23T10:00:00Z,2016-06-23T11:16:20Z,16.56777,57.11909,0.80843,260.0705,557.0941,213.7105,0,989.56645388686
2016-06-23T10:30:00Z,2016-06-23T11:46:20Z,15.14047,70.02208,0.51587,78.35545,188.1465,54.73013,0.32,998.8565196850404
2016-06-23T11:00:00Z,2016-06-23T12:16:20Z,11.62018,97.75419,0.030719,130.8779,292.2672,107.6842,0.11,999.1550679641321
2016-06-23T11:30:00Z,2016-06-23T12:46:20Z,11.798400000000001,98.61066,0.019229,180.7997,385.3579,151.3958,0,990.4569914004064
2016-06-23T12:00:00Z,2016-06-23T13:16:20Z,11.99612,98.46523,0.021521,169.991,362.1802,139.22,0,972.9110715376064
2016-06-23T12:30:00Z,2016-06-23T13:46:20Z,13.84601,79.85517,0.31883,469.6201,966.4186,389.6371,0,946.8174338763687
2016-06-23T13:00:00Z,2016-06-23T14:16:20Z,14.65697,74.58043,0.42401,361.6085,750.3578,293.472,0,912.6224141977704
2016-06-23T13:30:00Z,2016-06-23T14:46:20Z,15.09069,73.18112,0.46003,340.5797,710.1099,276.5156,0,870.9109239328886
2016-06-23T14:00:00Z,2016-06-23T15:16:20Z,15.36543,71.8522,0.49143,272.2049,568.9792,216.7032,0,822.3964451694294
2016-06-23T14:30:00Z,2016-06-23T15:46:20Z,15.6258,69.85022,0.53524,520.0255,1063.473,426.8097,0,767.9088264319353
2016-06-23T15:00:00Z,2016-06-23T16:16:20Z,15.85306,67.62823,0.58311,412.0132,835.1136,328.9134,0,708.3800879905829
2016-06-23T15:30:00Z,2016-06-23T16:46:20Z,15.78769,70.94254,0.52123,432.8911,868.8281,334.8457,0,644.8284795007082
2016-06-23T16:00:00Z,2016-06-23T17:16:20Z,15.70347,71.89704,0.50139,293.6854,603.0361,198.1651,0,578.3410626695373
2016-06-23T16:30:00Z,2016-06-23T17:46:20Z,15.96475,69.34254,0.55619,445.1818,884.988,333.5906,0,510.0551168765831
2016-06-23T17:00:00Z,2016-06-23T18:16:20Z,16.03696,68.19691,0.57964,284.1441,571.1328,181.181,0,441.13868580748937
2016-06-23T17:30:00Z,2016-06-23T18:46:20Z,15.48599,73.49747,0.4663,39.03417,100.7494,-24.67107,0,372.7705978546108
2016-06-23T18:00:00Z,2016-06-23T19:16:20Z,14.71507,79.78215,0.33851,70.09546,155.4085,28.14899,0,306.1203020389034
2016-06-23T18:30:00Z,2016-06-23T19:46:20Z,14.39542,85.89947,0.23126,70.17709,153.6882,21.4407,0,242.32786436346694
2016-06-23T19:00:00Z,2016-06-23T20:16:20Z,13.97337,87.90634,0.193,32.39518,92.46954,-37.04187,0,182.4844667647363
2016-06-23T19:30:00Z,2016-06-23T20:46:20Z,13.42651,90.09734,0.15251,20.96789,62.35678,-47.42447,0,127.61374223055202
2016-06-23T20:00:00Z,2016-06-23T21:16:20Z,12.97359,92.35645,0.11429,17.84419,48.89939,-46.02221,0,78.65426535193393
2016-06-23T20:30:00Z,2016-06-23T21:46:20Z,12.58382,93.57203,0.093686,12.33776,32.76789,-31.97083,0,36.44349781085566
2016-06-23T21:00:00Z,2016-06-23T22:16:20Z,12.29432,94.05849,0.084965,3.425349,15.48379,-35.43563,0,1.7034634202670293
2016-06-23T21:30:00Z,2016-06-23T22:46:20Z,12.06538,94.67474,0.075013,0.435865,8.140482,-37.28817,0,0
2016-06-23T22:00:00Z,2016-06-23T23:16:20Z,11.97406,94.53669,0.076495,0,4.562562,-44.25879,0,0
2016-06-23T22:30:00Z,2016-06-23T23:46:20Z,11.95458,92.9819,0.098139,0,0,-46.52647,0,0
2016-06-23T23:00:00Z,2016-06-24T00:16:08Z,11.31073,96.8945,0.041616,0,0,-66.48077,0,0
2016-06-23T23:30:00Z,2016-06-24T00:46:08Z,11.09235,95.8793,0.054426,0,0,-66.46972,0.13,0
2016-06-24T00:00:00Z,2016-06-24T01:16:08Z,11.00564,96.08822,0.05137,0,6.597737,-63.95993,0,0
2016-06-24T00:30:00Z,2016-06-24T01:46:08Z,10.97267,95.27946,0.061855,0.226235,12.00899,-60.25023,0,0
2016-06-24T01:00:00Z,2016-06-24T02:16:08Z,10.97603,94.37582,0.073712,4.592499,21.84665,-54.34605,0,32.904358938482915
2016-06-24T01:30:00Z,2016-06-24T02:46:08Z,10.78377,95.0756,0.06372,16.35948,46.3375,-46.8952,0,74.54492453045528
2016-06-24T02:00:00Z,2016-06-24T03:16:08Z,10.78939,94.82381,0.067003,45.02351,102.0354,-23.04938,0,122.99683239052307
2016-06-24T02:30:00Z,2016-06-24T03:46:08Z,11.15703,92.61369,0.097978,80.54239,163.5925,7.267027,0,177.43130336163466
2016-06-24T03:00:00Z,2016-06-24T04:16:08Z,10.78971,95.00129,0.064707,127.676,239.7738,54.7388,0,236.91722522384197
2016-06-24T03:30:00Z,2016-06-24T04:46:08Z,10.82109,95.38178,0.059907,158.6315,302.9134,77.24577,0,300.4370795392746
2016-06-24T04:00:00Z,2016-06-24T05:16:08Z,10.8822,95.10015,0.063819,195.6067,376.4121,108.0714,0,366.90434649681276
2016-06-24T04:30:00Z,2016-06-24T05:46:08Z,11.90968,89.3169,0.14895,269.2126,518.9254,170.1049,0,435.18209004354037
2016-06-24T05:00:00Z,2016-06-24T06:16:08Z,12.55797,86.20845,0.20067,345.489,666.6586,242.2179,0,504.102405400614
2016-06-24T05:30:00Z,2016-06-24T06:46:08Z,13.49991,82.28359,0.27415,417.3577,809.5791,307.1667,0,572.4863963102729
2016-06-24T06:00:00Z,2016-06-24T07:16:08Z,14.28345,79.92146,0.32693,466.8416,911.5091,349.0517,0,639.1643402990377
2016-06-24T06:30:00Z,2016-06-24T07:46:08Z,15.23413,76.6047,0.40502,488.2128,965.5759,367.5695,0,702.9956970264778
2016-06-24T07:00:00Z,2016-06-24T08:16:08Z,16.04207,73.64127,0.48057,567.494,1123.137,437.8749,0,762.8886174720282
2016-06-24T07:30:00Z,2016-06-24T08:46:08Z,16.29701,71.63401,0.52564,624.6671,1234.78,495.2657,0,817.8186202515444
2016-06-24T08:00:00Z,2016-06-24T09:16:08Z,16.71327,71.63115,0.5398,469.7121,953.7781,362.6041,0,866.8461156006658
2016-06-24T08:30:00Z,2016-06-24T09:46:08Z,17.29033,67.87788,0.63398,641.6914,1293.2,509.8086,0,909.132477273323
2016-06-24T09:00:00Z,2016-06-24T10:16:08Z,18.02524,64.64856,0.73081,791.6879,1592.935,647.6865,0,943.9543874419056
2016-06-24T09:30:00Z,2016-06-24T10:46:08Z,18.73187,60.50413,0.85347,599.3855,1212.56,488.7495,0,970.7162092256655
2016-06-24T10:00:00Z,2016-06-24T11:16:08Z,19.17199,59.22037,0.90575,570.0718,1153.229,466.788,0,988.9601752123589
2016-06-24T10:30:00Z,2016-06-24T11:46:08Z,18.71471,62.04425,0.81931,214.582,458.5019,158.7948,0,998.3742176954324
2016-06-24T11:00:00Z,2016-06-24T12:16:08Z,14.13266,89.17744,0.17451,20.47599,57.07116,8.498682,20.95,998.7973066881783
2016-06-24T11:30:00Z,2016-06-24T12:46:08Z,10.78978,98.51218,0.01926,62.59511,142.85,42.79683,7.02,990.2222044062496
2016-06-24T12:00:00Z,2016-06-24T13:16:08Z,12.03466,96.08871,0.054984,409.4865,837.3163,347.9603,0.15,972.795589101674
2016-06-24T12:30:00Z,2016-06-24T13:46:08Z,15.75585,77.23468,0.40753,431.6112,895.9122,344.894,0,946.8155461294034
2016-06-24T13:00:00Z,2016-06-24T14:16:08Z,15.84817,78.96069,0.37886,338.8341,694.0079,278.1176,0,912.7264691613594
2016-06-24T13:30:00Z,2016-06-24T14:46:08Z,16.90747,77.52326,0.43299,278.7857,577.7974,216.7328,0,871.1114587631231
2016-06-24T14:00:00Z,2016-06-24T15:16:08Z,17.0317,78.16837,0.42389,103.6764,223.2142,61.78011,0,822.6823483564054
2016-06-24T14:30:00Z,2016-06-24T15:46:08Z,16.68602,79.61629,0.38719,60.81284,143.8304,34.62498,0,768.267528174852
2016-06-24T15:00:00Z,2016-06-24T16:16:08Z,14.10281,85.19861,0.2382,141.8108,304.3257,111.3652,0.06,708.797775486205
2016-06-24T15:30:00Z,2016-06-24T16:46:08Z,13.48046,88.52592,0.17733,138.9822,287.9977,101.783,0,645.2903334575486
2016-06-24T16:00:00Z,2016-06-24T17:16:08Z,13.72336,87.77551,0.19194,130.9112,272.6008,93.56031,0,578.8315109978499
2016-06-24T16:30:00Z,2016-06-24T17:46:08Z,13.97439,90.45351,0.15236,108.7195,225.8054,72.79629,0,510.5581012104512
2016-06-24T17:00:00Z,2016-06-24T18:16:08Z,14.83478,83.12762,0.28469,95.72417,199.2789,60.58173,0,441.6379362973456
2016-06-24T17:30:00Z,2016-06-24T18:46:08Z,15.57707,79.81583,0.35721,207.3843,407.4765,142.774,0,373.2499115272951
2016-06-24T18:00:00Z,2016-06-24T19:16:08Z,15.89162,79.14601,0.37657,91.74415,194.1304,32.29311,0,306.56381996229186
2016-06-24T18:30:00Z,2016-06-24T19:46:08Z,15.95665,80.69713,0.35001,102.0761,205.594,41.93339,0,242.72034287423037
2016-06-24T19:00:00Z,2016-06-24T20:16:08Z,16.59777,74.57666,0.48022,62.58532,128.1389,13.8774,0,182.81153811999894
2016-06-24T19:30:00Z,2016-06-24T20:46:08Z,16.4753,76.09363,0.44806,37.02443,75.80282,-0.932584,0,127.86216022633991
2016-06-24T20:00:00Z,2016-06-24T21:16:08Z,16.2474,78.01949,0.40603,20.74836,46.28069,-20.66847,0,78.81213170875652
2016-06-24T20:30:00Z,2016-06-24T21:46:08Z,16.06348,79.04486,0.38257,8.635462,24.33152,-35.09752,0,36.5004654573493
2016-06-24T21:00:00Z,2016-06-24T22:16:08Z,15.95195,78.9771,0.38108,2.392322,13.13409,-37.6176,0,1.6509132012019696
2016-06-24T21:30:00Z,2016-06-24T22:46:08Z,15.70233,79.86378,0.35923,0.265651,8.027718,-40.57434,0,0
2016-06-24T22:00:00Z,2016-06-24T23:16:08Z,15.53802,80.44473,0.34521,0,4.309268,-41.29493,0,0
2016-06-24T22:30:00Z,2016-06-24T23:46:08Z,15.65343,77.59104,0.39853,0,0,-44.54491,0,0
2016-06-24T23:00:00Z,2016-06-25T00:15:57Z,15.46155,77.2261,0.40007,0,0,-44.87059,0,0
2016-06-24T23:30:00Z,2016-06-25T00:45:57Z,14.99096,81.37009,0.31752,0,0,-32.9516,0,0
2016-06-25T00:00:00Z,2016-06-25T01:15:57Z,14.26836,85.64835,0.23345,0,3.37141,-27.00261,0,0
2016-06-25T00:30:00Z,2016-06-25T01:45:57Z,13.72132,87.99854,0.18841,1.412053,5.71132,-24.98592,0,0
2016-06-25T01:00:00Z,2016-06-25T02:15:57Z,13.28559,88.19379,0.18016,8.086942,15.263,-20.01557,0,31.77412193380195
2016-06-25T01:30:00Z,2016-06-25T02:45:57Z,12.58012,93.20354,0.099033,24.47267,34.00964,-4.19565,0,73.32486558170321
2016-06-25T02:00:00Z,2016-06-25T03:15:57Z,12.30534,94.43982,0.079569,16.3177,33.4096,-8.885794,0,121.69801371009339
2016-06-25T02:30:00Z,2016-06-25T03:45:57Z,12.10817,94.17998,0.082214,10.48064,24.45385,-11.44376,0,176.0661321913141
2016-06-25T03:00:00Z,2016-06-25T04:15:57Z,11.9393,93.33853,0.093058,27.16293,58.45055,5.266279,0,235.49924129867978
2016-06-25T03:30:00Z,2016-06-25T04:45:57Z,11.91829,92.33321,0.10695,20.76683,47.69822,0.664636,0,298.980723220172
2016-06-25T04:00:00Z,2016-06-25T05:15:57Z,11.5364,94.89133,0.069491,24.79514,57.9338,6.959115,0,365.4247115430935
2016-06-25T04:30:00Z,2016-06-25T05:45:57Z,11.84878,92.14236,0.10911,33.47234,80.46927,24.55025,0,433.69466525820945
2016-06-25T05:00:00Z,2016-06-25T06:15:57Z,11.74289,93.50098,0.089619,35.87276,88.06695,23.84034,0.31,502.6228095712702
2016-06-25T05:30:00Z,2016-06-25T06:45:57Z,11.74274,95.064,0.068065,38.76588,91.81378,27.98088,0.81,571.0301109818937
2016-06-25T06:00:00Z,2016-06-25T07:15:57Z,11.38493,98.28896,0.023042,59.74066,135.9039,47.43,0.96,637.7464449512067
2016-06-25T06:30:00Z,2016-06-25T07:45:57Z,11.71988,98.80665,0.016431,71.61051,165,59.30059,0.67,701.630611185304
2016-06-25T07:00:00Z,2016-06-25T08:15:57Z,11.96406,99.03889,0.013448,73.82641,173.7684,59.43807,1.07,761.5898541679818
2016-06-25T07:30:00Z,2016-06-25T08:45:57Z,12.18552,99.19113,0.011484,73.97459,170.7827,60.37465,1.71,816.5985550385722
2016-06-25T08:00:00Z,2016-06-25T09:15:57Z,12.46566,99.32361,0.0097821,80.92421,185.7859,66.35318,1.82,865.7157750853693
2016-06-25T08:30:00Z,2016-06-25T09:45:57Z,12.65322,99.41029,0.0086341,100.4876,228.4124,85.22255,0.41,908.1013507682105
2016-06-25T09:00:00Z,2016-06-25T10:15:57Z,12.6671,99.46436,0.0078496,236.5801,507.9849,208.752,0.2,943.0302649600235
2016-06-25T09:30:00Z,2016-06-25T10:45:57Z,12.82107,99.47597,0.0077574,265.2187,561.8481,235.0944,0.18,969.9050485829059
2016-06-25T10:00:00Z,2016-06-25T11:15:57Z,12.70734,99.43675,0.008276,180.7324,377.919,159.063,0,988.2660005048584
2016-06-25T10:30:00Z,2016-06-25T11:45:57Z,12.97703,99.13224,0.012978,323.9644,674.885,286.6832,0,997.7990508821778
2016-06-25T11:00:00Z,2016-06-25T12:15:57Z,13.72289,94.32122,0.089162,385.3105,795.3506,339.606,0,998.3411334421813
2016-06-25T11:30:00Z,2016-06-25T12:45:57Z,14.6897,85.29887,0.24574,692.9351,1431.635,599.8331,0,989.8829748110472
2016-06-25T12:00:00Z,2016-06-25T13:15:57Z,15.55085,81.65001,0.3242,735.3263,1514.437,630.5999,0,972.569253173523
2016-06-25T12:30:00Z,2016-06-25T13:45:57Z,16.25626,76.56218,0.43319,774.6667,1596.975,648.9794,0,946.6961235497047
2016-06-25T13:00:00Z,2016-06-25T14:15:57Z,17.11838,70.85225,0.56906,686.7031,1408.273,576.5499,0,912.7061520186418
2016-06-25T13:30:00Z,2016-06-25T14:45:57Z,17.62598,68.59267,0.63316,571.5853,1184.054,465.8853,0,871.1807455393739
2016-06-25T14:00:00Z,2016-06-25T15:15:57Z,18.20104,67.21635,0.68525,489.7913,1014.265,413.5976,0,822.8302068583196
2016-06-25T14:30:00Z,2016-06-25T15:45:57Z,18.38222,66.13806,0.71588,492.0258,1017.284,400.6149,0,768.481584615811
2016-06-25T15:00:00Z,2016-06-25T16:15:57Z,18.53677,65.04391,0.7462,390.0107,807.3612,302.9393,0,709.064526478041
2016-06-25T15:30:00Z,2016-06-25T16:45:57Z,18.49795,64.50797,0.7558,227.2335,470.0608,183.5686,0,645.5953772799389
2016-06-25T16:00:00Z,2016-06-25T17:15:57Z,18.23845,65.99279,0.7125,189.3738,404.3065,111.3785,0,579.1597941838452
2016-06-25T16:30:00Z,2016-06-25T17:45:57Z,18.5197,64.62257,0.75439,384.7591,774.6646,273.3292,0,510.8941762259743
2016-06-25T17:00:00Z,2016-06-25T18:15:57Z,18.79748,63.17965,0.79892,324.8983,651.5777,217.6166,0,441.9662259032446
2016-06-25T17:30:00Z,2016-06-25T18:45:57Z,18.91217,62.3874,0.82198,191.8349,395.646,99.37395,0,373.5549752992769
2016-06-25T18:00:00Z,2016-06-25T19:15:57Z,18.8454,62.61003,0.81371,79.1324,183.4394,15.15811,0,306.8306184084957
2016-06-25T18:30:00Z,2016-06-25T19:45:57Z,18.68813,64.14738,0.77262,86.14751,170.2492,28.98918,0,242.93449463181022
2016-06-25T19:00:00Z,2016-06-25T20:15:57Z,18.38832,67.66949,0.68377,48.96924,111.2096,-4.139795,0,182.95956583199273
2016-06-25T19:30:00Z,2016-06-25T20:45:57Z,17.92167,72.35918,0.5677,54.14438,85.08707,9.529828,0,127.93172089463702
2016-06-25T20:00:00Z,2016-06-25T21:15:57Z,17.26501,76.41508,0.46474,55.47309,64.66167,26.04957,0,78.79222758574025
2016-06-25T20:30:00Z,2016-06-25T21:45:57Z,17.08233,74.1787,0.50296,30.40166,45.46011,0.556823,0,36.38163187223734
2016-06-25T21:00:00Z,2016-06-25T22:15:57Z,17.19759,69.10902,0.60612,12.16077,22.29163,-17.40483,0,1.425380113266769
2016-06-25T21:30:00Z,2016-06-25T22:45:57Z,16.73347,71.8385,0.53654,3.893779,11.97108,-37.28028,0,0
2016-06-25T22:00:00Z,2016-06-25T23:15:57Z,16.8461,67.01772,0.6329,0,6.513057,-67.27878,0,0
2016-06-25T22:30:00Z,2016-06-25T23:45:57Z,16.30451,79.40688,0.38179,0,3.821556,-68.36036,0,0
2016-06-25T23:00:00Z,2016-06-26T00:15:46Z,15.72157,86.44866,0.24205,0,0,-71.18541,0,0
2016-06-25T23:30:00Z,2016-06-26T00:45:46Z,15.13545,89.30795,0.18393,0,0,-69.17181,0.09,0
2016-06-26T00:00:00Z,2016-06-26T01:15:46Z,14.80009,90.18497,0.16524,0,6.513057,-64.02267,0,0
2016-06-26T00:30:00Z,2016-06-26T01:45:46Z,14.16191,97.06621,0.047395,0.596991,11.87261,-61.60936,0,0
2016-06-26T01:00:00Z,2016-06-26T02:15:46Z,12.78465,98.46777,0.022628,4.450711,19.91898,-27.6311,0,30.494800570599836
2016-06-26T01:30:00Z,2016-06-26T02:45:46Z,12.3104,98.92448,0.015396,15.92764,41.43692,-33.03911,0,71.95862943956341
2016-06-26T02:00:00Z,2016-06-26T03:15:46Z,12.00327,99.13239,0.012171,30.29953,69.44917,-21.73368,0,120.25627067795396
2016-06-26T02:30:00Z,2016-06-26T03:45:46Z,12.10643,99.28815,0.010054,56.30684,120.2032,-2.828742,0,174.56157910965408
2016-06-26T03:00:00Z,2016-06-26T04:15:46Z,12.52928,99.39263,0.0088207,118.5871,253.9342,25.1177,0,233.94564641360486
2016-06-26T03:30:00Z,2016-06-26T04:45:46Z,13.26124,99.33195,0.010178,159.9011,320.0917,73.21326,0,297.3926903596505
