TIMESTAMP,solar_TIMESTAMP,RUS_CHE_LOW_Lca_Jt_1,RUS_CHE_LOW_Lca_Jt_2,RUS_CHE_LOW_Lca_Jt_3,RUS_CHE_LOW_Lca_Jt_4,RUS_CHE_LOW_Lca_Jt_5,RUS_CHE_LOW_Lca_Jt_6,RUS_CHE_LOW_Lca_Jt_7,RUS_CHE_LOW_Lca_Jt_8,RUS_CHE_LOW_Lca_Jt_9,RUS_CHE_LOW_Lca_Jt_10,RUS_CHE_LOW_Lca_Jt_11,RUS_CHE_LOW_Lca_Jt_12
2016-07-01T18:00:00Z,2016-07-02T04:41:39Z,NA,29.397927046744222,37.93025711592864,70.3783343101878,174.8709816267737,4.309643440554408e-17,76.37762557005229,199.343263453758,NA,427.0079653554816,NA,NA
2016-07-01T18:30:00Z,2016-07-02T05:11:39Z,0.6147734872181976,38.9898054472878,68.35331507309245,74.78144833632949,274.5427466716196,22.992448935145465,120.76235445950351,278.62744880435616,NA,648.3210153663888,NA,NA
2016-07-01T19:00:00Z,2016-07-02T05:41:39Z,1.4728746112593625,47.76178807152756,92.9320649324622,86.62494851774892,623.2945358941848,58.26149127785844,144.42911311705922,352.38952074996035,NA,NA,56.438434831239725,NA
2016-07-01T19:30:00Z,2016-07-02T06:11:39Z,5.343326090569008,65.1562714961352,115.83344208234061,108.3521918521494,NA,67.51806667590853,182.6120813155445,425.89261716721563,0.03922602170829588,NA,183.68948528061011,NA
2016-07-01T20:00:00Z,2016-07-02T06:41:39Z,12.633823887206471,68.48483435585209,NA,122.64379168436604,NA,95.89033009644264,263.97654286088806,521.309255304114,NA,865.3271979431701,192.69719649043847,1.6725848776475616
2016-07-01T20:30:00Z,2016-07-02T07:11:39Z,9.866839246228585,NA,NA,129.75520225626144,NA,188.96424754098206,378.041338106136,680.9378664547368,NA,NA,163.71159476554584,23.825617055286624
2016-07-01T21:00:00Z,2016-07-02T07:41:39Z,7.57321585360326,81.08921377279981,NA,125.30304413201954,NA,253.3143130806427,522.7703221566132,883.9902620709252,NA,NA,177.112230623109,49.434822460042554
2016-07-01T21:30:00Z,2016-07-02T08:11:39Z,10.61221680546174,78.34317956302391,NA,139.41745511895073,NA,NA,681.0358579343605,1062.6505125365736,NA,NA,207.13696385135614,94.48755129616391
2016-07-01T22:00:00Z,2016-07-02T08:41:39Z,14.437931140522764,83.62512120864852,NA,160.73525195192593,NA,NA,793.5906227098608,NA,NA,NA,274.7558674709788,165.59811268216416
2016-07-01T22:30:00Z,2016-07-02T09:11:39Z,18.07234228520273,74.02634046347436,NA,175.61345579854955,NA,NA,889.2494042592564,NA,NA,NA,281.1510117510876,205.99352399702914
2016-07-01T23:00:00Z,2016-07-02T09:41:39Z,17.672639604600455,78.42061265668129,NA,180.41397723952164,NA,NA,935.659926009288,NA,NA,NA,273.29565477438433,NA
2016-07-01T23:30:00Z,2016-07-02T10:11:39Z,14.81222620722913,75.25662689648809,NA,159.11568218887058,NA,NA,941.2104174959736,NA,NA,NA,269.4299757740892,NA
2016-07-02T00:00:00Z,2016-07-02T10:41:39Z,12.28620686872644,75.51959788550124,NA,130.72824908114904,NA,297.89719000556295,890.3024321634397,NA,NA,NA,263.23470444465073,194.8779000527807
2016-07-02T00:30:00Z,2016-07-02T11:11:39Z,13.582178284463208,76.38862500458063,NA,140.99375401708608,NA,NA,860.2545839144436,NA,NA,NA,272.8102047313014,183.8104975004508
2016-07-02T01:00:00Z,2016-07-02T11:41:39Z,15.574617825625513,NA,NA,141.92637323951772,NA,NA,842.10289721721006,1213.0171210398025,NA,NA,285.14174874274005,162.82343046070693
2016-07-02T01:30:00Z,2016-07-02T12:11:39Z,18.308808442169063,NA,NA,141.8329310977656,NA,NA,905.1743539616183,NA,NA,NA,316.47446100838584,172.1780576661769
2016-07-02T02:00:00Z,2016-07-02T12:41:39Z,15.446263990546981,NA,NA,126.34190885497355,NA,NA,900.9004208625107,1160.307737439156,NA,NA,308.40255789894434,157.95667935801325
2016-07-02T02:30:00Z,2016-07-02T13:11:39Z,14.81222620722913,NA,NA,132.5091865905047,NA,NA,911.6228583643212,1166.6363031267192,NA,NA,320.84701267684284,157.0534789924962
2016-07-02T03:00:00Z,2016-07-02T13:41:39Z,12.985792990657993,NA,NA,140.34329748381384,NA,NA,905.1743539616183,1181.9365647482628,NA,NA,311.6116844448023,156.15319785688982
2016-07-02T03:30:00Z,2016-07-02T14:11:39Z,12.517469737304507,NA,NA,137.57763540353832,NA,289.15077626829145,896.6463991338024,1148.9846830844328,NA,NA,299.97071522817157,149.34706130672282
2016-07-02T04:00:00Z,2016-07-02T14:41:39Z,14.938008282811296,NA,NA,131.7058803509929,NA,278.2677501563666,882.9568648538136,1131.5440422948636,NA,NA,297.89094797836486,145.57426466501914
2016-07-02T04:30:00Z,2016-07-02T15:11:39Z,13.342150374174144,NA,NA,123.49777729974984,NA,268.0305897931391,862.2946947459565,1122.901874659584,62.35282261144692,NA,290.69894509238196,139.87257393766967
2016-07-02T05:00:00Z,2016-07-02T15:41:39Z,15.19110745366716,NA,NA,131.08321971417672,NA,296.29393975146854,850.1240811611772,1117.9866824814887,259.2753791924905,NA,282.1447170748577,139.59071751325752
2016-07-02T05:30:00Z,2016-07-02T16:11:39Z,14.19092827331706,NA,NA,135.1187515885176,NA,NA,839.113823446092,1104.5562015517705,249.72337018747118,NA,257.6093796808222,140.43720362038525
2016-07-02T06:00:00Z,2016-07-02T16:41:39Z,14.562189192068855,NA,NA,116.8494406408494,NA,271.7931249862971,821.3924173140143,1067.3769051702504,222.4534615804537,NA,261.3497227184484,134.0172867146058
2016-07-02T06:30:00Z,2016-07-02T17:11:39Z,12.750661592704692,NA,NA,104.4374077787994,NA,239.81482487079793,804.0292034107896,1045.068492127428,198.85280724948456,NA,238.60286903611296,116.97586561569456
2016-07-02T07:00:00Z,2016-07-02T17:41:39Z,16.806754770359973,NA,NA,89.01782389968876,NA,200.0775191887044,804.9845914519356,1028.8585706859612,166.16941504510862,NA,235.53511947497194,119.04147296688204
2016-07-02T07:30:00Z,2016-07-02T18:11:39Z,20.748523828608324,NA,NA,90.72798197341105,NA,177.6157183668143,789.8266545191676,1043.9042725612078,NA,NA,157.92273730216547,118.78228068572233
2016-07-02T08:00:00Z,2016-07-02T18:41:39Z,15.96280139151937,NA,NA,77.92300934896572,NA,149.53885015373496,638.0467707249865,999.2572245530172,58.930767062722076,897.6982884035724,73.51703212034089,87.1920666962352
2016-07-02T08:30:00Z,2016-07-02T19:11:39Z,11.716421787691093,87.3998642611944,117.15401748038435,70.50411219028861,NA,112.17033021327805,629.588436374592,938.7256364583841,44.638247248578004,861.6761101217772,49.26474097281648,67.45106711742515
2016-07-02T09:00:00Z,2016-07-02T19:41:39Z,13.824184448697805,68.79987489781765,116.82304464808584,65.92266411333875,NA,105.93460778997888,634.1898730600008,858.5019265436999,35.95447790676259,NA,23.035382964864972,51.95708876534364
