TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,sw_in,ws,precip,ppfd_in,ext_rad
2008-11-17T20:00:00Z,2008-11-17T13:45:17Z,7.35825,100,0,99.766667,1.6535,0,210.906734038,925.9361802118897
2008-11-17T21:00:00Z,2008-11-17T14:45:17Z,7.2528333,100,0,75.388333,1.5841667,0,159.370935962,727.5952282520252
2008-11-17T22:00:00Z,2008-11-17T15:45:17Z,7.1481667,100,0,60.213333,1.4501667,0.20845012,127.290985962,469.2501271424691
2008-11-17T23:00:00Z,2008-11-17T16:45:17Z,7.3024167,100,0,73.69,1.4075,0.41690024,155.78065999999998,168.50172361671693
2008-11-18T00:00:00Z,2008-11-17T17:45:17Z,6.9919167,100,0,37.691667,1.4901667,0.20845012,79.68018403800001,0
2008-11-18T01:00:00Z,2008-11-17T18:45:17Z,6.8579167,100,0,8.3043333,1.1881667,0.41690024,17.5553605962,0
2008-11-18T02:00:00Z,2008-11-17T19:45:17Z,6.6784167,100,0,0,0.85,0.20845012,0,0
2008-11-18T03:00:00Z,2008-11-17T20:45:17Z,6.6665,100,0,0,0.7665,0,0,0
2008-11-18T04:00:00Z,2008-11-17T21:45:17Z,6.6695833,100,0,0,0.88083333,0,0,0
2008-11-18T05:00:00Z,2008-11-17T22:45:17Z,6.74325,100,0,0,0.69066667,0.20845012,0,0
2008-11-18T06:00:00Z,2008-11-17T23:45:17Z,6.7196667,100,0,0,0.5525,0,0,0
2008-11-18T07:00:00Z,2008-11-18T00:45:01Z,6.6510833,100,0,0,0.51916667,0.20845012,0,0
2008-11-18T08:00:00Z,2008-11-18T01:45:01Z,6.0455,100,0,0,0.539,0,0,0
2008-11-18T09:00:00Z,2008-11-18T02:45:01Z,5.676,99.977464,2.0579667e-4,0,0.389,0,0,0
2008-11-18T10:00:00Z,2008-11-18T03:45:01Z,5.29875,99.656401,0.0030564867,0,0.6955,0,0,0
2008-11-18T11:00:00Z,2008-11-18T04:45:01Z,4.6140833,96.821,0.026962803,0,0.90366667,0,0,0
2008-11-18T12:00:00Z,2008-11-18T05:45:01Z,4.43625,92.266942,0.064768688,0,0.52666667,0,0,0
2008-11-18T13:00:00Z,2008-11-18T06:45:01Z,4.14975,94.934696,0.041581272,0,0.57783333,0,0,166.27648394948227
2008-11-18T14:00:00Z,2008-11-18T07:45:01Z,4.1224167,96.310025,0.030234647,0.39166667,0.5705,0,0.82798334038,466.7179050131477
2008-11-18T15:00:00Z,2008-11-18T08:45:01Z,5.9908333,96.929817,0.028700975,181.67167,0.848,0,384.05391038,724.799748504474
2008-11-18T16:00:00Z,2008-11-18T09:45:01Z,7.4028333,94.154547,0.060124218,300.48333,1.5811667,0,635.2217596200001,922.9394616875878
2008-11-18T17:00:00Z,2008-11-18T10:45:01Z,8.5216667,88.367564,0.12916841,566.25,1.7386667,0,1197.0525,1047.638261377108
2008-11-18T18:00:00Z,2008-11-18T11:45:01Z,8.7558333,84.391452,0.17603349,463.43333,1.8408333,0,979.69805962,1090.4007664356948
2008-11-18T19:00:00Z,2008-11-18T12:45:01Z,9.0225,81.966221,0.20714348,273.61667,1.5556667,0,578.42564038,1048.313755991688
2008-11-18T20:00:00Z,2008-11-18T13:45:01Z,8.4491667,88.485214,0.1271921,195.65,1.3961667,0,413.6041,924.2446253380441
2008-11-18T21:00:00Z,2008-11-18T14:45:01Z,8.87,88.379272,0.13208377,244.36667,1.2573333,0,516.59114038,726.6460208130496
2008-11-18T22:00:00Z,2008-11-18T15:45:01Z,8.535,88.788949,0.12456579,197.08333,1.3106667,0,416.63415961999993,468.97996514574874
2008-11-18T23:00:00Z,2008-11-18T16:45:01Z,8.13,95.024205,0.053782883,82.713333,1.197,0,174.855985962,168.80070789355617
2008-11-19T00:00:00Z,2008-11-18T17:45:01Z,7.6099167,97.200288,0.029206983,56.306667,1.2613333,0,119.03229403799999,0
2008-11-19T01:00:00Z,2008-11-18T18:45:01Z,7.1016667,97.784679,0.022320908,11.702833,1.2301667,0,24.739788962,0
2008-11-19T02:00:00Z,2008-11-18T19:45:01Z,6.3330833,95.833951,0.039812552,0,0.82333333,0,0,0
2008-11-19T03:00:00Z,2008-11-18T20:45:01Z,5.632,93.744913,0.056978808,0,0.749,0,0,0
2008-11-19T04:00:00Z,2008-11-18T21:45:01Z,6.1645833,72.912343,0.25605779,0,2.0693333,0,0,0
2008-11-19T05:00:00Z,2008-11-18T22:45:01Z,7.7558333,65.189275,0.36677869,0.1285,1.23,0,0.271649,0
2008-11-19T06:00:00Z,2008-11-18T23:45:01Z,8.2683333,62.467702,0.40952651,0,0.99783333,0,0,0
2008-11-19T07:00:00Z,2008-11-19T00:44:44Z,8.7491667,63.142367,0.41547247,0,0.75883333,0,0,0
2008-11-19T08:00:00Z,2008-11-19T01:44:44Z,8.4141667000000009,67.685842,0.35616971,0,0.83833333,0,0,0
2008-11-19T09:00:00Z,2008-11-19T02:44:44Z,7.5716667,73.698548,0.27368247,0,1.6361667,0,0,0
2008-11-19T10:00:00Z,2008-11-19T03:44:44Z,7.4858333,74.968735,0.25892189,0,2.1281667,0,0,0
2008-11-19T11:00:00Z,2008-11-19T04:44:44Z,8.1766667,69.555012,0.33016648,0,1.4235,0,0,0
