TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,ppfd_in,swc_shallow,swc_deep,sw_in,ext_rad
2007-10-22T23:45:00Z,2007-10-22T23:25:57Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T00:00:00Z,2007-10-22T23:40:57Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T00:15:00Z,2007-10-22T23:55:57Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T00:30:00Z,2007-10-23T00:10:57Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T00:45:00Z,2007-10-23T00:26:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T01:00:00Z,2007-10-23T00:41:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T01:15:00Z,2007-10-23T00:56:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T01:30:00Z,2007-10-23T01:11:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T01:45:00Z,2007-10-23T01:26:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T02:00:00Z,2007-10-23T01:41:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T02:15:00Z,2007-10-23T01:56:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T02:30:00Z,2007-10-23T02:11:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T02:45:00Z,2007-10-23T02:26:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T03:00:00Z,2007-10-23T02:41:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T03:15:00Z,2007-10-23T02:56:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T03:30:00Z,2007-10-23T03:11:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T03:45:00Z,2007-10-23T03:26:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T04:00:00Z,2007-10-23T03:41:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T04:15:00Z,2007-10-23T03:56:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T04:30:00Z,2007-10-23T04:11:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T04:45:00Z,2007-10-23T04:26:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T05:00:00Z,2007-10-23T04:41:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T05:15:00Z,2007-10-23T04:56:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T05:30:00Z,2007-10-23T05:11:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T05:45:00Z,2007-10-23T05:26:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T06:00:00Z,2007-10-23T05:41:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T06:15:00Z,2007-10-23T05:56:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T06:30:00Z,2007-10-23T06:11:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T06:45:00Z,2007-10-23T06:26:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T07:00:00Z,2007-10-23T06:41:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T07:15:00Z,2007-10-23T06:56:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T07:30:00Z,2007-10-23T07:11:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T07:45:00Z,2007-10-23T07:26:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T08:00:00Z,2007-10-23T07:41:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T08:15:00Z,2007-10-23T07:56:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T08:30:00Z,2007-10-23T08:11:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T08:45:00Z,2007-10-23T08:26:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T09:00:00Z,2007-10-23T08:41:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T09:15:00Z,2007-10-23T08:56:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T09:30:00Z,2007-10-23T09:11:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T09:45:00Z,2007-10-23T09:26:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T10:00:00Z,2007-10-23T09:41:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T10:15:00Z,2007-10-23T09:56:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T10:30:00Z,2007-10-23T10:11:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T10:45:00Z,2007-10-23T10:26:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T11:00:00Z,2007-10-23T10:41:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T11:15:00Z,2007-10-23T10:56:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T11:30:00Z,2007-10-23T11:11:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T11:45:00Z,2007-10-23T11:26:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T12:00:00Z,2007-10-23T11:41:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T12:15:00Z,2007-10-23T11:56:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T12:30:00Z,2007-10-23T12:11:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T12:45:00Z,2007-10-23T12:26:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T13:00:00Z,2007-10-23T12:41:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T13:15:00Z,2007-10-23T12:56:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T13:30:00Z,2007-10-23T13:11:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T13:45:00Z,2007-10-23T13:26:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T14:00:00Z,2007-10-23T13:41:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T14:15:00Z,2007-10-23T13:56:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T14:30:00Z,2007-10-23T14:11:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T14:45:00Z,2007-10-23T14:26:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T15:00:00Z,2007-10-23T14:41:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T15:15:00Z,2007-10-23T14:56:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T15:30:00Z,2007-10-23T15:11:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T15:45:00Z,2007-10-23T15:26:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T16:00:00Z,2007-10-23T15:41:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T16:15:00Z,2007-10-23T15:56:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T16:30:00Z,2007-10-23T16:11:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T16:45:00Z,2007-10-23T16:26:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T17:00:00Z,2007-10-23T16:41:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T17:15:00Z,2007-10-23T16:56:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T17:30:00Z,2007-10-23T17:11:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T17:45:00Z,2007-10-23T17:26:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T18:00:00Z,2007-10-23T17:41:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T18:15:00Z,2007-10-23T17:56:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T18:30:00Z,2007-10-23T18:11:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T18:45:00Z,2007-10-23T18:26:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T19:00:00Z,2007-10-23T18:41:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T19:15:00Z,2007-10-23T18:56:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T19:30:00Z,2007-10-23T19:11:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T19:45:00Z,2007-10-23T19:26:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T20:00:00Z,2007-10-23T19:41:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,OUT_WARN,CALCULATED,CALCULATED
2007-10-23T20:15:00Z,2007-10-23T19:56:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,OUT_WARN,CALCULATED,CALCULATED
2007-10-23T20:30:00Z,2007-10-23T20:11:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T20:45:00Z,2007-10-23T20:26:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T21:00:00Z,2007-10-23T20:41:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T21:15:00Z,2007-10-23T20:56:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T21:30:00Z,2007-10-23T21:11:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T21:45:00Z,2007-10-23T21:26:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T22:00:00Z,2007-10-23T21:41:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T22:15:00Z,2007-10-23T21:56:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T22:30:00Z,2007-10-23T22:11:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T22:45:00Z,2007-10-23T22:26:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T23:00:00Z,2007-10-23T22:41:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T23:15:00Z,2007-10-23T22:56:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T23:30:00Z,2007-10-23T23:11:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-23T23:45:00Z,2007-10-23T23:26:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T00:00:00Z,2007-10-23T23:41:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T00:15:00Z,2007-10-23T23:56:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T00:30:00Z,2007-10-24T00:11:02Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T00:45:00Z,2007-10-24T00:26:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T01:00:00Z,2007-10-24T00:41:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,OUT_WARN,CALCULATED,CALCULATED
2007-10-24T01:15:00Z,2007-10-24T00:56:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T01:30:00Z,2007-10-24T01:11:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T01:45:00Z,2007-10-24T01:26:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,OUT_WARN,CALCULATED,CALCULATED
2007-10-24T02:00:00Z,2007-10-24T01:41:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,OUT_WARN,CALCULATED,CALCULATED
2007-10-24T02:15:00Z,2007-10-24T01:56:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T02:30:00Z,2007-10-24T02:11:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T02:45:00Z,2007-10-24T02:26:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T03:00:00Z,2007-10-24T02:41:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T03:15:00Z,2007-10-24T02:56:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T03:30:00Z,2007-10-24T03:11:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T03:45:00Z,2007-10-24T03:26:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T04:00:00Z,2007-10-24T03:41:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T04:15:00Z,2007-10-24T03:56:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T04:30:00Z,2007-10-24T04:11:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T04:45:00Z,2007-10-24T04:26:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T05:00:00Z,2007-10-24T04:41:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T05:15:00Z,2007-10-24T04:56:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T05:30:00Z,2007-10-24T05:11:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T05:45:00Z,2007-10-24T05:26:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T06:00:00Z,2007-10-24T05:41:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T06:15:00Z,2007-10-24T05:56:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T06:30:00Z,2007-10-24T06:11:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T06:45:00Z,2007-10-24T06:26:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T07:00:00Z,2007-10-24T06:41:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T07:15:00Z,2007-10-24T06:56:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T07:30:00Z,2007-10-24T07:11:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T07:45:00Z,2007-10-24T07:26:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T08:00:00Z,2007-10-24T07:41:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T08:15:00Z,2007-10-24T07:56:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,OUT_WARN,CALCULATED,CALCULATED
2007-10-24T08:30:00Z,2007-10-24T08:11:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,OUT_WARN,CALCULATED,CALCULATED
2007-10-24T08:45:00Z,2007-10-24T08:26:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T09:00:00Z,2007-10-24T08:41:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T09:15:00Z,2007-10-24T08:56:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T09:30:00Z,2007-10-24T09:11:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T09:45:00Z,2007-10-24T09:26:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T10:00:00Z,2007-10-24T09:41:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T10:15:00Z,2007-10-24T09:56:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T10:30:00Z,2007-10-24T10:11:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,OUT_WARN,CALCULATED,CALCULATED
2007-10-24T10:45:00Z,2007-10-24T10:26:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T11:00:00Z,2007-10-24T10:41:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,OUT_WARN,CALCULATED,CALCULATED
2007-10-24T11:15:00Z,2007-10-24T10:56:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T11:30:00Z,2007-10-24T11:11:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,OUT_WARN,CALCULATED,CALCULATED
2007-10-24T11:45:00Z,2007-10-24T11:26:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,OUT_WARN,CALCULATED,CALCULATED
2007-10-24T12:00:00Z,2007-10-24T11:41:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,OUT_WARN,CALCULATED,CALCULATED
2007-10-24T12:15:00Z,2007-10-24T11:56:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,OUT_WARN,CALCULATED,CALCULATED
2007-10-24T12:30:00Z,2007-10-24T12:11:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T12:45:00Z,2007-10-24T12:26:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T13:00:00Z,2007-10-24T12:41:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T13:15:00Z,2007-10-24T12:56:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T13:30:00Z,2007-10-24T13:11:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T13:45:00Z,2007-10-24T13:26:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T14:00:00Z,2007-10-24T13:41:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T14:15:00Z,2007-10-24T13:56:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T14:30:00Z,2007-10-24T14:11:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T14:45:00Z,2007-10-24T14:26:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T15:00:00Z,2007-10-24T14:41:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T15:15:00Z,2007-10-24T14:56:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T15:30:00Z,2007-10-24T15:11:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T15:45:00Z,2007-10-24T15:26:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T16:00:00Z,2007-10-24T15:41:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T16:15:00Z,2007-10-24T15:56:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T16:30:00Z,2007-10-24T16:11:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T16:45:00Z,2007-10-24T16:26:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T17:00:00Z,2007-10-24T16:41:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T17:15:00Z,2007-10-24T16:56:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
2007-10-24T17:30:00Z,2007-10-24T17:11:05Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT,,,CALCULATED,CALCULATED
