st_age,st_aspect,st_basal_area,st_clay_perc,st_density,st_growth_condition,st_height,st_lai,st_name,st_remarks,st_sand_perc,st_silt_perc,st_soil_depth,st_soil_texture,st_terrain,st_treatment,si_code,st_USDA_soil_texture
39,Flat,40,1,1583,"Plantation, managed",16.2,6.7,P74,NA,98,1,20,SAND,Flat,NA,CAN_TUR_P74,sand
