pl_age,pl_azimut_int,pl_bark_thick,pl_code,pl_dbh,pl_height,pl_leaf_area,pl_name,pl_radial_int,pl_remarks,pl_sap_units,pl_sapw_area,pl_sapw_depth,pl_sens_calib,pl_sens_cor_grad,pl_sens_cor_zero,pl_sens_hgt,pl_sens_length,pl_sens_man,pl_sens_meth,pl_sens_timestep,pl_social,pl_species,pl_treatment,si_code,pl_sap_units_orig
NA,"Corrected, measured azimuthal variation",NA,USA_CHE_ASP_Toc_Js_1,31.4,NA,NA,1,"Corrected, measured radial variation",NA,cm3 h-1,184.725648,2,FALSE,No correction,Long time-window zero flow,1.37,20,Lab made,HD,30,codominant,Thuja occidentalis,NA,USA_CHE_ASP,g m-2 s-1
NA,"Corrected, measured azimuthal variation",NA,USA_CHE_ASP_Bpa_Js_10,9.8,NA,NA,15,"Corrected, measured radial variation",NA,cm3 h-1,71.45474469,3.7751674119999996,FALSE,No correction,Long time-window zero flow,1.37,20,Lab made,HD,30,codominant,Betula papyrifera,NA,USA_CHE_ASP,g m-2 s-1
NA,"Corrected, measured azimuthal variation",NA,USA_CHE_ASP_Ptr_Js_100,3.3,NA,NA,138,"Corrected, measured radial variation",NA,cm3 h-1,8.528674805,1.562031293,FALSE,No correction,Long time-window zero flow,1.37,20,Lab made,HD,30,codominant,Populus tremuloides,NA,USA_CHE_ASP,g m-2 s-1
NA,"Corrected, measured azimuthal variation",NA,USA_CHE_ASP_Ptr_Js_101,10.5,NA,NA,139,"Corrected, measured radial variation",NA,cm3 h-1,81.56946101,3.985826693,FALSE,No correction,Long time-window zero flow,1.37,20,Lab made,HD,30,codominant,Populus tremuloides,NA,USA_CHE_ASP,g m-2 s-1
NA,"Corrected, measured azimuthal variation",NA,USA_CHE_ASP_Ptr_Js_102,10.1,NA,NA,140,"Corrected, measured radial variation",NA,cm3 h-1,75.71362897,3.865895536,FALSE,No correction,Long time-window zero flow,1.37,20,Lab made,HD,30,codominant,Populus tremuloides,NA,USA_CHE_ASP,g m-2 s-1
NA,"Corrected, measured azimuthal variation",NA,USA_CHE_ASP_Ptr_Js_103,10.5,NA,NA,141,"Corrected, measured radial variation",NA,cm3 h-1,81.56946101,3.985826693,FALSE,No correction,Long time-window zero flow,1.37,20,Lab made,HD,30,codominant,Populus tremuloides,NA,USA_CHE_ASP,g m-2 s-1
NA,"Corrected, measured azimuthal variation",NA,USA_CHE_ASP_Aba_Js_104,21.2,NA,NA,142,"Corrected, measured radial variation",NA,cm3 h-1,309.6121521,6.8841702,FALSE,No correction,Long time-window zero flow,1.37,20,Lab made,HD,30,codominant,Abies balsamea,NA,USA_CHE_ASP,g m-2 s-1
NA,"Corrected, measured azimuthal variation",NA,USA_CHE_ASP_Bpa_Js_105,22.5,NA,NA,144,"Corrected, measured radial variation",NA,cm3 h-1,346.2602099,7.207172771000001,FALSE,No correction,Long time-window zero flow,1.37,20,Lab made,HD,30,codominant,Betula papyrifera,NA,USA_CHE_ASP,g m-2 s-1
NA,"Corrected, measured azimuthal variation",NA,USA_CHE_ASP_Ptr_Js_106,7.4,NA,NA,147,"Corrected, measured radial variation",NA,cm3 h-1,41.56276148,3.021647494,FALSE,No correction,Long time-window zero flow,1.37,20,Lab made,HD,30,codominant,Populus tremuloides,NA,USA_CHE_ASP,g m-2 s-1
NA,"Corrected, measured azimuthal variation",NA,USA_CHE_ASP_Ptr_Js_107,9.6,NA,NA,148,"Corrected, measured radial variation",NA,cm3 h-1,68.67913596,3.714296519,FALSE,No correction,Long time-window zero flow,1.37,20,Lab made,HD,30,codominant,Populus tremuloides,NA,USA_CHE_ASP,g m-2 s-1
NA,"Corrected, measured azimuthal variation",NA,USA_CHE_ASP_Aba_Js_108,13.6,NA,NA,149,"Corrected, measured radial variation",NA,cm3 h-1,133.6897798,4.880306947999999,FALSE,No correction,Long time-window zero flow,1.37,20,Lab made,HD,30,codominant,Abies balsamea,NA,USA_CHE_ASP,g m-2 s-1
NA,"Corrected, measured azimuthal variation",NA,USA_CHE_ASP_Ptr_Js_109,6.2,NA,NA,150,"Corrected, measured radial variation",NA,cm3 h-1,29.47398372,2.622360391,FALSE,No correction,Long time-window zero flow,1.37,20,Lab made,HD,30,codominant,Populus tremuloides,NA,USA_CHE_ASP,g m-2 s-1
NA,"Corrected, measured azimuthal variation",NA,USA_CHE_ASP_Ptr_Js_11,11.6,NA,NA,16,"Corrected, measured radial variation",NA,cm3 h-1,98.70787569,4.309930429,FALSE,No correction,Long time-window zero flow,1.37,20,Lab made,HD,30,codominant,Populus tremuloides,NA,USA_CHE_ASP,g m-2 s-1
NA,"Corrected, measured azimuthal variation",NA,USA_CHE_ASP_Aba_Js_110,10.8,NA,NA,151,"Corrected, measured radial variation",NA,cm3 h-1,86.09360154,4.075026230000001,FALSE,No correction,Long time-window zero flow,1.37,20,Lab made,HD,30,codominant,Abies balsamea,NA,USA_CHE_ASP,g m-2 s-1
NA,"Corrected, measured azimuthal variation",NA,USA_CHE_ASP_Aba_Js_111,4.9,NA,NA,152,"Corrected, measured radial variation",NA,cm3 h-1,18.60604074,2.167133794,FALSE,No correction,Long time-window zero flow,1.37,20,Lab made,HD,30,codominant,Abies balsamea,NA,USA_CHE_ASP,g m-2 s-1
NA,"Corrected, measured azimuthal variation",NA,USA_CHE_ASP_Ptr_Js_112,8.8,NA,NA,153,"Corrected, measured radial variation",NA,cm3 h-1,58.08972631,3.4675484840000004,FALSE,No correction,Long time-window zero flow,1.37,20,Lab made,HD,30,codominant,Populus tremuloides,NA,USA_CHE_ASP,g m-2 s-1
