TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,sw_in,ppfd_in,netrad,ws,ext_rad
2015-12-31T23:30:00Z,2016-01-01T00:11:09Z,0.055,67.5,0.19929941902277395,0,0.45143,-41.537579999999934,0.842087935728805,0
2016-01-01T00:00:00Z,2016-01-01T00:41:09Z,0.094,68.8,0.19187088617764952,0,0.43306,-65.42340999999999,0.5445360546373399,0
2016-01-01T00:30:00Z,2016-01-01T01:11:09Z,-0.319,71.7,0.1688790293025575,0,0.43444,-70.66048,2.5721231984490944,0
2016-01-01T01:00:00Z,2016-01-01T01:41:09Z,-0.476,74.4,0.15102561958817495,0,0.42388,-60.17094000000003,2.558058378790445,0
2016-01-01T01:30:00Z,2016-01-01T02:11:09Z,-0.232,72.5,0.16514978026864036,0,0.46017,-35.98040000000003,0.34114674511124976,0
2016-01-01T02:00:00Z,2016-01-01T02:41:09Z,-0.182,71.9,0.16936927536959237,0,0.42343,-47.31600000000003,0.516555283972587,0
2016-01-01T02:30:00Z,2016-01-01T03:11:09Z,-0.204,74.4,0.15405359437226965,0,0.46476,-46.19005999999996,0.3110707747442694,0
2016-01-01T03:00:00Z,2016-01-01T03:41:09Z,-0.15,74.1,0.15647351742565424,0,0.4441,-58.89259999999996,0.27368690158646614,0
2016-01-01T03:30:00Z,2016-01-01T04:11:09Z,-0.257,74.9,0.15046215434501337,0,0.45788,-36.23461000000003,1.5925145569821333,0
2016-01-01T04:00:00Z,2016-01-01T04:41:09Z,-0.217,74.6,0.15270525904011625,0,0.43951,-37.90718000000004,0.0871143558777771,0
2016-01-01T04:30:00Z,2016-01-01T05:11:09Z,-0.216,74.6,0.15271639254985112,0,0.45972,-43.79399999999998,0.1888543984131691,0
2016-01-01T05:00:00Z,2016-01-01T05:41:09Z,-0.225,74.6,0.15261621679815504,0,0.4239,-62.557199999999966,0.2847913192146137,0
2016-01-01T05:30:00Z,2016-01-01T06:11:09Z,-0.455,76.3,0.14003136436780314,0,0.42252,-82.17710000000002,0.629958348623145,0
2016-01-01T06:00:00Z,2016-01-01T06:41:09Z,-0.509,77.3,0.13359469573052238,0,0.43079,-52.277939999999944,0.7825124167704944,0
2016-01-01T06:30:00Z,2016-01-01T07:11:09Z,-0.332,76,0.14308316483289213,0,0.46478,-33.776899999999955,0.3941009076366103,0
2016-01-01T07:00:00Z,2016-01-01T07:41:09Z,-0.364,75.5,0.14572331833627208,0,1.0811,-70.75272999999996,0.728606626239427,0
2016-01-01T07:30:00Z,2016-01-01T08:11:09Z,-0.567,78.4,0.12658308840849142,11.405,25.119,-78.12061999999997,1.8825583001330928,71.98184129300279
2016-01-01T08:00:00Z,2016-01-01T08:41:09Z,-0.366,79,0.1248874672171801,74.551,138,-28.361140000000034,1.5712591279607575,166.98804796045
2016-01-01T08:30:00Z,2016-01-01T09:11:09Z,-0.006,77.9,0.13492345305169645,158.7,294.11,49.734699999999975,1.540854443839521,252.2657773751157
2016-01-01T09:00:00Z,2016-01-01T09:41:09Z,0.346,74.4,0.16034083118701245,215.85,413.36,95.45229999999998,0.5546405427842432,326.35686089539155
2016-01-01T09:30:00Z,2016-01-01T10:11:09Z,0.817,72.2,0.1801615763424695,264.86,511.98,139.88250000000005,1.0490898383360692,387.99441016933997
2016-01-01T10:00:00Z,2016-01-01T10:41:09Z,1.11,70.6,0.1946032954443278,312.77,607.1,183.7828,0.3676324959793408,436.1244798005583
2016-01-01T10:30:00Z,2016-01-01T11:11:09Z,1.577,69.3,0.21015271222279308,348.37,677.11,220.07609999999994,1.2644590418831287,469.92408890881734
2016-01-01T11:00:00Z,2016-01-01T11:41:09Z,2.093,66.5,0.23795795799914282,371.97,726.53,241.65389999999996,1.786574292549851,488.81529343177186
2016-01-01T11:30:00Z,2016-01-01T12:11:09Z,2.577,64.6,0.2602907902316407,381.71,743.97,248.1397,1.0400411435130823,492.4750685413016
2016-01-01T12:00:00Z,2016-01-01T12:41:09Z,3.108,59.2,0.31153221208293735,376.45,732.67,243.31429999999995,1.6604820961094402,480.84083219141866
2016-01-01T12:30:00Z,2016-01-01T13:11:09Z,3.316,57.1,0.3324294464953979,359.26,701.02,228.4495,2.130691236617826,454.1115153467336
2016-01-01T13:00:00Z,2016-01-01T13:41:09Z,3.518,57.9,0.33092418634785686,321.2,628.48,192.42700000000008,1.1527180550334066,412.7441605879979
2016-01-01T13:30:00Z,2016-01-01T14:11:09Z,3.529,58.1,0.3296081878823551,275.84,540.87,148.5161,1.3373205488961875,357.4461072516505
2016-01-01T14:00:00Z,2016-01-01T14:41:09Z,3.306,59.2,0.31593296781135466,224.76,435.73,98.93430000000001,0.754835451538943,289.1628967264456
2016-01-01T14:30:00Z,2016-01-01T15:11:09Z,2.873,58.4,0.31238681905004556,160.11,306.27,36.92529999999999,1.1438117500707885,209.06210471174822
