sp_basal_area_perc,sp_leaf_habit,sp_name,sp_ntrees,si_code
62.4,evergreen,Pinus nigra,4,ESP_ALT_HUE
35.1,cold deciduous,Quercus faginea,4,ESP_ALT_HUE
