TIMESTAMP,solar_TIMESTAMP,ta,rh,sw_in,netrad,ws,precip,ppfd_in,vpd,ext_rad
2015-01-01T06:30:00Z,2015-01-01T07:14:01Z,4.315875,99.998,0,-0.7663069,3.905352,0,0,1.6640162607291655e-5,0
2015-01-01T07:00:00Z,2015-01-01T07:44:01Z,4.371883,99.998,0,0.4664371,4.369674,0.2,0,1.670581755955612e-5,0
2015-01-01T07:30:00Z,2015-01-01T08:14:01Z,4.514625,99.998,0,-0.3654242,4.508207,0,0,1.6874178562340422e-5,0
2015-01-01T08:00:00Z,2015-01-01T08:44:01Z,4.724411,99.998,0,-0.0824014,5.214682,0,0,1.7124328212164394e-5,0
2015-01-01T08:30:00Z,2015-01-01T09:14:01Z,5.012092,99.998,0,3.532606,4.750976,0.2,0,1.7472667197026155e-5,34.20244909545155
2015-01-01T09:00:00Z,2015-01-01T09:44:01Z,5.220983,99.99799,0,6.389263,5.086842,0.6,0,1.781814531318094e-5,89.9247803032723
2015-01-01T09:30:00Z,2015-01-01T10:14:01Z,5.420978,99.998,0,8.532521,4.886287,0.6,0,1.797849889476621e-5,136.06026963721698
2015-01-01T10:00:00Z,2015-01-01T10:44:01Z,5.620153,99.99799,1.158144,10.856,4.185764,0.6,2.448316416,1.832068075058617e-5,171.82004117969325
2015-01-01T10:30:00Z,2015-01-01T11:14:01Z,5.682761,99.99799,6.668886,10.80198,4.837455,0.2,14.098025003999998,1.8400622392795464e-5,196.59263381542033
2015-01-01T11:00:00Z,2015-01-01T11:44:01Z,5.953578,99.998,3.317009,9.624526,4.439064,0.2,7.012157026,1.8656681298683714e-5,209.95445674131963
2015-01-01T11:30:00Z,2015-01-01T12:14:01Z,6.064288,99.99801,7.937374,12.71876,5.134044,0.2,16.779608636,1.8706443455944827e-5,211.67703257559978
2015-01-01T12:00:00Z,2015-01-01T12:44:01Z,6.2217,99.99799,21.0779,21.58549,5.976842,0,44.558680599999995,1.910156649141064e-5,201.7309042131042
2015-01-01T12:30:00Z,2015-01-01T13:14:01Z,6.370355,99.998,23.27445,22.12301,5.967515,0,49.2021873,1.9202979162811243e-5,180.28613862045546
2015-01-01T13:00:00Z,2015-01-01T13:44:01Z,6.518685,99.99801,17.18657,17.48308,5.698563,0,36.33240898,1.930376927195856e-5,147.70941895374958
2015-01-01T13:30:00Z,2015-01-01T14:14:01Z,6.622642,99.99244,6.427678,7.60885,5.451484,0,13.588111291999999,7.386294990253057e-5,104.5577747180033
2015-01-01T14:00:00Z,2015-01-01T14:44:01Z,6.795892,99.8438,0,2.547342,5.049175,0,0,0.0015444454649677117,51.56905717415098
2015-01-01T14:30:00Z,2015-01-01T15:14:01Z,6.790866,99.88443,0,-0.3441314,4.904384,0,0,0.0011423161056448561,0
2015-01-01T15:00:00Z,2015-01-01T15:44:01Z,6.768958,99.55072,0,-0.917846,5.027545,0,0,0.00443407243761977,0
2015-01-01T15:30:00Z,2015-01-01T16:14:01Z,6.79163,99.27171,0,-3.042703,4.218514,0,0,0.007198937287807876,0
2015-01-01T16:00:00Z,2015-01-01T16:44:01Z,6.725308,99.86308,0,-0.6512268,3.8836,0,0,0.0013472438853512876,0
2015-01-01T16:30:00Z,2015-01-01T17:14:01Z,6.771961,99.55884,0,-0.2879912,4.044024,0,0,0.00435483477947412,0
2015-01-01T17:00:00Z,2015-01-01T17:44:01Z,6.633022,99.96121,0,-0.03446685,3.84115,0.2,0,3.7925873770391547e-4,0
2015-01-01T17:30:00Z,2015-01-01T18:14:01Z,6.539724,99.998,0,-0.9726103,4.418404,0.2,0,1.9428972690547452e-5,0
2015-01-01T18:00:00Z,2015-01-01T18:44:01Z,6.379855,99.99799,0,-1.636323,4.393291,0,0,1.9311671738841104e-5,0
2015-01-01T18:30:00Z,2015-01-01T19:14:01Z,6.217944,99.998,0,-2.071871,4.650513,0,0,1.900159331152887e-5,0
2015-01-01T19:00:00Z,2015-01-01T19:44:01Z,6.201291,99.99801,0,-1.126085,4.719118,0,0,1.8884803635988563e-5,0
2015-01-01T19:30:00Z,2015-01-01T20:14:01Z,6.189863,99.99799,0,2.055264,5.003366,0.2,0,1.9059515796869153e-5,0
2015-01-01T20:00:00Z,2015-01-01T20:44:01Z,6.157269,99.998,0,2.772279,4.732397,0.6,0,1.8921939942692633e-5,0
2015-01-01T20:30:00Z,2015-01-01T21:14:01Z,6.201874,99.998,0,1.992383,5.065774,0.6,0,1.8980468152980464e-5,0
2015-01-01T21:00:00Z,2015-01-01T21:44:01Z,6.227558,99.998,0,2.592664,4.908657,0.2,0,1.901424148591949e-5,0
2015-01-01T21:30:00Z,2015-01-01T22:14:01Z,6.245989,99.99801,0,2.871796,4.841335,0.6,0,1.894331746502722e-5,0
2015-01-01T22:00:00Z,2015-01-01T22:44:01Z,6.27635,99.99801,0,0.9026382,5.688094,0.4,0,1.898315374368462e-5,0
2015-01-01T22:30:00Z,2015-01-01T23:14:01Z,6.408188,99.99801,0,1.245168,NA,0.4,0,1.915699284709999e-5,0
2015-01-01T23:00:00Z,2015-01-01T23:44:01Z,6.454664,99.99801,0,0.6221246,6.528035,0.8,0,1.9218608227299832e-5,0
2015-01-01T23:30:00Z,2015-01-02T00:13:36Z,6.472091,99.998,0,0.2501154,5.716717,0.4,0,1.933844915192007e-5,0
2015-01-02T00:00:00Z,2015-01-02T00:43:36Z,6.488747,99.99799,0,0.9949884,6.041072,0.6,0,1.9457511447651337e-5,0
2015-01-02T00:30:00Z,2015-01-02T01:13:36Z,6.516358,99.998,0,1.296487,5.796225,1.2,0,1.9397656363234855e-5,0
2015-01-02T01:00:00Z,2015-01-02T01:43:36Z,6.519311,99.998,0,1.696002,5.843727,0.8,0,1.9401611674510263e-5,0
2015-01-02T01:30:00Z,2015-01-02T02:13:36Z,6.529208,99.99801,0,1.479721,NA,0.6,0,1.9317798736202255e-5,0
2015-01-02T02:00:00Z,2015-01-02T02:43:36Z,6.529692,99.99801,0,1.549317,5.93792,0.8,0,1.9318444229925425e-5,0
2015-01-02T02:30:00Z,2015-01-02T03:13:36Z,6.588885,99.99799,0,1.681588,5.84742,0.8,0,1.9592481101653305e-5,0
2015-01-02T03:00:00Z,2015-01-02T03:43:36Z,6.746539,99.998,0,2.114368,5.682444,1.4,0,1.970810155836211e-5,0
2015-01-02T03:30:00Z,2015-01-02T04:13:36Z,6.920974,99.998,0,2.267871,5.367939,0.8,0,1.9946264311409234e-5,0
2015-01-02T04:00:00Z,2015-01-02T04:43:36Z,7.044397,99.99801,0,1.929533,5.86721,1.4,0,2.0015722403224955e-5,0
2015-01-02T04:30:00Z,2015-01-02T05:13:36Z,7.209558,99.998,0,1.055917,5.729154,0.2,0,2.0345839511469343e-5,0
2015-01-02T05:00:00Z,2015-01-02T05:43:36Z,7.800519,99.99799,0,1.138304,6.47402,0.8,0,2.129204423799225e-5,0
2015-01-02T05:30:00Z,2015-01-02T06:13:36Z,8.277274,99.998,0,0.2536948,6.969381,0,0,2.1886078659073413e-5,0
2015-01-02T06:00:00Z,2015-01-02T06:43:36Z,8.294611,99.99802,0,-1.3038,5.775746,0,0,2.1692791934092222e-5,0
2015-01-02T06:30:00Z,2015-01-02T07:13:36Z,8.076872,99.998,0,-9.147095,5.364006,0,0,2.1589413580556256e-5,0
2015-01-02T07:00:00Z,2015-01-02T07:43:36Z,7.840547,99.91999,0,-4.167845,6.338767,0,0,8.498708545722458e-4,0
2015-01-02T07:30:00Z,2015-01-02T08:13:36Z,7.333636,98.73344,0,-5.992218,6.339802,0,0,0.012994773264737426,0
2015-01-02T08:00:00Z,2015-01-02T08:43:36Z,6.72703,98.07272,0,-10.06749,6.121942,0,0,0.018965997574631244,0
2015-01-02T08:30:00Z,2015-01-02T09:13:36Z,6.509366,97.73344,0.4079624,-5.286348,6.300323,0,0.8624325136,0.021972365775673106,34.40190034252956
2015-01-02T09:00:00Z,2015-01-02T09:43:36Z,6.399133,97.56497,9.380671,-7.956193,5.773804,0,19.830738494,0.023426467315496392,90.43073138686097
2015-01-02T09:30:00Z,2015-01-02T10:13:36Z,6.30273,96.57855,35.75161,1.205023,5.833241,0,75.57890354,0.032697759906222,136.8922838881452
2015-01-02T10:00:00Z,2015-01-02T10:43:36Z,6.193555,93.33958,26.76475,-6.520814,5.275255,0,56.5806815,0.06317255298519867,172.99210030401832
2015-01-02T10:30:00Z,2015-01-02T11:13:36Z,5.969311,90.46684,25.72499,-2.713181,5.935655,0,54.38262885999999,0.08902566493845007,198.11290013870163
2015-01-02T11:00:00Z,2015-01-02T11:43:36Z,5.860788,89.63293,61.19397,15.23805,5.3246270000000004,0,129.36405258,0.09608684260723106,211.82513504851786
2015-01-02T11:30:00Z,2015-01-02T12:13:36Z,5.689853,86.35661,34.81232,8.691245,5.814006,0,73.59324448,0.1249605367313813,213.8943338852358
2015-01-02T12:00:00Z,2015-01-02T12:43:36Z,5.483366,84.95312,26.21961,13.24654,5.889911,0,55.428255539999995,0.13584926296255798,204.28511208012898
2015-01-02T12:30:00Z,2015-01-02T13:13:36Z,5.314697,85.71635,39.90915,7.129712,5.704229,0,84.36794309999999,0.12745154211630988,183.16177680828437
2015-01-02T13:00:00Z,2015-01-02T13:43:36Z,5.148558,85.09109,49.2006,-17.69442,5.524726,0,104.0100684,0.13149716562450695,150.88551758223704
2015-01-02T13:30:00Z,2015-01-02T14:13:36Z,5.009953,83.86814,28.10163,-33.20499,5.405637,0,59.406845819999994,0.14091223538952843,108.0082303104281
2015-01-02T14:00:00Z,2015-01-02T14:43:36Z,4.752811,83.99988,38.759,-33.15433,5.706264,0,81.936526,0.13726856701001564,55.263080421205586
2015-01-02T14:30:00Z,2015-01-02T15:13:36Z,4.851628,81.20099,5.493868,-72.45273,5.152201,0,11.614036952,0.16240095918565922,0
2015-01-02T15:00:00Z,2015-01-02T15:43:36Z,4.60438,78.97889,0,-83.20882,5.209109,0,0,0.178477696733939,0
2015-01-02T15:30:00Z,2015-01-02T16:13:36Z,4.447845,77.38893,0,-80.59626,5.143698,0,0,0.189879037365618,0
2015-01-02T16:00:00Z,2015-01-02T16:43:36Z,4.297836,76.4013,0,-75.25407,5.615891,0,0,0.19609416421685516,0
2015-01-02T16:30:00Z,2015-01-02T17:13:36Z,4.162469,78.0031,0,-82.9874,4.430376,0,0,0.18105093881362572,0
2015-01-02T17:00:00Z,2015-01-02T17:43:36Z,3.9897,78.65971,0,-85.36019,4.827938,0,0,0.17352112732661423,0
2015-01-02T17:30:00Z,2015-01-02T18:13:36Z,3.794189,80.75329,0,-63.90808,4.931315,0,0,0.1543533484392936,0
2015-01-02T18:00:00Z,2015-01-02T18:43:36Z,3.838627,80.53238,0,-59.26982,5.303838,0,0,0.1566157087372008,0
2015-01-02T18:30:00Z,2015-01-02T19:13:36Z,4.048814,80.0491,0,-79.03575,4.855181,0,0,0.16290126874233715,0
2015-01-02T19:00:00Z,2015-01-02T19:43:36Z,4.022558,80.53008,0,-42.94895,5.361733,0,0,0.15868006002460394,0
2015-01-02T19:30:00Z,2015-01-02T20:13:36Z,4.265491,82.54687,0,-38.24873,5.199941,0,0,0.14469774538380864,0
2015-01-02T20:00:00Z,2015-01-02T20:43:36Z,4.451686,84.15257,0,-45.33241,5.32445,0,0,0.13311651135116323,0
2015-01-02T20:30:00Z,2015-01-02T21:13:36Z,4.444939,81.72097,0,-43.53848,5.395196,0,0,0.1534689054813987,0
2015-01-02T21:00:00Z,2015-01-02T21:43:36Z,4.4351,80.50327,0,-61.21149,6.009659,0,0,0.16357948707983805,0
2015-01-02T21:30:00Z,2015-01-02T22:13:36Z,4.295328,81.35576,0,-60.07119,6.491314,0,0,0.15489759120549235,0
2015-01-02T22:00:00Z,2015-01-02T22:43:36Z,4.330086,76.83008,0,-75.49198,6.480529,0,0,0.1929683593108903,0
2015-01-02T22:30:00Z,2015-01-02T23:13:36Z,4.315114,73.60776,0,-63.08665,6.298587,0,0,0.21957383131869895,0
2015-01-02T23:00:00Z,2015-01-02T23:43:36Z,4.180228,77.45461,0,-70.0722,6.617533,0,0,0.18579759922852354,0
2015-01-02T23:30:00Z,2015-01-03T00:13:11Z,4.031275,80.35942,0,-61.08335,5.85984,0,0,0.16016933576163295,0
2015-01-03T00:00:00Z,2015-01-03T00:43:11Z,3.927317,81.18728,0,-68.28188,6.366709,0,0,0.15229745298775713,0
2015-01-03T00:30:00Z,2015-01-03T01:13:11Z,3.977317,79.8867,0,-82.2626,6.197713,0,0,0.1634015315820546,0
2015-01-03T01:00:00Z,2015-01-03T01:43:11Z,3.855994,77.69302,0,-80.19852,6.848529,0,0,0.17967834668585392,0
2015-01-03T01:30:00Z,2015-01-03T02:13:11Z,3.990367,76.54035,0,-72.2606,6.960662,0,0,0.1907629364971781,0
2015-01-03T02:00:00Z,2015-01-03T02:43:11Z,4.008691,76.06523,0,-53.73244,6.984264,0,0,0.194878020577782,0
2015-01-03T02:30:00Z,2015-01-03T03:13:11Z,4.153466,75.81393,0,-70.9345,5.761687,0,0,0.19894328107706072,0
2015-01-03T03:00:00Z,2015-01-03T03:43:11Z,3.954522,77.5914,0,-80.58054,6.078263,0,0,0.18175621666622205,0
2015-01-03T03:30:00Z,2015-01-03T04:13:11Z,3.835833,77.92934,0,-68.75365,6.666242,0,0,0.1775219679236042,0
2015-01-03T04:00:00Z,2015-01-03T04:43:11Z,3.753622,77.69727,0,-60.75637,6.470765,0,0,0.1783499330863842,0
2015-01-03T04:30:00Z,2015-01-03T05:13:11Z,3.80135,77.39857,0,-61.4379,5.971381,0,0,0.18134898609363664,0
2015-01-03T05:00:00Z,2015-01-03T05:43:11Z,3.874302,75.32876,0,-55.01871,5.727986,0,0,0.19897898757362567,0
2015-01-03T05:30:00Z,2015-01-03T06:13:11Z,3.785047,75.82504,0,-70.64989,4.924795,0,0,0.19375140914193387,0
2015-01-03T06:00:00Z,2015-01-03T06:43:11Z,3.564456,76.76018,0,-72.94437,4.668666,0,0,0.1833742322141693,0
2015-01-03T06:30:00Z,2015-01-03T07:13:11Z,3.388988,78.71726,0,-75.58335,4.509967,0,0,0.16585788133803345,0
2015-01-03T07:00:00Z,2015-01-03T07:43:11Z,3.297561,80.27443,0,-83.72671,4.532562,0,0,0.15272948944131104,0
2015-01-03T07:30:00Z,2015-01-03T08:13:11Z,3.236586,79.69252,0,-84.64637,3.968646,0,0,0.15655632377489387,0
2015-01-03T08:00:00Z,2015-01-03T08:43:11Z,3.203897,79.33247,0,-81.84222,4.585746,0,0,0.15896281631967737,0
2015-01-03T08:30:00Z,2015-01-03T09:13:11Z,3.198033,81.50969,4.162102,-58.14355,3.949962,0,8.798683628,0.14215769805268114,34.778157898327144
2015-01-03T09:00:00Z,2015-01-03T09:43:11Z,3.234564,84.31178,7.323002,-17.66544,4.315099,0,15.480826227999998,0.12092773909239622,91.11371679814846
2015-01-03T09:30:00Z,2015-01-03T10:13:11Z,3.728711,83.75123,5.618422,-6.755894,4.440167,0,11.877344107999999,0.12970924012569215,137.90115166042833
2015-01-03T10:00:00Z,2015-01-03T10:43:11Z,4.003191,83.36447,12.92179,-19.32848,3.799361,0,27.316664059999997,0.13539475078737595,174.34042576639865
2015-01-03T10:30:00Z,2015-01-03T11:13:11Z,3.895886,83.93129,56.98283,-15.93237,3.571979,0,120.46170262,0.1297952645261062,199.80844875816808
2015-01-03T11:00:00Z,2015-01-03T11:43:11Z,3.80163,84.82751,111.5253,24.26815,3.391915,0,235.7644842,0.12174318583881265,213.86973118590527
2015-01-03T11:30:00Z,2015-01-03T12:13:11Z,4.100711,82.88707,125.6218,35.67452,3.959888,0,265.5644852,0.14024086195729896,216.28383121107586
2015-01-03T12:00:00Z,2015-01-03T12:43:11Z,4.227697,80.55142,87.33869,2.234475,3.534934,0,184.63399066,0.1608130840264748,207.00946612880637
2015-01-03T12:30:00Z,2015-01-03T13:13:11Z,4.082339,80.25493,67.78042,1.75758,3.543922,0,143.28780788,0.16160199208893444,186.20521840172356
2015-01-03T13:00:00Z,2015-01-03T13:43:11Z,3.859972,80.6487,71.17003,13.38112,3.114391,0,150.45344341999999,0.15591470334476817,154.22682412913184
2015-01-03T13:30:00Z,2015-01-03T14:13:11Z,3.892003,80.0667,43.13496,-2.633222,3.088445,0,91.18730543999999,0.16096743531012064,111.62109031352925
2015-01-03T14:00:00Z,2015-01-03T14:43:11Z,3.869533,78.30387,47.62617,-27.30936,3.11729,0,100.68172338,0.17492517488674944,59.11654493199174
2015-01-03T14:30:00Z,2015-01-03T15:13:11Z,3.724689,77.71381,10.3463,-64.67665,2.485252,0,21.872078199999997,0.17785365938799524,0
2015-01-03T15:00:00Z,2015-01-03T15:43:11Z,3.327397,78.05936,0,-81.94717,2.362595,0,0,0.17023998930069198,0
2015-01-03T15:30:00Z,2015-01-03T16:13:11Z,2.747147,80.99812,0,-80.28716,2.381402,0,0,0.14148016383654316,0
2015-01-03T16:00:00Z,2015-01-03T16:43:11Z,2.334133,82.62135,0,-75.38657,2.342737,0,0,0.1256351099285973,0
2015-01-03T16:30:00Z,2015-01-03T17:13:11Z,1.927969,81.96258,0,-60.57373,2.57743,0,0,0.12665842441554837,0
2015-01-03T17:00:00Z,2015-01-03T17:43:11Z,1.792369,79.58601,0,-83.9295,2.57381,0,0,0.1419578804083751,0
2015-01-03T17:30:00Z,2015-01-03T18:13:11Z,1.637561,77.81046,0,-86.84614,2.997224,0,0,0.15259735160476845,0
2015-01-03T18:00:00Z,2015-01-03T18:43:11Z,1.471194,75.74278,0,-89.3345,3.723298,0,0,0.16483099354662217,0
2015-01-03T18:30:00Z,2015-01-03T19:13:11Z,1.583814,71.96793,0,-90.08094,3.650543,0,0,0.19203238152829788,0
2015-01-03T19:00:00Z,2015-01-03T19:43:11Z,1.631953,70.21494,0,-89.1599,2.910099,0,0,0.2047490911140401,0
2015-01-03T19:30:00Z,2015-01-03T20:13:11Z,1.306003,71.48824,0,-88.33665,2.969097,0,0,0.19144786192146174,0
2015-01-03T20:00:00Z,2015-01-03T20:43:11Z,0.9813471,71.15054,0,-89.91943,3.105376,0,0,0.18922545471100186,0
2015-01-03T20:30:00Z,2015-01-03T21:13:11Z,0.9349916,66.03186,0,-88.77333,3.229478,0,0,0.22205325555907107,0
2015-01-03T21:00:00Z,2015-01-03T21:43:11Z,0.7663,63.38005,0,-86.33217,2.948794,0,0,0.23648193986177016,0
2015-01-03T21:30:00Z,2015-01-03T22:13:11Z,0.6573694,62.68844,0,-85.82747,2.691347,0,0,0.2390528108656645,0
2015-01-03T22:00:00Z,2015-01-03T22:43:11Z,0.6681278,62.90101,0,-84.2951,2.377102,0,0,0.23787643098359193,0
2015-01-03T22:30:00Z,2015-01-03T23:13:11Z,0.5053333,64.23397,0,-80.18571,2.503348,0,0,0.2266359796333479,0
2015-01-03T23:00:00Z,2015-01-03T23:43:11Z,0.3459417,66.12999,0,-82.62955,2.79565,0,0,0.2121497846389867,0
2015-01-03T23:30:00Z,2015-01-04T00:12:46Z,0.3321528,66.49106,0,-84.05338,2.974216,0,0,0.20967778592368405,0
2015-01-04T00:00:00Z,2015-01-04T00:42:46Z,0.5155222,65.51292,0,-83.16909,2.894278,0,0,0.21869351436216874,0
2015-01-04T00:30:00Z,2015-01-04T01:12:46Z,0.6732695,64.38751,0,-85.69283,2.662018,0,0,0.22843025044760143,0
2015-01-04T01:00:00Z,2015-01-04T01:42:46Z,0.4279333,65.84323,0,-85.63283,2.478943,0,0,0.21522504474425608,0
2015-01-04T01:30:00Z,2015-01-04T02:12:46Z,0.09266944,67.34219,0,-85.7991,3.040244,0,0,0.20081967347347796,0
2015-01-04T02:00:00Z,2015-01-04T02:42:46Z,0.08832777,66.07851,0,-86.69984,2.521178,0,0,0.2085243092203099,0
2015-01-04T02:30:00Z,2015-01-04T03:12:46Z,0.01096667,65.29346,0,-87.29478,2.318977,0,0,0.21215023132299607,0
2015-01-04T03:00:00Z,2015-01-04T03:42:46Z,-0.1030167,65.16365,0,-89.12104,2.94521,0,0,0.21117995228297945,0
2015-01-04T03:30:00Z,2015-01-04T04:12:46Z,-0.071125,64.19938,0,-89.57267,2.973286,0,0,0.2175312205043138,0
2015-01-04T04:00:00Z,2015-01-04T04:42:46Z,-0.1845778,64.34132,0,-90.54472,3.25617,0,0,0.21488122091021994,0
2015-01-04T04:30:00Z,2015-01-04T05:12:46Z,-0.1289917,62.48018,0,-91.5461,3.207009,0,0,0.22701635431529776,0
2015-01-04T05:00:00Z,2015-01-04T05:42:46Z,-0.1380472,61.08233,0,-91.2123,3.487496,0,0,0.23531848593317523,0
2015-01-04T05:30:00Z,2015-01-04T06:12:46Z,-0.225775,61.58014,0,-90.88261,2.291443,0,0,0.23082436901065023,0
2015-01-04T06:00:00Z,2015-01-04T06:42:46Z,-0.3432389,62.43313,0,-90.5092,2.200127,0,0,0.22376947857079935,0
2015-01-04T06:30:00Z,2015-01-04T07:12:46Z,-0.29689719999999997,61.00217,0,-90.07873,2.282524,0,0,0.23308176493739158,0
2015-01-04T07:00:00Z,2015-01-04T07:42:46Z,-0.2563639,61.61352,0,-89.64295,2.038429,0,0,0.23010877762226614,0
2015-01-04T07:30:00Z,2015-01-04T08:12:46Z,-0.3293083,63.14175,0,-89.15842,2.555988,0,0,0.2197723785118139,0
2015-01-04T08:00:00Z,2015-01-04T08:42:46Z,-0.3764027,64.25494,0,-86.68262,2.568815,0,0,0.2124017449964934,0
2015-01-04T08:30:00Z,2015-01-04T09:12:46Z,-0.3613583,63.79515,7.594055,-77.10478,2.052569,0,16.053832269999997,0.21537082866306342,35.3310489642901
2015-01-04T09:00:00Z,2015-01-04T09:42:46Z,-0.2637639,62.34539,35.00536,-55.32398,2.728727,0,74.00133104,0.22559948989491996,91.9733957987869
2015-01-04T09:30:00Z,2015-01-04T10:12:46Z,0.0315,60.47287,66.48459,-28.59771,3.157554,0,140.54842326,0.24197906939742203,139.08635933405418
2015-01-04T10:00:00Z,2015-01-04T10:42:46Z,0.4411972,58.07542,94.81145,-4.926785,3.012261,0,200.43140529999997,0.26442550737402276,175.86432908102165
2015-01-04T10:30:00Z,2015-01-04T11:12:46Z,0.6957527,56.37955,117.7237,15.4323,2.880996,0,248.86790179999997,0.2802524946243467,201.67841732667372
2015-01-04T11:00:00Z,2015-01-04T11:42:46Z,1.021556,54.15623,132.4185,28.99519,2.801512,0,279.932709,0.3015678874475478,216.0872129178434
2015-01-04T11:30:00Z,2015-01-04T12:12:46Z,1.298028,52.89572,138.9082,35.18796,2.850019,0,293.6519348,0.3161091160320666,218.84432929918023
2015-01-04T12:00:00Z,2015-01-04T12:42:46Z,1.579094,50.26284,136.002,30.77314,1.896708,0,287.50822800000003,0.3406063676942536,209.90261773408892
2015-01-04T12:30:00Z,2015-01-04T13:12:46Z,1.735114,49.08473,124.2245,20.81309,2.319378,0,262.610593,0.352608656183984,189.4149736611433
2015-01-04T13:00:00Z,2015-01-04T13:42:46Z,1.77145,49.79202,104.4725,3.140591,2.305223,0,220.854865,0.34861948990652325,157.73172239395015
2015-01-04T13:30:00Z,2015-01-04T14:12:46Z,1.732411,50.35265,77.60195,-20.53732,2.848617,0,164.05052229999998,0.34376101261449477,115.3946288640534
2015-01-04T14:00:00Z,2015-01-04T14:42:46Z,1.683214,49.71024,50.14327,-42.25743,2.53069,0,106.00287277999999,0.34697976542523223,63.12763383385673
2015-01-04T14:30:00Z,2015-01-04T15:12:46Z,1.434328,49.63835,11.08427,-68.58665,2.253236,0,23.43214678,0.34130631735986566,1.824474981979708
2015-01-04T15:00:00Z,2015-01-04T15:42:46Z,1.024919,51.41905,0,-65.66162,2.26384,0,0,0.31965122928750994,0
2015-01-04T15:30:00Z,2015-01-04T16:12:46Z,0.6957833,53.85248,0,-36.20054,3.139569,0,0,0.2964890618069568,0
2015-01-04T16:00:00Z,2015-01-04T16:42:46Z,0.8860805,55.24858,0,-39.19291,3.272006,0,0,0.29151089284437437,0
2015-01-04T16:30:00Z,2015-01-04T17:12:46Z,1.289478,56.0807,0,-57.75671,2.742201,0,0,0.2945534975565046,0
2015-01-04T17:00:00Z,2015-01-04T17:42:46Z,0.9831083,58.01064,0,-83.2463,2.466539,0,0,0.275445987227589,0
2015-01-04T17:30:00Z,2015-01-04T18:12:46Z,0.7040194,59.65915,0,-83.61093,2.185355,0,0,0.2593371308536827,0
2015-01-04T18:00:00Z,2015-01-04T18:42:46Z,0.3869466,62.27291,0,-83.46725,2.733001,0,0,0.2370147982952883,0
2015-01-04T18:30:00Z,2015-01-04T19:12:46Z,0.06319166,65.92532,0,-83.67303,2.710076,0,0,0.20908256450985738,0
2015-01-04T19:00:00Z,2015-01-04T19:42:46Z,-0.2352055,70.0471,0,-83.56967,2.688751,0,0,0.17983136070021935,0
2015-01-04T19:30:00Z,2015-01-04T20:12:46Z,-0.43215,72.64487,0,-84.21038,2.701375,0,0,0.1618858071890114,0
2015-01-04T20:00:00Z,2015-01-04T20:42:46Z,-0.5079389,74.24223,0,-83.7316,2.523579,0,0,0.151589028566384,0
2015-01-04T20:30:00Z,2015-01-04T21:12:46Z,-0.7755444,75.59576,0,-83.53748,2.62873,0,0,0.14083189415270433,0
2015-01-04T21:00:00Z,2015-01-04T21:42:46Z,-0.957486,75.8774,0,-83.40817,2.597346,0,0,0.1373578455304911,0
2015-01-04T21:30:00Z,2015-01-04T22:12:46Z,-0.9508222,75.29579,0,-82.64056,2.205262,0,0,0.14073857509370286,0
2015-01-04T22:00:00Z,2015-01-04T22:42:46Z,-0.9368222,74.87549,0,-78.38827,2.513506,0,0,0.14328042591294265,0
2015-01-04T22:30:00Z,2015-01-04T23:12:46Z,-1.227567,76.32213,0,-69.00691,2.393683,0,0,0.13217096281417623,0
