TIMESTAMP,solar_TIMESTAMP,PRT_MIT_Qro_Js_1,PRT_MIT_Qro_Js_2,PRT_MIT_Qro_Js_3,PRT_MIT_Qro_Js_4
2001-01-02T04:00:00Z,2001-01-02T03:23:00Z,552.1999870398515,572.5200589679167,424.05999091886855,899.8999394039492
2001-01-02T05:00:00Z,2001-01-02T04:23:00Z,552.1999870398515,524.8100540539222,424.05999091886855,899.8999394039492
2001-01-02T06:00:00Z,2001-01-02T05:23:00Z,552.1999870398515,524.8100540539222,424.05999091886855,899.8999394039492
2001-01-02T07:00:00Z,2001-01-02T06:23:00Z,496.9799883358663,477.1000491399277,424.05999091886855,899.8999394039492
2001-01-02T08:00:00Z,2001-01-02T07:23:00Z,496.9799883358663,477.1000491399277,424.05999091886855,899.8999394039492
2001-01-02T09:00:00Z,2001-01-02T08:23:00Z,552.1999870398515,477.1000491399277,424.05999091886855,899.8999394039492
2001-01-02T10:00:00Z,2001-01-02T09:23:00Z,552.1999870398515,620.2300638819069,424.05999091886855,989.889933344344
2001-01-02T11:00:00Z,2001-01-02T10:23:00Z,1601.37996241557,2051.530211301694,908.6999805404332,1979.7798666886815
2001-01-02T12:00:00Z,2001-01-02T11:23:00Z,6515.959847070261,6297.7206486470495,2907.8399377293863,6389.28956976802
2001-01-02T13:00:00Z,2001-01-02T12:23:00Z,11099.219739501033,9828.261012282539,4725.239898810252,10438.839297085759
2001-01-02T14:00:00Z,2001-01-02T13:23:00Z,10878.339744685083,8587.800884518707,4482.9199039994655,9808.909339503
2001-01-02T15:00:00Z,2001-01-02T14:23:00Z,11872.299721356829,9303.450958228603,4846.399896215638,10618.819284966574
2001-01-02T16:00:00Z,2001-01-02T15:23:00Z,4693.699889838735,3864.510398033425,2059.719955891646,4589.4896909601275
2001-01-02T17:00:00Z,2001-01-02T16:23:00Z,3313.199922239109,2146.950221129683,1453.9199688646931,3149.6497879138155
2001-01-02T18:00:00Z,2001-01-02T17:23:00Z,2153.5799494554212,1669.8501719897513,1090.4399766485196,2429.729836390656
2001-01-02T19:00:00Z,2001-01-02T18:23:00Z,1380.4999675996257,1192.7501228498236,787.5399831350396,1709.8098848674967
2001-01-02T20:00:00Z,2001-01-02T19:23:00Z,993.9599766717339,811.0700835378806,605.7999870269553,1349.849909105917
2001-01-02T21:00:00Z,2001-01-02T20:23:00Z,717.8599831518052,667.9400687959014,484.6399896215646,1079.879927284739
2001-01-02T22:00:00Z,2001-01-02T21:23:00Z,662.6399844478206,572.5200589679167,484.6399896215646,1079.879927284739
2001-01-02T23:00:00Z,2001-01-02T22:23:00Z,552.1999870398515,524.8100540539222,424.05999091886855,989.889933344344
2001-01-03T00:00:00Z,2001-01-02T23:23:00Z,552.1999870398515,477.1000491399277,424.05999091886855,989.889933344344
2001-01-03T01:00:00Z,2001-01-03T00:22:35Z,552.1999870398515,524.8100540539222,424.05999091886855,989.889933344344
2001-01-03T02:00:00Z,2001-01-03T01:22:35Z,552.1999870398515,524.8100540539222,424.05999091886855,989.889933344344
2001-01-03T03:00:00Z,2001-01-03T02:22:35Z,552.1999870398515,524.8100540539222,424.05999091886855,989.889933344344
2001-01-03T04:00:00Z,2001-01-03T03:22:35Z,552.1999870398515,477.1000491399277,424.05999091886855,989.889933344344
2001-01-03T05:00:00Z,2001-01-03T04:22:35Z,552.1999870398515,477.1000491399277,424.05999091886855,989.889933344344
2001-01-03T06:00:00Z,2001-01-03T05:22:35Z,552.1999870398515,429.39004422593626,424.05999091886855,989.889933344344
2001-01-03T07:00:00Z,2001-01-03T06:22:35Z,552.1999870398515,477.1000491399277,424.05999091886855,989.889933344344
2001-01-03T08:00:00Z,2001-01-03T07:22:35Z,552.1999870398515,477.1000491399277,424.05999091886855,989.889933344344
2001-01-03T09:00:00Z,2001-01-03T08:22:35Z,607.419985743836,477.1000491399277,484.6399896215646,989.889933344344
2001-01-03T10:00:00Z,2001-01-03T09:22:35Z,662.6399844478206,572.5200589679167,484.6399896215646,989.889933344344
2001-01-03T11:00:00Z,2001-01-03T10:22:35Z,1104.399974079703,906.4900933658653,605.7999870269553,1349.849909105917
2001-01-03T12:00:00Z,2001-01-03T11:22:35Z,3202.75992483114,2624.0502702696112,1393.3399701619999,3059.65979397342
2001-01-03T13:00:00Z,2001-01-03T12:22:35Z,6460.739848366258,5629.780579851186,2786.6799403239925,6119.31958794684
2001-01-03T14:00:00Z,2001-01-03T13:22:35Z,7233.819830222054,6106.880628991089,3089.5799338374727,6749.249545529587
2001-01-03T15:00:00Z,2001-01-03T14:22:35Z,3920.6199079829453,3482.8303587214814,1756.8199623781732,3959.559733377363
2001-01-03T16:00:00Z,2001-01-03T15:22:35Z,2484.8999416793285,2194.6602260436734,1151.019975351213,2609.7098242714455
2001-01-03T17:00:00Z,2001-01-03T16:22:35Z,2264.0199468633905,2003.8202063877043,1090.4399766485196,2429.729836390656
2001-01-03T18:00:00Z,2001-01-03T17:22:35Z,1435.7199663036104,1431.3001474197877,787.5399831350396,1709.8098848674967
2001-01-03T19:00:00Z,2001-01-03T18:22:35Z,1104.399974079703,1145.0401179358291,666.3799857296505,1439.8399030463122
2001-01-03T20:00:00Z,2001-01-03T19:22:35Z,938.7399779677493,1049.6201081078443,545.2199883242598,1259.859915165529
2001-01-03T21:00:00Z,2001-01-03T20:22:35Z,883.5199792637648,1001.9101031938499,545.2199883242598,1169.8699212251338
2001-01-03T22:00:00Z,2001-01-03T21:22:35Z,883.5199792637648,906.4900933658653,545.2199883242598,1169.8699212251338
2001-01-03T23:00:00Z,2001-01-03T22:22:35Z,828.2999805597742,858.7800884518707,484.6399896215646,1079.879927284739
2001-01-04T00:00:00Z,2001-01-03T23:22:35Z,1325.279968895641,954.2000982798597,605.7999870269553,1349.849909105917
2001-01-04T01:00:00Z,2001-01-04T00:22:10Z,1987.9199533434619,1001.9101031938499,726.9599844323466,1619.8198909271018
2001-01-04T02:00:00Z,2001-01-04T01:22:10Z,1877.4799559354926,906.4900933658653,726.9599844323466,1529.8298969867071
2001-01-04T03:00:00Z,2001-01-04T02:22:10Z,1380.4999675996257,858.7800884518707,605.7999870269553,1349.849909105917
2001-01-04T04:00:00Z,2001-01-04T03:22:10Z,1159.6199727836877,811.0700835378806,605.7999870269553,1259.859915165529
2001-01-04T05:00:00Z,2001-01-04T04:22:10Z,1049.1799753757184,811.0700835378806,545.2199883242598,1259.859915165529
2001-01-04T06:00:00Z,2001-01-04T05:22:10Z,938.7399779677493,763.3600786238861,545.2199883242598,1169.8699212251338
2001-01-04T07:00:00Z,2001-01-04T06:22:10Z,938.7399779677493,763.3600786238861,545.2199883242598,1169.8699212251338
2001-01-04T08:00:00Z,2001-01-04T07:22:10Z,883.5199792637648,763.3600786238861,484.6399896215646,1079.879927284739
2001-01-04T09:00:00Z,2001-01-04T08:22:10Z,883.5199792637648,763.3600786238861,484.6399896215646,1079.879927284739
2001-01-04T10:00:00Z,2001-01-04T09:22:10Z,883.5199792637648,763.3600786238861,484.6399896215646,1079.879927284739
2001-01-04T11:00:00Z,2001-01-04T10:22:10Z,1049.1799753757184,954.2000982798597,545.2199883242598,1259.859915165529
2001-01-04T12:00:00Z,2001-01-04T11:22:10Z,2760.9999351992574,2624.0502702696112,1272.1799727566063,2699.699818211841
2001-01-04T13:00:00Z,2001-01-04T12:22:10Z,5190.679878174601,4771.000491399276,2241.4599519997328,4949.449666721707
2001-01-04T14:00:00Z,2001-01-04T13:22:10Z,7068.159834110106,5963.750614249119,2907.8399377293863,6479.279563708422
2001-01-04T15:00:00Z,2001-01-04T14:22:10Z,9111.29978615754,7156.50073709896,3695.3799208644255,8099.099454635543
2001-01-04T16:00:00Z,2001-01-04T15:22:10Z,7951.6798133738475,5772.910594593158,3210.739931242866,7019.219527350777
2001-01-04T17:00:00Z,2001-01-04T16:22:10Z,5577.2198691025,3912.2204029474196,2302.039950702433,5039.439660662102
2001-01-04T18:00:00Z,2001-01-04T17:22:10Z,3423.6399196470784,2385.500245699647,1453.9199688646931,3239.639781854211
2001-01-04T19:00:00Z,2001-01-04T18:22:10Z,2208.799948159406,1526.7201572477722,1029.8599779458268,2249.7498485098668
2001-01-04T20:00:00Z,2001-01-04T19:22:10Z,1711.8199598235392,1240.4601277638137,787.5399831350396,1799.799878807892
2001-01-04T21:00:00Z,2001-01-04T20:22:10Z,1380.4999675996257,1097.330113021839,666.3799857296505,1529.8298969867071
2001-01-04T22:00:00Z,2001-01-04T21:22:10Z,1270.0599701916567,1097.330113021839,666.3799857296505,1439.8399030463122
2001-01-04T23:00:00Z,2001-01-04T22:22:10Z,1214.839971487672,1001.9101031938499,605.7999870269553,1349.849909105917
2001-01-05T00:00:00Z,2001-01-04T23:22:10Z,1159.6199727836877,954.2000982798597,605.7999870269553,1259.859915165529
2001-01-05T01:00:00Z,2001-01-05T00:21:46Z,1159.6199727836877,954.2000982798597,605.7999870269553,1259.859915165529
2001-01-05T02:00:00Z,2001-01-05T01:21:46Z,1159.6199727836877,954.2000982798597,605.7999870269553,1259.859915165529
2001-01-05T03:00:00Z,2001-01-05T02:21:46Z,1159.6199727836877,954.2000982798597,605.7999870269553,1259.859915165529
2001-01-05T04:00:00Z,2001-01-05T03:21:46Z,1214.839971487672,954.2000982798597,605.7999870269553,1259.859915165529
2001-01-05T05:00:00Z,2001-01-05T04:21:46Z,1270.0599701916567,1001.9101031938499,605.7999870269553,1349.849909105917
2001-01-05T06:00:01Z,2001-01-05T05:21:47Z,1270.0599701916567,954.2000982798597,605.7999870269553,1349.849909105917
2001-01-05T07:00:01Z,2001-01-05T06:21:47Z,1270.0599701916567,954.2000982798597,605.7999870269553,1349.849909105917
2001-01-05T08:00:01Z,2001-01-05T07:21:47Z,1490.939965007601,1288.1701326778082,666.3799857296505,1529.8298969867071
2001-01-05T09:00:01Z,2001-01-05T08:21:47Z,2540.1199403833134,1860.6901916457252,969.2799792431263,2159.7598545694714
2001-01-05T10:00:01Z,2001-01-05T09:21:47Z,2650.5599377912886,1956.1102014737098,969.2799792431263,2159.7598545694714
2001-01-05T11:00:01Z,2001-01-05T10:21:47Z,2705.779936495273,2051.530211301694,1029.8599779458268,2249.7498485098668
2001-01-05T12:00:01Z,2001-01-05T11:21:47Z,2981.879930015196,2290.0802358716583,1090.4399766485196,2429.729836390656
2001-01-05T13:00:01Z,2001-01-05T12:21:47Z,2981.879930015196,2290.0802358716583,1090.4399766485196,2429.729836390656
2001-01-05T14:00:01Z,2001-01-05T13:21:47Z,3147.5399261271555,2385.500245699647,1151.019975351213,2519.719830331051
2001-01-05T15:00:01Z,2001-01-05T14:21:47Z,2705.779936495273,2290.0802358716583,1029.8599779458268,2339.739842450261
2001-01-05T16:00:01Z,2001-01-05T15:21:47Z,2540.1199403833134,2242.3702309576684,1029.8599779458268,2249.7498485098668
2001-01-05T17:00:01Z,2001-01-05T16:21:47Z,2484.8999416793285,2099.2402162156886,969.2799792431263,2159.7598545694714
2001-01-05T18:00:01Z,2001-01-05T17:21:47Z,2208.799948159406,2051.530211301694,908.6999805404332,2069.7698606290764
2001-01-05T19:00:01Z,2001-01-05T18:21:47Z,2595.339939087298,2337.790240785653,1029.8599779458268,2339.739842450261
2001-01-05T20:00:01Z,2001-01-05T19:21:47Z,3202.75992483114,2814.8902899255845,1272.1799727566063,2789.6898121522363
2001-01-05T21:00:01Z,2001-01-05T20:21:47Z,3810.179910574976,3053.4403144955486,1453.9199688646931,3149.6497879138155
2001-01-05T22:00:01Z,2001-01-05T21:21:47Z,3092.3199274231647,2671.7602751836057,1272.1799727566063,2789.6898121522363
2001-01-05T23:00:01Z,2001-01-05T22:21:47Z,3423.6399196470784,2958.0203046675597,1453.9199688646931,3149.6497879138155
2001-01-06T00:00:01Z,2001-01-05T23:21:47Z,4086.279904094899,3339.700343979507,1635.6599649727798,3599.59975761579
2001-01-06T01:00:01Z,2001-01-06T00:21:23Z,4583.259892430766,3435.120353807492,1817.3999610808664,4049.549727317765
2001-01-06T02:00:01Z,2001-01-06T01:21:23Z,4748.9198885427195,3530.5403636354768,1877.9799597835595,4139.539721258159
2001-01-06T03:00:01Z,2001-01-06T02:21:23Z,4362.379897614827,3148.860324323533,1756.8199623781732,3869.569739436975
2001-01-06T04:00:01Z,2001-01-06T03:21:23Z,3589.299915759032,2671.7602751836057,1514.4999675673862,3329.629775794606
2001-01-06T05:00:01Z,2001-01-06T04:21:23Z,2871.4399326072266,2337.790240785653,1272.1799727566063,2879.6798060926308
2001-01-06T06:00:01Z,2001-01-06T05:21:23Z,2374.4599442713597,2051.530211301694,1151.019975351213,2519.719830331051
2001-01-06T07:00:01Z,2001-01-06T06:21:23Z,1987.9199533434619,1860.6901916457252,1029.8599779458268,2249.7498485098668
2001-01-06T08:00:01Z,2001-01-06T07:21:23Z,1767.0399585275236,1669.8501719897513,969.2799792431263,2159.7598545694714
2001-01-06T09:00:01Z,2001-01-06T08:21:23Z,1656.5999611195546,1574.4301621617665,908.6999805404332,2069.7698606290764
2001-01-06T10:00:01Z,2001-01-06T09:21:23Z,1601.37996241557,1669.8501719897513,908.6999805404332,2069.7698606290764
2001-01-06T11:00:01Z,2001-01-06T10:21:23Z,1987.9199533434619,2194.6602260436734,1090.4399766485196,2429.729836390656
2001-01-06T12:00:01Z,2001-01-06T11:21:23Z,4804.139887246703,5152.680530711242,2302.039950702433,5039.439660662102
2001-01-06T13:00:01Z,2001-01-06T12:21:23Z,8062.119810781853,8683.220894346732,3695.3799208644255,8099.099454635543
2001-01-06T14:00:01Z,2001-01-06T13:21:23Z,7509.919823742007,7061.080727270935,3331.899928648252,7379.179503112344
2001-01-06T15:00:01Z,2001-01-06T14:21:23Z,7730.799818557897,6106.880628991089,3271.3199299455596,7199.199515231594
2001-01-06T16:00:01Z,2001-01-06T15:21:23Z,3865.3999092789604,2671.7602751836057,1635.6599649727798,3689.5897515561846
2001-01-06T17:00:01Z,2001-01-06T16:21:23Z,3092.3199274231647,2099.2402162156886,1393.3399701619999,3059.65979397342
2001-01-06T18:00:01Z,2001-01-06T17:21:23Z,1490.939965007601,1383.590142505793,787.5399831350396,1799.799878807892
2001-01-06T19:00:01Z,2001-01-06T18:21:23Z,883.5199792637648,954.2000982798597,545.2199883242598,1259.859915165529
2001-01-06T20:00:01Z,2001-01-06T19:21:23Z,662.6399844478206,763.3600786238861,484.6399896215646,1079.879927284739
2001-01-06T21:00:01Z,2001-01-06T20:21:23Z,552.1999870398515,667.9400687959014,424.05999091886855,989.889933344344
2001-01-06T22:00:01Z,2001-01-06T21:21:23Z,496.9799883358663,620.2300638819069,424.05999091886855,989.889933344344
2001-01-06T23:00:01Z,2001-01-06T22:21:23Z,496.9799883358663,572.5200589679167,424.05999091886855,899.8999394039492
2001-01-07T00:00:01Z,2001-01-06T23:21:23Z,496.9799883358663,477.1000491399277,424.05999091886855,899.8999394039492
2001-01-07T01:00:01Z,2001-01-07T00:21:00Z,441.75998963188124,429.39004422593626,424.05999091886855,899.8999394039492
2001-01-07T02:00:01Z,2001-01-07T01:21:00Z,441.75998963188124,429.39004422593626,424.05999091886855,899.8999394039492
2001-01-07T03:00:01Z,2001-01-07T02:21:00Z,441.75998963188124,333.9700343979507,424.05999091886855,899.8999394039492
2001-01-07T04:00:01Z,2001-01-07T03:21:00Z,386.5399909278961,286.2600294839575,424.05999091886855,899.8999394039492
2001-01-07T05:00:01Z,2001-01-07T04:21:00Z,441.75998963188124,333.9700343979507,424.05999091886855,989.889933344344
2001-01-07T06:00:01Z,2001-01-07T05:21:00Z,496.9799883358663,333.9700343979507,424.05999091886855,989.889933344344
2001-01-07T07:00:01Z,2001-01-07T06:21:00Z,496.9799883358663,333.9700343979507,484.6399896215646,989.889933344344
2001-01-07T08:00:01Z,2001-01-07T07:21:00Z,496.9799883358663,333.9700343979507,484.6399896215646,989.889933344344
2001-01-07T09:00:01Z,2001-01-07T08:21:00Z,552.1999870398515,333.9700343979507,484.6399896215646,989.889933344344
2001-01-07T10:00:01Z,2001-01-07T09:21:00Z,662.6399844478206,715.6500737098959,545.2199883242598,1259.859915165529
2001-01-07T11:00:01Z,2001-01-07T10:21:00Z,2705.779936495273,3912.2204029474196,1635.6599649727798,3599.59975761579
2001-01-07T12:00:01Z,2001-01-07T11:21:00Z,7012.939835406105,10830.171115476376,3634.799922161733,7919.119466754726
2001-01-07T13:00:01Z,2001-01-07T12:21:00Z,10547.019752461187,13072.541346434044,4846.399896215638,10708.809278906949
2001-01-07T14:00:01Z,2001-01-07T13:21:00Z,12590.159704508622,13597.351400487978,5512.779881945293,12148.64918195328
2001-01-07T15:00:01Z,2001-01-07T14:21:00Z,12755.819700620568,11736.661208842277,5331.039885837206,11698.699212251338
2001-01-07T16:00:01Z,2001-01-07T15:21:00Z,12093.179716172719,13406.511380832018,5331.039885837206,11698.699212251338
2001-01-07T17:00:01Z,2001-01-07T16:21:00Z,9608.279774493383,11736.661208842277,4422.3399052967725,9718.919345562625
2001-01-07T18:00:01Z,2001-01-07T17:21:00Z,4638.479891134751,5725.200589679167,2362.619949405126,5219.419648542891
2001-01-07T19:00:01Z,2001-01-07T18:21:00Z,2098.359950751437,2576.3402653556163,1211.5999740539135,2609.7098242714455
2001-01-07T20:00:01Z,2001-01-07T19:21:00Z,1159.6199727836877,1431.3001474197877,787.5399831350396,1709.8098848674967
2001-01-07T21:00:01Z,2001-01-07T20:21:00Z,773.0799818557897,906.4900933658653,545.2199883242598,1259.859915165529
2001-01-07T22:00:01Z,2001-01-07T21:21:00Z,607.419985743836,620.2300638819069,484.6399896215646,1079.879927284739
2001-01-07T23:00:01Z,2001-01-07T22:21:00Z,496.9799883358663,477.1000491399277,424.05999091886855,989.889933344344
2001-01-08T00:00:01Z,2001-01-07T23:21:00Z,386.5399909278961,333.9700343979507,424.05999091886855,899.8999394039492
2001-01-08T01:00:01Z,2001-01-08T00:20:37Z,386.5399909278961,238.5500245699647,424.05999091886855,899.8999394039492
2001-01-08T02:00:01Z,2001-01-08T01:20:37Z,331.31999222391084,190.84001965597153,363.4799922161733,899.8999394039492
2001-01-08T03:00:01Z,2001-01-08T02:20:37Z,331.31999222391084,143.13001474197875,424.05999091886855,899.8999394039492
2001-01-08T04:00:01Z,2001-01-08T03:20:37Z,331.31999222391084,95.42000982798598,424.05999091886855,899.8999394039492
2001-01-08T05:00:01Z,2001-01-08T04:20:37Z,386.5399909278961,95.42000982798598,424.05999091886855,899.8999394039492
2001-01-08T06:00:01Z,2001-01-08T05:20:37Z,441.75998963188124,190.84001965597153,484.6399896215646,989.889933344344
2001-01-08T07:00:01Z,2001-01-08T06:20:37Z,441.75998963188124,190.84001965597153,424.05999091886855,989.889933344344
2001-01-08T08:00:01Z,2001-01-08T07:20:37Z,276.09999351992576,95.42000982798598,363.4799922161733,809.9099454635542
2001-01-08T09:00:01Z,2001-01-08T08:20:37Z,165.65999611195542,47.71000491399277,302.89999351347797,629.9299575827631
2001-01-08T10:00:01Z,2001-01-08T09:20:37Z,276.09999351992576,238.5500245699647,363.4799922161733,809.9099454635542
2001-01-08T11:00:01Z,2001-01-08T10:20:37Z,607.419985743836,381.68003931194346,484.6399896215646,989.889933344344
2001-01-08T12:00:01Z,2001-01-08T11:20:37Z,1435.7199663036104,2242.3702309576684,908.6999805404332,1979.7798666886815
2001-01-08T13:00:01Z,2001-01-08T12:20:37Z,7068.159834110106,8301.540855034766,3089.5799338374727,6839.239539470027
2001-01-08T14:00:01Z,2001-01-08T13:20:37Z,9773.939770605391,9017.190928744663,4240.599909188685,9358.959369801058
2001-01-08T15:00:01Z,2001-01-08T14:20:37Z,10933.559743389085,8492.380874690727,4543.499902702166,9988.889327383817
2001-01-08T16:00:01Z,2001-01-08T15:20:37Z,9939.59976671734,7251.92074692694,4058.8599130805987,8998.999394039492
2001-01-08T17:00:01Z,2001-01-08T16:20:37Z,5908.539861326407,4675.580481571297,2604.9399442159056,5759.3596121852615
2001-01-08T18:00:01Z,2001-01-08T17:20:37Z,3257.9799235351247,2767.1802850115905,1575.0799662700865,3509.609763675395
2001-01-08T19:00:01Z,2001-01-08T18:20:37Z,2043.1399520474465,1717.560176903746,1090.4399766485196,2339.739842450261
2001-01-08T20:00:01Z,2001-01-08T19:20:37Z,1490.939965007601,1288.1701326778082,848.1199818377402,1889.7898727482868
2001-01-08T21:00:01Z,2001-01-08T20:20:37Z,1214.839971487672,1049.6201081078443,726.9599844323466,1619.8198909271018
2001-01-08T22:00:01Z,2001-01-08T21:20:37Z,1049.1799753757184,954.2000982798597,666.3799857296505,1439.8399030463122
2001-01-08T23:00:01Z,2001-01-08T22:20:37Z,938.7399779677493,906.4900933658653,605.7999870269553,1349.849909105917
2001-01-09T00:00:01Z,2001-01-08T23:20:37Z,883.5199792637648,954.2000982798597,605.7999870269553,1349.849909105917
2001-01-09T01:00:01Z,2001-01-09T00:20:15Z,993.9599766717339,1001.9101031938499,605.7999870269553,1349.849909105917
2001-01-09T02:00:01Z,2001-01-09T01:20:15Z,828.2999805597742,858.7800884518707,545.2199883242598,1169.8699212251338
2001-01-09T03:00:01Z,2001-01-09T02:20:15Z,938.7399779677493,954.2000982798597,605.7999870269553,1259.859915165529
2001-01-09T04:00:01Z,2001-01-09T03:20:15Z,1104.399974079703,1049.6201081078443,666.3799857296505,1439.8399030463122
2001-01-09T05:00:01Z,2001-01-09T04:20:15Z,828.2999805597742,906.4900933658653,545.2199883242598,1169.8699212251338
2001-01-09T06:00:01Z,2001-01-09T05:20:15Z,828.2999805597742,954.2000982798597,545.2199883242598,1169.8699212251338
2001-01-09T07:00:01Z,2001-01-09T06:20:15Z,828.2999805597742,1001.9101031938499,484.6399896215646,1169.8699212251338
2001-01-09T08:00:01Z,2001-01-09T07:20:15Z,773.0799818557897,954.2000982798597,484.6399896215646,1079.879927284739
2001-01-09T09:00:01Z,2001-01-09T08:20:15Z,883.5199792637648,1049.6201081078443,545.2199883242598,1169.8699212251338
2001-01-09T10:00:01Z,2001-01-09T09:20:15Z,993.9599766717339,1097.330113021839,545.2199883242598,1169.8699212251338
2001-01-09T11:00:01Z,2001-01-09T10:20:15Z,1214.839971487672,1288.1701326778082,605.7999870269553,1349.849909105917
2001-01-09T12:00:01Z,2001-01-09T11:20:15Z,2429.679942975344,2290.0802358716583,1090.4399766485196,2339.739842450261
2001-01-09T13:00:01Z,2001-01-09T12:20:15Z,2484.8999416793285,2337.790240785653,1151.019975351213,2519.719830331051
2001-01-09T14:00:01Z,2001-01-09T13:20:15Z,1546.1599637115853,1574.4301621617665,787.5399831350396,1709.8098848674967
2001-01-09T15:00:01Z,2001-01-09T14:20:15Z,2540.1199403833134,2433.2102506136375,1211.5999740539135,2609.7098242714455
2001-01-09T16:00:01Z,2001-01-09T15:20:15Z,1877.4799559354926,1765.270181817736,969.2799792431263,2069.7698606290764
2001-01-09T17:00:01Z,2001-01-09T16:20:15Z,1546.1599637115853,1431.3001474197877,787.5399831350396,1799.799878807892
2001-01-09T18:00:01Z,2001-01-09T17:20:15Z,1380.4999675996257,1240.4601277638137,726.9599844323466,1619.8198909271018
2001-01-09T19:00:01Z,2001-01-09T18:20:15Z,1214.839971487672,1097.330113021839,666.3799857296505,1439.8399030463122
2001-01-09T20:00:01Z,2001-01-09T19:20:15Z,1104.399974079703,1049.6201081078443,605.7999870269553,1349.849909105917
2001-01-09T21:00:01Z,2001-01-09T20:20:15Z,1049.1799753757184,954.2000982798597,605.7999870269553,1259.859915165529
2001-01-09T22:00:01Z,2001-01-09T21:20:15Z,993.9599766717339,954.2000982798597,545.2199883242598,1259.859915165529
2001-01-09T23:00:01Z,2001-01-09T22:20:15Z,993.9599766717339,954.2000982798597,545.2199883242598,1169.8699212251338
2001-01-10T00:00:01Z,2001-01-09T23:20:15Z,993.9599766717339,954.2000982798597,545.2199883242598,1169.8699212251338
2001-01-10T01:00:01Z,2001-01-10T00:19:53Z,1049.1799753757184,1001.9101031938499,545.2199883242598,1259.859915165529
2001-01-10T02:00:01Z,2001-01-10T01:19:53Z,1104.399974079703,1001.9101031938499,605.7999870269553,1259.859915165529
2001-01-10T03:00:01Z,2001-01-10T02:19:53Z,1104.399974079703,1001.9101031938499,605.7999870269553,1259.859915165529
