TIMESTAMP,solar_TIMESTAMP,CHN_HOR_AFF_Psy_Js_1,CHN_HOR_AFF_Psy_Js_2,CHN_HOR_AFF_Psy_Js_3,CHN_HOR_AFF_Psy_Js_4,CHN_HOR_AFF_Psy_Js_5,CHN_HOR_AFF_Psy_Js_6,CHN_HOR_AFF_Psy_Js_7,CHN_HOR_AFF_Psy_Js_8,CHN_HOR_AFF_Psy_Js_9,CHN_HOR_AFF_Psy_Js_10,CHN_HOR_AFF_Psy_Js_11,CHN_HOR_AFF_Psy_Js_12,CHN_HOR_AFF_Psy_Js_13,CHN_HOR_AFF_Psy_Js_14,CHN_HOR_AFF_Psy_Js_15,CHN_HOR_AFF_Psy_Js_16
2015-03-26T16:00:00Z,2015-03-27T00:04:20Z,64.20398234142645,256.792838465598,71.84759342014605,247.7353995080294,62.804001808339024,225.23968750075724,345.43146625481245,246.71483911670668,286.8816041876874,153.44450452987496,230.48281891583642,245.96411498490062,1031.3653167662965,503.77331298471603,59.36186007764342,84.07210166475953
2015-03-26T16:59:59Z,2015-03-27T01:04:19Z,31.983192764393902,256.792838465598,71.84759342014605,247.7353995080294,62.804001808339024,225.23968750075724,318.2517589184278,246.71483911670668,286.8816041876874,153.44450452987496,230.48281891583642,191.09538628140388,1031.3653167662965,527.3500556928179,59.36186007764342,84.07210166475953
2015-03-26T17:59:59Z,2015-03-27T02:04:19Z,52.96567856216406,256.792838465598,71.84759342014605,247.7353995080294,62.804001808339024,225.23968750075724,318.2517589184278,246.71483911670668,286.8816041876874,153.44450452987496,230.48281891583642,164.86005263688176,1031.3653167662965,575.396269690297,59.36186007764342,84.07210166475953
2015-03-26T18:59:59Z,2015-03-27T03:04:19Z,5.759010974636009,256.792838465598,71.84759342014605,247.7353995080294,62.804001808339024,225.23968750075724,318.2517589184278,246.71483911670668,286.8816041876874,153.44450452987496,286.83348349874495,91.6982145235956,1031.3653167662965,599.8611493185768,59.36186007764342,0
2015-03-26T19:59:59Z,2015-03-27T04:04:19Z,5.759010974636009,256.792838465598,71.84759342014605,222.0294861611343,62.804001808339024,225.23968750075724,318.2517589184278,246.71483911670668,286.8816041876874,153.44450452987496,346.0525663163247,91.6982145235956,1031.3653167662965,624.6178595675807,25.1053782279295,0
2015-03-26T20:59:59Z,2015-03-27T05:04:19Z,52.96567856216283,256.792838465598,71.84759342014605,247.7353995080294,62.804001808339024,225.23968750075724,345.4314662548155,246.71483911670668,286.8816041876874,153.44450452987496,346.0525663163247,91.6982145235956,1140.8405781012934,624.6178595675807,25.1053782279295,0
2015-03-26T21:59:59Z,2015-03-27T06:04:19Z,64.20398234142645,256.792838465598,87.09584074822345,247.7353995080294,62.804001808339024,225.23968750075724,345.43146625481245,246.71483911670668,286.8816041876874,153.44450452987496,346.0525663163247,91.6982145235956,1031.3653167662965,551.2251795380604,35.86095617492436,0
2015-03-26T22:59:59Z,2015-03-27T07:04:19Z,75.87670902367078,256.792838465598,119.31894377698094,247.7353995080294,62.804001808339024,249.1791358322087,373.1322284896622,246.71483911670668,307.3941897797913,153.44450452987496,346.0525663163247,115.07776700376355,857.3266347439009,434.8615913238963,59.36186007764342,66.98739228697492
2015-03-26T23:59:59Z,2015-03-27T08:04:19Z,126.33853101225489,239.61927552869733,136.21293304138513,196.96935313709034,62.804001808339024,225.23968750075724,318.2517589184278,246.71483911670668,286.8816041876874,153.44450452987496,326.00515295750455,91.6982145235956,693.8727226527226,347.3558450753583,35.86095617492553,84.07210166475953
2015-03-27T00:59:59Z,2015-03-27T09:04:19Z,139.79740074655348,158.4174865478705,171.41991178583618,104.0143470969093,62.804001808339024,225.23968750075724,291.60876157082953,246.71483911670668,208.45722715899717,91.92384700238748,230.48281891583642,91.6982145235956,454.9602030554936,245.46449627170003,47.31247756701364,200.63005726519935
2015-03-27T01:59:59Z,2015-03-27T10:04:19Z,211.52888589351736,143.1758735206975,171.41991178583618,104.0143470969093,76.11111989689333,225.23968750075724,144.26252075990973,103.28660607198286,136.4078026610535,80.52989914705819,230.48281891583642,91.6982145235956,295.23606463333317,135.61305868676115,35.86095617492553,222.02076725562148
2015-03-27T02:59:59Z,2015-03-27T11:04:19Z,226.70527716235046,99.69225639006521,171.41991178583618,82.90369590909341,134.06170052076217,225.23968750075724,100.74313533742367,103.28660607198286,119.52082356688912,38.65153501262949,143.60375595959243,91.6982145235956,112.80686393175236,57.07495089312992,6.46138638151367,336.07649807125057
2015-03-27T03:59:59Z,2015-03-27T12:04:19Z,226.70527716235046,72.78536187798362,171.41991178583618,26.642824870026566,149.58296535953724,225.23968750075724,60.85792966257921,26.40652723248841,119.52082356688912,0,81.55267779798213,91.6982145235956,39.28620845292656,30.286499367042893,0,435.13576689183157
2015-03-27T04:59:59Z,2015-03-27T13:04:19Z,211.52888589351736,6.531358670005596,71.84759342014605,0,149.58296535953724,179.07297462406157,167.18400406328593,0,153.76727293357564,12.414103514902427,28.470885402470387,115.07776700376489,0,30.286499367042893,25.1053782279295,487.0929745105928
2015-03-27T05:59:59Z,2015-03-27T14:04:19Z,167.6305370155803,0,71.84759342014605,0,149.58296535953724,94.55278429527024,291.60876157082953,0,171.57502916641832,29.291327613423682,0,191.09538628140388,74.1118750342227,152.86913938217415,59.36186007764342,487.0929745105928
2015-03-27T06:59:59Z,2015-03-27T15:04:19Z,139.79740074655348,6.531358670005596,30.362575414281416,26.642824870028313,149.58296535953724,94.55278429527024,430.0435082135905,0,286.8816041876874,103.64028610149236,40.664190540350155,245.96411498490062,222.30875155416922,265.14068834420635,126.73247773953531,487.0929745105928
