pl_age,pl_azimut_int,pl_bark_thick,pl_code,pl_dbh,pl_height,pl_leaf_area,pl_name,pl_radial_int,pl_remarks,pl_sap_units,pl_sapw_area,pl_sapw_depth,pl_sens_calib,pl_sens_cor_grad,pl_sens_cor_zero,pl_sens_hgt,pl_sens_length,pl_sens_man,pl_sens_meth,pl_sens_timestep,pl_social,pl_species,pl_treatment,si_code,pl_sap_units_orig
5.8,No azimuthal correction,NA,AUS_CAR_THI_00F_Eni_Js_1,21,17.6,NA,1,Measured,"The manufacturer of our CHP equipment was not listed, even though this manufacturer (Ross Edwards of Edwards Industries) invented this method in 1984 (see citation in our paper). If our data is used, this manufacturer would need to be acknowledged.",cm3 h-1,206.7,4.3,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_00F,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_00F_Eni_Js_10,21.3,18.8,NA,86,Measured,NA,cm3 h-1,194.6,3.8,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_00F,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_00F_Eni_Js_2,16.6,17.4,NA,2,Measured,NA,cm3 h-1,145.8,4,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_00F,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_00F_Eni_Js_3,21.7,19.5,NA,25,Measured,NA,cm3 h-1,188.3,3.7,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_00F,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_00F_Eni_Js_4,20.8,19.5,NA,26,Measured,NA,cm3 h-1,181,3.6,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_00F,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_00F_Eni_Js_5,19.1,19.8,NA,35,Measured,NA,cm3 h-1,199.9,3.7,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_00F,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_00F_Eni_Js_6,17.4,18.1,NA,36,Measured,NA,cm3 h-1,133.7,3.3,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_00F,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_00F_Eni_Js_7,15.3,16.3,NA,50,Measured,NA,cm3 h-1,134,4.1,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_00F,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_00F_Eni_Js_8,20.2,18.9,NA,74,Measured,NA,cm3 h-1,207.4,3.5,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_00F,cm3 cm-2 h-1
5.8,No azimuthal correction,NA,AUS_CAR_THI_00F_Eni_Js_9,17.7,18.4,NA,85,Measured,NA,cm3 h-1,142.1,3.4,NA,NA,Not needed,1.3,NA,NA,CHP,30,NA,Eucalyptus nitens,Monoculture,AUS_CAR_THI_00F,cm3 cm-2 h-1
