pl_age,pl_azimut_int,pl_bark_thick,pl_code,pl_dbh,pl_height,pl_leaf_area,pl_name,pl_radial_int,pl_remarks,pl_sap_units,pl_sapw_area,pl_sapw_depth,pl_sens_calib,pl_sens_cor_grad,pl_sens_cor_zero,pl_sens_hgt,pl_sens_length,pl_sens_man,pl_sens_meth,pl_sens_timestep,pl_social,pl_species,pl_treatment,si_code,pl_sap_units_orig
58,No azimuthal correction,5.99,FRA_PUE_Qil_Js_1,10.7,6.26,8.62,R02,No radial correction,NA,cm3 h-1,59.16,2.82,FALSE,No correction,Previous night zero flow,1.2,20,Lab made,HD,30,codominant,Quercus ilex,NA,FRA_PUE,dm3 dm-2 h-1
58,No azimuthal correction,5.14,FRA_PUE_Qil_Js_10,8.6,5.77,5.72,AR01,No radial correction,NA,cm3 h-1,37,2.19,FALSE,No correction,Previous night zero flow,1.2,20,Lab made,HD,30,codominant,Quercus ilex,NA,FRA_PUE,dm3 dm-2 h-1
58,No azimuthal correction,4.71,FRA_PUE_Qil_Js_11,7.7,5.95,4.65,AR02,No radial correction,NA,cm3 h-1,29.17,1.92,FALSE,No correction,Previous night zero flow,1.2,20,Lab made,HD,30,codominant,Quercus ilex,NA,FRA_PUE,dm3 dm-2 h-1
58,No azimuthal correction,5.88,FRA_PUE_Qil_Js_12,10.4,5.24,8.17,AR03,No radial correction,NA,cm3 h-1,55.66,2.73,FALSE,No correction,Previous night zero flow,1.2,20,Lab made,HD,30,codominant,Quercus ilex,NA,FRA_PUE,dm3 dm-2 h-1
58,No azimuthal correction,5.81,FRA_PUE_Qil_Js_13,10.2,5.31,7.88,AR04,No radial correction,NA,cm3 h-1,53.38,2.67,FALSE,No correction,Previous night zero flow,1.2,20,Lab made,HD,30,codominant,Quercus ilex,NA,FRA_PUE,dm3 dm-2 h-1
58,No azimuthal correction,3.99,FRA_PUE_Qil_Js_14,6.4,5.06,3.29,AR05,No radial correction,NA,cm3 h-1,19.61,1.53,FALSE,No correction,Previous night zero flow,1.2,20,Lab made,HD,30,codominant,Quercus ilex,NA,FRA_PUE,dm3 dm-2 h-1
58,No azimuthal correction,4.17,FRA_PUE_Qil_Js_15,6.7,4,3.58,AR06,No radial correction,NA,cm3 h-1,21.63,1.62,FALSE,No correction,Previous night zero flow,1.2,20,Lab made,HD,30,codominant,Quercus ilex,NA,FRA_PUE,dm3 dm-2 h-1
58,No azimuthal correction,4.4,FRA_PUE_Qil_Js_16,7.1,4.99,4,AR07,No radial correction,NA,cm3 h-1,24.51,1.74,FALSE,No correction,Previous night zero flow,1.2,20,Lab made,HD,30,codominant,Quercus ilex,NA,FRA_PUE,dm3 dm-2 h-1
58,No azimuthal correction,4.86,FRA_PUE_Qil_Js_17,8,5.14,5,AR08,No radial correction,NA,cm3 h-1,31.67,2.01,FALSE,No correction,Previous night zero flow,1.2,20,Lab made,HD,30,codominant,Quercus ilex,NA,FRA_PUE,dm3 dm-2 h-1
58,No azimuthal correction,5.41,FRA_PUE_Qil_Js_18,9.2,6.14,6.49,AR09,No radial correction,NA,cm3 h-1,42.76,2.37,FALSE,No correction,Previous night zero flow,1.2,20,Lab made,HD,30,codominant,Quercus ilex,NA,FRA_PUE,dm3 dm-2 h-1
58,No azimuthal correction,6.21,FRA_PUE_Qil_Js_19,11.3,5.2,9.55,Mind-SF2-39/1,No radial correction,NA,cm3 h-1,66.52,3,FALSE,No correction,Previous night zero flow,1.2,20,NA,HD,30,codominant,Quercus ilex,NA,FRA_PUE,dm3 dm-2 h-1
58,No azimuthal correction,2.17,FRA_PUE_Qil_Js_2,4,NA,1.36,R06,No radial correction,NA,cm3 h-1,7.14,0.83,FALSE,No correction,Previous night zero flow,1.2,20,Lab made,HD,30,codominant,Quercus ilex,NA,FRA_PUE,dm3 dm-2 h-1
58,No azimuthal correction,6.19,FRA_PUE_Qil_Js_20,11.24,5,9.45,Mind-SF4-17/1,No radial correction,NA,cm3 h-1,65.77,2.98,FALSE,No correction,Previous night zero flow,1.2,20,NA,HD,30,codominant,Quercus ilex,NA,FRA_PUE,dm3 dm-2 h-1
58,No azimuthal correction,6.19,FRA_PUE_Qil_Js_21,11.24,5,9.45,Mind-SF5-10/1,No radial correction,NA,cm3 h-1,65.77,2.98,FALSE,No correction,Previous night zero flow,1.2,20,NA,HD,30,codominant,Quercus ilex,NA,FRA_PUE,dm3 dm-2 h-1
58,No azimuthal correction,6.76,FRA_PUE_Qil_Js_22,13.02,4.5,12.45,Mind-SF7-68/2,No radial correction,NA,cm3 h-1,90.2,3.53,FALSE,No correction,Previous night zero flow,1.2,20,NA,HD,30,codominant,Quercus ilex,NA,FRA_PUE,dm3 dm-2 h-1
58,No azimuthal correction,6.94,FRA_PUE_Qil_Js_23,13.66,5.6,13.63,Mind-SF9-49/1,No radial correction,NA,cm3 h-1,100,3.72,FALSE,No correction,Previous night zero flow,1.2,20,NA,HD,30,codominant,Quercus ilex,NA,FRA_PUE,dm3 dm-2 h-1
58,No azimuthal correction,6.19,FRA_PUE_Qil_Js_24,11.24,5,9.45,Mind-SF11-10/1,No radial correction,NA,cm3 h-1,65.77,2.98,FALSE,No correction,Previous night zero flow,1.2,20,NA,HD,30,codominant,Quercus ilex,NA,FRA_PUE,dm3 dm-2 h-1
58,No azimuthal correction,5.67,FRA_PUE_Qil_Js_25,9.84,5.3,7.37,Mind-SF12-2/1,No radial correction,NA,cm3 h-1,49.41,2.56,FALSE,No correction,Previous night zero flow,1.2,20,NA,HD,30,codominant,Quercus ilex,NA,FRA_PUE,dm3 dm-2 h-1
58,No azimuthal correction,5.57,FRA_PUE_Qil_Js_3,9.6,NA,7.03,R08,No radial correction,NA,cm3 h-1,46.86,2.49,FALSE,No correction,Previous night zero flow,1.2,20,Lab made,HD,30,codominant,Quercus ilex,NA,FRA_PUE,dm3 dm-2 h-1
58,No azimuthal correction,5.85,FRA_PUE_Qil_Js_4,10.3,5.98,8.03,R09,No radial correction,NA,cm3 h-1,54.51,2.7,FALSE,No correction,Previous night zero flow,1.2,20,Lab made,HD,30,codominant,Quercus ilex,NA,FRA_PUE,dm3 dm-2 h-1
58,No azimuthal correction,4.74,FRA_PUE_Qil_Js_5,7.75,NA,4.71,G03,No radial correction,NA,cm3 h-1,29.58,1.93,FALSE,No correction,Previous night zero flow,1.2,20,Lab made,HD,30,codominant,Quercus ilex,NA,FRA_PUE,dm3 dm-2 h-1
58,No azimuthal correction,5.05,FRA_PUE_Qil_Js_6,8.4,NA,5.48,V01,No radial correction,NA,cm3 h-1,35.17,2.13,FALSE,No correction,Previous night zero flow,1.2,20,Lab made,HD,30,codominant,Quercus ilex,NA,FRA_PUE,dm3 dm-2 h-1
58,No azimuthal correction,4.96,FRA_PUE_Qil_Js_7,8.2,NA,5.23,V02,No radial correction,NA,cm3 h-1,33.4,2.07,FALSE,No correction,Previous night zero flow,1.2,20,Lab made,HD,30,codominant,Quercus ilex,NA,FRA_PUE,dm3 dm-2 h-1
58,No azimuthal correction,3.61,FRA_PUE_Qil_Js_8,5.8,NA,2.73,V06,No radial correction,NA,cm3 h-1,15.87,1.36,FALSE,No correction,Previous night zero flow,1.2,20,Lab made,HD,30,codominant,Quercus ilex,NA,FRA_PUE,dm3 dm-2 h-1
58,No azimuthal correction,4.51,FRA_PUE_Qil_Js_9,7.3,NA,4.21,V07,No radial correction,NA,cm3 h-1,26.01,1.8,FALSE,No correction,Previous night zero flow,1.2,20,Lab made,HD,30,codominant,Quercus ilex,NA,FRA_PUE,dm3 dm-2 h-1
