TIMESTAMP,solar_TIMESTAMP,ESP_SAN_B2_100_Oeu_Jt_1,ESP_SAN_B2_100_Oeu_Jt_2,ESP_SAN_B2_100_Oeu_Jt_3
2013-06-14T04:30:00Z,2013-06-14T04:06:02Z,NA,NA,82.70885799999999
2013-06-14T05:00:00Z,2013-06-14T04:36:02Z,NA,NA,123.546262
2013-06-14T05:30:00Z,2013-06-14T05:06:02Z,NA,NA,181.656748
2013-06-14T06:00:00Z,2013-06-14T05:36:02Z,NA,NA,219.124162
2013-06-14T06:30:00Z,2013-06-14T06:06:02Z,NA,NA,287.934756
2013-06-14T07:00:00Z,2013-06-14T06:36:02Z,NA,NA,280.717961
2013-06-14T07:30:00Z,2013-06-14T07:06:02Z,NA,NA,279.600371
2013-06-14T08:00:00Z,2013-06-14T07:36:02Z,NA,NA,357.02376499999997
2013-06-14T08:30:00Z,2013-06-14T08:06:02Z,NA,NA,257.950941
2013-06-14T09:00:00Z,2013-06-14T08:36:02Z,NA,NA,283.875647
2013-06-14T09:30:00Z,2013-06-14T09:06:02Z,NA,NA,302.386918
2013-06-14T10:00:00Z,2013-06-14T09:36:02Z,NA,NA,305.19903999999997
2013-06-14T10:30:00Z,2013-06-14T10:06:02Z,NA,NA,296.696815
2013-06-14T11:00:00Z,2013-06-14T10:36:02Z,NA,NA,297.431077
2013-06-14T11:30:00Z,2013-06-14T11:06:02Z,NA,NA,258.757354
2013-06-14T12:00:00Z,2013-06-14T11:36:02Z,NA,NA,281.879988
2013-06-14T12:30:00Z,2013-06-14T12:06:02Z,NA,NA,325.97231
2013-06-14T13:00:00Z,2013-06-14T12:36:02Z,NA,NA,295.848434
2013-06-14T13:30:00Z,2013-06-14T13:06:02Z,NA,NA,249.275321
2013-06-14T14:00:00Z,2013-06-14T13:36:02Z,NA,NA,268.710365
2013-06-14T14:30:00Z,2013-06-14T14:06:02Z,NA,NA,367.530698
2013-06-14T15:00:00Z,2013-06-14T14:36:02Z,NA,NA,285.26287099999996
2013-06-14T15:30:00Z,2013-06-14T15:06:02Z,NA,NA,354.33302199999997
2013-06-14T16:00:00Z,2013-06-14T15:36:02Z,NA,NA,246.19244600000002
2013-06-14T16:30:00Z,2013-06-14T16:06:02Z,NA,NA,292.24063700000005
2013-06-14T17:00:00Z,2013-06-14T16:36:02Z,NA,NA,316.14565500000003
2013-06-14T17:30:00Z,2013-06-14T17:06:02Z,NA,NA,286.356565
2013-06-14T18:00:00Z,2013-06-14T17:36:02Z,NA,NA,249.295424
2013-06-14T18:30:00Z,2013-06-14T18:06:02Z,NA,NA,253.70909899999998
2013-06-14T19:00:00Z,2013-06-14T18:36:02Z,NA,NA,179.676299
2013-06-14T19:30:00Z,2013-06-14T19:06:02Z,NA,NA,184.211997
2013-06-14T20:00:00Z,2013-06-14T19:36:02Z,NA,NA,168.450288
2013-06-14T20:30:00Z,2013-06-14T20:06:02Z,NA,NA,145.50081600000001
2013-06-14T21:00:00Z,2013-06-14T20:36:02Z,NA,NA,137.80067
2013-06-14T21:30:00Z,2013-06-14T21:06:02Z,NA,NA,114.148057
2013-06-14T22:00:00Z,2013-06-14T21:36:02Z,NA,NA,107.188844
2013-06-14T22:30:00Z,2013-06-14T22:06:02Z,NA,NA,122.90630800000001
2013-06-14T23:00:00Z,2013-06-14T22:36:02Z,NA,NA,114.346266
2013-06-14T23:30:00Z,2013-06-14T23:06:02Z,NA,NA,109.603275
2013-06-15T00:00:00Z,2013-06-14T23:36:02Z,NA,NA,88.147464
2013-06-15T00:30:00Z,2013-06-15T00:05:50Z,NA,NA,79.11896
2013-06-15T01:00:00Z,2013-06-15T00:35:50Z,NA,NA,85.814453
2013-06-15T01:30:00Z,2013-06-15T01:05:50Z,NA,NA,71.870419
2013-06-15T02:00:00Z,2013-06-15T01:35:50Z,NA,NA,92.007237
2013-06-15T02:30:00Z,2013-06-15T02:05:50Z,NA,NA,79.859134
2013-06-15T03:00:00Z,2013-06-15T02:35:50Z,NA,NA,88.34149199999999
2013-06-15T03:30:00Z,2013-06-15T03:05:50Z,NA,NA,80.12359199999999
2013-06-15T04:00:00Z,2013-06-15T03:35:50Z,NA,NA,66.239834
2013-06-15T04:30:00Z,2013-06-15T04:05:50Z,NA,NA,68.0404
2013-06-15T05:00:00Z,2013-06-15T04:35:50Z,NA,NA,147.919723
2013-06-15T05:30:00Z,2013-06-15T05:05:50Z,NA,NA,201.084919
2013-06-15T06:00:00Z,2013-06-15T05:35:50Z,NA,NA,253.150705
2013-06-15T06:30:00Z,2013-06-15T06:05:50Z,NA,NA,301.822927
2013-06-15T07:00:00Z,2013-06-15T06:35:50Z,NA,NA,287.579922
2013-06-15T07:30:00Z,2013-06-15T07:05:50Z,NA,NA,329.366323
2013-06-15T08:00:00Z,2013-06-15T07:35:50Z,NA,NA,339.21284099999997
2013-06-15T08:30:00Z,2013-06-15T08:05:50Z,NA,NA,319.689953
2013-06-15T09:00:00Z,2013-06-15T08:35:50Z,NA,NA,271.609039
2013-06-15T09:30:00Z,2013-06-15T09:05:50Z,NA,NA,239.598638
2013-06-15T10:00:00Z,2013-06-15T09:35:50Z,NA,NA,341.781696
2013-06-15T10:30:00Z,2013-06-15T10:05:50Z,NA,NA,275.564129
2013-06-15T11:00:00Z,2013-06-15T10:35:50Z,NA,NA,268.569847
2013-06-15T11:30:00Z,2013-06-15T11:05:50Z,NA,NA,319.761955
2013-06-15T12:00:00Z,2013-06-15T11:35:50Z,NA,NA,310.856615
2013-06-15T12:30:00Z,2013-06-15T12:05:50Z,NA,NA,297.665191
2013-06-15T13:00:00Z,2013-06-15T12:35:50Z,NA,NA,322.705703
2013-06-15T13:30:00Z,2013-06-15T13:05:50Z,NA,NA,244.206688
2013-06-15T14:00:00Z,2013-06-15T13:35:50Z,NA,NA,263.036966
2013-06-15T14:30:00Z,2013-06-15T14:05:50Z,NA,NA,349.997859
2013-06-15T15:00:00Z,2013-06-15T14:35:50Z,NA,NA,262.014651
2013-06-15T15:30:00Z,2013-06-15T15:05:50Z,NA,NA,293.86515
2013-06-15T16:00:00Z,2013-06-15T15:35:50Z,NA,NA,254.29971600000002
2013-06-15T16:30:00Z,2013-06-15T16:05:50Z,NA,NA,313.781921
2013-06-15T17:00:00Z,2013-06-15T16:35:50Z,NA,NA,300.287643
2013-06-15T17:30:00Z,2013-06-15T17:05:50Z,NA,NA,231.88815
2013-06-15T18:00:00Z,2013-06-15T17:35:50Z,NA,NA,267.55298500000004
2013-06-15T18:30:00Z,2013-06-15T18:05:50Z,NA,NA,207.86546
2013-06-15T19:00:00Z,2013-06-15T18:35:50Z,NA,NA,195.723484
2013-06-15T19:30:00Z,2013-06-15T19:05:50Z,NA,NA,167.428162
2013-06-15T20:00:00Z,2013-06-15T19:35:50Z,NA,NA,177.46045999999998
2013-06-15T20:30:00Z,2013-06-15T20:05:50Z,NA,NA,138.956383
2013-06-15T21:00:00Z,2013-06-15T20:35:50Z,NA,NA,129.953254
2013-06-15T21:30:00Z,2013-06-15T21:05:50Z,NA,NA,119.10187599999999
2013-06-15T22:00:00Z,2013-06-15T21:35:50Z,NA,NA,131.02161700000002
2013-06-15T22:30:00Z,2013-06-15T22:05:50Z,NA,NA,114.819657
2013-06-15T23:00:00Z,2013-06-15T22:35:50Z,NA,NA,105.974689
2013-06-15T23:30:00Z,2013-06-15T23:05:50Z,NA,NA,94.88890599999999
2013-06-16T00:00:00Z,2013-06-15T23:35:50Z,NA,NA,83.241739
2013-06-16T00:30:00Z,2013-06-16T00:05:38Z,NA,NA,94.14666
2013-06-16T01:00:00Z,2013-06-16T00:35:38Z,NA,NA,75.151785
2013-06-16T01:30:00Z,2013-06-16T01:05:38Z,NA,NA,92.752374
2013-06-16T02:00:00Z,2013-06-16T01:35:38Z,NA,NA,69.40858499999999
2013-06-16T02:30:00Z,2013-06-16T02:05:38Z,NA,NA,87.042218
2013-06-16T03:00:00Z,2013-06-16T02:35:38Z,NA,NA,82.918209
2013-06-16T03:30:00Z,2013-06-16T03:05:38Z,NA,NA,76.845109
2013-06-16T04:00:00Z,2013-06-16T03:35:38Z,NA,NA,82.23696899999999
2013-06-16T04:30:00Z,2013-06-16T04:05:38Z,NA,NA,86.167741
2013-06-16T05:00:00Z,2013-06-16T04:35:38Z,NA,NA,137.512885
2013-06-16T05:30:00Z,2013-06-16T05:05:38Z,NA,NA,176.902908
2013-06-16T06:00:00Z,2013-06-16T05:35:38Z,NA,NA,237.778415
2013-06-16T06:30:00Z,2013-06-16T06:05:38Z,NA,NA,309.873284
2013-06-16T07:00:00Z,2013-06-16T06:35:38Z,NA,NA,263.07359
2013-06-16T07:30:00Z,2013-06-16T07:05:38Z,NA,NA,310.040235
2013-06-16T08:00:00Z,2013-06-16T07:35:38Z,NA,NA,388.42564400000003
2013-06-16T08:30:00Z,2013-06-16T08:05:38Z,NA,NA,299.477005
2013-06-16T09:00:00Z,2013-06-16T08:35:38Z,NA,NA,277.199688
2013-06-16T09:30:00Z,2013-06-16T09:05:38Z,NA,NA,291.319701
2013-06-16T10:00:00Z,2013-06-16T09:35:38Z,NA,NA,273.795321
2013-06-16T10:30:00Z,2013-06-16T10:05:38Z,NA,NA,290.48938499999997
2013-06-16T11:00:00Z,2013-06-16T10:35:38Z,NA,NA,328.706413
2013-06-16T11:30:00Z,2013-06-16T11:05:38Z,NA,NA,274.511395
2013-06-16T12:00:00Z,2013-06-16T11:35:38Z,NA,NA,278.77477
2013-06-16T12:30:00Z,2013-06-16T12:05:38Z,NA,NA,288.403075
2013-06-16T13:00:00Z,2013-06-16T12:35:38Z,NA,NA,312.635763
2013-06-16T13:30:00Z,2013-06-16T13:05:38Z,NA,NA,267.433791
2013-06-16T14:00:00Z,2013-06-16T13:35:38Z,NA,NA,265.327837
2013-06-16T14:30:00Z,2013-06-16T14:05:38Z,NA,NA,353.18429699999996
2013-06-16T15:00:00Z,2013-06-16T14:35:38Z,NA,NA,286.35415800000004
2013-06-16T15:30:00Z,2013-06-16T15:05:38Z,NA,NA,321.44573399999996
2013-06-16T16:00:00Z,2013-06-16T15:35:38Z,NA,NA,244.358289
2013-06-16T16:30:00Z,2013-06-16T16:05:38Z,NA,NA,291.287189
2013-06-16T17:00:00Z,2013-06-16T16:35:38Z,NA,NA,266.939479
2013-06-16T17:30:00Z,2013-06-16T17:05:38Z,NA,NA,233.685444
2013-06-16T18:00:00Z,2013-06-16T17:35:38Z,NA,NA,217.148078
2013-06-16T18:30:00Z,2013-06-16T18:05:38Z,NA,NA,207.403948
2013-06-16T19:00:00Z,2013-06-16T18:35:38Z,NA,NA,188.638937
2013-06-16T19:30:00Z,2013-06-16T19:05:38Z,NA,NA,173.037875
2013-06-16T20:00:00Z,2013-06-16T19:35:38Z,NA,NA,165.512923
2013-06-16T20:30:00Z,2013-06-16T20:05:38Z,NA,NA,166.785769
2013-06-16T21:00:00Z,2013-06-16T20:35:38Z,NA,NA,152.789444
2013-06-16T21:30:00Z,2013-06-16T21:05:38Z,NA,NA,131.314141
2013-06-16T22:00:00Z,2013-06-16T21:35:38Z,NA,NA,121.595905
2013-06-16T22:30:00Z,2013-06-16T22:05:38Z,NA,NA,114.80104800000001
2013-06-16T23:00:00Z,2013-06-16T22:35:38Z,NA,NA,97.77288300000001
2013-06-16T23:30:00Z,2013-06-16T23:05:38Z,NA,NA,115.1095
2013-06-17T00:00:00Z,2013-06-16T23:35:38Z,NA,NA,97.324348
2013-06-17T00:30:00Z,2013-06-17T00:05:26Z,NA,NA,96.779183
2013-06-17T01:00:00Z,2013-06-17T00:35:26Z,NA,NA,94.781451
2013-06-17T01:30:00Z,2013-06-17T01:05:26Z,NA,NA,81.092702
2013-06-17T02:00:00Z,2013-06-17T01:35:26Z,NA,NA,91.70814
2013-06-17T02:30:00Z,2013-06-17T02:05:26Z,NA,NA,81.65676400000001
2013-06-17T03:00:00Z,2013-06-17T02:35:26Z,NA,NA,73.30318500000001
2013-06-17T03:30:00Z,2013-06-17T03:05:26Z,NA,NA,71.106549
2013-06-17T04:00:00Z,2013-06-17T03:35:26Z,NA,NA,76.548455
2013-06-17T04:30:00Z,2013-06-17T04:05:26Z,NA,NA,78.497237
2013-06-17T05:00:00Z,2013-06-17T04:35:26Z,NA,NA,89.33386999999999
2013-06-17T05:30:00Z,2013-06-17T05:05:26Z,NA,NA,135.036196
2013-06-17T06:00:00Z,2013-06-17T05:35:26Z,NA,NA,180.113143
2013-06-17T06:30:00Z,2013-06-17T06:05:26Z,NA,NA,215.445241
2013-06-17T07:00:00Z,2013-06-17T06:35:26Z,NA,NA,234.556018
2013-06-17T07:30:00Z,2013-06-17T07:05:26Z,NA,NA,252.574066
2013-06-17T08:00:00Z,2013-06-17T07:35:26Z,NA,NA,247.366777
2013-06-17T08:30:00Z,2013-06-17T08:05:26Z,NA,NA,239.00543499999998
2013-06-17T09:00:00Z,2013-06-17T08:35:26Z,NA,NA,266.643311
2013-06-17T09:30:00Z,2013-06-17T09:05:26Z,NA,NA,281.741624
2013-06-17T10:00:00Z,2013-06-17T09:35:26Z,NA,NA,259.618852
2013-06-17T10:30:00Z,2013-06-17T10:05:26Z,NA,NA,243.92867600000002
2013-06-17T11:00:00Z,2013-06-17T10:35:26Z,NA,NA,292.19435
2013-06-17T11:30:00Z,2013-06-17T11:05:26Z,NA,NA,340.142334
2013-06-17T12:00:00Z,2013-06-17T11:35:26Z,NA,NA,302.504033
2013-06-17T12:30:00Z,2013-06-17T12:05:26Z,NA,NA,343.229977
2013-06-17T13:00:00Z,2013-06-17T12:35:26Z,NA,NA,264.635702
2013-06-17T13:30:00Z,2013-06-17T13:05:26Z,NA,NA,298.523412
2013-06-17T14:00:00Z,2013-06-17T13:35:26Z,NA,NA,324.758671
2013-06-17T14:30:00Z,2013-06-17T14:05:26Z,NA,NA,271.743704
2013-06-17T15:00:00Z,2013-06-17T14:35:26Z,NA,NA,359.777857
2013-06-17T15:30:00Z,2013-06-17T15:05:26Z,NA,NA,311.90719
2013-06-17T16:00:00Z,2013-06-17T15:35:26Z,NA,NA,237.89950100000001
2013-06-17T16:30:00Z,2013-06-17T16:05:26Z,NA,NA,289.123763
2013-06-17T17:00:00Z,2013-06-17T16:35:26Z,NA,NA,286.936979
2013-06-17T17:30:00Z,2013-06-17T17:05:26Z,NA,NA,223.60597700000002
2013-06-17T18:00:00Z,2013-06-17T17:35:26Z,NA,NA,227.11247500000002
2013-06-17T18:30:00Z,2013-06-17T18:05:26Z,NA,NA,182.709028
2013-06-17T19:00:00Z,2013-06-17T18:35:26Z,NA,NA,142.81181700000002
2013-06-17T19:30:00Z,2013-06-17T19:05:26Z,NA,NA,125.41771299999999
2013-06-17T20:00:00Z,2013-06-17T19:35:26Z,NA,NA,116.341532
2013-06-17T20:30:00Z,2013-06-17T20:05:26Z,NA,NA,106.827506
2013-06-17T21:00:00Z,2013-06-17T20:35:26Z,NA,NA,98.005008
2013-06-17T21:30:00Z,2013-06-17T21:05:26Z,NA,NA,93.55224
2013-06-17T22:00:00Z,2013-06-17T21:35:26Z,NA,NA,98.920849
2013-06-17T22:30:00Z,2013-06-17T22:05:26Z,NA,NA,94.865324
2013-06-17T23:00:00Z,2013-06-17T22:35:26Z,NA,NA,99.116734
2013-06-17T23:30:00Z,2013-06-17T23:05:26Z,NA,NA,103.46530800000001
2013-06-18T00:00:00Z,2013-06-17T23:35:26Z,NA,NA,80.638362
2013-06-18T00:30:00Z,2013-06-18T00:05:14Z,NA,NA,85.615735
2013-06-18T01:00:00Z,2013-06-18T00:35:14Z,NA,NA,85.921598
2013-06-18T01:30:00Z,2013-06-18T01:05:14Z,NA,NA,75.913022
2013-06-18T02:00:00Z,2013-06-18T01:35:14Z,NA,NA,70.419036
2013-06-18T02:30:00Z,2013-06-18T02:05:14Z,NA,NA,87.510035
2013-06-18T03:00:00Z,2013-06-18T02:35:14Z,NA,NA,89.614147
2013-06-18T03:30:00Z,2013-06-18T03:05:14Z,NA,NA,79.32455800000001
2013-06-18T04:00:00Z,2013-06-18T03:35:14Z,NA,NA,90.210799
2013-06-18T04:30:00Z,2013-06-18T04:05:14Z,NA,NA,80.251897
2013-06-18T05:00:00Z,2013-06-18T04:35:14Z,NA,NA,109.36112
2013-06-18T05:30:00Z,2013-06-18T05:05:14Z,NA,NA,137.310877
2013-06-18T06:00:00Z,2013-06-18T05:35:14Z,NA,NA,227.656581
2013-06-18T06:30:00Z,2013-06-18T06:05:14Z,NA,NA,223.498868
2013-06-18T07:00:00Z,2013-06-18T06:35:14Z,NA,NA,252.577995
2013-06-18T07:30:00Z,2013-06-18T07:05:14Z,NA,NA,304.36839
2013-06-18T08:00:00Z,2013-06-18T07:35:14Z,NA,NA,323.868767
2013-06-18T08:30:00Z,2013-06-18T08:05:14Z,NA,NA,274.864166
2013-06-18T09:00:00Z,2013-06-18T08:35:14Z,NA,NA,274.45032000000003
2013-06-18T09:30:00Z,2013-06-18T09:05:14Z,NA,NA,260.80192400000004
2013-06-18T10:00:00Z,2013-06-18T09:35:14Z,NA,NA,312.201393
2013-06-18T10:30:00Z,2013-06-18T10:05:14Z,NA,NA,343.843846
2013-06-18T11:00:00Z,2013-06-18T10:35:14Z,NA,NA,360.942679
2013-06-18T11:30:00Z,2013-06-18T11:05:14Z,NA,NA,319.820179
2013-06-18T12:00:00Z,2013-06-18T11:35:14Z,NA,NA,253.202176
2013-06-18T12:30:00Z,2013-06-18T12:05:14Z,NA,NA,309.18411499999996
2013-06-18T13:00:00Z,2013-06-18T12:35:14Z,NA,NA,312.307279
2013-06-18T13:30:00Z,2013-06-18T13:05:14Z,NA,NA,269.252726
2013-06-18T14:00:00Z,2013-06-18T13:35:14Z,NA,NA,136.586725
2013-06-18T14:30:00Z,2013-06-18T14:05:14Z,NA,NA,136.548226
2013-06-18T15:00:00Z,2013-06-18T14:35:14Z,NA,NA,130.105154
2013-06-18T15:30:00Z,2013-06-18T15:05:14Z,NA,NA,234.687837
2013-06-18T16:00:00Z,2013-06-18T15:35:14Z,NA,NA,286.96899399999995
2013-06-18T16:30:00Z,2013-06-18T16:05:14Z,NA,NA,288.09636500000005
2013-06-18T17:00:00Z,2013-06-18T16:35:14Z,NA,NA,257.993714
2013-06-18T17:30:00Z,2013-06-18T17:05:14Z,NA,NA,242.04354
2013-06-18T18:00:00Z,2013-06-18T17:35:14Z,NA,NA,223.45379100000002
2013-06-18T18:30:00Z,2013-06-18T18:05:14Z,NA,NA,149.994247
2013-06-18T19:00:00Z,2013-06-18T18:35:14Z,NA,NA,130.227537
2013-06-18T19:30:00Z,2013-06-18T19:05:14Z,NA,NA,110.28693000000001
2013-06-18T20:00:00Z,2013-06-18T19:35:14Z,NA,NA,112.88777499999999
