TIMESTAMP,solar_TIMESTAMP,AUS_CAN_ST3_ACA_Ame_Js_1,AUS_CAN_ST3_ACA_Ame_Js_2,AUS_CAN_ST3_ACA_Ame_Js_3,AUS_CAN_ST3_ACA_Ame_Js_4,AUS_CAN_ST3_ACA_Ame_Js_5,AUS_CAN_ST3_ACA_Ame_Js_6,AUS_CAN_ST3_ACA_Ame_Js_7,AUS_CAN_ST3_ACA_Ame_Js_8,AUS_CAN_ST3_ACA_Ame_Js_9,AUS_CAN_ST3_ACA_Ame_Js_10,AUS_CAN_ST3_ACA_Ame_Js_11,AUS_CAN_ST3_ACA_Ame_Js_12,AUS_CAN_ST3_ACA_Ame_Js_13,AUS_CAN_ST3_ACA_Ame_Js_14,AUS_CAN_ST3_ACA_Ame_Js_15,AUS_CAN_ST3_ACA_Ame_Js_16
2006-07-01T09:30:00Z,2006-07-01T19:22:38Z,94.48200000000001,149.38799999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-01T10:00:00Z,2006-07-01T19:52:38Z,91.872,154.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-01T10:30:00Z,2006-07-01T20:22:38Z,150.858,112.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-01T11:00:00Z,2006-07-01T20:52:38Z,150.336,82.923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-01T11:30:00Z,2006-07-01T21:22:38Z,150.858,63.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-01T12:00:00Z,2006-07-01T21:52:38Z,149.292,72.16199999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-01T12:30:00Z,2006-07-01T22:22:38Z,122.148,131.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-01T13:00:00Z,2006-07-01T22:52:38Z,148.77,123.43499999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-01T13:30:00Z,2006-07-01T23:22:38Z,132.066,136.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-01T14:00:00Z,2006-07-01T23:52:38Z,136.242,129.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-01T14:30:00Z,2006-07-02T00:22:28Z,145.11599999999999,113.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-01T15:00:00Z,2006-07-02T00:52:28Z,89.262,193.698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-01T15:30:00Z,2006-07-02T01:22:28Z,157.644,124.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-01T16:00:00Z,2006-07-02T01:52:28Z,118.49400000000001,134.82899999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-01T16:30:00Z,2006-07-02T02:22:28Z,100.224,130.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-01T17:00:00Z,2006-07-02T02:52:28Z,111.186,134.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-01T17:30:00Z,2006-07-02T03:22:28Z,97.09200000000001,111.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-01T18:00:00Z,2006-07-02T03:52:28Z,163.90800000000002,125.967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-01T18:30:00Z,2006-07-02T04:22:28Z,88.218,147.489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-01T19:00:00Z,2006-07-02T04:52:28Z,129.45600000000002,103.81199999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-01T19:30:00Z,2006-07-02T05:22:28Z,72.55799999999999,115.839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-01T20:00:00Z,2006-07-02T05:52:28Z,86.13,129.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-01T20:30:00Z,2006-07-02T06:22:28Z,89.262,139.893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-01T21:00:00Z,2006-07-02T06:52:28Z,86.652,138.62699999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-01T21:30:00Z,2006-07-02T07:22:28Z,85.086,162.68099999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-01T22:00:00Z,2006-07-02T07:52:28Z,89.262,122.80199999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-01T22:30:00Z,2006-07-02T08:22:28Z,91.35000000000001,123.43499999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-01T23:00:00Z,2006-07-02T08:52:28Z,69.94800000000001,177.873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-01T23:30:00Z,2006-07-02T09:22:28Z,61.596000000000004,165.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T00:00:00Z,2006-07-02T09:52:28Z,68.90400000000001,187.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T00:30:00Z,2006-07-02T10:22:28Z,65.772,137.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T01:00:00Z,2006-07-02T10:52:28Z,101.268,182.937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T01:30:00Z,2006-07-02T11:22:28Z,132.58800000000002,231.678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T02:00:00Z,2006-07-02T11:52:28Z,186.876,396.89099999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T02:30:00Z,2006-07-02T12:22:28Z,209.844,465.25499999999994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T03:00:00Z,2006-07-02T12:52:28Z,235.944,424.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T03:30:00Z,2006-07-02T13:22:28Z,172.26,421.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T04:00:00Z,2006-07-02T13:52:28Z,218.196,438.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T04:30:00Z,2006-07-02T14:22:28Z,202.014,335.48999999999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T05:00:00Z,2006-07-02T14:52:28Z,206.71200000000002,349.41599999999994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T05:30:00Z,2006-07-02T15:22:28Z,165.47400000000002,253.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T06:00:00Z,2006-07-02T15:52:28Z,173.82600000000002,220.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T06:30:00Z,2006-07-02T16:22:28Z,79.866,171.54299999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T07:00:00Z,2006-07-02T16:52:28Z,156.60000000000002,181.03799999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T07:30:00Z,2006-07-02T17:22:28Z,132.066,167.74499999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T08:00:00Z,2006-07-02T17:52:28Z,139.374,181.03799999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T08:30:00Z,2006-07-02T18:22:28Z,134.154,157.61700000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T09:00:00Z,2006-07-02T18:52:28Z,127.89000000000001,172.809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T09:30:00Z,2006-07-02T19:22:28Z,98.658,144.957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T10:00:00Z,2006-07-02T19:52:28Z,61.596000000000004,143.691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T10:30:00Z,2006-07-02T20:22:28Z,66.29400000000001,162.68099999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T11:00:00Z,2006-07-02T20:52:28Z,88.74000000000001,135.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T11:30:00Z,2006-07-02T21:22:28Z,61.596000000000004,131.03099999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T12:00:00Z,2006-07-02T21:52:28Z,112.23,84.822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T12:30:00Z,2006-07-02T22:22:28Z,64.72800000000001,193.06499999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T13:00:00Z,2006-07-02T22:52:28Z,72.55799999999999,150.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T13:30:00Z,2006-07-02T23:22:28Z,81.95400000000001,91.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T14:00:00Z,2006-07-02T23:52:28Z,79.866,182.937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T14:30:00Z,2006-07-03T00:22:18Z,80.388,181.671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T15:00:00Z,2006-07-03T00:52:18Z,89.784,169.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T15:30:00Z,2006-07-03T01:22:18Z,68.90400000000001,170.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T16:00:00Z,2006-07-03T01:52:18Z,90.828,186.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T16:30:00Z,2006-07-03T02:22:18Z,91.35000000000001,56.336999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T17:00:00Z,2006-07-03T02:52:18Z,82.998,105.07799999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T17:30:00Z,2006-07-03T03:22:18Z,120.58200000000001,56.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T18:00:00Z,2006-07-03T03:52:18Z,79.34400000000001,104.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T18:30:00Z,2006-07-03T04:22:18Z,79.866,140.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T19:00:00Z,2006-07-03T04:52:18Z,64.206,99.381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T19:30:00Z,2006-07-03T05:22:18Z,63.162,83.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T20:00:00Z,2006-07-03T05:52:18Z,64.206,149.38799999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T20:30:00Z,2006-07-03T06:22:18Z,61.596000000000004,184.203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T21:00:00Z,2006-07-03T06:52:18Z,61.596000000000004,104.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T21:30:00Z,2006-07-03T07:22:18Z,128.93400000000003,62.666999999999994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T22:00:00Z,2006-07-03T07:52:18Z,68.382,100.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T22:30:00Z,2006-07-03T08:22:18Z,85.086,93.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T23:00:00Z,2006-07-03T08:52:18Z,75.168,63.933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-02T23:30:00Z,2006-07-03T09:22:18Z,92.394,98.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T00:00:00Z,2006-07-03T09:52:18Z,78.822,87.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T00:30:00Z,2006-07-03T10:22:18Z,89.262,74.06099999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T01:00:00Z,2006-07-03T10:52:18Z,61.596000000000004,99.381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T01:30:00Z,2006-07-03T11:22:18Z,80.91000000000001,93.05099999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T02:00:00Z,2006-07-03T11:52:18Z,85.608,74.06099999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T02:30:00Z,2006-07-03T12:22:18Z,69.426,106.97699999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T03:00:00Z,2006-07-03T12:52:18Z,106.48800000000001,129.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T03:30:00Z,2006-07-03T13:22:18Z,74.124,171.54299999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T04:00:00Z,2006-07-03T13:52:18Z,89.784,81.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T04:30:00Z,2006-07-03T14:22:18Z,73.602,120.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T05:00:00Z,2006-07-03T14:52:18Z,83.52000000000001,96.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T05:30:00Z,2006-07-03T15:22:18Z,91.35000000000001,74.06099999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T06:00:00Z,2006-07-03T15:52:18Z,94.48200000000001,94.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T06:30:00Z,2006-07-03T16:22:18Z,64.72800000000001,69.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T07:00:00Z,2006-07-03T16:52:18Z,90.306,113.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T07:30:00Z,2006-07-03T17:22:18Z,74.646,108.87599999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T08:00:00Z,2006-07-03T17:52:18Z,77.778,117.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T08:30:00Z,2006-07-03T18:22:18Z,72.036,104.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T09:00:00Z,2006-07-03T18:52:18Z,123.19200000000001,92.41799999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T09:30:00Z,2006-07-03T19:22:18Z,85.608,87.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T10:00:00Z,2006-07-03T19:52:18Z,113.274,56.336999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T10:30:00Z,2006-07-03T20:22:18Z,99.702,110.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T11:00:00Z,2006-07-03T20:52:18Z,111.186,61.400999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T11:30:00Z,2006-07-03T21:22:18Z,123.71400000000001,82.28999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T12:00:00Z,2006-07-03T21:52:18Z,67.33800000000001,132.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T12:30:00Z,2006-07-03T22:22:18Z,73.602,122.80199999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T13:00:00Z,2006-07-03T22:52:18Z,73.602,119.63699999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T13:30:00Z,2006-07-03T23:22:18Z,66.29400000000001,109.509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T14:00:00Z,2006-07-03T23:52:18Z,63.162,138.62699999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T14:30:00Z,2006-07-04T00:22:09Z,62.118,95.583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T15:00:00Z,2006-07-04T00:52:09Z,112.23,56.336999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T15:30:00Z,2006-07-04T01:22:09Z,61.596000000000004,122.80199999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T16:00:00Z,2006-07-04T01:52:09Z,64.72800000000001,99.381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T16:30:00Z,2006-07-04T02:22:09Z,102.834,67.098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T17:00:00Z,2006-07-04T02:52:09Z,110.142,72.16199999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T17:30:00Z,2006-07-04T03:22:09Z,108.57600000000001,56.336999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T18:00:00Z,2006-07-04T03:52:09Z,73.602,141.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T18:30:00Z,2006-07-04T04:22:09Z,73.602,89.886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T19:00:00Z,2006-07-04T04:52:09Z,72.55799999999999,121.53599999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T19:30:00Z,2006-07-04T05:22:09Z,68.382,117.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T20:00:00Z,2006-07-04T05:52:09Z,61.596000000000004,110.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T20:30:00Z,2006-07-04T06:22:09Z,65.772,90.51899999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T21:00:00Z,2006-07-04T06:52:09Z,110.66400000000002,67.098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T21:30:00Z,2006-07-04T07:22:09Z,106.48800000000001,119.63699999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T22:00:00Z,2006-07-04T07:52:09Z,103.35600000000001,77.859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T22:30:00Z,2006-07-04T08:22:09Z,90.828,125.967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T23:00:00Z,2006-07-04T08:52:09Z,99.18,63.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03T23:30:00Z,2006-07-04T09:22:09Z,74.646,148.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T00:00:00Z,2006-07-04T09:52:09Z,87.174,107.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T00:30:00Z,2006-07-04T10:22:09Z,101.268,118.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T01:00:00Z,2006-07-04T10:52:09Z,77.256,160.14899999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T01:30:00Z,2006-07-04T11:22:09Z,135.72,187.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T02:00:00Z,2006-07-04T11:52:09Z,79.34400000000001,369.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T02:30:00Z,2006-07-04T12:22:09Z,124.75800000000001,429.80699999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T03:00:00Z,2006-07-04T12:52:09Z,199.404,439.302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T03:30:00Z,2006-07-04T13:22:09Z,155.03400000000002,415.881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T04:00:00Z,2006-07-04T13:52:09Z,170.69400000000002,369.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T04:30:00Z,2006-07-04T14:22:09Z,179.04600000000002,351.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T05:00:00Z,2006-07-04T14:52:09Z,148.77,309.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T05:30:00Z,2006-07-04T15:22:09Z,146.16,251.934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T06:00:00Z,2006-07-04T15:52:09Z,157.12199999999999,213.95399999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T06:30:00Z,2006-07-04T16:22:09Z,111.186,165.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T07:00:00Z,2006-07-04T16:52:09Z,141.46200000000002,125.967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T07:30:00Z,2006-07-04T17:22:09Z,162.864,178.50599999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T08:00:00Z,2006-07-04T17:52:09Z,104.922,123.43499999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T08:30:00Z,2006-07-04T18:22:09Z,91.872,146.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T09:00:00Z,2006-07-04T18:52:09Z,113.274,106.97699999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T09:30:00Z,2006-07-04T19:22:09Z,61.596000000000004,129.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T10:00:00Z,2006-07-04T19:52:09Z,75.69,139.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T10:30:00Z,2006-07-04T20:22:09Z,125.80200000000002,84.822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T11:00:00Z,2006-07-04T20:52:09Z,70.992,132.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T11:30:00Z,2006-07-04T21:22:09Z,70.47000000000001,122.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T12:00:00Z,2006-07-04T21:52:09Z,70.47000000000001,129.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T12:30:00Z,2006-07-04T22:22:09Z,114.318,58.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T13:00:00Z,2006-07-04T22:52:09Z,118.49400000000001,56.336999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T13:30:00Z,2006-07-04T23:22:09Z,70.992,127.23299999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T14:00:00Z,2006-07-04T23:52:09Z,92.91600000000001,127.23299999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T14:30:00Z,2006-07-05T00:22:00Z,97.09200000000001,131.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T15:00:00Z,2006-07-05T00:52:00Z,102.834,181.671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T15:30:00Z,2006-07-05T01:22:00Z,82.47600000000001,128.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T16:00:00Z,2006-07-05T01:52:00Z,87.696,127.23299999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T16:30:00Z,2006-07-05T02:22:00Z,115.36200000000001,67.731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T17:00:00Z,2006-07-05T02:52:00Z,77.256,131.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T17:30:00Z,2006-07-05T03:22:00Z,105.444,171.54299999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T18:00:00Z,2006-07-05T03:52:00Z,70.47000000000001,136.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04T18:30:00Z,2006-07-05T04:22:00Z,77.256,108.243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
