st_age,st_aspect,st_basal_area,st_clay_perc,st_density,st_growth_condition,st_height,st_lai,st_name,st_remarks,st_sand_perc,st_silt_perc,st_soil_depth,st_soil_texture,st_terrain,st_treatment,si_code
59,S,13.1,NA,2500,"Naturally regenerated, unmanaged",4.89,NA,TRI - Transecto intermedio,NA,NA,NA,NA,NA,"Significant Slope (>5%, <10%)",NA,ESP_ALT_TRI
