TIMESTAMP,solar_TIMESTAMP,ta,rh,sw_in,ppfd_in,vpd,ext_rad
2015-06-09T01:00:00Z,2015-06-09T04:15:03Z,14.89,99.51,0,0,0.008309266177362886,0
2015-06-09T01:30:00Z,2015-06-09T04:45:03Z,14.85,99.58,0,0,0.007103879245238401,0
2015-06-09T02:00:00Z,2015-06-09T05:15:03Z,14.79,99.56,0,0,0.007413406506925877,0
2015-06-09T02:30:00Z,2015-06-09T05:45:03Z,14.78,99.56,0,0,0.007408623857527909,0
2015-06-09T03:00:00Z,2015-06-09T06:15:03Z,14.77,99.64,0,0,0.0060576904715922714,0
2015-06-09T03:30:00Z,2015-06-09T06:45:03Z,14.59,99.74,3.07,6.489979999999999,0.004324429524576188,62.19727100302429
2015-06-09T04:00:00Z,2015-06-09T07:15:03Z,14.62,99.75,21.98,46.46572,0.004166175003026579,207.91901343130138
2015-06-09T04:30:00Z,2015-06-09T07:45:03Z,14.85,99.75,73.35,155.06189999999998,0.004228499550737072,347.21869285974196
2015-06-09T05:00:00Z,2015-06-09T08:15:03Z,15.18,99.75,99.91,211.20973999999998,0.004319347115928559,477.71349733641057
2015-06-09T05:30:00Z,2015-06-09T08:45:03Z,15.5,99.35,160.13,338.51482,0.011463578646483199,597.1712288136647
2015-06-09T06:00:00Z,2015-06-09T09:15:03Z,15.88,98.58,167.31,353.69334,0.025660695528207114,703.5484862970098
2015-06-09T06:30:00Z,2015-06-09T09:45:03Z,16.26,98.26,157.23,332.38421999999997,0.03221591434511876,795.0256194762659
2015-06-09T07:00:00Z,2015-06-09T10:15:03Z,16.54,97.7,296.42,626.63188,0.04335066405318074,870.0378549366833
2015-06-09T07:30:00Z,2015-06-09T10:45:03Z,17.04,97.1,173.17,366.08137999999997,0.056423025016072784,927.3020625185009
2015-06-09T08:00:00Z,2015-06-09T11:15:03Z,17.03,97.28,128.05,270.6977,0.052887373731865764,965.8387039719072
2015-06-09T08:30:00Z,2015-06-09T11:45:03Z,17.16,96.73,223.78,473.07092,0.06410732634649904,984.9885884646367
2015-06-09T09:00:00Z,2015-06-09T12:15:03Z,17.17,96.8,177.71,375.67894,0.06277473334738273,984.4241483320316
2015-06-09T09:30:00Z,2015-06-09T12:45:03Z,17.58,95.44,429.98,908.97772,0.09180268243283726,964.1550421941054
2015-06-09T10:00:00Z,2015-06-09T13:15:03Z,18.57,89.95,446.83,944.5986199999999,0.21531995212841035,924.5279895984944
2015-06-09T10:30:00Z,2015-06-09T13:45:03Z,18.78,89.1,212.77,449.79578,0.23661956863353226,866.2208400216543
2015-06-09T11:00:00Z,2015-06-09T14:15:03Z,18.61,90.8,215.89,456.39145999999994,0.19760303844527802,790.2309776853378
2015-06-09T11:30:00Z,2015-06-09T14:45:03Z,18.57,91,228.12,482.24568,0.19282383772693473,697.8582605353521
2015-06-09T12:00:00Z,2015-06-09T15:15:03Z,18.83,89.86,448.36,947.83304,0.22081027476419365,590.6827852253048
2015-06-09T12:30:00Z,2015-06-09T15:45:03Z,18.97,88.81,378.84,800.8677599999999,0.24581513173492267,470.5378584527702
2015-06-09T13:00:00Z,2015-06-09T16:15:03Z,18.72,92.22,128.08,270.76112,0.1682575084387358,339.4786369933394
2015-06-09T13:30:00Z,2015-06-09T16:45:03Z,18.42,92.28,110.45,233.4913,0.1638528605399209,199.74697286668837
2015-06-09T14:00:00Z,2015-06-09T17:15:03Z,18,95.09,47.49,100.39386,0.10149957614429783,53.73306498322876
2015-06-09T14:30:00Z,2015-06-09T17:45:03Z,17.53,95.73,3.8,8.033199999999999,0.08569346997129892,0
2015-06-09T15:00:00Z,2015-06-09T18:15:03Z,16.97,96.03,0,0,0.07689914617951137,0
2015-06-09T15:30:00Z,2015-06-09T18:45:03Z,16.59,97.49,0,0,0.04745950012579112,0
2015-06-09T16:00:00Z,2015-06-09T19:15:03Z,16.57,97.58,0,0,0.04569958564470589,0
2015-06-09T16:30:00Z,2015-06-09T19:45:03Z,16.54,98.01,0,0,0.03750774846340402,0
2015-06-09T17:00:00Z,2015-06-09T20:15:03Z,16.63,97.22,0,0,0.05269859701649803,0
2015-06-09T17:30:00Z,2015-06-09T20:45:03Z,16.57,97.98,0,0,0.03814593512491978,0
2015-06-09T18:00:00Z,2015-06-09T21:15:03Z,16.51,98.67,0,0,0.025020177309229952,0
2015-06-09T18:30:00Z,2015-06-09T21:45:03Z,16.54,99,0,0,0.018848114805730756,0
2015-06-09T19:00:00Z,2015-06-09T22:15:03Z,16.48,99.08,0,0,0.017274170211122365,0
2015-06-09T19:30:00Z,2015-06-09T22:45:03Z,16.22,99.17,0,0,0.015328202160059598,0
2015-06-09T20:00:00Z,2015-06-09T23:15:03Z,15.82,99.16,0,0,0.01512140155193539,0
2015-06-09T20:30:00Z,2015-06-09T23:45:03Z,15.23,99.11,0,0,0.015426405168585868,0
2015-06-09T21:00:00Z,2015-06-10T00:14:52Z,15.01,99.26,0,0,0.01264611382304679,0
2015-06-09T21:30:00Z,2015-06-10T00:44:52Z,15.18,99.39,0,0,0.010539206962865899,0
2015-06-09T22:00:00Z,2015-06-10T01:14:52Z,14.94,99.45,0,0,0.009356839150551192,0
2015-06-09T22:30:00Z,2015-06-10T01:44:52Z,14.81,99.45,0,0,0.009278724894600942,0
2015-06-09T23:00:00Z,2015-06-10T02:14:52Z,14.71,99.53,0,0,0.007878076853311593,0
2015-06-09T23:30:00Z,2015-06-10T02:44:52Z,14.57,99.55,0,0,0.007474919624535985,0
2015-06-10T00:00:00Z,2015-06-10T03:14:52Z,14.66,99.56,0,0,0.00735144241940157,0
2015-06-10T00:30:00Z,2015-06-10T03:44:52Z,14.73,99.53,0,0,0.007888256865979744,0
2015-06-10T01:00:00Z,2015-06-10T04:14:52Z,14.88,99.58,0,0,0.007117637039813447,0
2015-06-10T01:30:00Z,2015-06-10T04:44:52Z,15,99.57,0,0,0.0073436851338120855,0
2015-06-10T02:00:00Z,2015-06-10T05:14:52Z,15.09,99.56,0,0,0.007558148667489626,0
2015-06-10T02:30:00Z,2015-06-10T05:44:52Z,15.17,99.57,0,0,0.007424499127609248,0
2015-06-10T03:00:00Z,2015-06-10T06:14:52Z,15.25,99.6,0,0,0.006942137531719805,0
2015-06-10T03:30:00Z,2015-06-10T06:44:52Z,15.27,99.62,1.6,3.3824,0.006603515839253571,59.62051975256587
2015-06-10T04:00:00Z,2015-06-10T07:14:52Z,15.23,99.7,14.09,29.78626,0.0051999118545795,205.28684783530704
2015-06-10T04:30:00Z,2015-06-10T07:44:52Z,15.26,99.82,40.28,85.15192,0.0031259709727230827,344.5673924134696
2015-06-10T05:00:00Z,2015-06-10T08:14:52Z,15.42,99.78,88.89,187.91346,0.0038601083519040793,475.07968195042616
2015-06-10T05:30:00Z,2015-06-10T08:44:52Z,15.81,98.13,137.84,291.39376,0.03364158138984921,594.5912315157137
2015-06-10T06:00:00Z,2015-06-10T09:14:52Z,16.35,95.37,278.11,587.92454,0.08621723787882775,701.0577306355992
2015-06-10T06:30:00Z,2015-06-10T09:44:52Z,17.49,90.49,553.01,1169.06314,0.1903721606745994,792.6580122958595
2015-06-10T07:00:00Z,2015-06-10T10:14:52Z,19.29,83.19,670.53,1417.5004199999998,0.3767123094594644,867.8252049339068
2015-06-10T07:30:00Z,2015-06-10T10:44:52Z,20.53,76.32,692.08,1463.05712,0.5730460440122329,925.2735345505852
2015-06-10T08:00:00Z,2015-06-10T11:14:52Z,21.82,69.58,761.89,1610.63546,0.7967738919073334,964.0203184793538
2015-06-10T08:30:00Z,2015-06-10T11:44:52Z,22.32,67.74,639.62,1352.1566799999998,0.8711004553369944,983.4027746003393
2015-06-10T09:00:00Z,2015-06-10T12:14:52Z,22.83,65.35,590.56,1248.44384,0.9650429551813605,983.0893584712904
2015-06-10T09:30:00Z,2015-06-10T12:44:52Z,22.81,65.32,600.98,1270.47172,0.9647092865651756,963.0854344510834
2015-06-10T10:00:00Z,2015-06-10T13:14:52Z,21.9,70.8,602.79,1274.2980599999999,0.768561608927462,923.733183811471
2015-06-10T10:30:00Z,2015-06-10T13:44:52Z,22.21,72.75,459.04,970.41056,0.7309112605750713,865.705751412246
2015-06-10T11:00:00Z,2015-06-10T14:14:52Z,22.17,72.97,420.09,888.0702599999998,0.7232475046481402,789.9957310676597
2015-06-10T11:30:00Z,2015-06-10T14:44:52Z,22.07,73.96,304.19,643.0576599999999,0.6925279631564107,697.8981865713288
2015-06-10T12:00:00Z,2015-06-10T15:14:52Z,21.08,80.5,119.45,252.51729999999998,0.48813276850285386,590.9884988175073
2015-06-10T12:30:00Z,2015-06-10T15:44:52Z,19.96,84.23,99.33,209.98361999999997,0.36841939101225596,471.0954179586992
2015-06-10T13:00:00Z,2015-06-10T16:14:52Z,19.49,85.68,143,302.30199999999996,0.3249292050400681,340.2697815593153
2015-06-10T13:30:00Z,2015-06-10T16:44:52Z,19.49,86.01,94.96,200.74543999999997,0.3174413113485024,200.74943384111245
2015-06-10T14:00:00Z,2015-06-10T17:14:52Z,18.97,89.29,33.57,70.96697999999999,0.23527078292055595,54.92094609711577
2015-06-10T14:30:00Z,2015-06-10T17:44:52Z,18.27,93.29,2.42,5.11588,0.14108242362023699,0
2015-06-10T15:00:00Z,2015-06-10T18:14:52Z,17.76,96.06,0,0,0.08022628357992048,0
2015-06-10T15:30:00Z,2015-06-10T18:44:52Z,17.35,97.15,0,0,0.056549109868490384,0
2015-06-10T16:00:00Z,2015-06-10T19:14:52Z,17.34,97.77,0,0,0.044219230760893874,0
2015-06-10T16:30:00Z,2015-06-10T19:44:52Z,17.49,95.18,0,0,0.09648725704012268,0
2015-06-10T17:00:00Z,2015-06-10T20:14:52Z,17.29,91.52,0,0,0.1676211749455344,0
2015-06-10T17:30:00Z,2015-06-10T20:44:52Z,16.65,94.96,0,0,0.09566147461462186,0
2015-06-10T18:00:00Z,2015-06-10T21:14:52Z,16.06,97.24,0,0,0.05045292169819176,0
2015-06-10T18:30:00Z,2015-06-10T21:44:52Z,15.87,98.47,0,0,0.027630813987569388,0
2015-06-10T19:00:00Z,2015-06-10T22:14:52Z,15.88,98.69,0,0,0.02367289517038827,0
2015-06-10T19:30:00Z,2015-06-10T22:44:52Z,15.55,98.76,0,0,0.02193924080925986,0
2015-06-10T20:00:00Z,2015-06-10T23:14:52Z,15.57,99.17,0,0,0.014703985534514576,0
2015-06-10T20:30:00Z,2015-06-10T23:44:52Z,15.56,99.24,0,0,0.013455258494666332,0
2015-06-10T21:00:00Z,2015-06-11T00:14:40Z,15.57,99.3,0,0,0.01240095165561475,0
2015-06-10T21:30:00Z,2015-06-11T00:44:40Z,16.12,99.39,0,0,0.011193636424259827,0
2015-06-10T22:00:00Z,2015-06-11T01:14:40Z,16.23,99.18,0,0,0.01515318880201154,0
2015-06-10T22:30:00Z,2015-06-11T01:44:40Z,16.26,99.04,0,0,0.017774297569720616,0
2015-06-10T23:00:00Z,2015-06-11T02:14:40Z,16.2,98.77,0,0,0.022686320468405165,0
2015-06-10T23:30:00Z,2015-06-11T02:44:40Z,16.14,98.64,0,0,0.024988190047186234,0
2015-06-11T00:00:00Z,2015-06-11T03:14:40Z,16.13,97.98,0,0,0.0370911251137434,0
2015-06-11T00:30:00Z,2015-06-11T03:44:40Z,15.82,96.28,0,0,0.06696620687285615,0
2015-06-11T01:00:00Z,2015-06-11T04:14:40Z,15.63,97.02,0,0,0.05299609828130283,0
2015-06-11T01:30:00Z,2015-06-11T04:44:40Z,15.59,97.7,0,0,0.040798273566700495,0
2015-06-11T02:00:00Z,2015-06-11T05:14:40Z,15.55,98.24,0,0,0.031139567600239993,0
2015-06-11T02:30:00Z,2015-06-11T05:44:40Z,15.55,98.74,0,0,0.022293099531990018,0
2015-06-11T03:00:00Z,2015-06-11T06:14:40Z,15.55,98.95,0,0,0.01857758294332485,0
2015-06-11T03:30:00Z,2015-06-11T06:44:40Z,15.58,99.14,0.94,1.9871599999999998,0.015245228021654351,57.003737317121455
2015-06-11T04:00:00Z,2015-06-11T07:14:40Z,15.64,99.33,13.57,28.68698,0.011922869774672924,202.62605075262462
2015-06-11T04:30:00Z,2015-06-11T07:44:40Z,15.85,99.42,44.06,93.14283999999999,0.010461031585089403,341.9001272998692
2015-06-11T05:00:00Z,2015-06-11T08:14:40Z,16.13,98.56,67.32,142.31447999999997,0.026441198100886337,472.4436179838805
2015-06-11T05:30:00Z,2015-06-11T08:44:40Z,16.22,96.71,158.42,334.89987999999994,0.060758777236863,592.0235152688938
2015-06-11T06:00:00Z,2015-06-11T09:14:40Z,16.68,93.2,227.85,481.6749,0.12931344998406707,698.5943496620448
2015-06-11T06:30:00Z,2015-06-11T09:44:40Z,17.42,88.59,583.2,1232.8848,0.2273987622832649,790.333178373416
2015-06-11T07:00:00Z,2015-06-11T10:14:40Z,17.95,85.12,479.17,1012.96538,0.30663346845386996,865.6707675357326
2015-06-11T07:30:00Z,2015-06-11T10:44:40Z,17.61,85.45,266.22,562.78908,0.2934780774661074,923.3184346002123
2015-06-11T08:00:00Z,2015-06-11T11:14:40Z,17.9,80.27,244.12,516.06968,0.4053004214757171,962.2900917586145
2015-06-11T08:30:00Z,2015-06-11T11:44:40Z,18.25,77.73,321.14,678.88996,0.4676548005989068,981.919113331221
2015-06-11T09:00:00Z,2015-06-11T12:14:40Z,18.68,74.58,456.38,964.7873199999999,0.5483827318504083,981.8697385993388
2015-06-11T09:30:00Z,2015-06-11T12:44:40Z,19.3,71.66,673.74,1424.2863599999998,0.6354952782026798,962.1428150342161
2015-06-11T10:00:00Z,2015-06-11T13:14:40Z,19.64,70.29,744.53,1573.9364199999998,0.6804489015923338,923.0757836850776
2015-06-11T10:30:00Z,2015-06-11T13:44:40Z,19.91,70.59,364.63,770.82782,0.6849528738624006,865.3369069792753
2015-06-11T11:00:00Z,2015-06-11T14:14:40Z,20.18,71.02,445.84,942.5057599999999,0.686311712644306,789.9138376737255
2015-06-11T11:30:00Z,2015-06-11T14:44:40Z,20.65,70.47,380,803.3199999999999,0.7199179062213393,698.0967244940166
2015-06-11T12:00:00Z,2015-06-11T15:14:40Z,20.22,72.32,193.7,409.48179999999996,0.6571476661550592,591.4561434499143
2015-06-11T12:30:00Z,2015-06-11T15:44:40Z,19.51,76.68,391.1,826.7854,0.5298027042684558,471.8162323245368
2015-06-11T13:00:00Z,2015-06-11T16:14:40Z,19.08,79.32,269.32,569.3424799999999,0.45741419007723455,341.223487886824
2015-06-11T13:30:00Z,2015-06-11T16:44:40Z,18.62,82.77,78.01,164.91314,0.37030784190298993,201.91175956720156
2015-06-11T14:00:00Z,2015-06-11T17:14:40Z,17.76,86.25,29.95,63.314299999999996,0.27997751249337727,56.26403839680627
2015-06-11T14:30:00Z,2015-06-11T17:44:40Z,16.8,91.71,3.29,6.95506,0.1588547993852416,0
2015-06-11T15:00:00Z,2015-06-11T18:14:40Z,15.74,95.74,0,0,0.07629534162556321,0
2015-06-11T15:30:00Z,2015-06-11T18:44:40Z,15.28,97.58,0,0,0.04208101071726116,0
2015-06-11T16:00:00Z,2015-06-11T19:14:40Z,15.03,98.16,0,0,0.03148492558053522,0
2015-06-11T16:30:00Z,2015-06-11T19:44:40Z,15.08,98.85,0,0,0.019741538684388108,0
2015-06-11T17:00:00Z,2015-06-11T20:14:40Z,15.53,99.02,0,0,0.01731684747934919,0
2015-06-11T17:30:00Z,2015-06-11T20:44:40Z,15.72,98.96,0,0,0.018602249085573456,0
2015-06-11T18:00:00Z,2015-06-11T21:14:40Z,15.68,98.73,0,0,0.022658072184520074,0
2015-06-11T18:30:00Z,2015-06-11T21:44:40Z,15.13,98.72,0,0,0.02204402416066229,0
2015-06-11T19:00:00Z,2015-06-11T22:14:40Z,14.87,99.05,0,0,0.0160890383162687,0
2015-06-11T19:30:00Z,2015-06-11T22:44:40Z,14.9,99.26,0,0,0.012556781366474184,0
2015-06-11T20:00:00Z,2015-06-11T23:14:40Z,14.97,99.31,0,0,0.01176129721839326,0
2015-06-11T20:30:00Z,2015-06-11T23:44:40Z,14.81,99.33,0,0,0.011303173962514046,0
2015-06-11T21:00:00Z,2015-06-12T00:14:28Z,14.6,99.31,0,0,0.011483790576173257,0
2015-06-11T21:30:00Z,2015-06-12T00:44:28Z,14.69,99.34,0,0,0.011048552144275775,0
2015-06-11T22:00:00Z,2015-06-12T01:14:28Z,14.78,99.31,0,0,0.011618069231123448,0
2015-06-11T22:30:00Z,2015-06-12T01:44:28Z,14.85,99.33,0,0,0.011332378795975663,0
2015-06-11T23:00:00Z,2015-06-12T02:14:28Z,14.72,99.38,0,0,0.010399069278622223,0
2015-06-11T23:30:00Z,2015-06-12T02:44:28Z,14.36,99.33,0,0,0.010979131966295788,0
2015-06-12T00:00:00Z,2015-06-12T03:14:28Z,13.7,99.42,0,0,0.009105644676524225,0
2015-06-12T00:30:00Z,2015-06-12T03:44:28Z,13.08,99.42,0,0,0.008744552842064306,0
2015-06-12T01:00:00Z,2015-06-12T04:14:28Z,12.59,99.38,0,0,0.00905212239611186,0
2015-06-12T01:30:00Z,2015-06-12T04:44:28Z,12.32,99.36,0,0,0.009179684991614092,0
2015-06-12T02:00:00Z,2015-06-12T05:14:28Z,12.32,99.38,0,0,0.00889281983562634,0
2015-06-12T02:30:00Z,2015-06-12T05:44:28Z,12.66,99.4,0,0,0.00880047985452932,0
2015-06-12T03:00:00Z,2015-06-12T06:14:28Z,12.68,99.36,0,0,0.009399511023163765,0
2015-06-12T03:30:00Z,2015-06-12T06:44:28Z,12.59,99.36,4.91,10.37974,0.009344126344373335,54.43087574819254
2015-06-12T04:00:00Z,2015-06-12T07:14:28Z,12.85,99.44,25.33,53.547619999999995,0.008316798082887758,200.01772258583253
2015-06-12T04:30:00Z,2015-06-12T07:44:28Z,13.15,99.43,74,156.43599999999998,0.008633222612253104,339.2937598653662
2015-06-12T05:00:00Z,2015-06-12T08:14:28Z,13.46,99.47,121.49,256.82986,0.008191558294333809,469.8766157946171
2015-06-12T05:30:00Z,2015-06-12T08:44:28Z,13.74,99.67,185.59,392.33725999999996,0.005194304139676252,589.5326194612886
2015-06-12T06:00:00Z,2015-06-12T09:14:28Z,14.12,99.71,221.84,468.96976,0.00467880768283793,696.2150086169297
2015-06-12T06:30:00Z,2015-06-12T09:44:28Z,14.97,99.74,478.26,1011.0416399999999,0.004431793154756949,788.098940299009
2015-06-12T07:00:00Z,2015-06-12T10:14:28Z,16.62,93.42,686.19,1450.60566,0.12465335709671983,863.6127054222582
2015-06-12T07:30:00Z,2015-06-12T10:44:28Z,18.56,75.04,734.54,1552.8175599999997,0.534430020242,921.4646134027078
2015-06-12T08:00:00Z,2015-06-12T11:14:28Z,19.82,62.71,749.66,1584.7812399999998,0.8636454745424439,960.6650869452282
2015-06-12T08:30:00Z,2015-06-12T11:44:28Z,21.1,58.06,793.75,1677.9875,1.0511506602908796,980.5435890566158
2015-06-12T09:00:00Z,2015-06-12T12:14:28Z,21.7,57.68,804.85,1701.4529,1.1003709935909398,980.7600927436058
2015-06-12T09:30:00Z,2015-06-12T12:44:28Z,21.64,59.8,774.43,1637.1450199999997,1.0414230906099347,961.3108972049605
2015-06-12T10:00:00Z,2015-06-12T13:14:28Z,22.17,59.15,786.64,1662.95696,1.0930322073576222,922.5286910321139
2015-06-12T10:30:00Z,2015-06-12T13:44:28Z,22.87,57.93,529.19,1118.70766,1.1745398143635506,865.0768613400293
2015-06-12T11:00:00Z,2015-06-12T14:14:28Z,22.27,63,310.22,655.80508,0.9960591371105632,789.938146175651
2015-06-12T11:30:00Z,2015-06-12T14:44:28Z,21.32,66.47,272.68,576.44552,0.8517843811986542,698.3978243112779
2015-06-12T12:00:00Z,2015-06-12T15:14:28Z,20.44,73.06,243.59,514.94926,0.6483277999832893,592.0217299707068
2015-06-12T12:30:00Z,2015-06-12T15:44:28Z,19.77,78.84,293.21,619.8459399999999,0.48855355628969405,472.6294685568193
2015-06-12T13:00:00Z,2015-06-12T16:14:28Z,19.81,77.15,250.04,528.5845599999999,0.5288835321476898,342.26329153794507
2015-06-12T13:30:00Z,2015-06-12T16:44:28Z,19.22,80.64,138.78,293.38092,0.4319705750397408,203.1531629019998
2015-06-12T14:00:00Z,2015-06-12T17:14:28Z,18.64,84.1,24.68,52.173519999999996,0.34215144060901403,57.678614730997396
2015-06-12T14:30:00Z,2015-06-12T17:44:28Z,17.59,89.66,3.25,6.8705,0.20829801771284942,0
2015-06-12T15:00:00Z,2015-06-12T18:14:28Z,16.63,94.11,0,0,0.11165278288747216,0
2015-06-12T15:30:00Z,2015-06-12T18:44:28Z,15.88,96.43,0,0,0.0645131570673939,0
2015-06-12T16:00:00Z,2015-06-12T19:14:28Z,15.36,97.99,0,0,0.03513171903423968,0
2015-06-12T16:30:00Z,2015-06-12T19:44:28Z,14.97,98.55,0,0,0.024715769516913424,0
2015-06-12T17:00:00Z,2015-06-12T20:14:28Z,15.24,99.03,0,0,0.016823862878025467,0
2015-06-12T17:30:00Z,2015-06-12T20:44:28Z,15.84,99.2,0,0,0.014419779160016749,0
2015-06-12T18:00:00Z,2015-06-12T21:14:28Z,16.05,98.68,0,0,0.02411424887483067,0
2015-06-12T18:30:00Z,2015-06-12T21:44:28Z,16.17,98.01,0,0,0.036633684230790865,0
2015-06-12T19:00:00Z,2015-06-12T22:14:28Z,16.29,97.74,0,0,0.041923785021554395,0
2015-06-12T19:30:00Z,2015-06-12T22:44:28Z,16.33,96.76,0,0,0.06025658623056851,0
2015-06-12T20:00:00Z,2015-06-12T23:14:28Z,16.3,96.33,0,0,0.06812319532402708,0
2015-06-12T20:30:00Z,2015-06-12T23:44:28Z,16.15,97.09,0,0,0.053501519033155004,0
2015-06-12T21:00:00Z,2015-06-13T00:14:17Z,16.05,97.95,0,0,0.0374501592374267,0
2015-06-12T21:30:00Z,2015-06-13T00:44:17Z,15.99,98.34,0,0,0.03020945161050567,0
2015-06-12T22:00:00Z,2015-06-13T01:14:17Z,15.92,98.67,0,0,0.02409588167107319,0
2015-06-12T22:30:00Z,2015-06-13T01:44:17Z,15.86,98.76,0,0,0.02237927847079646,0
2015-06-12T23:00:00Z,2015-06-13T02:14:17Z,15.83,98.72,0,0,0.023056887045858593,0
2015-06-12T23:30:00Z,2015-06-13T02:44:17Z,15.8,98.78,0,0,0.021933939441477476,0
2015-06-13T00:00:00Z,2015-06-13T03:14:17Z,15.75,98.94,0,0,0.018996448220799562,0
2015-06-13T00:30:00Z,2015-06-13T03:44:17Z,15.7,99.05,0,0,0.016970683162105104,0
2015-06-13T01:00:00Z,2015-06-13T04:14:17Z,15.63,98.6,0,0,0.024897495836853654,0
2015-06-13T01:30:00Z,2015-06-13T04:44:17Z,15.53,97.37,0,0,0.046472764153763474,0
2015-06-13T02:00:00Z,2015-06-13T05:14:17Z,15.42,97.1,0,0,0.05088324645691792,0
2015-06-13T02:30:00Z,2015-06-13T05:44:17Z,15.38,96.73,0,0,0.057228058071935685,0
2015-06-13T03:00:00Z,2015-06-13T06:14:17Z,15.27,97.61,0,0,0.041532639094253705,0
2015-06-13T03:30:00Z,2015-06-13T06:44:17Z,15.24,96.02,1.23,2.6002199999999998,0.06902987036550635,51.985753369019726
2015-06-13T04:00:00Z,2015-06-13T07:14:17Z,15.33,95.38,23.05,48.7277,0.08059503376743464,197.54290404668131
2015-06-13T04:30:00Z,2015-06-13T07:44:17Z,15.68,94.27,78.85,166.6889,0.10222893985614233,336.8251677047432
2015-06-13T05:00:00Z,2015-06-13T08:14:17Z,16.2,90.64,151.76,320.82063999999997,0.17263736551566736,467.4500755483968
2015-06-13T05:30:00Z,2015-06-13T08:44:17Z,16.53,89.42,261.31,552.4093399999999,0.1992861954054161,587.1832461928506
2015-06-13T06:00:00Z,2015-06-13T09:14:17Z,17.25,85.56,493.13,1042.4768199999999,0.2847089991523503,693.9766054527697
2015-06-13T06:30:00Z,2015-06-13T09:44:17Z,18.78,78.14,598.33,1264.86962,0.4745416303054139,786.0034192726254
2015-06-13T07:00:00Z,2015-06-13T10:14:17Z,19.85,73.31,668.72,1413.67408,0.6192976033202072,861.6895405494798
2015-06-13T07:30:00Z,2015-06-13T10:44:17Z,20.62,68.74,703.43,1487.0510199999999,0.7606867630802188,919.7403353631381
2015-06-13T08:00:00Z,2015-06-13T11:14:17Z,21.28,64.14,790.64,1671.4129599999999,0.9087444616959672,959.162828033219
2015-06-13T08:30:00Z,2015-06-13T11:44:17Z,21.03,63.94,745.67,1576.3463799999997,0.8999030713311265,979.2826862072457
2015-06-13T09:00:00Z,2015-06-13T12:14:17Z,20.73,67.82,706.13,1492.75882,0.7883971166236722,979.7557554463513
2015-06-13T09:30:00Z,2015-06-13T12:44:17Z,21.65,61.3,858,1813.812,1.0031769712085539,960.5739460083643
2015-06-13T10:00:00Z,2015-06-13T13:14:17Z,21.86,59.79,771.25,1630.4225,1.0557719005876731,922.065371135119
2015-06-13T10:30:00Z,2015-06-13T13:44:17Z,22.9,57.09,623.34,1317.74076,1.2001689854902249,864.8887344812451
2015-06-13T11:00:00Z,2015-06-13T14:14:17Z,23.23,57.71,246.16,520.3822399999999,1.2066592112509207,790.0220626913313
2015-06-13T11:30:00Z,2015-06-13T14:44:17Z,22.47,60.2,602.08,1272.79712,1.0845393070490335,698.7459758610139
2015-06-13T12:00:00Z,2015-06-13T15:14:17Z,21.53,69.94,465.83,984.7646199999999,0.7735153253016466,592.6217820479873
2015-06-13T12:30:00Z,2015-06-13T15:44:17Z,21.1,73.22,356.24,753.09136,0.67119252938936,473.4647705351941
2015-06-13T13:00:00Z,2015-06-13T16:14:17Z,20.51,74.77,236.64,500.25695999999994,0.6098029097100978,343.3131606756487
2015-06-13T13:30:00Z,2015-06-13T16:44:17Z,19.94,75.34,127.93,270.44402,0.5753947235858059,204.39323745990487
2015-06-13T14:00:00Z,2015-06-13T17:14:17Z,19.19,80.55,27.48,58.09272,0.4331683217757357,59.08127017443115
2015-06-13T14:30:00Z,2015-06-13T17:44:17Z,18.38,86.09,3.89,8.22346,0.2944927736474465,0
2015-06-13T15:00:00Z,2015-06-13T18:14:17Z,17.49,92.61,0,0,0.1479337820594414,0
2015-06-13T15:30:00Z,2015-06-13T18:44:17Z,17.11,94.9,0,0,0.09966778992356357,0
2015-06-13T16:00:00Z,2015-06-13T19:14:17Z,16.71,96.46,0,0,0.06744753789189617,0
2015-06-13T16:30:00Z,2015-06-13T19:44:17Z,16.35,96.91,0,0,0.05754023003144234,0
2015-06-13T17:00:00Z,2015-06-13T20:14:17Z,15.45,97.65,0,0,0.041312465168506673,0
2015-06-13T17:30:00Z,2015-06-13T20:44:17Z,14.64,98.33,0,0,0.02786603691288857,0
2015-06-13T18:00:00Z,2015-06-13T21:14:17Z,13.91,98.55,0,0,0.023077192382906345,0
2015-06-13T18:30:00Z,2015-06-13T21:44:17Z,13.21,98.5,0,0,0.022808296551524637,0
2015-06-13T19:00:00Z,2015-06-13T22:14:17Z,12.64,98.64,0,0,0.01992157789486488,0
2015-06-13T19:30:00Z,2015-06-13T22:44:17Z,12.37,98.92,0,0,0.01554178092238837,0
2015-06-13T20:00:00Z,2015-06-13T23:14:17Z,12.1,99.02,0,0,0.01385410274744745,0
2015-06-13T20:30:00Z,2015-06-13T23:44:17Z,11.63,99.02,0,0,0.013430470422165386,0
2015-06-13T21:00:00Z,2015-06-14T00:14:05Z,11.18,99.02,0,0,0.013035555630644673,0
2015-06-13T21:30:00Z,2015-06-14T00:44:05Z,11.64,99.17,0,0,0.011382318652583837,0
2015-06-13T22:00:00Z,2015-06-14T01:14:05Z,11.67,99.29,0,0,0.009756035018118543,0
2015-06-13T22:30:00Z,2015-06-14T01:44:05Z,11.71,99.27,0,0,0.010057437455821801,0
