TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,sw_in,ws,precip,ppfd_in,ext_rad
2007-05-31T23:00:00Z,2007-05-31T22:37:42Z,5.264666666666667,93.93333333333334,0.10099999999999999,0,0.6841666666666667,0,0,0
2007-06-01T00:00:00Z,2007-05-31T23:37:42Z,4.8715,95.16666666666667,0.0775,0,0.5191666666666667,0,0,0
2007-06-01T01:00:00Z,2007-06-01T00:37:33Z,4.4831666666666665,96.75,0.06,0,0.33466666666666667,0,0,0
2007-06-01T02:00:00Z,2007-06-01T01:37:33Z,4.530333333333334,98.9,0.04399999999999999,0,0.48433333333333334,0,0,0
2007-06-01T03:00:00Z,2007-06-01T02:37:33Z,4.371666666666667,99.41666666666667,0.03916666666666667,0.5263333333333333,0.39349999999999996,0,1.1126686666666665,0
2007-06-01T04:00:00Z,2007-06-01T03:37:33Z,4.440166666666666,99.13333333333334,0.035833333333333335,35.20466666666666,0.6371666666666668,0,74.42266533333331,0
2007-06-01T05:00:00Z,2007-06-01T04:37:33Z,5.597,94.98333333333333,0.05983333333333333,79.56666666666668,0.9781666666666666,0,168.20393333333334,3.990985923366998
2007-06-01T06:00:00Z,2007-06-01T05:37:33Z,6.479499999999999,88.43333333333334,0.125,145.53333333333333,1.26,0,307.65746666666666,242.19290885807922
2007-06-01T07:00:00Z,2007-06-01T06:37:33Z,7.049500000000001,85.71666666666665,0.21733333333333335,449.8333333333333,1.7131666666666667,0,950.9476666666666,485.9947174969318
2007-06-01T08:00:00Z,2007-06-01T07:37:33Z,8.59366666666667,75.96166666666666,0.36166666666666664,715.9333333333334,1.5841666666666667,0,1513.4830666666667,718.7851565596397
2007-06-01T09:00:00Z,2007-06-01T08:37:33Z,10.296666666666667,68.19333333333334,0.4868333333333334,854.6666666666666,1.618,0,1806.765333333333,924.7032377930857
2007-06-01T10:00:00Z,2007-06-01T09:37:33Z,11.683333333333332,63.836666666666666,0.5881666666666666,947.8333333333334,1.5861666666666665,0,2003.7196666666666,1089.7189145396712
2007-06-01T11:00:00Z,2007-06-01T10:37:33Z,13.161666666666667,59.61,0.72,973.1666666666666,1.5098333333333336,0,2057.2743333333333,1202.5890047648056
2007-06-01T12:00:00Z,2007-06-01T11:37:33Z,14.17,53.923333333333325,0.8805000000000001,945.6666666666666,1.7278333333333336,0,1999.139333333333,1255.6232318221682
2007-06-01T13:00:00Z,2007-06-01T12:37:33Z,14.788333333333332,52.83,0.9606666666666667,865,1.7691666666666668,0,1828.61,1245.2081898549293
2007-06-01T14:00:00Z,2007-06-01T13:37:33Z,15.005,54.21333333333334,0.9928333333333335,738.7333333333335,1.8721666666666665,0,1561.682266666667,1172.0535344428606
2007-06-01T15:00:00Z,2007-06-01T14:37:33Z,15.036666666666667,55.375,0.98,580.3833333333333,2.010333333333333,0,1226.9303666666665,1041.143625113152
2007-06-01T16:00:00Z,2007-06-01T15:37:33Z,14.773333333333333,56.91166666666667,0.832,173.34166666666667,1.9655000000000002,0,366.4442833333333,861.3979151242579
2007-06-01T17:00:00Z,2007-06-01T16:37:33Z,13.88,59.66833333333333,0.6495000000000001,18.173333333333336,2.0298333333333334,0,38.41842666666667,645.0632281367053
2007-06-01T18:00:00Z,2007-06-01T17:37:33Z,12.906666666666666,64.78833333333334,0.3855,6.980333333333333,1.5294999999999999,0,14.756424666666666,406.8793289389666
2007-06-01T19:00:00Z,2007-06-01T18:37:33Z,12.386666666666665,66.06333333333333,0.25449999999999995,0.16166666666666668,1.7048333333333334,0,0.34176333333333336,163.07464166475594
2007-06-01T20:00:00Z,2007-06-01T19:37:33Z,12.186666666666667,65.185,0.24650000000000002,0,1.6781666666666666,0,0,0
2007-06-01T21:00:00Z,2007-06-01T20:37:33Z,12.155,63.921666666666674,0.26766666666666666,0,1.6525,0,0,0
2007-06-01T22:00:00Z,2007-06-01T21:37:33Z,11.89,64.925,0.26766666666666666,0,1.6365,0,0,0
2007-06-01T23:00:00Z,2007-06-01T22:37:33Z,11.75,65.06833333333334,0.24833333333333332,0,0.7626666666666666,0,0,0
2007-06-02T00:00:00Z,2007-06-01T23:37:33Z,11.883333333333333,64.43833333333333,0.22699999999999998,0,0.5956666666666667,0,0,0
2007-06-02T01:00:00Z,2007-06-02T00:37:23Z,11.328333333333333,66.46666666666668,0.20350000000000001,0,0.6563333333333333,0,0,0
2007-06-02T02:00:00Z,2007-06-02T01:37:23Z,11.381666666666666,66.505,0.18616666666666667,0,1.0566666666666666,0,0,0
2007-06-02T03:00:00Z,2007-06-02T02:37:23Z,11.263333333333334,67.00166666666667,0.18433333333333335,0.20633333333333334,1.3829999999999998,0,0.43618866666666667,0
2007-06-02T04:00:00Z,2007-06-02T03:37:23Z,11.433333333333335,67.20833333333333,0.21266666666666664,24.135499999999997,1.7168333333333334,0,51.02244699999999,0
2007-06-02T05:00:00Z,2007-06-02T04:37:23Z,12.013333333333334,68.14666666666666,0.41383333333333333,58.22,1.7061666666666666,0,123.07708,4.931956630228836
2007-06-02T06:00:00Z,2007-06-02T05:37:23Z,12.846666666666666,67.65333333333334,0.47983333333333333,117.55666666666666,1.8165000000000002,0,248.5147933333333,242.76159878378024
2007-06-02T07:00:00Z,2007-06-02T06:37:23Z,13.766666666666666,68.875,0.5556666666666668,479.8333333333333,1.949,0,1014.3676666666665,486.27242224876613
2007-06-02T08:00:00Z,2007-06-02T07:37:23Z,14.823333333333332,62.185,0.6951666666666666,673.65,2.2741666666666664,0,1424.0961,718.8731484263864
2007-06-02T09:00:00Z,2007-06-02T08:37:23Z,15.755,58.80166666666667,0.822,858.1666666666666,2.1675,0,1814.1643333333332,924.7158582291091
2007-06-02T10:00:00Z,2007-06-02T09:37:23Z,16.575,57.07333333333333,0.9040000000000002,878.3333333333334,2.1876666666666664,0,1856.7966666666666,1089.7757664776955
2007-06-02T11:00:00Z,2007-06-02T10:37:23Z,17.03333333333333,55.39833333333333,0.9838333333333332,830.9666666666667,2.220833333333333,0,1756.6635333333334,1202.8067779280495
2007-06-02T12:00:00Z,2007-06-02T11:37:23Z,17.453333333333337,52.71,1.0704999999999998,832.7,2.1483333333333334,0,1760.3278,1256.1077197860338
2007-06-02T13:00:00Z,2007-06-02T12:37:23Z,17.665,51.60333333333333,1.1028333333333333,692.5,2.1620000000000004,0,1463.945,1246.047044996271
2007-06-02T14:00:00Z,2007-06-02T13:37:23Z,17.915,50.42,1.1768333333333332,615.3333333333333,2.0895,0,1300.8146666666664,1173.3102569381278
2007-06-02T15:00:00Z,2007-06-02T14:37:23Z,17.801666666666666,50.35166666666667,1.1598333333333335,426.7,2.081,0,902.0437999999999,1042.8531981918638
2007-06-02T16:00:00Z,2007-06-02T15:37:23Z,17.06833333333333,53.431666666666665,0.9538333333333334,140.11666666666665,1.8633333333333333,0,296.2066333333333,863.5643865629546
2007-06-02T17:00:00Z,2007-06-02T16:37:23Z,16.348333333333336,56.34666666666667,0.8119999999999999,77.82833333333333,1.5025,0,164.52909666666665,647.6594051417211
2007-06-02T18:00:00Z,2007-06-02T17:37:23Z,15.503333333333336,60.43333333333333,0.517,23.9385,0.7726666666666668,0,50.605989,409.8486091807117
2007-06-02T19:00:00Z,2007-06-02T18:37:23Z,14.95,61.68333333333334,0.40700000000000003,0.325,0.8011666666666667,0,0.6870499999999999,166.33485715682252
2007-06-02T20:00:00Z,2007-06-02T19:37:23Z,14.826666666666668,62.18,0.326,0,1.0528333333333333,0,0,0
2007-06-02T21:00:00Z,2007-06-02T20:37:23Z,14.741666666666669,61.79666666666666,0.2901666666666667,0,0.6846666666666666,0,0,0
2007-06-02T22:00:00Z,2007-06-02T21:37:23Z,14.29,64.785,0.26366666666666666,0,0.38533333333333336,0,0,0
2007-06-02T23:00:00Z,2007-06-02T22:37:23Z,13.826666666666668,66.78333333333333,0.25266666666666665,0,0.4655,0,0,0
2007-06-03T00:00:00Z,2007-06-02T23:37:23Z,13.205,71.73,0.22283333333333333,0,0.3016666666666667,0,0,0
2007-06-03T01:00:00Z,2007-06-03T00:37:13Z,13.261666666666665,72.20833333333333,0.19199999999999998,0,0.338,0,0,0
2007-06-03T02:00:00Z,2007-06-03T01:37:13Z,12.896666666666667,73.63666666666666,0.17566666666666667,0,0.29783333333333334,0,0,0
