st_age,st_aspect,st_basal_area,st_clay_perc,st_density,st_growth_condition,st_height,st_lai,st_name,st_remarks,st_sand_perc,st_silt_perc,st_soil_depth,st_soil_texture,st_terrain,st_treatment,si_code,st_USDA_soil_texture
68,Flat,29.8,NA,1000,"Naturally regenerated, unmanaged",20.3,3.83,68Years stand,NA,NA,NA,NA,LOAM,Flat,NA,SWE_SKY_68Y,loam
