st_age,st_aspect,st_basal_area,st_clay_perc,st_density,st_growth_condition,st_height,st_lai,st_name,st_remarks,st_sand_perc,st_silt_perc,st_soil_depth,st_soil_texture,st_terrain,st_treatment,si_code,st_USDA_soil_texture
106,Flat,24.4,1,434,"Plantation, unmanaged",18,2.2,NA,NA,99,0,30,SAND,Undulated/Variable,NA,NLD_LOO,sand
