TIMESTAMP,solar_TIMESTAMP,CHN_YIN_ST3_DRO_Peu_Js_1,CHN_YIN_ST3_DRO_Peu_Js_2,CHN_YIN_ST3_DRO_Peu_Js_3
2012-05-25T16:00:00Z,2012-05-25T21:46:24Z,202.56167336940914,267.9160292210482,3.0364100222085506
2012-05-25T16:10:00Z,2012-05-25T21:56:24Z,185.86080922240055,240.55344187127227,2.7435805436731564
2012-05-25T16:20:00Z,2012-05-25T22:06:24Z,168.2271203021702,212.09059093583713,2.0692729935318237
2012-05-25T16:30:00Z,2012-05-25T22:16:24Z,181.748821382175,217.8995351398515,2.3451531518315516
2012-05-25T16:40:00Z,2012-05-25T22:26:24Z,164.22657489872972,206.32384044345247,2.657047799860865
2012-05-25T16:49:59Z,2012-05-25T22:36:23Z,138.230148118767,196.80711865541736,2.4012185414852003
2012-05-25T16:59:59Z,2012-05-25T22:46:23Z,119.52407372395567,185.54476184160833,1.987996103587745
2012-05-25T17:09:59Z,2012-05-25T22:56:23Z,100.35395089915265,171.71264344423756,1.5925376216921918
2012-05-25T17:20:00Z,2012-05-25T23:06:24Z,82.03770565414077,147.5216352409951,0.8638806674061587
2012-05-25T17:30:00Z,2012-05-25T23:16:24Z,60.442348649914386,134.4876723964148,0.30293260864380384
2012-05-25T17:40:00Z,2012-05-25T23:26:24Z,76.49842487960679,114.26285231393247,0.10034092766330029
2012-05-25T17:50:00Z,2012-05-25T23:36:24Z,39.52021644671318,97.23312806649808,0.35923415957662685
2012-05-25T18:00:00Z,2012-05-25T23:46:24Z,54.26919434921207,96.43838352089695,0.5589544067000185
2012-05-25T18:10:00Z,2012-05-25T23:56:24Z,26.74792112947176,87.02044652952097,0.3214917915052633
2012-05-25T18:19:59Z,2012-05-26T00:06:16Z,17.520080629692142,80.8668917570647,0.33500532136130223
2012-05-25T18:29:59Z,2012-05-26T00:16:16Z,34.51435313877229,72.57564238844397,0.33500532136130223
2012-05-25T18:39:59Z,2012-05-26T00:26:16Z,34.51435313877229,61.60222283331357,0.33500532136130223
2012-05-25T18:50:00Z,2012-05-26T00:36:17Z,34.51435313877229,51.730374053965384,0.33500532136130223
2012-05-25T19:00:00Z,2012-05-26T00:46:17Z,34.51435313877229,51.730374053965384,0.1631019534324147
2012-05-25T19:10:00Z,2012-05-26T00:56:17Z,11.363305307027895,51.039689033135566,0.14688321232657045
2012-05-25T19:20:00Z,2012-05-26T01:06:17Z,9.91227582644797,48.97962494414078,0.35923415957662685
2012-05-25T19:30:00Z,2012-05-26T01:16:17Z,20.78296564941216,52.423036226175256,0.45694358792368023
2012-05-25T19:40:00Z,2012-05-26T01:26:17Z,15.149965525400372,50.35099384051776,0.4770187019028267
2012-05-25T19:49:59Z,2012-05-26T01:36:16Z,20.78296564941216,51.039689033135566,0.3214917915052633
2012-05-25T19:59:59Z,2012-05-26T01:46:16Z,34.83978607429475,53.81424256100481,0.032099182933474496
2012-05-25T20:09:59Z,2012-05-26T01:56:16Z,53.254926197692264,47.61637408041759,0.23095908371371607
2012-05-25T20:20:00Z,2012-05-26T02:06:17Z,48.24819486514012,43.57646650120519,0.3214917915052633
2012-05-25T20:30:00Z,2012-05-26T02:16:17Z,56.310367820535056,44.2445052644284,0.5176670151499033
2012-05-25T20:40:00Z,2012-05-26T02:26:17Z,53.254926197692264,38.9612895907428,0.3214917915052633
2012-05-25T20:50:00Z,2012-05-26T02:36:17Z,34.83978607429475,37.66283573480823,0.1631019534324147
2012-05-25T21:00:00Z,2012-05-26T02:46:17Z,100.35395089915265,30.691184489735196,0.7081244249554167
2012-05-25T21:10:00Z,2012-05-26T02:56:17Z,61.48550386916845,29.45600782104265,0.9555709093670927
2012-05-25T21:19:59Z,2012-05-26T03:06:16Z,16.722397919826317,28.842339918628717,0.6647971369610146
