TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,sw_in,precip,ppfd_in,ext_rad
2008-09-24T09:00:00Z,2008-09-24T06:09:11Z,,,,OUT_WARN,OUT_WARN,CALCULATED,CALCULATED
2008-09-24T09:30:00Z,2008-09-24T06:39:11Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-24T10:00:00Z,2008-09-24T07:09:11Z,,,,OUT_WARN,,CALCULATED,CALCULATED
2008-09-24T10:30:00Z,2008-09-24T07:39:11Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-24T11:00:00Z,2008-09-24T08:09:11Z,,,,OUT_WARN,,CALCULATED,CALCULATED
2008-09-24T11:30:00Z,2008-09-24T08:39:11Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-24T12:00:00Z,2008-09-24T09:09:11Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-09-24T12:30:00Z,2008-09-24T09:39:11Z,,,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-24T13:00:00Z,2008-09-24T10:09:11Z,,,,OUT_WARN,,CALCULATED,CALCULATED
2008-09-24T13:30:00Z,2008-09-24T10:39:11Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-24T14:00:00Z,2008-09-24T11:09:11Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-09-24T14:30:00Z,2008-09-24T11:39:11Z,,OUT_WARN,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-24T15:00:00Z,2008-09-24T12:09:11Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-09-24T15:30:00Z,2008-09-24T12:39:11Z,,OUT_WARN,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-24T16:00:00Z,2008-09-24T13:09:11Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-09-24T16:30:00Z,2008-09-24T13:39:11Z,,OUT_WARN,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-24T17:00:00Z,2008-09-24T14:09:11Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-09-24T17:30:00Z,2008-09-24T14:39:11Z,,OUT_WARN,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-24T18:00:00Z,2008-09-24T15:09:11Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-09-24T18:30:00Z,2008-09-24T15:39:11Z,,,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-24T19:00:00Z,2008-09-24T16:09:11Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-09-24T19:30:00Z,2008-09-24T16:39:11Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-24T20:00:00Z,2008-09-24T17:09:11Z,,,,OUT_WARN,,CALCULATED,CALCULATED
2008-09-24T20:30:00Z,2008-09-24T17:39:11Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-24T21:00:00Z,2008-09-24T18:09:11Z,,,,,,CALCULATED,CALCULATED
2008-09-24T21:30:00Z,2008-09-24T18:39:11Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-24T22:00:00Z,2008-09-24T19:09:11Z,,,,,,CALCULATED,CALCULATED
2008-09-24T22:30:00Z,2008-09-24T19:39:11Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-24T23:00:00Z,2008-09-24T20:09:11Z,,,,,,CALCULATED,CALCULATED
2008-09-24T23:30:00Z,2008-09-24T20:39:11Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-25T00:00:00Z,2008-09-24T21:09:11Z,,,,,,CALCULATED,CALCULATED
2008-09-25T00:30:00Z,2008-09-24T21:39:11Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-25T01:00:00Z,2008-09-24T22:09:11Z,,,,,,CALCULATED,CALCULATED
2008-09-25T01:30:00Z,2008-09-24T22:39:11Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-25T02:00:00Z,2008-09-24T23:09:11Z,,,,,,CALCULATED,CALCULATED
2008-09-25T02:30:00Z,2008-09-24T23:39:11Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-25T03:00:00Z,2008-09-25T00:09:11Z,,,,,,CALCULATED,CALCULATED
2008-09-25T03:30:00Z,2008-09-25T00:39:31Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-25T04:00:00Z,2008-09-25T01:09:31Z,,,,,,CALCULATED,CALCULATED
2008-09-25T04:30:00Z,2008-09-25T01:39:31Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-25T05:00:00Z,2008-09-25T02:09:31Z,,,,,,CALCULATED,CALCULATED
2008-09-25T05:30:00Z,2008-09-25T02:39:31Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-25T06:00:00Z,2008-09-25T03:09:31Z,,,,,,CALCULATED,CALCULATED
2008-09-25T06:30:00Z,2008-09-25T03:39:31Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-25T07:00:00Z,2008-09-25T04:09:31Z,,,,,,CALCULATED,CALCULATED
2008-09-25T07:30:00Z,2008-09-25T04:39:31Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-25T08:00:00Z,2008-09-25T05:09:31Z,,,,,,CALCULATED,CALCULATED
2008-09-25T08:30:00Z,2008-09-25T05:39:31Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-25T09:00:00Z,2008-09-25T06:09:31Z,,,,OUT_WARN,,CALCULATED,CALCULATED
2008-09-25T09:30:00Z,2008-09-25T06:39:31Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-25T10:00:00Z,2008-09-25T07:09:31Z,,,,OUT_WARN,,CALCULATED,CALCULATED
2008-09-25T10:30:00Z,2008-09-25T07:39:31Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-25T11:00:00Z,2008-09-25T08:09:31Z,,,,OUT_WARN,,CALCULATED,CALCULATED
2008-09-25T11:30:00Z,2008-09-25T08:39:31Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-25T12:00:00Z,2008-09-25T09:09:31Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-09-25T12:30:00Z,2008-09-25T09:39:31Z,,OUT_WARN,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-25T13:00:00Z,2008-09-25T10:09:31Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-09-25T13:30:00Z,2008-09-25T10:39:31Z,,OUT_WARN,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-25T14:00:00Z,2008-09-25T11:09:31Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-09-25T14:30:00Z,2008-09-25T11:39:31Z,,OUT_WARN,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-25T15:00:00Z,2008-09-25T12:09:31Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-09-25T15:30:00Z,2008-09-25T12:39:31Z,,OUT_WARN,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-25T16:00:00Z,2008-09-25T13:09:31Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-09-25T16:30:00Z,2008-09-25T13:39:31Z,,,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-25T17:00:00Z,2008-09-25T14:09:31Z,,,,OUT_WARN,OUT_WARN,CALCULATED,CALCULATED
2008-09-25T17:30:00Z,2008-09-25T14:39:31Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-25T18:00:00Z,2008-09-25T15:09:31Z,,,,OUT_WARN,OUT_WARN,CALCULATED,CALCULATED
2008-09-25T18:30:00Z,2008-09-25T15:39:31Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-25T19:00:00Z,2008-09-25T16:09:31Z,,,,OUT_WARN,OUT_WARN,CALCULATED,CALCULATED
2008-09-25T19:30:00Z,2008-09-25T16:39:31Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-25T20:00:00Z,2008-09-25T17:09:31Z,,,,OUT_WARN,OUT_WARN,CALCULATED,CALCULATED
2008-09-25T20:30:00Z,2008-09-25T17:39:31Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-25T21:00:00Z,2008-09-25T18:09:31Z,,,,,,CALCULATED,CALCULATED
2008-09-25T21:30:00Z,2008-09-25T18:39:31Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-25T22:00:00Z,2008-09-25T19:09:31Z,,,,,OUT_WARN,CALCULATED,CALCULATED
2008-09-25T22:30:00Z,2008-09-25T19:39:31Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-25T23:00:00Z,2008-09-25T20:09:31Z,,,,,OUT_WARN,CALCULATED,CALCULATED
2008-09-25T23:30:00Z,2008-09-25T20:39:31Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-26T00:00:00Z,2008-09-25T21:09:31Z,,,,,OUT_WARN,CALCULATED,CALCULATED
2008-09-26T00:30:00Z,2008-09-25T21:39:31Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-26T01:00:00Z,2008-09-25T22:09:31Z,,,,,,CALCULATED,CALCULATED
2008-09-26T01:30:00Z,2008-09-25T22:39:31Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-26T02:00:00Z,2008-09-25T23:09:31Z,,,,,,CALCULATED,CALCULATED
2008-09-26T02:30:00Z,2008-09-25T23:39:31Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-26T03:00:00Z,2008-09-26T00:09:31Z,,,,,,CALCULATED,CALCULATED
2008-09-26T03:30:00Z,2008-09-26T00:39:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-26T04:00:00Z,2008-09-26T01:09:50Z,,,,,,CALCULATED,CALCULATED
2008-09-26T04:30:00Z,2008-09-26T01:39:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-26T05:00:00Z,2008-09-26T02:09:50Z,,,,,,CALCULATED,CALCULATED
2008-09-26T05:30:00Z,2008-09-26T02:39:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-26T06:00:00Z,2008-09-26T03:09:50Z,,,,,,CALCULATED,CALCULATED
2008-09-26T06:30:00Z,2008-09-26T03:39:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-26T07:00:00Z,2008-09-26T04:09:50Z,,,,,,CALCULATED,CALCULATED
2008-09-26T07:30:00Z,2008-09-26T04:39:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-26T08:00:00Z,2008-09-26T05:09:50Z,,,,,,CALCULATED,CALCULATED
2008-09-26T08:30:00Z,2008-09-26T05:39:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-26T09:00:00Z,2008-09-26T06:09:50Z,,,,,,CALCULATED,CALCULATED
2008-09-26T09:30:00Z,2008-09-26T06:39:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-26T10:00:00Z,2008-09-26T07:09:50Z,,,,OUT_WARN,OUT_WARN,CALCULATED,CALCULATED
2008-09-26T10:30:00Z,2008-09-26T07:39:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-26T11:00:00Z,2008-09-26T08:09:50Z,,,,OUT_WARN,OUT_WARN,CALCULATED,CALCULATED
2008-09-26T11:30:00Z,2008-09-26T08:39:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-26T12:00:00Z,2008-09-26T09:09:50Z,,,,OUT_WARN,OUT_WARN,CALCULATED,CALCULATED
2008-09-26T12:30:00Z,2008-09-26T09:39:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-26T13:00:00Z,2008-09-26T10:09:50Z,,,,OUT_WARN,OUT_WARN,CALCULATED,CALCULATED
2008-09-26T13:30:00Z,2008-09-26T10:39:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-26T14:00:00Z,2008-09-26T11:09:50Z,,,,OUT_WARN,OUT_WARN,CALCULATED,CALCULATED
2008-09-26T14:30:00Z,2008-09-26T11:39:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-26T15:00:00Z,2008-09-26T12:09:50Z,,,,OUT_WARN,OUT_WARN,CALCULATED,CALCULATED
2008-09-26T15:30:00Z,2008-09-26T12:39:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-26T16:00:00Z,2008-09-26T13:09:50Z,,,,OUT_WARN,,CALCULATED,CALCULATED
2008-09-26T16:30:00Z,2008-09-26T13:39:50Z,,,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-26T17:00:00Z,2008-09-26T14:09:50Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-09-26T17:30:00Z,2008-09-26T14:39:50Z,,OUT_WARN,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-26T18:00:00Z,2008-09-26T15:09:50Z,,,,OUT_WARN,,CALCULATED,CALCULATED
2008-09-26T18:30:00Z,2008-09-26T15:39:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-26T19:00:00Z,2008-09-26T16:09:50Z,,,,OUT_WARN,,CALCULATED,CALCULATED
2008-09-26T19:30:00Z,2008-09-26T16:39:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-26T20:00:00Z,2008-09-26T17:09:50Z,,,,OUT_WARN,,CALCULATED,CALCULATED
2008-09-26T20:30:00Z,2008-09-26T17:39:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-26T21:00:00Z,2008-09-26T18:09:50Z,,,,,,CALCULATED,CALCULATED
2008-09-26T21:30:00Z,2008-09-26T18:39:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-26T22:00:00Z,2008-09-26T19:09:50Z,,,,,,CALCULATED,CALCULATED
2008-09-26T22:30:00Z,2008-09-26T19:39:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-26T23:00:00Z,2008-09-26T20:09:50Z,,,,,,CALCULATED,CALCULATED
2008-09-26T23:30:00Z,2008-09-26T20:39:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-27T00:00:00Z,2008-09-26T21:09:50Z,,,,,,CALCULATED,CALCULATED
2008-09-27T00:30:00Z,2008-09-26T21:39:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-27T01:00:00Z,2008-09-26T22:09:50Z,,,,,,CALCULATED,CALCULATED
2008-09-27T01:30:00Z,2008-09-26T22:39:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-27T02:00:00Z,2008-09-26T23:09:50Z,,,,,,CALCULATED,CALCULATED
2008-09-27T02:30:00Z,2008-09-26T23:39:50Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-27T03:00:00Z,2008-09-27T00:09:50Z,,,,,,CALCULATED,CALCULATED
2008-09-27T03:30:00Z,2008-09-27T00:40:09Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-27T04:00:00Z,2008-09-27T01:10:09Z,,,,,,CALCULATED,CALCULATED
2008-09-27T04:30:00Z,2008-09-27T01:40:09Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-27T05:00:00Z,2008-09-27T02:10:09Z,,,,,,CALCULATED,CALCULATED
2008-09-27T05:30:00Z,2008-09-27T02:40:09Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-27T06:00:00Z,2008-09-27T03:10:09Z,,,,,,CALCULATED,CALCULATED
2008-09-27T06:30:00Z,2008-09-27T03:40:09Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-27T07:00:00Z,2008-09-27T04:10:09Z,,,,,,CALCULATED,CALCULATED
2008-09-27T07:30:00Z,2008-09-27T04:40:09Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-27T08:00:00Z,2008-09-27T05:10:09Z,,,,,,CALCULATED,CALCULATED
2008-09-27T08:30:00Z,2008-09-27T05:40:09Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-27T09:00:00Z,2008-09-27T06:10:09Z,,,,OUT_WARN,,CALCULATED,CALCULATED
2008-09-27T09:30:00Z,2008-09-27T06:40:09Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-27T10:00:00Z,2008-09-27T07:10:09Z,,,,OUT_WARN,,CALCULATED,CALCULATED
2008-09-27T10:30:00Z,2008-09-27T07:40:09Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-27T11:00:00Z,2008-09-27T08:10:09Z,,,,OUT_WARN,,CALCULATED,CALCULATED
2008-09-27T11:30:00Z,2008-09-27T08:40:09Z,,OUT_WARN,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-27T12:00:00Z,2008-09-27T09:10:09Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-09-27T12:30:00Z,2008-09-27T09:40:09Z,,OUT_WARN,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-27T13:00:00Z,2008-09-27T10:10:09Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-09-27T13:30:00Z,2008-09-27T10:40:09Z,,OUT_WARN,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-27T14:00:00Z,2008-09-27T11:10:09Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-09-27T14:30:00Z,2008-09-27T11:40:09Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-27T15:00:00Z,2008-09-27T12:10:09Z,,,,OUT_WARN,OUT_WARN,CALCULATED,CALCULATED
2008-09-27T15:30:00Z,2008-09-27T12:40:09Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-27T16:00:00Z,2008-09-27T13:10:09Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-09-27T16:30:00Z,2008-09-27T13:40:09Z,,OUT_WARN,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-27T17:00:00Z,2008-09-27T14:10:09Z,,,,OUT_WARN,OUT_WARN,CALCULATED,CALCULATED
2008-09-27T17:30:00Z,2008-09-27T14:40:09Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-27T18:00:00Z,2008-09-27T15:10:09Z,,,,OUT_WARN,OUT_WARN,CALCULATED,CALCULATED
2008-09-27T18:30:00Z,2008-09-27T15:40:09Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-27T19:00:00Z,2008-09-27T16:10:09Z,,,,OUT_WARN,OUT_WARN,CALCULATED,CALCULATED
2008-09-27T19:30:00Z,2008-09-27T16:40:09Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-27T20:00:00Z,2008-09-27T17:10:09Z,,,,OUT_WARN,OUT_WARN,CALCULATED,CALCULATED
2008-09-27T20:30:00Z,2008-09-27T17:40:09Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-27T21:00:00Z,2008-09-27T18:10:09Z,,,,,OUT_WARN,CALCULATED,CALCULATED
2008-09-27T21:30:00Z,2008-09-27T18:40:09Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-27T22:00:00Z,2008-09-27T19:10:09Z,,,,,OUT_WARN,CALCULATED,CALCULATED
2008-09-27T22:30:00Z,2008-09-27T19:40:09Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-27T23:00:00Z,2008-09-27T20:10:09Z,,,,,OUT_WARN,CALCULATED,CALCULATED
2008-09-27T23:30:00Z,2008-09-27T20:40:09Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-28T00:00:00Z,2008-09-27T21:10:09Z,,,,,OUT_WARN,CALCULATED,CALCULATED
2008-09-28T00:30:00Z,2008-09-27T21:40:09Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-28T01:00:00Z,2008-09-27T22:10:09Z,,,,,,CALCULATED,CALCULATED
2008-09-28T01:30:00Z,2008-09-27T22:40:09Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-28T02:00:00Z,2008-09-27T23:10:09Z,,,,,,CALCULATED,CALCULATED
2008-09-28T02:30:00Z,2008-09-27T23:40:09Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-28T03:00:00Z,2008-09-28T00:10:09Z,,,,,,CALCULATED,CALCULATED
2008-09-28T03:30:00Z,2008-09-28T00:40:28Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-28T04:00:00Z,2008-09-28T01:10:28Z,,,,,,CALCULATED,CALCULATED
2008-09-28T04:30:00Z,2008-09-28T01:40:28Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-28T05:00:00Z,2008-09-28T02:10:28Z,,,,,,CALCULATED,CALCULATED
2008-09-28T05:30:00Z,2008-09-28T02:40:28Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-28T06:00:00Z,2008-09-28T03:10:28Z,,,,,,CALCULATED,CALCULATED
2008-09-28T06:30:00Z,2008-09-28T03:40:28Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-28T07:00:00Z,2008-09-28T04:10:28Z,,,,,,CALCULATED,CALCULATED
2008-09-28T07:30:00Z,2008-09-28T04:40:28Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-28T08:00:00Z,2008-09-28T05:10:28Z,,,,,,CALCULATED,CALCULATED
2008-09-28T08:30:00Z,2008-09-28T05:40:28Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-28T09:00:00Z,2008-09-28T06:10:28Z,,,,OUT_WARN,,CALCULATED,CALCULATED
2008-09-28T09:30:00Z,2008-09-28T06:40:28Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-28T10:00:00Z,2008-09-28T07:10:28Z,,,,OUT_WARN,,CALCULATED,CALCULATED
2008-09-28T10:30:00Z,2008-09-28T07:40:28Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-28T11:00:00Z,2008-09-28T08:10:28Z,,,,OUT_WARN,OUT_WARN,CALCULATED,CALCULATED
2008-09-28T11:30:00Z,2008-09-28T08:40:28Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-28T12:00:00Z,2008-09-28T09:10:28Z,,,,OUT_WARN,,CALCULATED,CALCULATED
2008-09-28T12:30:00Z,2008-09-28T09:40:28Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-28T13:00:00Z,2008-09-28T10:10:28Z,,,,OUT_WARN,OUT_WARN,CALCULATED,CALCULATED
2008-09-28T13:30:00Z,2008-09-28T10:40:28Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-28T14:00:00Z,2008-09-28T11:10:28Z,,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-09-28T14:30:00Z,2008-09-28T11:40:28Z,,OUT_WARN,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-28T15:00:00Z,2008-09-28T12:10:28Z,,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,CALCULATED,CALCULATED
2008-09-28T15:30:00Z,2008-09-28T12:40:28Z,,OUT_WARN,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-28T16:00:00Z,2008-09-28T13:10:28Z,,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,CALCULATED,CALCULATED
2008-09-28T16:30:00Z,2008-09-28T13:40:28Z,,OUT_WARN,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-28T17:00:00Z,2008-09-28T14:10:28Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-09-28T17:30:00Z,2008-09-28T14:40:28Z,,OUT_WARN,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-28T18:00:00Z,2008-09-28T15:10:28Z,,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,CALCULATED,CALCULATED
2008-09-28T18:30:00Z,2008-09-28T15:40:28Z,,OUT_WARN,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-28T19:00:00Z,2008-09-28T16:10:28Z,,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,CALCULATED,CALCULATED
2008-09-28T19:30:00Z,2008-09-28T16:40:28Z,,OUT_WARN,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-28T20:00:00Z,2008-09-28T17:10:28Z,,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,CALCULATED,CALCULATED
2008-09-28T20:30:00Z,2008-09-28T17:40:28Z,,OUT_WARN,OUT_WARN,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-28T21:00:00Z,2008-09-28T18:10:28Z,,OUT_WARN,OUT_WARN,,OUT_WARN,CALCULATED,CALCULATED
2008-09-28T21:30:00Z,2008-09-28T18:40:28Z,,OUT_WARN,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-28T22:00:00Z,2008-09-28T19:10:28Z,,OUT_WARN,,,,CALCULATED,CALCULATED
2008-09-28T22:30:00Z,2008-09-28T19:40:28Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2008-09-28T23:00:00Z,2008-09-28T20:10:28Z,,,,,,CALCULATED,CALCULATED
2008-09-28T23:30:00Z,2008-09-28T20:40:28Z,,,,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
