TIMESTAMP,solar_TIMESTAMP,ta,rh,sw_in,ws,precip,swc_shallow,swc_deep,ppfd_in,vpd,ext_rad
1998-07-31T23:59:59Z,1998-07-31T22:52:26Z,27.17,70.7,-1.569,3.088,0,NA,NA,-3.3168659999999996,1.056711310527854,0
1998-08-01T01:00:00Z,1998-07-31T23:52:27Z,26.74,72.6,-1.569,2.848,0,NA,NA,-3.3168659999999996,0.96357356026261,0
1998-08-01T02:00:00Z,1998-08-01T00:52:32Z,26.45,71.9,-1.569,2.862,0,NA,NA,-3.3168659999999996,0.9714766244462688,0
1998-08-01T03:00:00Z,1998-08-01T01:52:32Z,25.99,77.2,-1.57,2.853,0,NA,NA,-3.31898,0.7671423291372486,0
1998-08-01T04:00:00Z,1998-08-01T02:52:32Z,25.59,81.6,-1.57,2.907,0,NA,NA,-3.31898,0.6046126447604393,0
1998-08-01T05:00:00Z,1998-08-01T03:52:32Z,25.27,81.7,-1.57,3.236,0,NA,NA,-3.31898,0.590013988171318,0
1998-08-01T06:00:00Z,1998-08-01T04:52:32Z,25.09,82.5,-1.57,3.434,0,0.07165685603467943,0.08447510837326033,-3.31898,0.5582139889330844,0
1998-08-01T07:00:00Z,1998-08-01T05:52:32Z,25.17,81,6.477,2.876,0,NA,NA,13.692378,0.6089520368658269,42.46299402400017
1998-08-01T08:00:00Z,1998-08-01T06:52:32Z,25.68,76.3,84.8,3.2,0,NA,NA,179.26719999999997,0.7829317231443782,357.61107831544433
1998-08-01T09:00:00Z,1998-08-01T07:52:32Z,26.78,70.8,345.4,4.147,0,NA,NA,730.1755999999999,1.029289879239193,656.2436858192251
1998-08-01T10:00:00Z,1998-08-01T08:52:32Z,28.08,66.57,581.1,4.074,0,NA,NA,1228.4454,1.271420698223268,918.0078124434971
1998-08-01T11:00:00Z,1998-08-01T09:52:32Z,29.35,63.71,795,4.153,0,NA,NA,1680.6299999999999,1.485463693073352,1125.063158359633
1998-08-01T12:00:00Z,1998-08-01T10:52:32Z,30.86,59.32,912,4.128,0,NA,NA,1927.9679999999998,1.8155683899838795,1263.2980213125709
1998-08-01T13:00:00Z,1998-08-01T11:52:32Z,31.93,56.92,957,4.026,0,NA,NA,2023.098,2.0429714197522273,1323.2910740420145
1998-08-01T14:00:00Z,1998-08-01T12:52:32Z,32.49,54.65,936,3.964,0,NA,NA,1978.704,2.219590255409173,1300.9534759245025
1998-08-01T15:00:00Z,1998-08-01T13:52:32Z,33.25,52.65,838,4.055,0,NA,NA,1771.532,2.418402778035287,1197.8075552454027
1998-08-01T16:00:00Z,1998-08-01T14:52:32Z,33.49,50.52,684.6,3.749,0,NA,NA,1447.2444,2.561313573863821,1020.8830675756396
