TIMESTAMP,TIMESTAMP_solar,ta,rh,vpd,sw_in,netrad,ws,precip,swc_shallow,ppfd_in,ext_rad
2013-07-03T08:00:00Z,2013-07-03T14:46:48Z,32.86583333,58.425,2.07667012,552,357.1666667,0.916666667,0,0.38,1166.9279999999999,0
2013-07-03T09:00:00Z,2013-07-03T15:46:48Z,33.87083333,54.59166667,2.398217923,472.6666667,294.1666667,1.066666667,0,0.381,999.2173334038,0
2013-07-03T10:00:00Z,2013-07-03T16:46:48Z,31.54083333,62.08333333,1.759168279,122.8333333,36.16666667,0.616666667,0,0.38,259.6696665962,204.37478940518977
2013-07-03T11:00:00Z,2013-07-03T17:46:48Z,29.63666667,77.675,0.936563363,26.83333333,-30.83333333,0.133333333,0,0.38,56.725666659619996,506.3963675753136
2013-07-03T12:00:00Z,2013-07-03T18:46:48Z,27.09333333,88.725,0.405222691,0,-45.83333333,0.05,0,0.38,0,772.654014143081
2013-07-03T13:00:00Z,2013-07-03T19:46:48Z,26.12333333,92.45,0.255893525,0,-40.83333333,0,0,0.38,0,985.0071367526098
2013-07-03T14:00:00Z,2013-07-03T20:46:48Z,25.50083333,94.68333333,0.173615656,0,-41,0,0,0.381,0,1128.987734730292
2013-07-03T15:00:00Z,2013-07-03T21:46:48Z,25.1425,95.94166667,0.129678622,0,-30.66666667,0.2,0,0.376,0,1194.78613259348
2013-07-03T16:00:00Z,2013-07-03T22:46:48Z,25.45083333,95.1,0.159439222,0,-25.83333333,0.366666667,0,0.38299999999999995,0,1177.9193352450234
2013-07-03T17:00:00Z,2013-07-03T23:46:48Z,24.92083333,96.15,0.121520307,0,-37.83333333,0,0,0.386,0,1079.536468105581
2013-07-03T18:00:00Z,2013-07-04T00:46:38Z,24.28166667,97.26666667,0.083012957,0,-39.5,0.1,0,0.379,0,906.3404913821331
2013-07-03T19:00:00Z,2013-07-04T01:46:38Z,23.8125,97.925,0.061235763,0,-39.33333333,0.133333333,0,0.379,0,670.1315215531918
2013-07-03T20:00:00Z,2013-07-04T02:46:38Z,23.41583333,98.15,0.053306405,0,-42.66666667,0,0,0.376,0,387.0028737430845
2013-07-03T21:00:00Z,2013-07-04T03:46:38Z,23.09666667,98.5,0.042395867,0,-36.66666667,0,0,0.38,0,76.24459947876305
2013-07-03T22:00:00Z,2013-07-04T04:46:38Z,23.04583333,98.64166667,0.038254975,0,-34.66666667,0.15,0,0.38,0,0
2013-07-03T23:00:00Z,2013-07-04T05:46:38Z,22.68833333,98.775,0.033767779,0.5,-26.16666667,0,0,0.381,1.057,0
2013-07-04T00:00:00Z,2013-07-04T06:46:38Z,23.49416667,98.65833333,0.039059896,39.83333333,19.5,0,0,0.374,84.20766665962,0
2013-07-04T01:00:00Z,2013-07-04T07:46:38Z,24.92583333,93.825,0.195065897,105.5,63.66666667,0.6,0,0.38,223.027,0
2013-07-04T02:00:00Z,2013-07-04T08:46:38Z,25.615,89.90833333,0.332323519,151,112.5,1.166666667,0,0.379,319.214,0
2013-07-04T03:00:00Z,2013-07-04T09:46:38Z,27.2725,81.80833333,0.661217679,303.3333333,231.1666667,1.15,0,0.37799999999999995,641.2466665961999,0
2013-07-04T04:00:00Z,2013-07-04T10:46:38Z,27.8425,79.94166667,0.751792636,479.3333333,346.3333333,1.516666667,0,0.381,1013.3106665961999,0
2013-07-04T05:00:00Z,2013-07-04T11:46:38Z,30.31,69.81666667,1.303827898,648.1666667,468.8333333,1.316666667,0,0.379,1370.2243334037998,0
2013-07-04T06:00:00Z,2013-07-04T12:46:38Z,31.98,62.83333333,1.771304775,774.1666667,535.6666667,1.35,0,0.38,1636.5883334037999,0
2013-07-04T07:00:00Z,2013-07-04T13:46:38Z,32.855,58.25,2.083267919,650.8333333,429,1.25,0,0.377,1375.8616665962,0
2013-07-04T08:00:00Z,2013-07-04T14:46:38Z,33.12833333,57.95833333,2.13085272,476.6666667,303.8333333,1.2,0,0.382,1007.6733334037999,0
2013-07-04T09:00:00Z,2013-07-04T15:46:38Z,33.5675,56.44166667,2.26722979,467.8333333,289.8333333,1.016666667,0,0.381,988.9996665962,0
2013-07-04T10:00:00Z,2013-07-04T16:46:38Z,33.55333333,57,2.231259636,278.8333333,142.1666667,0.783333333,0,0.38,589.4536665961999,202.90129564503
2013-07-04T11:00:00Z,2013-07-04T17:46:38Z,30.28083333,70.65833333,1.278020845,27.16666667,-19.33333333,0.333333333,0,0.37799999999999995,57.43033334038,505.2704481013767
2013-07-04T12:00:00Z,2013-07-04T18:46:38Z,28.22083333,82.65833333,0.664907879,0,-31.33333333,0.15,0,0.37799999999999995,0,771.9570066896569
2013-07-04T13:00:00Z,2013-07-04T19:46:38Z,27.35666667,88.04166667,0.435771881,0,-29.83333333,0.1,0,0.379,0,984.7910148607726
2013-07-04T14:00:00Z,2013-07-04T20:46:38Z,26.06833333,88.86666667,0.374790161,0,-35.16666667,1.55,5.925,0.379,0,1129.2715943181595
2013-07-04T15:00:00Z,2013-07-04T21:46:38Z,22.4975,98.375,0.044315073,0,-14.5,2.916666667,30.875,0.43799999999999994,0,1195.554926463048
2013-07-04T16:00:00Z,2013-07-04T22:46:38Z,22.75166667,99.3,0.019368246,0,-13.16666667,0.866666667,1.675,0.431,0,1179.1249393564697
2013-07-04T17:00:00Z,2013-07-04T23:46:38Z,22.88333333,99.46666667,0.014880377,0,-14.33333333,0.266666667,2.325,0.42,0,1081.1010041918269
2013-07-04T18:00:00Z,2013-07-05T00:46:29Z,22.85083333,99.61666667,0.010672939,0,-16.66666667,0.133333333,1.9,0.406,0,908.1616765463276
2013-07-04T19:00:00Z,2013-07-05T01:46:29Z,22.80416667,99.76666667,0.006479941,0,-19.66666667,0.466666667,0.4,0.401,0,672.0896773906057
2013-07-04T20:00:00Z,2013-07-05T02:46:29Z,22.71,99.81666667,0.005061494,0,-21.33333333,0.4,0,0.401,0,388.9691146672
2013-07-04T21:00:00Z,2013-07-05T03:46:29Z,22.59416667,99.86666667,0.003655714,0,-24,0.55,0.05,0.39799999999999996,0,78.08963998550301
2013-07-04T22:00:00Z,2013-07-05T04:46:29Z,22.58166667,99.94166667,0.001597505,0,-16.66666667,0.733333333,0,0.4,0,0
2013-07-04T23:00:00Z,2013-07-05T05:46:29Z,22.73583333,99.90833333,0.002534328,0.333333333,-16.16666667,0.333333333,0.1,0.39299999999999996,0.704666665962,0
2013-07-05T00:00:00Z,2013-07-05T06:46:29Z,22.70083333,99.91666667,0.002295421,17.16666667,-0.666666667,0.233333333,0,0.39899999999999997,36.29033334038,0
2013-07-05T01:00:00Z,2013-07-05T07:46:29Z,22.96916667,99.93333333,0.001872109,64.66666667,28.16666667,0.433333333,0,0.397,136.70533334037998,0
2013-07-05T02:00:00Z,2013-07-05T08:46:29Z,23.45833333,99.225,0.022476362,116.3333333,75,0.4,0,0.392,245.9286665962,0
2013-07-05T03:00:00Z,2013-07-05T09:46:29Z,24.27666667,96.55,0.105035866,174.1666667,119.5,0.616666667,0,0.396,368.1883334038,0
2013-07-05T04:00:00Z,2013-07-05T10:46:29Z,25.0275,92.66666667,0.233316334,246.5,151.3333333,0.65,0.025,0.389,521.101,0
2013-07-05T05:00:00Z,2013-07-05T11:46:29Z,26.08583333,87.725,0.416073611,363.5,277,0.7,0,0.396,768.439,0
2013-07-05T06:00:00Z,2013-07-05T12:46:29Z,27.05333333,82.39166667,0.63053952,515.5,404.3333333,0.833333333,0,0.392,1089.7669999999998,0
2013-07-05T07:00:00Z,2013-07-05T13:46:29Z,28.77666667,74.48333333,1.009147163,600.5,469.8333333,1.05,0.025,0.392,1269.4569999999999,0
2013-07-05T08:00:00Z,2013-07-05T14:46:29Z,28.6825,74.70833333,0.994833736,405.8333333,300.1666667,1.183333333,0,0.39399999999999996,857.9316665962,0
2013-07-05T09:00:00Z,2013-07-05T15:46:29Z,28.46583333,74.50833333,0.990115775,227.5,151.3333333,0.916666667,0,0.39299999999999996,480.93499999999995,0
2013-07-05T10:00:00Z,2013-07-05T16:46:29Z,27.70833333,79.21666667,0.773237712,88.66666667,42.33333333,0.7,0,0.391,187.44133334038,201.47203774895303
2013-07-05T11:00:00Z,2013-07-05T17:46:29Z,26.6475,85.6,0.504430939,22.83333333,-16.83333333,0.55,0,0.392,48.26966665961999,504.202573101906
2013-07-05T12:00:00Z,2013-07-05T18:46:29Z,25.26083333,92.81666667,0.23240302,0,-38.66666667,0.2,0,0.392,0,771.3282190463341
2013-07-05T13:00:00Z,2013-07-05T19:46:29Z,24.36583333,96.53333333,0.105870072,0,-39.5,0.016666667,0,0.392,0,984.6489530327015
2013-07-05T14:00:00Z,2013-07-05T20:46:29Z,24.035,97.73333333,0.067781287,0,-28.66666667,0,0,0.389,0,1129.6306142930387
2013-07-05T15:00:00Z,2013-07-05T21:46:29Z,24.00583333,97.96666667,0.060694239,0,-24.33333333,0.016666667,0,0.391,0,1196.395161274982
2013-07-05T16:00:00Z,2013-07-05T22:46:29Z,23.86083333,98.38333333,0.047843692,0,-24.33333333,0,0,0.38799999999999996,0,1180.3936961373402
2013-07-05T17:00:00Z,2013-07-05T23:46:29Z,23.93416667,98.74166667,0.037396462,0,-26.5,0.3,0,0.38799999999999996,0,1082.7164006291202
2013-07-05T18:00:00Z,2013-07-06T00:46:20Z,23.9975,99,0.02982535,0,-16.66666667,0.083333333,0,0.38799999999999996,0,910.0182658326588
2013-07-05T19:00:00Z,2013-07-06T01:46:20Z,24.13,98.30833333,0.050855917,0,-25,0.233333333,0,0.385,0,674.0656752729269
2013-07-05T20:00:00Z,2013-07-06T02:46:20Z,23.73916667,98.71666667,0.037722868,0,-27.16666667,0.166666667,0,0.391,0,390.93473326704407
2013-07-05T21:00:00Z,2013-07-06T03:46:20Z,23.585,98.96666667,0.030074667,0,-23.66666667,0.066666667,0,0.38799999999999996,0,79.91595807520365
2013-07-05T22:00:00Z,2013-07-06T04:46:20Z,23.22083333,99.00833333,0.028237117,0,-37.83333333,0.1,0,0.385,0,0
2013-07-05T23:00:00Z,2013-07-06T05:46:20Z,22.6275,99.06666667,0.025637643,0.833333333,-48.83333333,0,0,0.391,1.761666665962,0
2013-07-06T00:00:00Z,2013-07-06T06:46:20Z,22.81333333,99.1,0.025123309,59.83333333,4.166666667,0,0,0.391,126.48766665962,0
2013-07-06T01:00:00Z,2013-07-06T07:46:20Z,26.50333333,85.73333333,0.494164298,216.8333333,133,0.716666667,0,0.387,458.38566659619994,0
2013-07-06T02:00:00Z,2013-07-06T08:46:20Z,27.79333333,79.625,0.761758764,413.5,311,1.05,0,0.38799999999999996,874.1389999999999,0
2013-07-06T03:00:00Z,2013-07-06T09:46:20Z,29.3225,72.50833333,1.13231698,669.8333333,514.8333333,1.483333333,0,0.39,1416.0276665962,0
2013-07-06T04:00:00Z,2013-07-06T10:46:20Z,31.20583333,64.38333333,1.618922189,683.3333333,518.5,1.466666667,0,0.38799999999999996,1444.5666665962,0
2013-07-06T05:00:00Z,2013-07-06T11:46:20Z,31.65166667,63.73333333,1.691842572,802.1666667,606.5,1.566666667,0,0.389,1695.7803334038,0
2013-07-06T06:00:00Z,2013-07-06T12:46:20Z,32.15166667,61.675,1.838923452,737.6666667,537,1.616666667,0,0.392,1559.4273334037998,0
2013-07-06T07:00:00Z,2013-07-06T13:46:20Z,31.345,63.49166667,1.672607941,445.1666667,297,1.15,0,0.38299999999999995,941.0823334037999,0
2013-07-06T08:00:00Z,2013-07-06T14:46:20Z,32.8675,57.50833333,2.126158908,634.8333333,429,1.466666667,0,0.386,1342.0376665962,0
2013-07-06T09:00:00Z,2013-07-06T15:46:20Z,34.5825,50.425,2.72385176,549.1666667,353.5,1.333333333,0,0.389,1160.9383334037998,0
2013-07-06T10:00:00Z,2013-07-06T16:46:20Z,33.60416667,53.80833333,2.404580085,292.8333333,145.6666667,1.116666667,0,0.387,619.0496665961999,200.17555714715164
2013-07-06T11:00:00Z,2013-07-06T17:46:20Z,30.9,67.20833333,1.47562123,57.33333333,-6,0.4,0,0.386,121.20266665962,503.2738440863232
2013-07-06T12:00:00Z,2013-07-06T18:46:20Z,27.35166667,83.26666667,0.613346311,0,-42.16666667,0.083333333,0,0.38799999999999996,0,770.8357863340794
2013-07-06T13:00:00Z,2013-07-06T19:46:20Z,25.88916667,90.98333333,0.301623877,0,-41,0,0,0.38799999999999996,0,984.6314771568229
2013-07-06T14:00:00Z,2013-07-06T20:46:20Z,25.15333333,94.19166667,0.185865276,0,-41.33333333,0,0,0.38799999999999996,0,1130.0942683801647
2013-07-06T15:00:00Z,2013-07-06T21:46:20Z,24.43333333,95.925,0.12491287,0,-42.16666667,0.066666667,0,0.389,0,1197.3132500996578
2013-07-06T16:00:00Z,2013-07-06T22:46:20Z,24.1175,97.1,0.087158893,0,-34.5,0.033333333,0,0.382,0,1181.7085207374835
2013-07-06T17:00:00Z,2013-07-06T23:46:20Z,23.99666667,97.53333333,0.073590595,0,-32.33333333,0.05,0,0.382,0,1084.3432383390375
2013-07-06T18:00:00Z,2013-07-07T00:46:12Z,23.83583333,97.875,0.062794942,0,-32,0,0,0.38299999999999995,0,911.8511912400492
2013-07-06T19:00:00Z,2013-07-07T01:46:12Z,23.56166667,98.10833333,0.054989995,0,-32.5,0,0,0.38299999999999995,0,675.9848221839901
2013-07-06T20:00:00Z,2013-07-07T02:46:12Z,23.1875,98.29166667,0.048557993,0,-40.5,0,0,0.386,0,392.81449981592345
2013-07-06T21:00:00Z,2013-07-07T03:46:12Z,22.65,98.49166667,0.04150425,0,-45.33333333,0,0,0.38799999999999996,0,81.63359329801189
2013-07-06T22:00:00Z,2013-07-07T04:46:12Z,22.10666667,98.70833333,0.034390993,0,-46.16666667,0,0,0.38799999999999996,0,0
2013-07-06T23:00:00Z,2013-07-07T05:46:12Z,21.78083333,99.00833333,0.025875108,0.833333333,-42.16666667,0,0,0.38299999999999995,1.761666665962,0
2013-07-07T00:00:00Z,2013-07-07T06:46:12Z,23.04,96.69166667,0.097806711,79.83333333,28.33333333,0.05,0,0.387,168.76766665962,0
2013-07-07T01:00:00Z,2013-07-07T07:46:12Z,27.54833333,79.125,0.771976877,264.1666667,166.8333333,0.683333333,0,0.38799999999999996,558.4483334038,0
2013-07-07T02:00:00Z,2013-07-07T08:46:12Z,29.6925,71.375,1.196064833,491.8333333,354,0.95,0,0.386,1039.7356665962,0
2013-07-07T03:00:00Z,2013-07-07T09:46:12Z,31.07833333,67.50833333,1.466461048,555.8333333,404.5,1.166666667,0,0.38299999999999995,1175.0316665962,0
2013-07-07T04:00:00Z,2013-07-07T10:46:12Z,31.43333333,66.425,1.551204445,596.5,430.8333333,1.166666667,0,0.387,1261.001,0
2013-07-07T05:00:00Z,2013-07-07T11:46:12Z,32.51166667,60.56666667,1.930057288,767.1666667,550.8333333,1.5,0,0.389,1621.7903334037999,0
2013-07-07T06:00:00Z,2013-07-07T12:46:12Z,33.89166667,56.61666667,2.297108048,828.6666667,571.6666667,1.433333333,0,0.38799999999999996,1751.8013334037998,0
2013-07-07T07:00:00Z,2013-07-07T13:46:12Z,33.53333333,56.94166667,2.23152795,470.8333333,252.6666667,1.2,0.125,0.387,995.3416665962,0
2013-07-07T08:00:00Z,2013-07-07T14:46:12Z,31.17916667,68.23333333,1.460199927,338.8333333,169.1666667,0.8,0,0.387,716.2936665962,0
2013-07-07T09:00:00Z,2013-07-07T15:46:12Z,34.55166667,52.66666667,2.598277549,504.3333333,322,1.033333333,0,0.385,1066.1606665962,0
2013-07-07T10:00:00Z,2013-07-07T16:46:12Z,34.35583333,52.24166667,2.592038996,244.8333333,107,0.933333333,0,0.382,517.5776665962,198.9260139217319
2013-07-07T11:00:00Z,2013-07-07T17:46:12Z,32.04916667,65.85833333,1.652550952,43.66666667,-26.5,0.266666667,0,0.382,92.31133334037999,502.40518240856477
2013-07-07T12:00:00Z,2013-07-07T18:46:12Z,27.03166667,85.975,0.505117795,0,-55.5,0.15,0,0.38799999999999996,0,770.4127781647926
2013-07-07T13:00:00Z,2013-07-07T19:46:12Z,25.47666667,92.44166667,0.246627933,0,-50,0.033333333,0,0.38,0,984.6883646021013
2013-07-07T14:00:00Z,2013-07-07T20:46:12Z,24.89333333,94.51666667,0.17263047,0,-42.5,0.15,0,0.385,0,1130.6324630228748
2013-07-07T15:00:00Z,2013-07-07T21:46:12Z,24.69666667,94.96666667,0.156662756,0,-35.5,0.333333333,0,0.387,0,1198.301278432163
2013-07-07T16:00:00Z,2013-07-07T22:46:12Z,25.05416667,92.18333333,0.248413543,0,-35.16666667,0.516666667,0,0.381,0,1183.0842166079296
2013-07-07T17:00:00Z,2013-07-07T23:46:12Z,25.59416667,87.84166667,0.398993005,0,-22.83333333,0.8,0,0.385,0,1086.0180297766547
2013-07-07T18:00:00Z,2013-07-08T00:46:04Z,24.91166667,92.29166667,0.243146249,0,-21,0.316666667,0,0.38799999999999996,0,913.7161860974019
2013-07-07T19:00:00Z,2013-07-08T01:46:04Z,24.5175,94.16666667,0.179586462,0,-26.66666667,0.3,0,0.38,0,677.9182744818421
2013-07-07T20:00:00Z,2013-07-08T02:46:04Z,24.29666667,94.825,0.15719426,0,-22.33333333,0.266666667,0,0.38799999999999996,0,394.69014484939544
2013-07-07T21:00:00Z,2013-07-08T03:46:04Z,24.0275,96.24166667,0.112396781,0,-28.66666667,0.183333333,0,0.381,0,83.32928083791671
2013-07-07T22:00:00Z,2013-07-08T04:46:04Z,23.75833333,97.40833333,0.076225655,0,-31.66666667,0.066666667,0,0.387,0,0
2013-07-07T23:00:00Z,2013-07-08T05:46:04Z,23.23166667,98.00833333,0.056766374,0.833333333,-35.66666667,0,0,0.384,1.761666665962,0
2013-07-08T00:00:00Z,2013-07-08T06:46:04Z,23.9275,96.85833333,0.095130239,68.66666667,16.83333333,0.2,0,0.386,145.16133334038,0
2013-07-08T01:00:00Z,2013-07-08T07:46:04Z,27.5575,81.15,0.69858617,263,168,0.85,0,0.381,555.982,0
2013-07-08T02:00:00Z,2013-07-08T08:46:04Z,30.09333333,69.78333333,1.290614715,457.5,319.5,0.916666667,0,0.387,967.155,0
2013-07-08T03:00:00Z,2013-07-08T09:46:04Z,31.45,63.76666667,1.671975616,646.5,460.1666667,1.1,0,0.384,1366.701,0
2013-07-08T04:00:00Z,2013-07-08T10:46:04Z,32.50666667,58.63333333,2.025379878,716.3333333,509.5,1.483333333,0,0.384,1514.3286665962,0
2013-07-08T05:00:00Z,2013-07-08T11:46:04Z,33.18,55.83333333,2.245315745,793,549.3333333,1.4,0,0.38299999999999995,1676.4019999999998,0
2013-07-08T06:00:00Z,2013-07-08T12:46:04Z,33.66166667,54.40833333,2.379867928,690.1666667,453,1.383333333,0,0.38299999999999995,1459.0123334037999,0
2013-07-08T07:00:00Z,2013-07-08T13:46:04Z,34.33083333,52.075,2.598186385,793.8333333,520.1666667,1.35,0,0.38299999999999995,1678.1636665962,0
2013-07-08T08:00:00Z,2013-07-08T14:46:04Z,35.47083333,48.76666667,2.958179406,700,450,1.166666667,0,0.387,1479.8,0
2013-07-08T09:00:00Z,2013-07-08T15:46:04Z,33.5825,54.90833333,2.364710538,214,106,0.966666667,0,0.38,452.39599999999996,0
2013-07-08T10:00:00Z,2013-07-08T16:46:04Z,29.22166667,73.23333333,1.092251511,60,4.166666667,1.783333333,0,0.381,126.83999999999999,197.81206906567192
2013-07-08T11:00:00Z,2013-07-08T17:46:04Z,27.8075,80.55833333,0.727698318,20.66666667,-25.66666667,1.45,0,0.38,43.68933334038,501.67782498543215
2013-07-08T12:00:00Z,2013-07-08T18:46:04Z,26.75333333,87.125,0.453194289,0,-45.5,0.5,0,0.38,0,770.1274714684822
2013-07-08T13:00:00Z,2013-07-08T19:46:04Z,26.14666667,89.84166667,0.344587972,0,-35,0.55,0,0.381,0,984.8702796297652
2013-07-08T14:00:00Z,2013-07-08T20:46:04Z,25.71416667,91.55,0.279275107,0,-34.16666667,0.666666667,0,0.38299999999999995,0,1131.274797323528
2013-07-08T15:00:00Z,2013-07-08T21:46:04Z,25.69583333,89.49166667,0.34707508,0,-27.16666667,1.05,0,0.38299999999999995,0,1199.3657630954465
2013-07-08T16:00:00Z,2013-07-08T22:46:04Z,25.46583333,90.84166667,0.298426331,0,-27.83333333,1.083333333,0,0.38,0,1184.5037739139898
2013-07-08T17:00:00Z,2013-07-08T23:46:04Z,25.24833333,92.85,0.229990088,0,-23.5,0.216666667,0,0.382,0,1087.7013970250323
2013-07-08T18:00:00Z,2013-07-09T00:45:57Z,24.9375,95.3,0.148423634,0,-24.33333333,0.266666667,0,0.38299999999999995,0,915.5541869307386
2013-07-08T19:00:00Z,2013-07-09T01:45:57Z,24.7325,96.625,0.105214605,0,-24.5,0.35,0,0.385,0,679.7913067789048
2013-07-08T20:00:00Z,2013-07-09T02:45:57Z,24.5825,96.49166667,0.108402206,0,-23,0.216666667,0,0.384,0,396.47637162977634
2013-07-08T21:00:00Z,2013-07-09T03:45:57Z,24.49583333,97.20833333,0.085812004,0,-20,0.416666667,0.3,0.385,0,84.91296321057105
2013-07-08T22:00:00Z,2013-07-09T04:45:57Z,23.8325,97.08333333,0.086145294,0,-18.66666667,1.3,0,0.384,0,0
2013-07-08T23:00:00Z,2013-07-09T05:45:57Z,23.17166667,97.35833333,0.074994621,0.333333333,-11.33333333,1.316666667,0,0.385,0.704666665962,0
2013-07-09T00:00:00Z,2013-07-09T06:45:57Z,23.2075,97.375,0.074679256,20.5,0.833333333,1.316666667,0,0.38299999999999995,43.336999999999996,0
2013-07-09T01:00:00Z,2013-07-09T07:45:57Z,23.62166667,96.15833333,0.112103029,63.16666667,35.16666667,1.066666667,0,0.38299999999999995,133.53433334038,0
2013-07-09T02:00:00Z,2013-07-09T08:45:57Z,23.98083333,94.45,0.165540866,110.1666667,81,1.416666667,0.025,0.385,232.89233340379997,0
2013-07-09T03:00:00Z,2013-07-09T09:45:57Z,24.915,90.76666667,0.291348294,173.6666667,131,1.216666667,0,0.38299999999999995,367.1313334038,0
2013-07-09T04:00:00Z,2013-07-09T10:45:57Z,26.02166667,86.175,0.465907834,296.6666667,224.3333333,1.25,0,0.38,627.1533334037999,0
2013-07-09T05:00:00Z,2013-07-09T11:45:57Z,27.20083333,81.01666667,0.684893501,330.8333333,246.1666667,1.283333333,0,0.386,699.3816665961999,0
2013-07-09T06:00:00Z,2013-07-09T12:45:57Z,27.97666667,77.88333333,0.835203314,469.8333333,343.3333333,1.9,0,0.385,993.2276665961999,0
2013-07-09T07:00:00Z,2013-07-09T13:45:57Z,28.2875,77.11666667,0.880513238,397.1666667,271.5,1.616666667,0,0.385,839.6103334037999,0
2013-07-09T08:00:00Z,2013-07-09T14:45:57Z,28.5575,75.4,0.960753878,328.6666667,211.8333333,1.483333333,0,0.38299999999999995,694.8013334038,0
2013-07-09T09:00:00Z,2013-07-09T15:45:57Z,27.3225,80.36666667,0.714370789,77.33333333,27.16666667,1.016666667,0,0.386,163.48266665962,0
2013-07-09T10:00:00Z,2013-07-09T16:45:57Z,26.73416667,85.20833333,0.519496517,37.66666667,-0.333333333,0.633333333,0,0.382,79.62733334037999,196.74763134934759
2013-07-09T11:00:00Z,2013-07-09T17:45:57Z,26.05416667,89.35833333,0.359215739,8.833333333,-24.83333333,0.466666667,0,0.386,18.673666665962,501.012368819671
2013-07-09T12:00:00Z,2013-07-09T18:45:57Z,25.19666667,93.99166667,0.1929632,0,-32,0.083333333,0,0.382,0,769.9125605399994
2013-07-09T13:00:00Z,2013-07-09T19:45:57Z,24.82166667,96.15,0.120689077,0,-30,0.283333333,0,0.38299999999999995,0,985.1265988818544
2013-07-09T14:00:00Z,2013-07-09T20:45:57Z,24.61333333,96.79166667,0.099335416,0,-26.83333333,0.366666667,0,0.379,0,1131.990778879037
2013-07-09T15:00:00Z,2013-07-09T21:45:57Z,24.34,97,0.091343747,0,-28.83333333,0.366666667,0,0.38299999999999995,0,1200.4984197763379
2013-07-09T16:00:00Z,2013-07-09T22:45:57Z,23.88083333,96.26666667,0.11056064,0,-31,0.316666667,0,0.384,0,1185.9816805038568
2013-07-09T17:00:00Z,2013-07-09T23:45:57Z,23.32333333,95.71666667,0.122751794,0,-31.66666667,0.483333333,0,0.384,0,1089.42961259759
2013-07-09T18:00:00Z,2013-07-10T00:45:50Z,22.95583333,96.64166667,0.094127446,0,-28.66666667,0.3,0,0.384,0,917.4207790657711
2013-07-09T19:00:00Z,2013-07-10T01:45:50Z,22.71666667,97.46666667,0.069977103,0,-26.33333333,0.45,0,0.38299999999999995,0,681.6750293547325
2013-07-09T20:00:00Z,2013-07-10T02:45:50Z,22.62833333,98.06666667,0.053107156,0,-25.66666667,0.283333333,0,0.385,0,398.25496955210195
2013-07-09T21:00:00Z,2013-07-10T03:45:50Z,22.5325,98.43333333,0.042790723,0,-24.83333333,0.016666667,0,0.381,0,86.47153523268886
2013-07-09T22:00:00Z,2013-07-10T04:45:50Z,22.45916667,98.86666667,0.030811409,0,-25.16666667,0.116666667,0,0.384,0,0
2013-07-09T23:00:00Z,2013-07-10T05:45:50Z,22.365,99.05,0.025685811,0.5,-26.83333333,0.333333333,0,0.38299999999999995,1.057,0
2013-07-10T00:00:00Z,2013-07-10T06:45:50Z,22.7075,98.70833333,0.035959629,41,7.5,0.416666667,0,0.381,86.67399999999999,0
