TIMESTAMP,solar_TIMESTAMP,AUS_MAR_MSW_MOD_Ecy_Js_1,AUS_MAR_MSW_MOD_Eob_Js_2,AUS_MAR_MSW_MOD_Ecy_Js_3
2010-03-01T22:00:10Z,2010-03-02T07:30:26Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-01T22:30:00Z,2010-03-02T08:00:16Z,,,
2010-03-01T22:30:10Z,2010-03-02T08:00:26Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-01T23:00:00Z,2010-03-02T08:30:16Z,,,
2010-03-01T23:00:10Z,2010-03-02T08:30:26Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-01T23:30:00Z,2010-03-02T09:00:16Z,,,
2010-03-01T23:30:10Z,2010-03-02T09:00:26Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T00:00:00Z,2010-03-02T09:30:16Z,,,
2010-03-02T00:00:10Z,2010-03-02T09:30:26Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T00:30:00Z,2010-03-02T10:00:16Z,,,
2010-03-02T00:30:10Z,2010-03-02T10:00:26Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T01:00:00Z,2010-03-02T10:30:16Z,,,
2010-03-02T01:00:10Z,2010-03-02T10:30:26Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T01:30:00Z,2010-03-02T11:00:16Z,,,
2010-03-02T01:30:10Z,2010-03-02T11:00:26Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T02:00:00Z,2010-03-02T11:30:16Z,,,
2010-03-02T02:00:10Z,2010-03-02T11:30:26Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T02:30:00Z,2010-03-02T12:00:16Z,,,
2010-03-02T02:30:10Z,2010-03-02T12:00:26Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T03:00:00Z,2010-03-02T12:30:16Z,,,
2010-03-02T03:00:10Z,2010-03-02T12:30:26Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T03:30:00Z,2010-03-02T13:00:16Z,,,
2010-03-02T03:30:10Z,2010-03-02T13:00:26Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T04:00:00Z,2010-03-02T13:30:16Z,,,
2010-03-02T04:00:10Z,2010-03-02T13:30:26Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T04:30:00Z,2010-03-02T14:00:16Z,,,
2010-03-02T04:30:10Z,2010-03-02T14:00:26Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T05:00:00Z,2010-03-02T14:30:16Z,,,
2010-03-02T05:00:10Z,2010-03-02T14:30:26Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T05:30:00Z,2010-03-02T15:00:16Z,,,
2010-03-02T05:30:10Z,2010-03-02T15:00:26Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T06:00:00Z,2010-03-02T15:30:16Z,,,
2010-03-02T06:00:10Z,2010-03-02T15:30:26Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T06:30:00Z,2010-03-02T16:00:16Z,,,
2010-03-02T06:30:10Z,2010-03-02T16:00:26Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T07:00:00Z,2010-03-02T16:30:16Z,,,
2010-03-02T07:00:10Z,2010-03-02T16:30:26Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T07:30:00Z,2010-03-02T17:00:16Z,,,
2010-03-02T07:30:10Z,2010-03-02T17:00:26Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T08:00:00Z,2010-03-02T17:30:16Z,,,
2010-03-02T08:00:10Z,2010-03-02T17:30:26Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T08:30:00Z,2010-03-02T18:00:16Z,,,
2010-03-02T08:30:10Z,2010-03-02T18:00:26Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T09:00:00Z,2010-03-02T18:30:16Z,,,
2010-03-02T09:00:10Z,2010-03-02T18:30:26Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T09:30:00Z,2010-03-02T19:00:16Z,,,
2010-03-02T09:30:10Z,2010-03-02T19:00:26Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T10:00:00Z,2010-03-02T19:30:16Z,,,
2010-03-02T10:00:10Z,2010-03-02T19:30:26Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T10:30:00Z,2010-03-02T20:00:16Z,,,
2010-03-02T10:30:10Z,2010-03-02T20:00:26Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T11:00:00Z,2010-03-02T20:30:16Z,,,
2010-03-02T11:00:10Z,2010-03-02T20:30:26Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T11:30:00Z,2010-03-02T21:00:16Z,,,
2010-03-02T11:30:10Z,2010-03-02T21:00:26Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T12:00:00Z,2010-03-02T21:30:16Z,,,
2010-03-02T12:00:10Z,2010-03-02T21:30:26Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T12:30:00Z,2010-03-02T22:00:16Z,,,
2010-03-02T12:30:10Z,2010-03-02T22:00:26Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T13:00:00Z,2010-03-02T22:30:16Z,,,
2010-03-02T13:00:10Z,2010-03-02T22:30:26Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T13:30:00Z,2010-03-02T23:00:16Z,,,
2010-03-02T13:30:10Z,2010-03-02T23:00:26Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T14:00:00Z,2010-03-02T23:30:16Z,,,
2010-03-02T14:00:10Z,2010-03-02T23:30:26Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T14:30:00Z,2010-03-03T00:00:28Z,,,
2010-03-02T14:30:10Z,2010-03-03T00:00:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T15:00:00Z,2010-03-03T00:30:28Z,,,
2010-03-02T15:00:10Z,2010-03-03T00:30:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T15:30:00Z,2010-03-03T01:00:28Z,,,
2010-03-02T15:30:10Z,2010-03-03T01:00:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T16:00:00Z,2010-03-03T01:30:28Z,,,
2010-03-02T16:00:10Z,2010-03-03T01:30:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T16:30:00Z,2010-03-03T02:00:28Z,,,
2010-03-02T16:30:10Z,2010-03-03T02:00:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T17:00:00Z,2010-03-03T02:30:28Z,,,
2010-03-02T17:00:10Z,2010-03-03T02:30:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T17:30:00Z,2010-03-03T03:00:28Z,,,
2010-03-02T17:30:10Z,2010-03-03T03:00:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T18:00:00Z,2010-03-03T03:30:28Z,,,
2010-03-02T18:00:10Z,2010-03-03T03:30:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T18:30:00Z,2010-03-03T04:00:28Z,,,
2010-03-02T18:30:10Z,2010-03-03T04:00:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T19:00:00Z,2010-03-03T04:30:28Z,,,
2010-03-02T19:00:10Z,2010-03-03T04:30:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T19:30:00Z,2010-03-03T05:00:28Z,,,
2010-03-02T19:30:10Z,2010-03-03T05:00:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T20:00:00Z,2010-03-03T05:30:28Z,,,
2010-03-02T20:00:10Z,2010-03-03T05:30:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T20:30:00Z,2010-03-03T06:00:28Z,,,
2010-03-02T20:30:10Z,2010-03-03T06:00:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T21:00:00Z,2010-03-03T06:30:28Z,,,
2010-03-02T21:00:10Z,2010-03-03T06:30:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T21:30:00Z,2010-03-03T07:00:28Z,,,
2010-03-02T21:30:10Z,2010-03-03T07:00:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T22:00:00Z,2010-03-03T07:30:28Z,,,
2010-03-02T22:00:10Z,2010-03-03T07:30:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T22:30:00Z,2010-03-03T08:00:28Z,,,
2010-03-02T22:30:10Z,2010-03-03T08:00:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T23:00:00Z,2010-03-03T08:30:28Z,,,
2010-03-02T23:00:10Z,2010-03-03T08:30:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-02T23:30:00Z,2010-03-03T09:00:28Z,,,
2010-03-02T23:30:10Z,2010-03-03T09:00:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T00:00:00Z,2010-03-03T09:30:28Z,,,
2010-03-03T00:00:10Z,2010-03-03T09:30:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T00:30:00Z,2010-03-03T10:00:28Z,,,
2010-03-03T00:30:10Z,2010-03-03T10:00:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T01:00:00Z,2010-03-03T10:30:28Z,,,
2010-03-03T01:00:10Z,2010-03-03T10:30:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T01:30:00Z,2010-03-03T11:00:28Z,,,
2010-03-03T01:30:10Z,2010-03-03T11:00:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T02:00:00Z,2010-03-03T11:30:28Z,,,
2010-03-03T02:00:10Z,2010-03-03T11:30:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T02:30:00Z,2010-03-03T12:00:28Z,,,
2010-03-03T02:30:10Z,2010-03-03T12:00:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T03:00:00Z,2010-03-03T12:30:28Z,,,
2010-03-03T03:00:10Z,2010-03-03T12:30:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T03:30:00Z,2010-03-03T13:00:28Z,,,
2010-03-03T03:30:10Z,2010-03-03T13:00:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T04:00:00Z,2010-03-03T13:30:28Z,,,
2010-03-03T04:00:10Z,2010-03-03T13:30:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T04:30:00Z,2010-03-03T14:00:28Z,,,
2010-03-03T04:30:10Z,2010-03-03T14:00:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T05:00:00Z,2010-03-03T14:30:28Z,,,
2010-03-03T05:00:10Z,2010-03-03T14:30:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T05:30:00Z,2010-03-03T15:00:28Z,,,
2010-03-03T05:30:10Z,2010-03-03T15:00:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T06:00:00Z,2010-03-03T15:30:28Z,,,
2010-03-03T06:00:10Z,2010-03-03T15:30:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T06:30:00Z,2010-03-03T16:00:28Z,,,
2010-03-03T06:30:10Z,2010-03-03T16:00:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T07:00:00Z,2010-03-03T16:30:28Z,,,
2010-03-03T07:00:10Z,2010-03-03T16:30:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T07:30:00Z,2010-03-03T17:00:28Z,,,
2010-03-03T07:30:10Z,2010-03-03T17:00:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T08:00:00Z,2010-03-03T17:30:28Z,,,
2010-03-03T08:00:10Z,2010-03-03T17:30:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T08:30:00Z,2010-03-03T18:00:28Z,,,
2010-03-03T08:30:10Z,2010-03-03T18:00:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T09:00:00Z,2010-03-03T18:30:28Z,,,
2010-03-03T09:00:10Z,2010-03-03T18:30:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T09:30:00Z,2010-03-03T19:00:28Z,,,
2010-03-03T09:30:10Z,2010-03-03T19:00:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T10:00:00Z,2010-03-03T19:30:28Z,,,
2010-03-03T10:00:10Z,2010-03-03T19:30:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T10:30:00Z,2010-03-03T20:00:28Z,,,
2010-03-03T10:30:10Z,2010-03-03T20:00:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T11:00:00Z,2010-03-03T20:30:28Z,,,
2010-03-03T11:00:10Z,2010-03-03T20:30:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T11:30:00Z,2010-03-03T21:00:28Z,,,
2010-03-03T11:30:10Z,2010-03-03T21:00:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T12:00:00Z,2010-03-03T21:30:28Z,,,
2010-03-03T12:00:10Z,2010-03-03T21:30:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T12:30:00Z,2010-03-03T22:00:28Z,,,
2010-03-03T12:30:10Z,2010-03-03T22:00:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T13:00:00Z,2010-03-03T22:30:28Z,,,
2010-03-03T13:00:10Z,2010-03-03T22:30:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T13:30:00Z,2010-03-03T23:00:28Z,,,
2010-03-03T13:30:10Z,2010-03-03T23:00:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T14:00:00Z,2010-03-03T23:30:28Z,,,
2010-03-03T14:00:10Z,2010-03-03T23:30:38Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T14:30:00Z,2010-03-04T00:00:41Z,,,
2010-03-03T14:30:10Z,2010-03-04T00:00:51Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T15:00:00Z,2010-03-04T00:30:41Z,,,
2010-03-03T15:00:10Z,2010-03-04T00:30:51Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T15:30:00Z,2010-03-04T01:00:41Z,,,
2010-03-03T15:30:10Z,2010-03-04T01:00:51Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T16:00:00Z,2010-03-04T01:30:41Z,,,
2010-03-03T16:00:10Z,2010-03-04T01:30:51Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T16:30:00Z,2010-03-04T02:00:41Z,,,
2010-03-03T16:30:10Z,2010-03-04T02:00:51Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T17:00:00Z,2010-03-04T02:30:41Z,,,
2010-03-03T17:00:10Z,2010-03-04T02:30:51Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T17:30:00Z,2010-03-04T03:00:41Z,,,
2010-03-03T17:30:10Z,2010-03-04T03:00:51Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T18:00:00Z,2010-03-04T03:30:41Z,,,
2010-03-03T18:00:10Z,2010-03-04T03:30:51Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T18:30:00Z,2010-03-04T04:00:41Z,,,
2010-03-03T18:30:10Z,2010-03-04T04:00:51Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T19:00:00Z,2010-03-04T04:30:41Z,,,
2010-03-03T19:00:10Z,2010-03-04T04:30:51Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T19:30:00Z,2010-03-04T05:00:41Z,,,
2010-03-03T19:30:10Z,2010-03-04T05:00:51Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T20:00:00Z,2010-03-04T05:30:41Z,,,
2010-03-03T20:00:10Z,2010-03-04T05:30:51Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T20:30:00Z,2010-03-04T06:00:41Z,,,
2010-03-03T20:30:10Z,2010-03-04T06:00:51Z,NA_ADDED,NA_ADDED,NA_ADDED
2010-03-03T21:00:00Z,2010-03-04T06:30:41Z,,,
