TIMESTAMP,solar_TIMESTAMP,AUS_KAR_Evi_Js_1,AUS_KAR_Evi_Js_2,AUS_KAR_Evi_Js_3,AUS_KAR_Evi_Js_4,AUS_KAR_Evi_Js_5,AUS_KAR_Evi_Js_6,AUS_KAR_Evi_Js_7,AUS_KAR_Evi_Js_8,AUS_KAR_Evi_Js_9,AUS_KAR_Evi_Js_10,AUS_KAR_Evi_Js_11,AUS_KAR_Evi_Js_12,AUS_KAR_Evi_Js_13,AUS_KAR_Evi_Js_14
2008-06-09T00:00:00Z,2008-06-09T07:52:53Z,436.6613927963339,500.68680178790623,2480.0708376873895,210.8606309955708,1810.6141062373913,918.7661243760933,8413.770841609692,1653.039573016848,334.5353966787012,5992.054089296454,2316.580216291943,4997.5498982686995,11702.994826917444,4685.188699045086
2008-06-09T01:00:00Z,2008-06-09T08:52:53Z,631.0344765462551,709.523298060998,2735.6316663019006,317.71568048656957,1938.9469254931387,972.2140293138214,8889.772908549121,2247.817448092765,423.85423769803367,6864.477618787126,2985.6600236981,7418.252729942993,13731.065547701392,4679.059462128489
2008-06-09T02:00:00Z,2008-06-09T09:52:53Z,700.195131927041,799.0990520733964,2817.803142169105,376.28807798533916,1986.2930141505994,976.5839838055805,9301.497324113527,2409.1667652676238,440.2645234496136,7100.742369805032,3194.204379253262,7331.477334370672,14233.3867479159,4984.295460574914
2008-06-09T03:00:00Z,2008-06-09T10:52:53Z,728.6730488485406,825.6593047166074,2812.5260749115832,398.71444639703026,1912.7819817613836,981.9623893339058,9044.386718613368,2597.4076353049477,445.42204182868534,7345.998419487515,3552.205522956282,7771.357591026697,14497.248431880778,5653.608131867086
2008-06-09T04:00:00Z,2008-06-09T11:52:53Z,762.1233004706204,859.5106071050145,2933.898621834695,401.88052193750474,1980.0632656430373,996.0807038457608,9103.45266852559,2534.924321300959,450.11069490056695,7309.526840014506,3590.438654808061,7609.731379216006,14519.524251560188,4973.262834125043
2008-06-09T05:00:00Z,2008-06-09T12:52:53Z,731.8372618398191,830.3464081242333,2856.2503464739398,446.46941913251385,1967.6037686279174,973.5586306958998,9046.123952434333,2396.51191686175,443.3121479463396,7308.342957896053,3560.025936289613,7468.402028706189,14578.3627620593,4810.2251321436315
2008-06-09T06:00:00Z,2008-06-09T13:52:53Z,721.8925924386598,797.5366842708551,2916.559686559959,487.89224078704893,1968.8497183294278,1005.492913520327,9093.029265599893,2121.2689640340595,435.5758703777359,7268.006130695608,3150.7576385125913,6816.2917511234455,14573.529732748506,4687.640393811733
2008-06-09T07:00:00Z,2008-06-09T14:52:53Z,687.5382799619299,769.4140638251016,2771.8172703535174,452.537730585088,1935.2090763886022,983.979291407032,9143.40904640735,1845.2350831810104,422.44764177646726,6869.482371080335,3030.844634068377,6250.519838731511,14362.00337781704,4525.828539213625
2008-06-09T08:00:00Z,2008-06-09T15:52:53Z,608.4329551799855,587.1378201952211,2117.4609304201867,365.2068135936801,1904.0603338508001,950.0281065094784,7670.234766244437,1119.9540839195508,387.0483110837674,6262.174141255629,3034.3203733276337,4677.7949173164025,13419.499784113294,3965.616285036854
2008-06-09T09:00:00Z,2008-06-09T16:52:53Z,242.2883090464128,348.0955464063204,913.5357289529989,151.49671461168265,1400.6966544399088,627.659925155508,3309.7778756678886,336.1444107809378,225.28978010387658,4121.446227722366,1491.9610770342324,1716.3761352684676,9554.252937723903,2289.8829120398373
2008-06-09T10:00:00Z,2008-06-09T17:52:53Z,115.71978939530206,223.6269114704879,670.790635106765,66.27651464725646,848.7409366700459,352.01664182886054,1443.9887519710048,231.74191143250485,97.75841654871634,2820.5858064938707,637.7981540728755,1201.1905520212456,3562.7713729132884,1761.5426898293567
2008-06-09T11:00:00Z,2008-06-09T18:52:53Z,96.2824810203094,163.21535643887063,554.695155441176,50.70997657325894,739.0973629369807,271.00440855846784,1042.687739332288,231.74191143250485,69.15763281024303,2164.4997324569536,579.5795214803925,990.6592195243112,2585.41698811038,1490.630418115865
2008-06-09T12:00:00Z,2008-06-09T19:52:53Z,95.37842016565862,148.63325694847958,444.63060978418764,39.364872553227144,764.016356967223,209.8250456737725,1061.7973113627017,239.65119168617383,58.37373074491683,1642.9083698719837,569.1523037026329,862.5534811231886,2161.149870350748,1381.5300010004773
2008-06-09T13:00:00Z,2008-06-09T20:52:53Z,62.3801989709048,119.46905796769927,319.4887291056944,19.84074005363725,681.7836766674255,98.5592813065526,424.2324990752167,171.6313815046195,43.13560826130404,1194.2424152119877,486.6034962953815,614.6907771317645,1315.7350249397982,1249.1384836020288
2008-06-09T14:00:00Z,2008-06-09T21:52:53Z,54.24365127904758,105.92853701233608,292.3495260669843,11.661711574079286,615.7483424872827,81.41561368501733,398.17399176101395,183.4953018851235,31.1795429280077,1111.277917665431,450.9771688880401,517.9462841727693,805.6092612678589,751.4444459745275
2008-06-09T15:00:00Z,2008-06-09T22:52:53Z,56.955833843000015,98.11669799962753,307.42686108849045,11.134032317333633,612.0104933827462,96.54237923343095,359.95484770018305,208.80499869686457,31.1795429280077,1040.977663782744,442.2878207399088,497.59456817408113,764.2865993772157,818.8660520570701
2008-06-09T16:00:00Z,2008-06-09T23:52:53Z,48.81928615114287,101.76222287222461,241.84045374494292,12.980909715943486,578.3698514419203,97.88698061551224,321.73570363935215,215.1324228997993,33.289436810354125,956.755321529981,440.54995111028205,479.19049773726124,678.4888353314742,894.8685898228464
2008-06-09T17:00:00Z,2008-06-10T00:52:42Z,46.55913401451583,92.90880532448818,262.9487227750498,10.870192688960785,578.3698514419203,83.76866610365947,299.15166396704524,218.2961350012678,26.02202454893872,862.4790971380801,433.5984725917775,504.75401760567286,436.9081894916678,897.3202845894833
2008-06-09T18:00:00Z,2008-06-10T01:52:42Z,51.53146871509522,100.19985506968327,238.07111998956668,15.091626742926191,563.4184550237746,81.41561368501733,280.04209193662956,247.56047193984278,30.476244967225572,816.0009715820922,447.5014296287879,492.6335286369233,455.9880818590586,926.7406217891387
2008-06-09T19:00:00Z,2008-06-10T02:52:42Z,52.8875599970714,105.40774774482261,247.87138775354487,12.453230459197835,572.1401029343582,91.50012405062623,280.04209193662956,264.1699604725484,22.505534745028076,882.6282804654923,444.02569036953565,526.4282755352735,344.7864106161036,815.1885099071139
2008-06-09T20:00:00Z,2008-06-10T03:52:42Z,54.24365127904758,93.95038385951604,229.778585727739,12.980909715943486,554.6968071131889,109.31609236320243,280.04209193662956,291.85244136039023,29.5385143528494,823.5746663509308,454.4529081472938,533.658252435402,406.7216979588167,703.6363980250873
2008-06-09T21:00:00Z,2008-06-10T04:52:42Z,53.791620851722186,98.63748726714101,213.19351720408233,13.244749344316336,531.0237627844596,116.7113999646487,257.4580522643206,272.87016875158497,30.710677620819613,761.9698607818319,437.07421185102976,560.3248954437297,362.239637876113,892.4168950562076
