TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,sw_in,ppfd_in,netrad,ws,ext_rad
2016-05-01T09:30:00Z,2016-05-01T10:18:41Z,,,,,,,,CALCULATED
2016-05-01T09:40:00Z,2016-05-01T10:28:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T09:50:00Z,2016-05-01T10:38:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T10:00:00Z,2016-05-01T10:48:41Z,,,,,,,,CALCULATED
2016-05-01T10:10:00Z,2016-05-01T10:58:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T10:20:00Z,2016-05-01T11:08:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T10:30:00Z,2016-05-01T11:18:41Z,,,,,,,,CALCULATED
2016-05-01T10:40:00Z,2016-05-01T11:28:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T10:50:00Z,2016-05-01T11:38:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T11:00:00Z,2016-05-01T11:48:41Z,,,,,,,,CALCULATED
2016-05-01T11:10:00Z,2016-05-01T11:58:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T11:20:00Z,2016-05-01T12:08:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T11:30:00Z,2016-05-01T12:18:41Z,,,,,,,,CALCULATED
2016-05-01T11:40:00Z,2016-05-01T12:28:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T11:50:00Z,2016-05-01T12:38:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T12:00:00Z,2016-05-01T12:48:41Z,,,,,,,,CALCULATED
2016-05-01T12:10:00Z,2016-05-01T12:58:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T12:20:00Z,2016-05-01T13:08:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T12:30:00Z,2016-05-01T13:18:41Z,,,,,,,,CALCULATED
2016-05-01T12:40:00Z,2016-05-01T13:28:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T12:50:00Z,2016-05-01T13:38:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T13:00:00Z,2016-05-01T13:48:41Z,,,,,,,,CALCULATED
2016-05-01T13:10:00Z,2016-05-01T13:58:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T13:20:00Z,2016-05-01T14:08:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T13:30:00Z,2016-05-01T14:18:41Z,,,,,,,,CALCULATED
2016-05-01T13:40:00Z,2016-05-01T14:28:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T13:50:00Z,2016-05-01T14:38:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T14:00:00Z,2016-05-01T14:48:41Z,,,,,,,,CALCULATED
2016-05-01T14:10:00Z,2016-05-01T14:58:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T14:20:00Z,2016-05-01T15:08:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T14:30:00Z,2016-05-01T15:18:41Z,,,,,,,,CALCULATED
2016-05-01T14:40:00Z,2016-05-01T15:28:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T14:50:00Z,2016-05-01T15:38:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T15:00:00Z,2016-05-01T15:48:41Z,,,,,,,,CALCULATED
2016-05-01T15:10:00Z,2016-05-01T15:58:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T15:20:00Z,2016-05-01T16:08:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T15:30:00Z,2016-05-01T16:18:41Z,,,,,,,,CALCULATED
2016-05-01T15:40:00Z,2016-05-01T16:28:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T15:50:00Z,2016-05-01T16:38:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T16:00:00Z,2016-05-01T16:48:41Z,,,,,,,,CALCULATED
2016-05-01T16:10:00Z,2016-05-01T16:58:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T16:20:00Z,2016-05-01T17:08:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T16:30:00Z,2016-05-01T17:18:41Z,,,,,,,,CALCULATED
2016-05-01T16:40:00Z,2016-05-01T17:28:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T16:50:00Z,2016-05-01T17:38:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T17:00:00Z,2016-05-01T17:48:41Z,,,,,,,,CALCULATED
2016-05-01T17:10:00Z,2016-05-01T17:58:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T17:20:00Z,2016-05-01T18:08:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T17:30:00Z,2016-05-01T18:18:41Z,,,,,,,,CALCULATED
2016-05-01T17:40:00Z,2016-05-01T18:28:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T17:50:00Z,2016-05-01T18:38:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T18:00:00Z,2016-05-01T18:48:41Z,,,,,,,,CALCULATED
2016-05-01T18:10:00Z,2016-05-01T18:58:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T18:20:00Z,2016-05-01T19:08:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T18:30:00Z,2016-05-01T19:18:41Z,,,,,,,,CALCULATED
2016-05-01T18:40:00Z,2016-05-01T19:28:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T18:50:00Z,2016-05-01T19:38:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T19:00:00Z,2016-05-01T19:48:41Z,,,,,,,,CALCULATED
2016-05-01T19:10:00Z,2016-05-01T19:58:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T19:20:00Z,2016-05-01T20:08:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T19:30:00Z,2016-05-01T20:18:41Z,,,,,,,,CALCULATED
2016-05-01T19:40:00Z,2016-05-01T20:28:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T19:50:00Z,2016-05-01T20:38:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T20:00:00Z,2016-05-01T20:48:41Z,,,,,,,,CALCULATED
2016-05-01T20:10:00Z,2016-05-01T20:58:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T20:20:00Z,2016-05-01T21:08:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T20:30:00Z,2016-05-01T21:18:41Z,,,,,,,,CALCULATED
2016-05-01T20:40:00Z,2016-05-01T21:28:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T20:50:00Z,2016-05-01T21:38:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T21:00:00Z,2016-05-01T21:48:41Z,,,,,,,,CALCULATED
2016-05-01T21:10:00Z,2016-05-01T21:58:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T21:20:00Z,2016-05-01T22:08:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T21:30:00Z,2016-05-01T22:18:41Z,,OUT_WARN,OUT_WARN,OUT_WARN,,,,CALCULATED
2016-05-01T21:40:00Z,2016-05-01T22:28:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T21:50:00Z,2016-05-01T22:38:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T22:00:00Z,2016-05-01T22:48:41Z,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2016-05-01T22:10:00Z,2016-05-01T22:58:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T22:20:00Z,2016-05-01T23:08:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T22:30:00Z,2016-05-01T23:18:41Z,,OUT_WARN,OUT_WARN,OUT_WARN,,,,CALCULATED
2016-05-01T22:40:00Z,2016-05-01T23:28:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T22:50:00Z,2016-05-01T23:38:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T23:00:00Z,2016-05-01T23:48:41Z,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2016-05-01T23:10:00Z,2016-05-01T23:58:41Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T23:20:00Z,2016-05-02T00:08:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T23:30:00Z,2016-05-02T00:18:46Z,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2016-05-01T23:40:00Z,2016-05-02T00:28:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-01T23:50:00Z,2016-05-02T00:38:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T00:00:00Z,2016-05-02T00:48:46Z,,,,,,,,CALCULATED
2016-05-02T00:10:00Z,2016-05-02T00:58:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T00:20:00Z,2016-05-02T01:08:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T00:30:00Z,2016-05-02T01:18:46Z,,,,,,,,CALCULATED
2016-05-02T00:40:00Z,2016-05-02T01:28:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T00:50:00Z,2016-05-02T01:38:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T01:00:00Z,2016-05-02T01:48:46Z,,,,,,,,CALCULATED
2016-05-02T01:10:00Z,2016-05-02T01:58:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T01:20:00Z,2016-05-02T02:08:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T01:30:00Z,2016-05-02T02:18:46Z,,,,,,,,CALCULATED
2016-05-02T01:40:00Z,2016-05-02T02:28:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T01:50:00Z,2016-05-02T02:38:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T02:00:00Z,2016-05-02T02:48:46Z,,,,,,,,CALCULATED
2016-05-02T02:10:00Z,2016-05-02T02:58:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T02:20:00Z,2016-05-02T03:08:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T02:30:00Z,2016-05-02T03:18:46Z,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2016-05-02T02:40:00Z,2016-05-02T03:28:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T02:50:00Z,2016-05-02T03:38:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T03:00:00Z,2016-05-02T03:48:46Z,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2016-05-02T03:10:00Z,2016-05-02T03:58:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T03:20:00Z,2016-05-02T04:08:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T03:30:00Z,2016-05-02T04:18:46Z,,OUT_WARN,OUT_WARN,,,,,CALCULATED
2016-05-02T03:40:00Z,2016-05-02T04:28:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T03:50:00Z,2016-05-02T04:38:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T04:00:00Z,2016-05-02T04:48:46Z,,,,,,,,CALCULATED
2016-05-02T04:10:00Z,2016-05-02T04:58:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T04:20:00Z,2016-05-02T05:08:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T04:30:00Z,2016-05-02T05:18:46Z,,,,,,,,CALCULATED
2016-05-02T04:40:00Z,2016-05-02T05:28:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T04:50:00Z,2016-05-02T05:38:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T05:00:00Z,2016-05-02T05:48:46Z,,,,,,,,CALCULATED
2016-05-02T05:10:00Z,2016-05-02T05:58:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T05:20:00Z,2016-05-02T06:08:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T05:30:00Z,2016-05-02T06:18:46Z,,,,,,,,CALCULATED
2016-05-02T05:40:00Z,2016-05-02T06:28:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T05:50:00Z,2016-05-02T06:38:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T06:00:00Z,2016-05-02T06:48:46Z,,,,,,,,CALCULATED
2016-05-02T06:10:00Z,2016-05-02T06:58:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T06:20:00Z,2016-05-02T07:08:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T06:30:00Z,2016-05-02T07:18:46Z,,,,,,,,CALCULATED
2016-05-02T06:40:00Z,2016-05-02T07:28:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T06:50:00Z,2016-05-02T07:38:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T07:00:00Z,2016-05-02T07:48:46Z,,,,,,,,CALCULATED
2016-05-02T07:10:00Z,2016-05-02T07:58:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T07:20:00Z,2016-05-02T08:08:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T07:30:00Z,2016-05-02T08:18:46Z,,,,,,,,CALCULATED
2016-05-02T07:40:00Z,2016-05-02T08:28:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T07:50:00Z,2016-05-02T08:38:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T08:00:00Z,2016-05-02T08:48:46Z,,,,,,,,CALCULATED
2016-05-02T08:10:00Z,2016-05-02T08:58:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T08:20:00Z,2016-05-02T09:08:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T08:30:00Z,2016-05-02T09:18:46Z,,,,,,,,CALCULATED
2016-05-02T08:40:00Z,2016-05-02T09:28:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T08:50:00Z,2016-05-02T09:38:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T09:00:00Z,2016-05-02T09:48:46Z,,,,,,,,CALCULATED
2016-05-02T09:10:00Z,2016-05-02T09:58:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T09:20:00Z,2016-05-02T10:08:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T09:30:00Z,2016-05-02T10:18:46Z,,,,,,,,CALCULATED
2016-05-02T09:40:00Z,2016-05-02T10:28:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T09:50:00Z,2016-05-02T10:38:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T10:00:00Z,2016-05-02T10:48:46Z,,,,,,,,CALCULATED
2016-05-02T10:10:00Z,2016-05-02T10:58:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T10:20:00Z,2016-05-02T11:08:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T10:30:00Z,2016-05-02T11:18:46Z,,,,,,,,CALCULATED
2016-05-02T10:40:00Z,2016-05-02T11:28:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T10:50:00Z,2016-05-02T11:38:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T11:00:00Z,2016-05-02T11:48:46Z,,,,,,,,CALCULATED
2016-05-02T11:10:00Z,2016-05-02T11:58:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T11:20:00Z,2016-05-02T12:08:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T11:30:00Z,2016-05-02T12:18:46Z,,,,,,,,CALCULATED
2016-05-02T11:40:00Z,2016-05-02T12:28:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T11:50:00Z,2016-05-02T12:38:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T12:00:00Z,2016-05-02T12:48:46Z,,,,,,,,CALCULATED
2016-05-02T12:10:00Z,2016-05-02T12:58:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T12:20:00Z,2016-05-02T13:08:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T12:30:00Z,2016-05-02T13:18:46Z,,,,,,,,CALCULATED
2016-05-02T12:40:00Z,2016-05-02T13:28:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T12:50:00Z,2016-05-02T13:38:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T13:00:00Z,2016-05-02T13:48:46Z,,,,,,,,CALCULATED
2016-05-02T13:10:00Z,2016-05-02T13:58:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T13:20:00Z,2016-05-02T14:08:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T13:30:00Z,2016-05-02T14:18:46Z,,,,,,,,CALCULATED
2016-05-02T13:40:00Z,2016-05-02T14:28:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T13:50:00Z,2016-05-02T14:38:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T14:00:00Z,2016-05-02T14:48:46Z,,,,,,,,CALCULATED
2016-05-02T14:10:00Z,2016-05-02T14:58:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T14:20:00Z,2016-05-02T15:08:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T14:30:00Z,2016-05-02T15:18:46Z,,,,,,,,CALCULATED
2016-05-02T14:40:00Z,2016-05-02T15:28:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T14:50:00Z,2016-05-02T15:38:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T15:00:00Z,2016-05-02T15:48:46Z,,,,,,,,CALCULATED
2016-05-02T15:10:00Z,2016-05-02T15:58:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
2016-05-02T15:20:00Z,2016-05-02T16:08:46Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED
