sp_basal_area_perc,sp_leaf_habit,sp_name,sp_ntrees,si_code
19.48,cold deciduous,Acer rubrum,12,USA_UMB_CON
7.79,cold deciduous,Betula papyrifera,10,USA_UMB_CON
52.27,cold deciduous,Populus grandidentata,12,USA_UMB_CON
8.44,evergreen,Pinus strobus,11,USA_UMB_CON
12.01,cold deciduous,Quercus rubra,12,USA_UMB_CON
