pl_age,pl_azimut_int,pl_bark_thick,pl_code,pl_dbh,pl_height,pl_leaf_area,pl_name,pl_radial_int,pl_remarks,pl_sap_units,pl_sapw_area,pl_sapw_depth,pl_sens_calib,pl_sens_cor_grad,pl_sens_cor_zero,pl_sens_hgt,pl_sens_length,pl_sens_man,pl_sens_meth,pl_sens_timestep,pl_social,pl_species,pl_treatment,si_code,pl_sap_units_orig
NA,"Corrected, measured azimuthal variation",NA,SWE_NOR_ST3_Psy_Jt_1,35.5,27.65,NA,2002_1,Sensor-integrated,NA,cm3 h-1,493.5381493113357,NA,FALSE,No correction,Previous night zero flow,1.55,45,Ems Brno,TSHB,30,dominant,Pinus sylvestris,NA,SWE_NOR_ST3,kg h-1
NA,"Corrected, measured azimuthal variation",7,SWE_NOR_ST3_Pab_Jt_10,42,29.1,NA,2002_10,Sensor-integrated,NA,cm3 h-1,663.1229977219107,NA,FALSE,No correction,Previous night zero flow,1.45,45,Ems Brno,TSHB,30,dominant,Picea abies,NA,SWE_NOR_ST3,kg h-1
NA,"Corrected, measured azimuthal variation",6,SWE_NOR_ST3_Pab_Jt_11,27.5,25.9,NA,2002_11,Sensor-integrated,NA,cm3 h-1,316.4957615194121,NA,FALSE,No correction,Previous night zero flow,1.4,35,Ems Brno,TSHB,30,codominant,Picea abies,NA,SWE_NOR_ST3,kg h-1
NA,"Corrected, measured azimuthal variation",6,SWE_NOR_ST3_Pab_Jt_12,24.6,19.3,NA,2002_12,Sensor-integrated,NA,cm3 h-1,259.95838166091846,NA,FALSE,No correction,Previous night zero flow,1.45,35,Ems Brno,TSHB,30,codominant,Picea abies,NA,SWE_NOR_ST3,kg h-1
NA,"Corrected, measured azimuthal variation",6,SWE_NOR_ST3_Pab_Jt_13,26.4,25.37,NA,2004_1,Sensor-integrated,NA,cm3 h-1,294.4261445193406,NA,FALSE,No correction,Previous night zero flow,NA,45,Ems Brno,TSHB,30,codominant,Picea abies,NA,SWE_NOR_ST3,kg h-1
NA,No azimuthal correction,4,SWE_NOR_ST3_Pab_Jt_14,16,13.6,NA,2004_2,Sensor-integrated,NA,cm3 h-1,122.40860740421338,NA,FALSE,No correction,Previous night zero flow,NA,35,Ems Brno,TSHB,30,suppressed,Picea abies,NA,SWE_NOR_ST3,kg h-1
NA,No azimuthal correction,5,SWE_NOR_ST3_Pab_Jt_15,20,16.37,NA,2004_3,Sensor-integrated,NA,cm3 h-1,180.88580206609194,NA,FALSE,No correction,Previous night zero flow,NA,35,Ems Brno,TSHB,30,suppressed,Picea abies,NA,SWE_NOR_ST3,kg h-1
NA,"Corrected, measured azimuthal variation",NA,SWE_NOR_ST3_Psy_Jt_16,30.6,25,NA,2004_4,Sensor-integrated,NA,cm3 h-1,379.80822734332014,NA,FALSE,No correction,Previous night zero flow,NA,45,Ems Brno,TSHB,30,suppressed,Pinus sylvestris,NA,SWE_NOR_ST3,kg h-1
NA,"Corrected, measured azimuthal variation",NA,SWE_NOR_ST3_Psy_Jt_17,37.9,28.17,NA,2004_5,Sensor-integrated,NA,cm3 h-1,553.0913835014658,NA,FALSE,No correction,Previous night zero flow,NA,45,Ems Brno,TSHB,30,dominant,Pinus sylvestris,NA,SWE_NOR_ST3,kg h-1
NA,"Corrected, measured azimuthal variation",NA,SWE_NOR_ST3_Psy_Jt_18,27.9,24.97,NA,2004_6,Sensor-integrated,NA,cm3 h-1,322.9265873894357,NA,FALSE,No correction,Previous night zero flow,NA,35,Ems Brno,TSHB,30,codominant,Pinus sylvestris,NA,SWE_NOR_ST3,kg h-1
NA,"Corrected, measured azimuthal variation",NA,SWE_NOR_ST3_Psy_Jt_19,32,27,NA,2004_7,Sensor-integrated,NA,cm3 h-1,411.7318366496092,NA,FALSE,No correction,Previous night zero flow,NA,45,Ems Brno,TSHB,30,codominant,Pinus sylvestris,NA,SWE_NOR_ST3,kg h-1
NA,"Corrected, measured azimuthal variation",NA,SWE_NOR_ST3_Psy_Jt_2,33.9,25.2,NA,2002_2,Sensor-integrated,NA,cm3 h-1,455.4613445811153,NA,FALSE,No correction,Previous night zero flow,1.35,45,Ems Brno,TSHB,30,codominant,Pinus sylvestris,NA,SWE_NOR_ST3,kg h-1
NA,"Corrected, measured azimuthal variation",11,SWE_NOR_ST3_Pab_Jt_20,35.3,29.6,NA,2004_8,Sensor-integrated,NA,cm3 h-1,489.67160751167603,NA,FALSE,No correction,Previous night zero flow,NA,45,Ems Brno,TSHB,30,dominant,Picea abies,NA,SWE_NOR_ST3,kg h-1
NA,"Corrected, measured azimuthal variation",6,SWE_NOR_ST3_Pab_Jt_21,24.5,25.2,NA,2004_9,Sensor-integrated,NA,cm3 h-1,258.19538735266684,NA,FALSE,No correction,Previous night zero flow,NA,35,Ems Brno,TSHB,30,codominant,Picea abies,NA,SWE_NOR_ST3,kg h-1
NA,"Corrected, measured azimuthal variation",6.5,SWE_NOR_ST3_Pab_Jt_22,18.3,14.8,NA,2004_10,Sensor-integrated,NA,cm3 h-1,154.88467132977658,NA,FALSE,No correction,Previous night zero flow,NA,35,Ems Brno,TSHB,30,suppressed,Picea abies,NA,SWE_NOR_ST3,kg h-1
NA,"Corrected, measured azimuthal variation",17,SWE_NOR_ST3_Psy_Jt_23,35.3,25.4,NA,2004_11,Sensor-integrated,NA,cm3 h-1,489.67160751167603,NA,FALSE,No correction,Previous night zero flow,NA,45,Ems Brno,TSHB,30,codominant,Pinus sylvestris,NA,SWE_NOR_ST3,kg h-1
NA,"Corrected, measured azimuthal variation",13,SWE_NOR_ST3_Psy_Jt_24,32.5,27.6,NA,2004_12,Sensor-integrated,NA,cm3 h-1,422.3184070591151,NA,FALSE,No correction,Previous night zero flow,NA,45,Ems Brno,TSHB,30,codominant,Pinus sylvestris,NA,SWE_NOR_ST3,kg h-1
NA,"Corrected, measured azimuthal variation",16,SWE_NOR_ST3_Psy_Jt_25,30.2,26,NA,2004_13,Sensor-integrated,NA,cm3 h-1,372.91170868286537,NA,FALSE,No correction,Previous night zero flow,NA,35,Ems Brno,TSHB,30,codominant,Pinus sylvestris,NA,SWE_NOR_ST3,kg h-1
NA,"Corrected, measured azimuthal variation",5,SWE_NOR_ST3_Pab_Jt_26,17.5,16.1,NA,2005_1,Sensor-integrated,NA,cm3 h-1,143.29281579192272,NA,FALSE,No correction,Previous night zero flow,1.4,NA,Ems Brno,TSHB,30,suppressed,Picea abies,NA,SWE_NOR_ST3,kg h-1
NA,"Corrected, measured azimuthal variation",7.75,SWE_NOR_ST3_Pab_Jt_27,28.6,24.9,NA,2005_2,Sensor-integrated,NA,cm3 h-1,339.2455048799309,NA,FALSE,No correction,Previous night zero flow,1.5,NA,Ems Brno,TSHB,30,codominant,Picea abies,NA,SWE_NOR_ST3,kg h-1
NA,"Corrected, measured azimuthal variation",8,SWE_NOR_ST3_Pab_Jt_28,36.6,26.8,NA,2005_3,Sensor-integrated,NA,cm3 h-1,520.9678595958355,NA,FALSE,No correction,Previous night zero flow,1.4,NA,Ems Brno,TSHB,30,dominant,Picea abies,NA,SWE_NOR_ST3,kg h-1
NA,"Corrected, measured azimuthal variation",20,SWE_NOR_ST3_Psy_Jt_29,32.1,25.9,NA,2005_4,Sensor-integrated,NA,cm3 h-1,415.09940839689074,NA,FALSE,No correction,Previous night zero flow,1.32,NA,Ems Brno,TSHB,30,codominant,Pinus sylvestris,NA,SWE_NOR_ST3,kg h-1
NA,"Corrected, measured azimuthal variation",NA,SWE_NOR_ST3_Psy_Jt_3,31.4,25.7,NA,2002_3,Sensor-integrated,NA,cm3 h-1,397.2858650606215,NA,FALSE,No correction,Previous night zero flow,1.65,45,Ems Brno,TSHB,30,codominant,Pinus sylvestris,NA,SWE_NOR_ST3,kg h-1
NA,"Corrected, measured azimuthal variation",11,SWE_NOR_ST3_Psy_Jt_30,24.5,23.5,NA,2005_5,Sensor-integrated,NA,cm3 h-1,258.19538735266684,NA,FALSE,No correction,Previous night zero flow,1.3,NA,Ems Brno,TSHB,30,suppressed,Pinus sylvestris,NA,SWE_NOR_ST3,kg h-1
NA,"Corrected, measured azimuthal variation",20,SWE_NOR_ST3_Psy_Jt_31,37.2,24.5,NA,2005_6,Sensor-integrated,NA,cm3 h-1,536.9266598123752,NA,FALSE,No correction,Previous night zero flow,1.2,NA,Ems Brno,TSHB,30,codominant,Pinus sylvestris,NA,SWE_NOR_ST3,kg h-1
NA,"Corrected, measured azimuthal variation",7.75,SWE_NOR_ST3_Pab_Jt_32,29.2,23.75,NA,2007_1,Sensor-integrated,NA,cm3 h-1,351.2080019952162,NA,FALSE,No correction,Previous night zero flow,1.4,NA,Ems Brno,TSHB,30,codominant,Picea abies,NA,SWE_NOR_ST3,kg h-1
NA,"Corrected, measured azimuthal variation",3.25,SWE_NOR_ST3_Pab_Jt_33,15.6,13.6,NA,2007_2,Sensor-integrated,NA,cm3 h-1,117.0665582606749,NA,FALSE,No correction,Previous night zero flow,1.6,NA,Ems Brno,TSHB,30,suppressed,Picea abies,NA,SWE_NOR_ST3,kg h-1
NA,"Corrected, measured azimuthal variation",6.75,SWE_NOR_ST3_Pab_Jt_34,20.8,16.6,NA,2007_3,Sensor-integrated,NA,cm3 h-1,194.02190745044092,NA,FALSE,No correction,Previous night zero flow,1.45,NA,Ems Brno,TSHB,30,suppressed,Picea abies,NA,SWE_NOR_ST3,kg h-1
NA,"Corrected, measured azimuthal variation",21,SWE_NOR_ST3_Psy_Jt_35,36,26.15,NA,2007_4,Sensor-integrated,NA,cm3 h-1,505.99854603927355,NA,FALSE,No correction,Previous night zero flow,1.4,NA,Ems Brno,TSHB,30,dominant,Pinus sylvestris,NA,SWE_NOR_ST3,kg h-1
NA,"Corrected, measured azimuthal variation",18,SWE_NOR_ST3_Psy_Jt_36,32,23.65,NA,2007_5,Sensor-integrated,NA,cm3 h-1,411.50992895057766,NA,FALSE,No correction,Previous night zero flow,1.18,NA,Ems Brno,TSHB,30,codominant,Pinus sylvestris,NA,SWE_NOR_ST3,kg h-1
NA,"Corrected, measured azimuthal variation",19.5,SWE_NOR_ST3_Psy_Jt_37,27.1,23.65,NA,2007_6,Sensor-integrated,NA,cm3 h-1,306.9536700278958,NA,FALSE,No correction,Previous night zero flow,1.3,NA,Ems Brno,TSHB,30,suppressed,Pinus sylvestris,NA,SWE_NOR_ST3,kg h-1
NA,"Corrected, measured azimuthal variation",7,SWE_NOR_ST3_Pab_Jt_4,32.5,26.2,NA,2002_4,Sensor-integrated,NA,cm3 h-1,422.3184070591151,NA,FALSE,No correction,Previous night zero flow,1.65,45,Ems Brno,TSHB,30,codominant,Picea abies,NA,SWE_NOR_ST3,kg h-1
NA,"Corrected, measured azimuthal variation",6,SWE_NOR_ST3_Pab_Jt_5,20.7,17.5,NA,2002_5,Sensor-integrated,NA,cm3 h-1,191.9499858437059,NA,FALSE,No correction,Previous night zero flow,1.55,35,Ems Brno,TSHB,30,suppressed,Picea abies,NA,SWE_NOR_ST3,kg h-1
NA,"Corrected, measured azimuthal variation",5,SWE_NOR_ST3_Pab_Jt_6,17,15.7,NA,2002_6,Sensor-integrated,NA,cm3 h-1,136.52394489378966,NA,FALSE,No correction,Previous night zero flow,1.5,35,Ems Brno,TSHB,30,suppressed,Picea abies,NA,SWE_NOR_ST3,kg h-1
NA,"Corrected, measured azimuthal variation",NA,SWE_NOR_ST3_Psy_Jt_7,38.2,27.5,NA,2002_7,Sensor-integrated,NA,cm3 h-1,561.2506938129932,NA,FALSE,No correction,Previous night zero flow,1.4,45,Ems Brno,TSHB,30,dominant,Pinus sylvestris,NA,SWE_NOR_ST3,kg h-1
NA,"Corrected, measured azimuthal variation",NA,SWE_NOR_ST3_Psy_Jt_8,32.3,26.1,NA,2002_8,Sensor-integrated,NA,cm3 h-1,418.70223992440185,NA,FALSE,No correction,Previous night zero flow,1.35,45,Ems Brno,TSHB,30,codominant,Pinus sylvestris,NA,SWE_NOR_ST3,kg h-1
NA,"Corrected, measured azimuthal variation",NA,SWE_NOR_ST3_Psy_Jt_9,27.9,24.8,NA,2002_9,Sensor-integrated,NA,cm3 h-1,322.9265873894357,NA,FALSE,No correction,Previous night zero flow,1.4,35,Ems Brno,TSHB,30,suppressed,Pinus sylvestris,NA,SWE_NOR_ST3,kg h-1
