st_age,st_aspect,st_basal_area,st_clay_perc,st_density,st_growth_condition,st_height,st_lai,st_name,st_remarks,st_sand_perc,st_silt_perc,st_soil_depth,st_soil_texture,st_terrain,st_treatment,si_code,st_USDA_soil_texture
100,E,35.7,NA,2319,"Naturally regenerated, unmanaged",30,6.9,NA,Soil moisture release curves for these sites are available.,NA,NA,150,LOAM,"Medium Slope (>2 %, <5%)",NA,USA_WVF,loam
