TIMESTAMP,solar_TIMESTAMP,AUS_BRI_BRI_Ncu_Jt_1,AUS_BRI_BRI_Ncu_Jt_2,AUS_BRI_BRI_Ncu_Jt_3,AUS_BRI_BRI_Ncu_Jt_4,AUS_BRI_BRI_Ncu_Jt_5
2009-09-09T14:00:00Z,2009-09-09T23:47:36Z,1218.00041168293,870.572668668968,858.706969029783,798.245455141068,314.354055259079
2009-09-09T14:29:59Z,2009-09-10T00:17:57Z,1309.7789359837,1104.56823804656,877.267380613469,899.244556796612,344.263338984968
2009-09-09T15:00:00Z,2009-09-10T00:47:58Z,1267.5028796013,1227.8327008812,743.65588859024,869.839535285383,315.421916656737
2009-09-09T15:30:00Z,2009-09-10T01:17:58Z,1382.09424917325,1148.21466304932,866.028030826912,869.839535285383,249.957466079423
2009-09-09T15:59:59Z,2009-09-10T01:47:57Z,1369.92739836196,1210.3207431459,857.485154544266,968.521475958497,424.072715872536
2009-09-09T16:30:00Z,2009-09-10T02:17:58Z,1307.42301495908,1194.48385810939,878.029584756998,802.080955632785,377.377352477764
2009-09-09T17:00:00Z,2009-09-10T02:47:58Z,1192.83164538713,1312.16240148568,879.626274747553,892.852538235684,341.669470344685
2009-09-09T17:29:59Z,2009-09-10T03:17:57Z,1369.92739836196,916.307986387017,920.444879866867,906.196039743899,296.041968347571
2009-09-09T18:00:00Z,2009-09-10T03:47:58Z,1407.26301546904,1058.5659816575,815.281346182969,459.530413539274,219.895467071878
2009-09-09T18:30:00Z,2009-09-10T04:17:58Z,1496.68561874519,980.50295919888,819.041952151762,841.1540318103,377.53006775942
2009-09-09T18:59:59Z,2009-09-10T04:47:57Z,1363.84397295631,1283.33172348818,841.704997195681,782.664096087418,311.302040773827
2009-09-09T19:30:00Z,2009-09-10T05:17:58Z,1198.91507079278,651.733225640395,808.016880747414,805.756402474714,326.562113200084
2009-09-09T20:00:00Z,2009-09-10T05:47:58Z,1292.6716458971,547.802674585329,777.859265445842,696.846942748954,354.639959120036
2009-09-09T20:29:59Z,2009-09-10T06:17:57Z,1236.85715534701,871.713864025745,672.421927576508,763.247236542052,296.194683629227
2009-09-09T21:00:00Z,2009-09-10T06:47:58Z,1231.00232716743,962.043304105065,719.928594348111,774.993095103985,246.60002103086
2009-09-09T21:30:00Z,2009-09-10T07:17:58Z,1249.25260338437,900.010664681227,766.419259978498,630.686006042639,235.002824216479
2009-09-09T21:59:59Z,2009-09-10T07:47:57Z,1230.16726249422,929.108281349735,783.986324459341,608.791931865055,416.137249096096
2009-09-09T22:30:00Z,2009-09-10T08:17:58Z,1128.57780840678,1063.95840311759,795.333166788598,715.384230608385,321.984091472207
2009-09-09T23:00:00Z,2009-09-10T08:47:58Z,1363.84397295631,1116.76121499452,757.621822937317,675.9117436943,439.02735773548
2009-09-09T23:29:59Z,2009-09-10T09:17:57Z,1386.42822100142,1071.02589727647,913.325055798855,730.726232575253,352.046090479752
2009-09-10T00:00:00Z,2009-09-10T09:47:58Z,1419.42986628033,1463.50334295759,933.38123795512,764.206111664981,556.528769843721
2009-09-10T00:30:00Z,2009-09-10T10:17:58Z,1581.16778274602,1618.68169051632,1095.8231093114,838.437460091301,902.927831624009
2009-09-10T00:59:59Z,2009-09-10T10:47:57Z,1770.43038653214,1913.08144327173,1177.12465991771,885.18153725225,1021.34438984825
2009-09-10T01:30:00Z,2009-09-10T11:17:58Z,2381.63724040321,2429.21034778404,1554.77106151111,1018.86169652438,2270.06156769986
2009-09-10T02:00:00Z,2009-09-10T11:47:58Z,2642.83728715778,3281.97729602674,1727.1593030341,899.564664096189,2409.53679675755
2009-09-10T02:29:59Z,2009-09-10T12:17:57Z,2838.18331634954,4098.96612943858,1840.20096229856,891.654306025973,2639.35073811953
2009-09-10T03:00:00Z,2009-09-10T12:47:58Z,3066.75958804628,5044.87878581617,2060.7591842804,948.625902239566,3386.47540686194
2009-09-10T03:30:00Z,2009-09-10T13:17:58Z,3156.41078854849,5381.51682954657,2792.39433605785,971.87826227665,4926.04567020663
2009-09-10T03:59:59Z,2009-09-10T13:47:57Z,3343.77466576211,5926.81679140012,3660.21169706244,1052.4223258269,6312.7120698733
2009-09-10T04:30:00Z,2009-09-10T14:17:58Z,3854.30645445,6278.46408013405,4321.57687225243,1119.94154839272,6590.59466659102
2009-09-10T05:00:00Z,2009-09-10T14:47:58Z,4439.96667180419,6363.40109875328,4910.7917745265,1190.09803924054,7454.7626015967
2009-09-10T05:29:59Z,2009-09-10T15:17:57Z,4955.66749699346,6303.99122938675,4890.488697929,1257.61726180636,7524.04264306755
2009-09-10T06:00:00Z,2009-09-10T15:47:58Z,4572.579720367,5444.69066432718,4468.26789747591,1314.90896531953,6744.10939139566
2009-09-10T06:30:00Z,2009-09-10T16:17:58Z,4521.32779887115,4993.29060996876,3984.97378102601,1365.4092395352,5975.0109057038
2009-09-10T06:59:59Z,2009-09-10T16:47:57Z,3951.3333394832,4614.3676586106,3593.78022174546,1388.66159957228,5509.58442457265
2009-09-10T07:30:00Z,2009-09-10T17:17:58Z,3595.31305572504,4041.25815679079,3104.45811426293,1516.02904372048,4127.03790078888
2009-09-10T08:00:00Z,2009-09-10T17:47:58Z,2776.82191907698,3363.68422657391,2490.36177194813,1476.55655680639,2814.22956432093
2009-09-10T08:29:59Z,2009-09-10T18:17:57Z,2557.0628640316,2630.61127375004,2196.42666606944,1433.72728357415,2039.33248022188
2009-09-10T09:00:00Z,2009-09-10T18:47:58Z,2254.04395534676,2251.95526106289,1780.41776912449,1445.87255287266,1534.38252606411
2009-09-10T09:30:00Z,2009-09-10T19:17:58Z,2068.88672616275,1981.79458085792,1661.70714412626,1382.42818788534,1469.52779103949
2009-09-10T09:59:59Z,2009-09-10T19:47:57Z,1680.17271858277,2049.90040042934,1647.06122472324,1262.65099450778,1341.80247407784
2009-09-10T10:30:00Z,2009-09-10T20:17:58Z,1714.0094285349,1831.59483474278,1538.90903586887,1289.01933700044,1214.07715711618
2009-09-10T11:00:00Z,2009-09-10T20:47:58Z,1624.58682525875,1809.71159357864,1465.71842447042,1072.7980604952,1160.20990335325
2009-09-10T11:29:59Z,2009-09-10T21:17:57Z,1760.61945674547,1968.60728989866,1412.27386776943,1241.87584910292,940.619866844683
2009-09-10T12:00:00Z,2009-09-10T21:47:58Z,1716.36534955953,1739.05644462265,1375.83682413497,1224.05663250383,971.140011697195
2009-09-10T12:30:00Z,2009-09-10T22:17:58Z,1564.4383628805,1688.87640280302,1314.77470629741,995.369979400516,760.400588081068
2009-09-10T12:59:59Z,2009-09-10T22:47:57Z,1710.28192415388,1722.75912291686,1374.73662884622,1142.15428309408,788.174149011641
2009-09-10T13:30:00Z,2009-09-10T23:17:58Z,1569.00093193473,1617.08005849026,1247.95163221228,1090.21641958191,696.919145017414
2009-09-10T14:00:00Z,2009-09-10T23:47:58Z,1716.36534955953,1636.68090894085,1464.97248639582,1170.44037583259,682.728079562749
2009-09-10T14:29:59Z,2009-09-11T00:18:19Z,1565.27342755372,1650.69583993309,1373.55091982114,1070.56020294977,650.681927467611
2009-09-10T15:00:00Z,2009-09-11T00:48:20Z,1685.11315785809,1546.76528887802,1142.01946108261,1147.18801579551,694.019845813818
2009-09-10T15:30:00Z,2009-09-11T01:18:20Z,1534.02123585228,1549.38805893533,1213.05472562613,802.080955632785,565.073952172852
2009-09-10T15:59:59Z,2009-09-11T01:48:19Z,1525.581889422,1650.69583993309,1199.91631794789,1236.7613661887,519.904596020706
2009-09-10T16:30:00Z,2009-09-11T02:18:20Z,1410.99051985006,1615.93886313348,1258.03999889496,940.954901256133,580.028594035796
2009-09-10T17:00:00Z,2009-09-11T02:48:20Z,1387.34260990568,1508.77822400636,1377.01007358563,899.643967533182,515.632004856141
2009-09-10T17:29:59Z,2009-09-11T03:18:19Z,1721.76298328698,1483.51801342467,1140.11989701063,885.18153725225,471.835940664965
2009-09-10T18:00:00Z,2009-09-11T03:48:20Z,1377.53168011901,1690.50485884903,1190.02387966193,838.437460091301,385.007388690893
2009-09-10T18:30:00Z,2009-09-11T04:18:20Z,1499.72733144801,1602.9450701725,1257.41530364283,1095.25015228334,482.823421926656
2009-09-10T18:59:59Z,2009-09-11T04:48:19Z,1273.58630500695,1522.71971432585,1147.28479121781,1003.28033747073,444.978671424327
2009-09-10T19:30:00Z,2009-09-11T05:18:20Z,1367.34288011127,1523.93435035537,1160.32492956149,930.407274903911,319.237507550268
2009-09-10T20:00:00Z,2009-09-11T05:48:20Z,1442.2427115515,1853.84527927063,1306.12744921838,1095.25015228334,306.571303764295
2009-09-10T20:29:59Z,2009-09-11T06:18:19Z,1514.93589496213,1469.04264576315,1221.55140669908,1022.6971970161,305.350727084981
2009-09-10T21:00:00Z,2009-09-11T06:48:20Z,1408.78387182045,1464.45104031609,1172.34538113614,1021.49896480639,369.747316264636
2009-09-10T21:30:00Z,2009-09-11T07:18:20Z,1419.42986628033,1401.88452355024,1106.72682910594,738.397233558687,176.252118162358
2009-09-10T21:59:59Z,2009-09-11T07:48:19Z,1285.75315581824,1467.22069171888,1142.76863536966,851.142193776163,454.440145443393
2009-09-10T22:30:00Z,2009-09-11T08:18:20Z,1525.35329219594,1584.82579442243,1672.61770885695,918.661416341979,1840.19025342013
2009-09-10T23:00:00Z,2009-09-11T08:48:20Z,1636.75367607004,1997.09758855241,2302.29670742762,905.956682657117,3638.56859573669
2009-09-10T23:29:59Z,2009-09-11T09:18:19Z,2511.97369217244,2936.6701261114,3674.46393184518,1065.76582733512,8848.90517662092
2009-09-11T00:00:00Z,2009-09-11T09:48:20Z,4779.4861329229,6716.06952551846,5021.81245392231,1543.43556477305,12867.9042848946
2009-09-11T00:30:00Z,2009-09-11T10:18:20Z,7198.5476901313,11431.5444357414,7794.72999637679,1528.57517053135,17052.1680300689
2009-09-11T00:59:59Z,2009-09-11T10:48:19Z,9286.44980842023,11886.7818961867,8579.80015264195,2453.31139168629,20125.3583886433
2009-09-11T01:30:00Z,2009-09-11T11:18:20Z,9858.42231861172,11313.0650763521,8070.00639034738,3192.35173339573,20902.2407714039
2009-09-11T02:00:00Z,2009-09-11T11:48:20Z,11749.9147458096,11431.664493067,8632.44679343803,3811.69273838881,19225.4825715046
2009-09-11T02:29:59Z,2009-09-11T12:18:19Z,11385.6837128472,12594.4745811033,8909.14110298028,3687.68208055876,18865.5021598223
2009-09-11T03:00:00Z,2009-09-11T12:48:20Z,11416.4787100965,13341.4890242467,9821.499781892,4095.99414862202,18325.3013238025
2009-09-11T03:30:00Z,2009-09-11T13:18:20Z,11174.2940554681,14388.2222009328,10226.5523015608,4016.00954945812,20065.5386756176
2009-09-11T03:59:59Z,2009-09-11T13:48:19Z,11954.0080428887,14573.859682535,9153.16381275916,4207.46157319279,21204.5383384297
2009-09-11T04:30:00Z,2009-09-11T14:18:20Z,12005.2599643846,12446.2098149709,7601.20983198503,4186.36776726415,17881.5432290575
2009-09-11T05:00:00Z,2009-09-11T14:48:20Z,11503.466068117,13477.1667860475,6112.34910823352,4154.00537017134,14222.3729627584
2009-09-11T05:29:59Z,2009-09-11T15:18:19Z,9474.56942607602,10349.3735235682,5723.34647361668,4039.98142753135,13505.4630083052
2009-09-11T06:00:00Z,2009-09-11T15:48:20Z,9074.75222958403,9219.25834363612,5513.95202337432,3804.66195200453,12196.9272630018
2009-09-11T06:30:00Z,2009-09-11T16:18:20Z,7041.06442126274,7732.22351083554,5288.3595513287,3601.8634804445,9190.11764669457
2009-09-11T06:59:59Z,2009-09-11T16:48:19Z,5762.29970428734,6147.5982457985,4638.04526304734,3161.66772946199,8541.41987231455
2009-09-11T07:30:00Z,2009-09-11T17:18:20Z,5100.67599359363,5756.28881949411,4143.79642054275,2698.62047595478,6924.78681600424
2009-09-11T08:00:00Z,2009-09-11T17:48:20Z,4358.98341495831,4851.59331606025,3519.36764070908,2534.17556253612,6134.32422891562
2009-09-11T08:29:59Z,2009-09-11T18:18:19Z,3759.86408766748,4282.24777965453,3072.80091528433,2198.01703900353,4807.78182726404
2009-09-11T09:00:00Z,2009-09-11T18:48:20Z,3165.76452388302,3711.64099056649,2557.52002794212,1939.04579270305,4011.67335704989
2009-09-11T09:30:00Z,2009-09-11T19:18:20Z,3083.71760513786,3295.7987290207,2258.56958968104,1733.13133868745,3576.15615964462
2009-09-11T09:59:59Z,2009-09-11T19:48:19Z,2874.22667433127,3054.80910615697,2079.34279525751,1861.93637213214,3089.0601465534
2009-09-11T10:30:00Z,2009-09-11T20:18:20Z,2703.82081420924,2698.57021197599,2197.73701127499,1570.92428281423,3161.23948722784
2009-09-11T11:00:00Z,2009-09-11T20:48:20Z,2715.07327611627,2725.38543793094,2073.74792231769,1562.53376379465,2781.26826610979
2009-09-11T11:29:59Z,2009-09-11T21:18:19Z,2430.53324087443,2602.12097509629,1974.90465642468,1315.46987648169,2600.74355678286
2009-09-11T12:00:00Z,2009-09-11T21:48:20Z,2481.55656514422,2579.8973545884,1833.98976832203,1577.15624772537,2462.64161968614
2009-09-11T12:30:00Z,2009-09-11T22:18:20Z,2272.52282878976,2639.64760329868,1694.02711051168,1384.66604543078,2744.03437673408
2009-09-11T12:59:59Z,2009-09-11T22:48:19Z,2091.69957143391,2652.90833493068,1781.28055678025,1526.01720568634,3350.15666360224
2009-09-11T13:30:00Z,2009-09-11T23:18:20Z,2467.0337933083,2798.32297760048,1853.37267221426,1603.7653940806,3339.47461290386
2009-09-11T14:00:00Z,2009-09-11T23:48:20Z,2685.79913521838,2878.13451343064,1937.4092843893,1627.01775411769,3433.17077025671
2009-09-11T14:29:59Z,2009-09-12T00:18:41Z,2365.21574199479,2857.46590829601,1853.44657150846,1594.41599993809,3783.38542293053
2009-09-11T15:00:00Z,2009-09-12T00:48:42Z,2660.40177169652,3079.12161938015,1866.65306066956,1740.88164310788,3401.88819456985
2009-09-11T15:30:00Z,2009-09-12T01:18:42Z,2595.08427281688,3102.21949657382,1902.29253819286,1668.40799127763,3175.58326796416
2009-09-11T15:59:59Z,2009-09-12T01:48:41Z,2091.69957143391,2807.21242580364,1934.82862928852,1567.72755014586,3110.2715326685
2009-09-11T16:30:00Z,2009-09-12T02:18:42Z,2473.72368616109,2989.20599931733,1904.95035886152,1631.73137951954,2761.58288723731
2009-09-11T17:00:00Z,2009-09-12T02:48:42Z,2291.37957245384,2652.30101691592,1786.27960896665,1442.67726698009,2569.15555053269
2009-09-11T17:29:59Z,2009-09-12T03:18:41Z,2190.4759100446,2675.20539611132,1680.75898239771,1460.97519775274,2842.46012552253
2009-09-11T18:00:00Z,2009-09-12T03:48:42Z,2419.88724641455,2877.52719541588,1685.15436822247,1397.53083276543,2866.87624140454
2009-09-11T18:30:00Z,2009-09-12T04:18:42Z,2201.12190450447,2908.17982745765,1753.51089088061,1341.51811167476,2835.59366571769
2009-09-11T18:59:59Z,2009-09-12T04:48:41Z,2296.62793318627,2907.49906877016,1875.87227728744,1362.53261416641,2768.90749288712
2009-09-11T19:30:00Z,2009-09-12T05:18:42Z,2359.13231658915,2969.60514886673,1868.11596621875,1435.00626599666,2635.53629279994
2009-09-11T20:00:00Z,2009-09-12T05:48:42Z,2340.88204037221,2923.94327182143,1774.01617206402,1409.03733424058,2689.25083128121
2009-09-11T20:29:59Z,2009-09-12T06:18:41Z,2279.21272164255,2933.17309936833,1743.68268319743,1351.02611269126,2581.21089319204
2009-09-11T21:00:00Z,2009-09-12T06:48:42Z,2218.45779181715,2863.85264376739,1860.84753100216,1375.23734785127,2779.43682830385
2009-09-11T21:30:00Z,2009-09-12T07:18:42Z,2213.2887553157602,3293.97677497643,2051.19615210482,1428.69355087273,3535.4121099387
2009-09-11T21:59:59Z,2009-09-12T07:48:41Z,2675.1531407585,4610.87063186753,3200.7753136117,1393.45597518693,4887.59120415161
2009-09-11T22:30:00Z,2009-09-12T08:18:42Z,3530.45275129753,6737.07850999683,5705.82248388057,1330.73112823576,9419.62615749324
2009-09-11T23:00:00Z,2009-09-12T08:48:42Z,5180.8241857663,9955.36788653377,7094.67973570543,1722.58371233523,10338.1194921068
2009-09-11T23:29:59Z,2009-09-12T09:18:41Z,5688.77145620349,9245.65974957458,6750.93207875089,1985.55051277722,8939.55046506246
2009-09-12T00:00:00Z,2009-09-12T09:48:42Z,5468.02806348988,8095.26296050441,6486.71105435427,1972.286314706,9854.22820878251
2009-09-12T00:30:00Z,2009-09-12T10:18:42Z,6211.01290125055,8816.06949570757,6840.1381461336,2291.34513967564,10472.863984155
2009-09-12T00:59:59Z,2009-09-12T10:48:41Z,6540.95002980866,9757.0769913143,7320.87612939018,2500.05691562304,11172.6835739499
2009-09-12T01:30:00Z,2009-09-12T11:18:42Z,6087.90286101728,8465.90378167417,7044.79290816665,2457.94716042694,11637.042193683399
2009-09-12T02:00:00Z,2009-09-12T11:48:42Z,6539.42917345725,8945.67407736081,7364.25870962799,2459.22614284945,11881.505346345
2009-09-12T02:29:59Z,2009-09-12T12:18:41Z,6668.62263909616,8709.05573792592,8083.89878188821,2642.92641538789,14235.9543126604
2009-09-12T03:00:00Z,2009-09-12T12:48:42Z,9040.30905218475,11684.4600968821,10272.6461389231,3139.69435184742,22947.8277047301
2009-09-12T03:30:00Z,2009-09-12T13:18:42Z,14647.3415111002,17536.2166004903,12472.3758433109,5359.36466116595,24878.6632465917
2009-09-12T03:59:59Z,2009-09-12T13:48:41Z,15320.0684107059,17218.525472543,11588.4390994531,4927.9646270428,25639.6758413734
2009-09-12T04:30:00Z,2009-09-12T14:18:42Z,15461.5780001511,16468.8346113024,11099.39729429,5791.81300127963,24186.9341300028
2009-09-12T05:00:00Z,2009-09-12T14:48:42Z,18329.1054061625,18137.6031103328,10568.0835521563,6762.0921738342,20434.0665607769
2009-09-12T05:29:59Z,2009-09-12T15:18:41Z,13098.1910359649,13815.0392584403,7895.42741346135,5489.53232079754,15023.670315827
2009-09-12T06:00:00Z,2009-09-12T15:48:42Z,11460.3549470614,10829.9446352679,7140.67172255651,4599.07480020548,14898.5388675057
2009-09-12T06:30:00Z,2009-09-12T16:18:42Z,8649.53766957019,8481.05990802318,6444.94432990377,4247.25272063065,12678.2246776858
2009-09-12T06:59:59Z,2009-09-12T16:48:41Z,7327.58250730812,8362.99436865035,5942.97634670734,3688.31940160631,10610.6616362623
2009-09-12T07:30:00Z,2009-09-12T17:18:42Z,6221.20170125829,6596.37553009962,5165.27391828133,3369.57923716044,11682.9739806699
2009-09-12T08:00:00Z,2009-09-12T17:48:42Z,5701.773371688,6688.79386289422,4481.57863823403,3179.08753532451,10377.3375345701
2009-09-12T08:29:59Z,2009-09-12T18:18:41Z,4932.01958704908,5582.65081684157,3812.60906618016,2845.48552986114,8300.00873413819
2009-09-12T09:00:00Z,2009-09-12T18:48:42Z,4495.70183812323,5049.88421127972,2854.22929386409,2784.9970936796,9541.85830661102
2009-09-12T09:30:00Z,2009-09-12T19:18:42Z,4530.22433975355,4655.17099153784,3214.45839484283,2803.21572101526,9395.05847190351
2009-09-12T09:59:59Z,2009-09-12T19:48:41Z,4466.42769722533,5152.25974696152,3346.95237517903,2704.45303012935,6068.24891721169
2009-09-12T10:30:00Z,2009-09-12T20:18:42Z,4315.56437244558,4652.161225484,3109.43787363775,2404.49095740549,5010.434214396
2009-09-12T11:00:00Z,2009-09-12T20:48:42Z,3129.03537422309,4133.94342825641,2923.06311170728,2229.97857858397,6848.33488416524
2009-09-12T11:29:59Z,2009-09-12T21:18:41Z,4060.06988087557,4315.93700177009,2968.43714593234,2555.19006502777,9034.771484084
2009-09-12T12:00:00Z,2009-09-12T21:48:42Z,3754.0092594879,4240.15637002503,3293.54244695723,2460.26432140937,6806.52297306165
2009-09-12T12:30:00Z,2009-09-12T22:18:42Z,3828.22329924994,4304.20446149141,3091.13191310021,2425.66551354693,7084.55828506103
2009-09-12T12:59:59Z,2009-09-12T22:48:41Z,3692.56853798431,4264.80926259196,2764.93981229373,2443.08531940944,9468.0002434123
2009-09-12T13:30:00Z,2009-09-12T23:18:42Z,3710.13302252305,4112.78756243255,3204.57397665517,2470.01312628845,8681.50596249887
2009-09-12T14:00:00Z,2009-09-12T23:48:42Z,4379.36101497381,4850.37868003073,3234.04347538197,2624.78853826503,7845.56858869479
2009-09-12T14:29:59Z,2009-09-13T00:19:03Z,4541.70539888665,5146.60038683043,3443.68937321431,2543.04624250506,7828.17279347322
2009-09-12T15:00:00Z,2009-09-13T00:49:04Z,3837.80563181054,4757.76684923786,3483.48572513209,2573.09003183964,8752.15929593068
2009-09-12T15:30:00Z,2009-09-13T01:19:04Z,3955.89590853744,4975.92553357893,3472.57878839943,2558.14744060935,7278.20619844497
2009-09-12T15:59:59Z,2009-09-13T01:49:03Z,4170.09868139328,4501.0872226831,3192.51752639424,2319.47262554017,5775.86982447599
2009-09-12T16:30:00Z,2009-09-13T02:19:04Z,3779.40662300976,4107.4685816452,3100.62090313134,2199.7747355996,5616.25107070085
2009-09-12T17:00:00Z,2009-09-13T02:49:04Z,3614.85559106732,3942.25959052654,2959.42113491586,2038.52655484931,5199.9611063231
2009-09-12T17:29:59Z,2009-09-13T03:19:03Z,3382.17394476847,3899.22048353853,2777.1187738189,2078.55850614975,4752.38856625848
2009-09-12T18:00:00Z,2009-09-13T03:49:04Z,3209.56143661684,3654.05307524424,2595.21992521671,1876.24019553909,4926.50381605159
2009-09-12T18:30:00Z,2009-09-13T04:19:04Z,3173.14020841401,3868.98167151325,2495.59024954718,1683.91004689429,4056.99542848369
2009-09-12T18:59:59Z,2009-09-13T04:49:03Z,3043.34027532796,3537.6626085702,2297.06525108113,1567.80830035866,3822.60346539383
2009-09-12T19:30:00Z,2009-09-13T05:19:04Z,2729.67537218324,3272.6274111543,2264.29380487278,1409.51749518994,3401.7354792882
2009-09-12T20:00:00Z,2009-09-13T05:49:04Z,2674.08947885922,3087.06337022481,2142.67642543979,1411.11513813623,3125.22617453145
2009-09-12T20:29:59Z,2009-09-13T06:19:03Z,2789.28731587831,2929.52919127978,1977.87560501418,1406.16070887179,3177.87285161506
2009-09-12T21:00:00Z,2009-09-13T06:49:04Z,2500.4133088083,3173.82234288831,1863.55603709567,1377.5545088337,3526.56149704626
2009-09-12T21:30:00Z,2009-09-13T07:19:04Z,2530.60183861046,4102.41653952887,2091.45344879512,1300.20717795181,4143.97669573942
2009-09-12T21:59:59Z,2009-09-13T07:49:03Z,2668.00605345357,4899.00370647709,2303.40799606287,1341.51811167476,3750.7295552827
2009-09-12T22:30:00Z,2009-09-13T08:19:04Z,2685.79913521838,4402.28215441711,2161.6197457111102,1220.54268608749,2732.13174935639
2009-09-12T23:00:00Z,2009-09-13T08:49:04Z,2359.7387840363,3190.72698260886,2290.00703759798,1220.78204317428,2518.64574181832
2009-09-12T23:29:59Z,2009-09-13T09:19:03Z,2413.57522378284,2828.63523029851,1914.49604823512,1288.54062282687,2239.08442257632
2009-09-13T00:00:00Z,2009-09-13T09:49:04Z,2261.64823710381,2655.94492500447,1842.06117058531,1248.34861787664,1794.10575115199
2009-09-13T00:30:00Z,2009-09-13T10:19:04Z,2087.13700237968,2352.31534470215,1669.69340935962,1091.65545565421,1751.22597865074
2009-09-13T00:59:59Z,2009-09-13T10:49:03Z,1972.54563280774,2078.58419708136,1452.50581885594,1323.53884142589,1591.3017943123
2009-09-13T01:30:00Z,2009-09-13T11:19:04Z,1771.11617821033,1984.5642322607,1187.06944580572,1040.83652091476,1322.72795633198
2009-09-13T02:00:00Z,2009-09-13T11:49:04Z,1915.43888313231,2239.3752881184,1369.47403224047,913.548380203556,1128.92732766639
2009-09-13T02:29:59Z,2009-09-13T12:19:03Z,1859.85298980829,1997.09758855241,1229.93344361291,1135.52290744637,987.620660802766
2009-09-13T03:00:00Z,2009-09-13T12:49:04Z,1758.26353572085,1840.36422562041,1178.64487242947,1070.88031024934,1120.8391456083
2009-09-13T03:30:00Z,2009-09-13T13:19:04Z,1747.61754126097,1826.08235595717,1204.95270814081,1171.87941190489,793.820032137175
2009-09-13T03:59:59Z,2009-09-13T13:49:03Z,1956.1940831633,1750.44860555758,1188.20627125345,1041.15518143854,876.223277665027
2009-09-13T04:30:00Z,2009-09-13T14:19:04Z,1620.02425620452,1777.11695016706,1252.97715453019,974.754887645438,891.483350091283
2009-09-13T05:00:00Z,2009-09-13T14:49:04Z,1521.01932036777,1687.20133010423,1169.14026764882,998.246604769303,689.899969930909
2009-09-13T05:29:59Z,2009-09-13T15:19:03Z,1747.61754126097,1650.35546058934,1190.82085746151,966.125011539075,580.181309317452
2009-09-13T06:00:00Z,2009-09-13T15:49:04Z,1449.84699330855,1771.87141005245,1167.98082862258,924.015256342983,877.443854344341
