st_age,st_aspect,st_basal_area,st_clay_perc,st_density,st_growth_condition,st_height,st_lai,st_name,st_remarks,st_sand_perc,st_silt_perc,st_soil_depth,st_soil_texture,st_terrain,st_treatment,si_code
50,N,11.4,NA,900,"Naturally regenerated, unmanaged",NA,NA,Huertapelayo,"Kg.h-1 units were optained multiplying by tree perimeter obtained when sapflow was installed (for more specifications see ESP_ALT_ARM). Some winters (such as 2012) sensors of  Q. faginea were desconnected because the species hasn't got leaves, so in order to avoid energy consumptions this was done.",NA,NA,NA,NA,Strong Slope (>10%),NA,ESP_ALT_HUE
