sp_basal_area_perc,sp_leaf_habit,sp_name,sp_ntrees,si_code
24,evergreen,Eucalyptus baxteri,3,AUS_MAR_UBW
71,evergreen,Eucalyptus cypellocarpa,1,AUS_MAR_UBW
0,evergreen,Coprosma quadrifida,1,AUS_MAR_UBW
