TIMESTAMP,TIMESTAMP_solar,USA_WVF_Aru_Js_1,USA_WVF_Aru_Js_2,USA_WVF_Asa_Js_3,USA_WVF_Pse_Js_4,USA_WVF_Qal_Js_5,USA_WVF_Qal_Js_6,USA_WVF_Qru_Js_7,USA_WVF_Qru_Js_8
1998-09-03T06:00:00Z,1998-09-03T00:43:18Z,14.437194731304437,4.377528221229448,17.294227741421896,28.514135272063484,196.15422895564606,19.788684537126002,63.73594744523046,312.7034662396937
1998-09-03T07:00:00Z,1998-09-03T01:43:18Z,7.999573506728949,3.699239043920372,8.20080067740214,28.639330861660067,134.27468002807402,7.874414023742917,31.56377069535651,245.25719742474797
1998-09-03T08:00:00Z,1998-09-03T02:43:18Z,2.8854191146598622,4.100173944124944,1.435090471208655,32.194964644981795,56.43265415758631,0,4.003717168228528,119.00829054233309
1998-09-03T09:00:00Z,1998-09-03T03:43:18Z,0,6.813097462319581,0,36.07876379921595,23.18113433128263,7.863411443647303,0,57.33236014379712
1998-09-03T10:00:00Z,1998-09-03T04:43:18Z,0,11.27363881047273,2.9909841009585723,49.97154344365073,4.891022859085747,17.14252153083846,3.6075074273502907,13.31726530253933
1998-09-03T11:00:00Z,1998-09-03T05:43:18Z,0,15.999422106386115,10.827126441260086,60.34273858762327,0,26.972961549862887,12.312730589484575,0
1998-09-03T12:00:00Z,1998-09-03T06:43:18Z,0.1694098374146455,19.972004760044744,15.417196754016766,72.16299027277563,0,32.88386355822026,37.00941334357559,0
1998-09-03T13:00:00Z,1998-09-03T07:43:18Z,0.14012548214157594,15.940610532021696,8.292114226533508,60.54997239811296,225.74834789185604,48.502725079771196,868.1564168721065,402.3823223288502
1998-09-03T14:00:00Z,1998-09-03T08:43:18Z,41.50378460638872,42.62190254260831,427.31455632662505,403.3409433112313,2195.249684832126,530.2842818331133,4204.6008070312555,2679.29942030266
1998-09-03T15:00:00Z,1998-09-03T09:43:18Z,590.1705244245796,572.5306331025773,1892.7506196600898,3337.9125462004863,3048.2933620183176,1237.2422934818687,5721.493639522845,3339.7727531592095
1998-09-03T16:00:00Z,1998-09-03T10:43:18Z,1360.3068592105944,1563.3449024259774,2887.557800812909,4786.0686879488885,3330.9493928986217,1655.1522627246736,6305.669144670015,3334.697991442922
1998-09-03T17:00:00Z,1998-09-03T11:43:18Z,1718.3123631211688,2262.131364933635,3401.158084143025,5334.817351966186,3578.1344611290037,1964.880434734056,6708.365917310411,3378.333188387906
1998-09-03T18:00:00Z,1998-09-03T12:43:18Z,1789.6284529352597,2443.858481336211,3486.6276651604994,5270.976011959613,3610.299098240424,2043.8042068339341,6724.8917025191,3347.7559105440796
1998-09-03T19:00:00Z,1998-09-03T13:43:18Z,1755.7341492415,2381.519756287658,3405.5357023983506,5059.314466336124,3563.9854892232242,1981.2219072366802,6627.342086499293,3292.0923173313163
1998-09-03T20:00:00Z,1998-09-03T14:43:18Z,1630.6294130988174,1958.2658915781471,3215.271660290208,4698.6202782221,3418.327453442071,1834.0963753513192,6293.261158405145,3209.901468244009
1998-09-03T21:00:00Z,1998-09-03T15:43:18Z,1314.0249430819474,1333.3591796622577,2727.394555759231,4079.4434795454513,3155.592815973348,1616.7385509705864,5840.589190238753,3110.6515351079
1998-09-03T22:00:00Z,1998-09-03T16:43:18Z,1010.9454617310265,884.4446115745225,2241.9828803179075,3146.1445110513378,2805.169653089699,1377.9448325479507,4822.047904991319,2791.628511676215
1998-09-03T23:00:00Z,1998-09-03T17:43:18Z,580.3936962566165,360.98542250354797,1465.7162115394894,1859.5466505062975,2305.1653305351942,1061.0711709903637,3434.150140558576,2262.1709244599724
1998-09-04T00:00:00Z,1998-09-03T18:43:18Z,267.5631997873431,106.45579385165851,964.5441605771822,818.0650239363056,1620.7695943849264,722.0320132436353,1556.127526909328,1465.0120783232348
1998-09-04T01:00:00Z,1998-09-03T19:43:18Z,121.06939986546504,30.39366295794045,596.7702625929912,244.81093612507144,1075.6185958971278,385.2622419434253,647.8749154063772,871.4714861459324
1998-09-04T02:00:00Z,1998-09-03T20:43:18Z,67.90251989611774,12.382154173613838,333.4844999941001,110.91863405661013,675.6507949049122,199.01218795828495,371.093243692033,537.4711822602821
1998-09-04T03:00:00Z,1998-09-03T21:43:18Z,38.953656271310116,5.639062021808289,137.08462577783348,61.796393164807384,307.5611065544856,97.380080535329,204.06234518215084,279.953421623704
1998-09-04T04:00:00Z,1998-09-03T22:43:18Z,19.081965127753655,3.3032814586507246,53.3700398854877,41.54916639832157,167.33751477455272,52.20717043246963,121.05562855413135,161.21884342045212
1998-09-04T05:00:00Z,1998-09-03T23:43:18Z,8.314937532930351,3.2599967299577437,18.13996875985471,32.35377637215482,67.42933990184187,26.676243356677656,49.465642033834165,92.4306329819506
1998-09-04T06:00:00Z,1998-09-04T00:43:39Z,5.207790279739614,1.899202334911577,5.054867497802994,25.207957622829966,179.0102058098443,14.731771005063939,35.535679701997296,171.76906453057313
1998-09-04T07:00:00Z,1998-09-04T01:43:39Z,3.3995920089719944,1.2959517574260664,0.09590114526915054,19.42861150142514,258.07001686541486,6.485481843750206,21.728071218337657,229.4510416111399
1998-09-04T08:00:00Z,1998-09-04T02:43:39Z,4.808777961448491,0.4309882359023929,11.796520106430027,10.340268678780403,525.442760304685,6.0378237853651315,45.89621061317538,490.85427377316046
1998-09-04T09:00:00Z,1998-09-04T03:43:39Z,7.375504632431826,0,8.108885839909929,2.006197458694937,481.73852884093026,0,10.01679943804893,426.05432469934345
1998-09-04T10:00:00Z,1998-09-04T04:43:39Z,4.693760534764088,0,0.9915087324173976,2.1141741142560617,668.080933839845,0,35.48787843094102,721.8266789965961
1998-09-04T11:00:00Z,1998-09-04T05:43:39Z,6.8273414386068065,0.34466189159999144,5.813330688747811,0,1048.667929594358,0,129.92111155255316,1172.4318806648364
1998-09-04T12:00:00Z,1998-09-04T06:43:39Z,14.597839404748218,0,15.932766728728637,0,1455.3381057914548,18.75178798584118,770.5415900589967,1661.1103071164348
1998-09-04T13:00:00Z,1998-09-04T07:43:39Z,84.57760696911124,9.213110632381404,192.65131884322435,147.16480405388734,2666.4159436233504,279.41300139788757,3113.332105086733,3017.1899415547177
1998-09-04T14:00:00Z,1998-09-04T08:43:39Z,422.7853906816048,388.2875543354227,1302.1394542205321,2450.838800752854,3609.5503403533903,883.3980111530432,5115.646818234991,4004.7002359436165
1998-09-04T15:00:00Z,1998-09-04T09:43:39Z,1273.270130652067,1379.8750145744712,2595.847506476743,4622.88756234455,4070.740048079298,1404.8902306711416,5919.252179455854,4313.140201672655
1998-09-04T16:00:00Z,1998-09-04T10:43:39Z,1604.9474122776153,1835.8745390986937,3108.8651515560614,4978.59975769684,4196.526547658785,1718.0409773166473,6322.9633365807795,4243.496291999011
1998-09-04T17:00:00Z,1998-09-04T11:43:39Z,1718.6871800826027,2141.6234809132784,3265.7363356513006,4887.566696452147,4188.611210957884,1904.551845994771,6564.225521043541,4175.325298915258
1998-09-04T18:00:00Z,1998-09-04T12:43:39Z,1516.5777296585552,1690.503934307497,2901.0179021680997,4228.393623528764,3902.6629616438836,1708.0842401955567,6090.177909809065,3953.340654912905
1998-09-04T19:00:00Z,1998-09-04T13:43:39Z,1256.1999795616287,1292.1318965305618,2630.276052147808,3793.1533593021036,3728.530019316797,1512.1442746757978,5642.367918372389,3866.090528623396
1998-09-04T20:00:00Z,1998-09-04T14:43:39Z,995.7897164689016,919.1923877335664,2210.237403485401,3184.814385316416,3457.8508643554187,1327.611046104523,4750.32669699816,3516.8109831293623
1998-09-04T21:00:00Z,1998-09-04T15:43:39Z,802.7229504279481,628.3552751092442,2078.155124246429,3143.87069749362,3500.505577112512,1265.6270995681216,4823.537839819654,3690.5614999267036
1998-09-04T22:00:00Z,1998-09-04T16:43:39Z,872.65200837594125,644.7771449948143,2083.486580578329,3417.543588799853,3614.1650468056887,1288.0299749381802,4913.655059543387,3911.4704012011
1998-09-04T23:00:00Z,1998-09-04T17:43:39Z,577.3277496082941,271.6403610031878,1452.4547886124183,2309.436219053765,3293.094712078722,1081.822631069349,3159.012570029059,3428.877126684222
1998-09-05T00:00:00Z,1998-09-04T18:43:39Z,245.6051696458227,65.69491115844792,661.3863531170117,702.6060514410742,2455.0206240450025,622.4074108580044,1102.9834948226812,2162.925626792586
1998-09-05T01:00:00Z,1998-09-04T19:43:39Z,102.83555650962684,14.14282313930607,288.7991057733352,141.1517408306577,1613.706995522902,259.7195176395678,424.6649468166206,1356.3960210810792
1998-09-05T02:00:00Z,1998-09-04T20:43:39Z,57.95399677387424,7.631550453568371,168.98631668860887,40.575132091183185,1071.0931746149392,112.74139070236751,245.49016218082681,943.9016263565359
1998-09-05T03:00:00Z,1998-09-04T21:43:39Z,36.870257411866604,7.820328176765031,48.90459560215989,30.483574198477378,731.6163406218099,48.434074904949725,132.5786053399075,687.639249242737
1998-09-05T04:00:00Z,1998-09-04T22:43:39Z,21.587740236582338,9.639997415160629,38.42417657828066,38.544514904456044,427.18484223462167,18.049951322234467,49.76067244473589,423.5512862801693
1998-09-05T05:00:00Z,1998-09-04T23:43:39Z,12.619125365116245,10.661136662627808,35.871724930281815,43.68810344708928,304.10917939990895,33.008186013581295,24.694109650892855,316.662335913858
1998-09-05T06:00:00Z,1998-09-05T00:44:00Z,13.205225656349647,10.606896826142869,36.926436636712076,46.81671953132213,256.67115887671156,38.88033465312956,53.664721338886785,192.0950029509393
1998-09-05T07:00:00Z,1998-09-05T01:44:00Z,16.08169713070495,12.089875968899966,42.31440572933553,55.83876496450505,98.85174601963342,40.77429597019777,80.91110121806213,107.07666248452709
1998-09-05T08:00:00Z,1998-09-05T02:44:00Z,17.55255055754164,15.63005249598909,52.59798530446711,71.97163308752899,33.260011115287305,51.12844016624124,89.68495390522769,49.66506233466295
1998-09-05T09:00:00Z,1998-09-05T03:44:00Z,18.692291146142438,16.987071860735178,50.08765574377048,79.97932129627257,17.888896994023227,61.55817763883487,93.06021911813917,39.01695290585818
1998-09-05T10:00:00Z,1998-09-05T04:44:00Z,16.547605095809406,20.80105018969204,61.02747004865997,97.44449652766929,0,70.0641199525352,95.2594838346612,4.692224609896737
1998-09-05T11:00:00Z,1998-09-05T05:44:00Z,16.477012451944535,22.17198795990651,71.1475271933441,94.71383839945732,0,61.55817763883487,88.69465104801493,1.1489381222284991
1998-09-05T12:00:00Z,1998-09-05T06:44:00Z,13.976395260935352,23.687288066547598,72.12172731693931,99.50312496570275,0,59.98929918972205,104.9131766378029,0
1998-09-05T13:00:00Z,1998-09-05T07:44:00Z,11.560498820830908,13.03463480332162,48.672553444609285,59.36267110106021,400.77845081835807,72.76857586152352,1412.7205781201967,798.3937500784684
1998-09-05T14:00:00Z,1998-09-05T08:44:00Z,187.80146375605514,177.26508275120662,905.7062170847829,1381.1955263016603,2536.5536457028475,727.0386754046798,4849.276297309605,3172.007220126763
1998-09-05T15:00:00Z,1998-09-05T09:44:00Z,1126.8180072019368,1196.1158080462,2515.780438600958,4427.114758219451,3209.284092797243,1466.186167388656,6137.107466775155,3640.9184289213244
1998-09-05T16:00:00Z,1998-09-05T10:44:00Z,1513.2077041448601,1648.856538057273,2962.3516914390157,4817.47418691489,3317.9432557977643,1694.8167798692205,6361.498660672343,3606.603135230518
1998-09-05T17:00:00Z,1998-09-05T11:44:00Z,1766.5823075087724,2250.255429250376,3395.697887778655,5121.053844275417,3479.2414460816913,1972.2783714975994,6707.076488331784,3623.7377920189733
1998-09-05T18:00:00Z,1998-09-05T12:44:00Z,1847.5975835363165,2444.473333118755,3488.79995754031,5040.298062475083,3501.6268912842443,2097.5708304475456,6883.0249966436395,3517.2124530924934
1998-09-05T19:00:00Z,1998-09-05T13:44:00Z,1855.0062238838493,2552.974329158338,3571.2724942331006,4985.4929927137355,3546.590426536666,2088.2182502341593,6886.577598077878,3474.0804593670114
1998-09-05T20:00:00Z,1998-09-05T14:44:00Z,1811.8283013500345,2218.9619790987044,3559.015422505094,4703.848895795698,3509.1029615711554,1972.7569396366694,6671.121257313158,3416.7902684528835
1998-09-05T21:00:00Z,1998-09-05T15:44:00Z,1547.41182541604,1560.6381400356086,3194.5727380162534,4117.75762165011,3319.767593007086,1766.483813767929,6239.210701096782,3375.0640190991776
1998-09-05T22:00:00Z,1998-09-05T16:44:00Z,1210.235461268079,971.4612701957557,2470.6014525614946,3174.150961291358,3022.8926721375274,1457.3855160345447,5142.570680644429,3229.127597676622
1998-09-05T23:00:00Z,1998-09-05T17:44:00Z,904.556958976312,381.40298321923535,1678.326720896063,2161.044017192597,2608.7367264801123,1115.667990860938,3620.1932811451893,2895.156749648435
1998-09-06T00:00:00Z,1998-09-05T18:44:00Z,485.53268733453456,138.72258599765965,1053.6986554878172,999.3029575178306,2036.2660127964796,758.6823880841108,1998.448462700322,2080.000377866518
1998-09-06T01:00:00Z,1998-09-05T19:44:00Z,271.6886995704473,44.56704608468952,557.6990218707972,322.30906454538314,1431.307551604818,430.2440172418326,938.3143544990978,1241.4239351161173
1998-09-06T02:00:00Z,1998-09-05T20:44:00Z,168.5456780129424,16.266355213567017,254.92381419876963,123.44371035307067,833.0599860317744,213.02497373105962,531.4553063121929,696.722727815725
1998-09-06T03:00:00Z,1998-09-05T21:44:00Z,98.10703046859946,5.390834142309272,109.73001878562144,59.36267110106021,522.807514211821,100.73645113663801,319.48338950326865,457.0176772518288
1998-09-06T04:00:00Z,1998-09-05T22:44:00Z,56.39170388175796,1.8183993671355978,49.31473574171982,30.637482595279245,285.35879966524726,43.318040620471315,183.45509969635793,292.0347763403048
1998-09-06T05:00:00Z,1998-09-05T23:44:00Z,28.603877067667785,0.6448024387510543,18.18065144919865,14.867350660733177,125.14379880162976,14.918875106528754,85.09087103783429,150.12744804881353
1998-09-06T06:00:00Z,1998-09-06T00:44:22Z,14.800938733435656,0.9076893811433014,8.801003371789871,10.607274456927469,39.72900775593445,4.815018651276932,31.387145093743626,56.01621784909941
1998-09-06T07:00:00Z,1998-09-06T01:44:22Z,7.026208490689628,2.786549032971805,6.149102162806119,11.49652158905277,0,2.6031302910981866,4.063553231713418,0
1998-09-06T08:00:00Z,1998-09-06T02:44:22Z,3.0137748550174206,3.559190509024406,4.173228621628092,13.77695174309815,0,1.5226007746091343,0.596210785317041,NA
1998-09-06T09:00:00Z,1998-09-06T03:44:22Z,0.8447442712072201,2.786549032971805,1.4133568727587704,12.096831420228517,0,0,0,NA
1998-09-06T10:00:00Z,1998-09-06T04:44:22Z,0,2.2122441019617143,0,9.014034389813128,53.76665370471126,0,0,157.3395132416272
1998-09-06T11:00:00Z,1998-09-06T05:44:22Z,0,0,0,0,531.7685597912277,0,0,595.5719013795427
1998-09-06T12:00:00Z,1998-09-06T06:44:22Z,0,0,0,428.7360719958795,1226.593063361362,30.48745117672079,1001.2400925841579,1360.8500059500545
1998-09-06T13:00:00Z,1998-09-06T07:44:22Z,104.97084426933671,280.5824095646058,559.8668093280289,3100.440722830762,2024.0058374649043,603.6989995209748,3628.106035281119,2558.0601552457233
1998-09-06T14:00:00Z,1998-09-06T08:44:22Z,763.7258984760011,1271.4169510932165,2052.6878296651994,4370.2631183793665,2219.6402286613334,1189.1488399901048,4770.3282251486535,2588.3971909026995
1998-09-06T15:00:00Z,1998-09-06T09:44:22Z,1273.1684443349586,1822.259341985685,2749.377348398129,4804.639434627597,2279.554712672561,1580.2613611006782,5533.558447217353,2457.3567984299634
1998-09-06T16:00:00Z,1998-09-06T10:44:22Z,1501.8696250342182,2245.7309281058983,3138.4601069201203,4952.05235165941,2367.256667922598,1820.161866365479,5857.032483837462,2474.426545665057
1998-09-06T17:00:00Z,1998-09-06T11:44:22Z,1559.0218111401616,2443.025699659507,3160.1279678129063,4795.5659611109295,2320.379357290969,1890.0503558678531,5847.114657690771,2441.6022872147737
1998-09-06T18:00:00Z,1998-09-06T12:44:22Z,1540.3548309650494,2339.7816060476844,3058.422514133034,4583.244032901555,2220.4458654580567,1886.2157863691473,5815.234661163673,2364.7976804247305
1998-09-06T19:00:00Z,1998-09-06T13:44:22Z,1492.3201539629229,2281.9388797831575,3055.828583640121,4554.400371986126,2186.7037609935387,1833.8539272216162,5727.899183194384,2322.838050634907
1998-09-06T20:00:00Z,1998-09-06T14:44:22Z,1481.5807308076314,1966.2365168574934,3074.5353667120758,4385.114869855051,2204.354020443543,1704.5099274998415,5561.200145325197,2357.985985815691
1998-09-06T21:00:00Z,1998-09-06T15:44:22Z,1219.3175433947697,1319.468203252259,2735.776318897512,3630.822571131783,1982.8961385356238,1479.8309353602765,5158.032327050079,2304.439187892755
1998-09-06T22:00:00Z,1998-09-06T16:44:22Z,999.497308613602,916.7133730459448,2179.921581364714,3125.1993634676633,1732.3198031635018,1187.966193484288,4330.9565363871625,2175.77349014499
1998-09-06T23:00:00Z,1998-09-06T17:44:22Z,677.8799472122477,376.6727272365197,1397.8835153125933,1883.6273564799203,1376.765368114617,848.2276817872688,3030.0962018041323,1786.9314146493716
1998-09-07T00:00:00Z,1998-09-06T18:44:22Z,317.1534368067823,125.85331351085809,836.316131140574,830.771391508849,830.9747761325696,480.2238861322125,1324.4902549624744,881.5108141882915
1998-09-07T01:00:00Z,1998-09-06T19:44:22Z,258.7057580177739,41.9516287377971,512.6979600831054,241.23808384368732,782.7795961821247,252.84169384689827,592.3044612792876,404.4509623122446
1998-09-07T02:00:00Z,1998-09-06T20:44:22Z,243.1073583327769,22.60165202396852,358.55175849450757,101.862081685709,696.6851887358284,275.87419127060815,802.657602816612,774.6894791047963
1998-09-07T03:00:00Z,1998-09-06T21:44:22Z,242.53020476413,16.752866535070435,302.7591627138418,59.252666075817906,552.0286960550171,242.66077335723173,771.1804229086282,757.1523053340845
1998-09-07T04:00:00Z,1998-09-06T22:44:22Z,242.11525558803788,12.010533379060579,245.71586632718615,42.426731739994246,457.4857816247528,246.0157679967376,701.3174312327952,661.620225914222
1998-09-07T05:00:00Z,1998-09-06T23:44:22Z,230.88334025092834,8.181099235642586,212.01517385170442,29.52835449809962,407.38942005874753,295.6270341294276,766.2435292386501,590.8296189634434
1998-09-07T06:00:00Z,1998-09-07T00:44:43Z,206.24239226429188,5.819326427493614,187.0871988779125,21.658305376710036,551.2199626616821,275.3963479483176,778.044636610414,667.7074221003807
1998-09-07T07:00:00Z,1998-09-07T01:44:43Z,174.94646703520996,2.8932787517026872,151.44198993480788,16.85797232921356,671.9102969761121,247.5146505772669,686.961659619908,631.1932522217129
1998-09-07T08:00:00Z,1998-09-07T02:44:43Z,152.25125214766382,0.8808293953647569,118.62774901723206,10.219562743449844,719.3770804062638,220.62360074811195,607.7243213699139,583.3585322364247
1998-09-07T09:00:00Z,1998-09-07T03:44:43Z,137.993829708431,0,105.37008063379211,5.235896775848341,878.9110072709099,214.42128921842578,573.4801860727218,589.6255606277756
1998-09-07T10:00:00Z,1998-09-07T04:44:43Z,142.9682133012989,0.5553598722449065,109.49390023941545,0.7211035768049885,1090.3832915158625,224.78223240047004,579.4593799128542,628.3486583218645
1998-09-07T11:00:00Z,1998-09-07T05:44:43Z,141.74841522236437,0,108.11533033165313,0,1285.681548576584,254.89244041978418,582.4556720449,677.9539949553101
1998-09-07T12:00:00Z,1998-09-07T06:44:43Z,175.29616095277402,0,228.69327225914034,4.169158238485116,1886.8465346096896,453.64213415913423,2045.1919078481176,1573.7697714455207
1998-09-07T13:00:00Z,1998-09-07T07:44:43Z,469.99795264534765,436.0328184650751,1030.7260074966186,2063.866587123573,2687.361420052229,1032.722618937749,4971.402145199369,3150.6158719041728
1998-09-07T14:00:00Z,1998-09-07T08:44:43Z,639.0865563837013,562.9121046596042,1212.1310825134478,2520.9716997049295,2493.891436254184,1147.1462400459689,4279.262780154843,2982.4139450361713
1998-09-07T15:00:00Z,1998-09-07T09:44:43Z,314.3645727508817,142.06695452935992,540.9403412016205,1007.700912031388,1857.4650152573263,883.33537144065,2377.0402582967354,2017.352347530846
1998-09-07T16:00:00Z,1998-09-07T10:44:43Z,258.15459698714153,94.79093279584802,450.7736028159941,277.77976036799186,1768.1922337590768,744.8526396489929,2700.691919500221,2176.901778740184
1998-09-07T17:00:00Z,1998-09-07T11:44:43Z,528.5448987200339,395.82997300771905,1256.9963823971725,1575.3934750017543,2598.4124335533324,1080.683139942385,5016.523515801287,3382.3530245822635
1998-09-07T18:00:00Z,1998-09-07T12:44:43Z,1257.610395229629,1276.6048253827985,2453.4453770090195,3517.716670753583,2994.031923705166,1527.1588780054801,5813.285885450407,3810.120230759054
1998-09-07T19:00:00Z,1998-09-07T13:44:43Z,1359.0362980351238,1384.371329905345,2687.790420619797,3609.7132710886094,3053.5476247817564,1559.5022809019006,5892.576500328649,3849.9707838884924
1998-09-07T20:00:00Z,1998-09-07T14:44:43Z,1530.5481845849276,1554.2476660121226,2944.644352140338,3784.3261471960054,3152.965102404109,1664.8677337567049,6032.0374098750035,3860.5375040799427
1998-09-07T21:00:00Z,1998-09-07T15:44:43Z,1415.4689890027564,1289.5817493975558,2785.033185979955,3209.430412429841,2980.301744446331,1610.7278259196141,5743.986500642423,3617.3410485814243
1998-09-07T22:00:00Z,1998-09-07T16:44:43Z,1162.620117757438,874.060750813893,2469.8740356084522,2550.9142605083202,2765.867860700312,1518.6954291558457,5168.814014368708,3222.5477314941404
1998-09-07T23:00:00Z,1998-09-07T17:44:43Z,753.5580816629349,388.2822405746325,1825.8710170064842,1194.113564149223,2276.040979671388,1263.3513815941972,3151.016392870361,2245.9153705588865
1998-09-08T00:00:00Z,1998-09-07T18:44:43Z,485.2021602012896,145.08184784473517,868.4072044413568,246.15964718247727,1459.9426734056362,715.2343871083833,1508.4600914869081,1361.5696950523902
1998-09-08T01:00:00Z,1998-09-07T19:44:43Z,211.3577259535703,185.39167688562804,67.81367141373978,133.22972558772486,863.9214022137597,231.7551584086807,654.1449539579755,581.273880869439
1998-09-08T02:00:00Z,1998-09-07T20:44:43Z,61.54415555798028,139.0363699164744,16.81987825190924,93.26235971379361,407.0419656153312,110.48200270118355,241.62944860466868,135.00014422744775
1998-09-08T03:00:00Z,1998-09-07T21:44:43Z,39.955924909084075,162.32602267103687,32.034414596442275,270.21688484748825,307.5520265065309,91.7895863791244,191.1629144276059,81.18154218641418
1998-09-08T04:00:00Z,1998-09-07T22:44:43Z,26.700597357522184,174.6548995491303,34.28651770743396,231.815857614125,532.9284705468194,52.961577471903944,151.85022825780158,101.09564058366925
1998-09-08T05:00:00Z,1998-09-07T23:44:43Z,7.903455966134111,147.7468203249617,17.966471763396363,150.7340567788259,963.2409295999423,2.672897710487221,39.37057598066591,85.96324850676761
1998-09-08T06:00:00Z,1998-09-08T00:45:05Z,0,82.05957071948245,12.002409887008668,59.13159619451397,457.727676969864,0,0,8.242487359151072
1998-09-08T07:00:00Z,1998-09-08T01:45:05Z,0,54.57517911406656,19.446793104168314,40.84533983481981,161.81358711225397,21.151612499844717,0,0
1998-09-08T08:00:00Z,1998-09-08T02:45:05Z,0,45.581346168914685,37.1746392617893,39.68914343911155,55.01765595153492,43.41721515608234,0,0
1998-09-08T09:00:00Z,1998-09-08T03:45:05Z,0.03607058292068584,42.97409782052632,61.4171572168099,49.71885436820088,26.96834319917625,73.19683738121974,0,5.090849934202238e-16
1998-09-08T10:00:00Z,1998-09-08T04:45:05Z,4.462345194302982,42.614571278503874,74.34203081406264,57.47119748941254,11.130345634038001,77.17789293399434,5.454597223294565e-16,0
1998-09-08T11:00:00Z,1998-09-08T05:45:05Z,10.04647945053186,43.33426163456606,63.986715499908136,57.885397700544296,0.5007643897238643,82.86198597566835,0,0
1998-09-08T12:00:00Z,1998-09-08T06:45:05Z,13.90182541617115,44.20123947610144,48.78969842585959,59.96537075853872,0,89.5686365976861,7.626748246369723,0
1998-09-08T13:00:00Z,1998-09-08T07:45:05Z,15.564403058323206,45.87303901408032,35.84502559032773,76.45650063039129,0,127.51398048048863,83.93962555368599,3.384860298457979
1998-09-08T14:00:00Z,1998-09-08T08:45:05Z,14.520976551036567,46.38445167936465,23.79761798387462,82.87224576420846,0,159.81229654348874,141.357748565441,39.33541371015864
1998-09-08T15:00:00Z,1998-09-08T09:45:05Z,8.03110733987301,42.3991623298589,0,38.73072360976248,130.85311832459666,96.95790156756,461.15751945245586,366.50326134889735
1998-09-08T16:00:00Z,1998-09-08T10:45:05Z,0,24.810856290797123,0,94.4069504077169,978.9521987246968,94.10094247225881,1515.5874875986171,1673.4856380569827
1998-09-08T17:00:00Z,1998-09-08T11:45:05Z,12.757881435496946,21.95515638478749,347.13588495619115,1258.865276488493,2346.7139751679224,402.8711687742756,2925.5246725823768,3092.423222255571
1998-09-08T18:00:00Z,1998-09-08T12:45:05Z,49.8683350098551,41.32559307143907,514.6661728072409,1901.481680909062,2489.9137278919566,532.2910824224699,2873.417367264259,3076.666134591276
1998-09-08T19:00:00Z,1998-09-08T13:45:05Z,26.79195255571283,13.337772077054195,154.10068801824485,1314.0761709619737,2198.3935270292154,357.0077355799054,2235.309573469693,2994.468636667293
1998-09-08T20:00:00Z,1998-09-08T14:45:05Z,134.65205692034752,178.54888690848648,1062.4094627932266,3089.4723591046304,3104.854906204328,767.6773969894007,4009.7973152496047,3944.0229985045057
1998-09-08T21:00:00Z,1998-09-08T15:45:05Z,151.76654128866622,218.80225664756793,723.6845456875415,2312.314494466683,2847.648020626207,669.6571922201069,3218.850431343352,3376.250640768125
1998-09-08T22:00:00Z,1998-09-08T16:45:05Z,112.60893523446806,196.3974318842016,584.8405410655374,1792.4702683680805,2628.2382333924224,576.901935828551,2327.491437102888,2853.9065599615883
1998-09-08T23:00:00Z,1998-09-08T17:45:05Z,34.64849521911258,51.93818103959954,163.85240921831524,597.2133401746194,1560.4844839970679,270.89688226113964,744.7027123508134,1332.0624017343696
1998-09-09T00:00:00Z,1998-09-08T18:45:05Z,0,0,6.217557148281193,61.20437949654907,684.690408672029,71.40211857208793,112.8868886412777,390.22397414486346
1998-09-09T01:00:00Z,1998-09-08T19:45:05Z,0,2.179387138964607,0,0.5523386794627463,139.22937510923677,0,0,35.29362035923816
1998-09-09T02:00:00Z,1998-09-08T20:45:05Z,5.635138634813086,16.143146260232918,0,19.972637719750523,36.4353297754826,0,0,31.42782211428142
1998-09-09T03:00:00Z,1998-09-08T21:45:05Z,20.115630255731936,26.604879503322348,0,52.73804159729947,31.227437563711383,0,0,70.26537770330478
1998-09-09T04:00:00Z,1998-09-08T22:45:05Z,31.877603552200075,33.286382701406325,5.859884176909769,81.5146522243448,52.91435310032723,0,0,113.18656306242464
1998-09-09T05:00:00Z,1998-09-08T23:45:05Z,37.501746507993886,37.017340054151994,16.796069607022247,101.07589969872872,80.44721638218269,NA,NA,139.6188384548581
1998-09-09T06:00:00Z,1998-09-09T00:45:26Z,43.04480452717003,38.49017639673623,23.910125591594834,108.80826967750119,100.77317602409472,4.368137302568881,0,146.3498555051258
1998-09-09T07:00:00Z,1998-09-09T01:45:26Z,47.50072126318783,40.4012823230489,27.002647022886027,112.12471754358626,114.23535021019683,13.859804245492128,0,142.60169039041529
1998-09-09T08:00:00Z,1998-09-09T02:45:26Z,49.717692578039866,40.4012823230489,28.517839362457913,102.705985127805,125.53341049325188,27.772964049132636,0,144.34813679497572
1998-09-09T09:00:00Z,1998-09-09T03:45:26Z,48.562235777120755,39.54950319186443,28.283657286117986,105.04418089376749,135.9589423729783,35.831070818190746,5.715723631968204e-16,145.09806059914584
1998-09-09T10:00:00Z,1998-09-09T04:45:26Z,46.005334944584284,38.772073170106594,32.19608419512642,101.54107632719216,156.9408830504024,51.341590461515274,0,156.9586476833838
1998-09-09T11:00:00Z,1998-09-09T05:45:26Z,43.82449570934134,38.34938984641243,33.40144515982854,91.86851210385548,173.55904023917714,60.55414110929136,0,165.92485302816797
