sp_basal_area_perc,sp_leaf_habit,sp_name,sp_ntrees,si_code
71.7,NA,Pinus sylvestris,13,SWE_NOR_ST1_BEF
27.9,NA,Picea abies,11,SWE_NOR_ST1_BEF
