TIMESTAMP,solar_TIMESTAMP,USA_SWH_Qly_Jt_1,USA_SWH_Qly_Jt_2,USA_SWH_Qly_Jt_3,USA_SWH_Qly_Jt_4,USA_SWH_Qly_Jt_5,USA_SWH_Qly_Jt_6,USA_SWH_Qly_Jt_7,USA_SWH_Qly_Jt_8,USA_SWH_Cla_Jt_9,USA_SWH_Cla_Jt_10,USA_SWH_Cla_Jt_11,USA_SWH_Cla_Jt_12,USA_SWH_Cla_Jt_13,USA_SWH_Cla_Jt_14,USA_SWH_Cla_Jt_15,USA_SWH_Cla_Jt_16
2013-06-06T11:00:00Z,2013-06-06T04:56:16Z,0.0035330669644421647,0.006896420839617439,0,0,0,0,0.0013230287805553421,0.010626976093931201,0.0031764720816113115,0.003060917309193179,0.004094861140145242,0,0,0,0,0
2013-06-06T11:30:00Z,2013-06-06T05:26:16Z,0.0035330669644421647,0.004357450964209263,0,0,0,1.2693871510203035e-4,0.0045979066531466155,0.017516322828327133,0.00523427745606614,0.028089061929369278,0.01092086422687896,0,0,0,0,0
2013-06-06T12:00:00Z,2013-06-06T05:56:16Z,0,0.006896420839617439,0,0,0.0022007846812019823,0,0.010497745995052106,0.046914897708013804,0.011047537391380835,0.03133834773583898,0.01092086422687896,0,0,0,0,0
2013-06-06T12:30:00Z,2013-06-06T06:26:16Z,0,0.008241299997829719,0,0,0,0,0.02431804392280516,0.0618086987106546,0.02309537295212674,0.04496220408999672,0,0,0,0,0,0
2013-06-06T13:00:00Z,2013-06-06T06:56:16Z,0,0.02029328194056951,0,0,0,0.001642305802204059,0.037214973777833366,0.0648793073284046,0.014873388678376651,0.05944854131585314,0.012796449824213012,0,0,0,0,0
2013-06-06T13:30:00Z,2013-06-06T07:26:16Z,0,0.028695195690488493,0,0,0.0022007846812019823,0.001642305802204059,0.019477822042637472,0.07425944977861067,0.0022288138124581676,0.05944854131585314,0.01092086422687896,3.0230973104066193e-4,0,0,0,0
2013-06-06T14:00:00Z,2013-06-06T07:56:16Z,0,0.003179288257430137,0.36574526760414344,0.2111421343590129,0.3778506183478624,0.04464980409526389,0,0.0128501881975946,0.011047537391380835,0.08252069580631835,0,0.005153996221507331,0.009475974928100664,0,0,0
2013-06-06T14:30:00Z,2013-06-06T08:26:16Z,2.247814955837165,0,3.8160512364949026,4.646996953076671,4.119841566921878,1.8626800171628681,0,0,0.13253582874097675,0.3775416196820299,0,0.10042638254928737,0.11082303478352037,0.6724306865208562,0.142691130596529,0
2013-06-06T15:00:00Z,2013-06-06T08:56:16Z,9.182619190126202,0.8046982588378843,7.1112356878778415,11.146810641389418,8.277835230210416,7.08759093366114,1.0955365207873684,0.5419475675768634,0.4571298158576772,0.9605630764791787,0.10417561194628364,0.45409349024251694,0.2891485453145841,3.785766314440275,0.9324367731019148,0.10340884039890125
2013-06-06T15:30:00Z,2013-06-06T09:26:16Z,14.925121016195583,4.195283913304947,8.900763853244554,16.117808250107355,11.884745351082987,10.870657656947605,5.460308666683157,4.479833851919153,0.7853642224958138,1.612086320590715,0.4219153301703569,0.9425186505648844,0.4797942949865233,6.0909757489189635,2.375037348517102,0.41322284329746883
2013-06-06T16:00:00Z,2013-06-06T09:56:16Z,17.6147591334122,7.116860094219789,9.380652742002674,18.657397991210193,14.002995975796347,13.135438863198337,10.945969922923158,9.0396437448808,1.420353427370609,2.7007916988729077,1.3709980864559033,1.7630127977605605,0.9004588195710538,8.894765468464167,4.924937610541204,1.1877206930616167
2013-06-06T16:30:00Z,2013-06-06T10:26:16Z,20.240588142614605,9.43513749310421,9.722654625703399,21.007545542420257,15.916332179096154,15.21800451775685,15.538545656920158,13.4370133741252,2.757023060985395,4.5314745993857,4.204555002440967,3.000263184011895,2.0468796051299716,12.365836517753317,8.966165380841591,2.8816973297275577
2013-06-06T17:00:00Z,2013-06-06T10:56:16Z,21.472039210970788,10.790118313132352,9.714228625999917,22.074055653777293,16.5956728579608,16.00610852746748,17.870404806648107,16.10575264640427,3.8369970430798883,6.3547413484232855,8.108666264529703,4.0477840940309076,3.6401286110721354,15.2358093573874,12.63952699793017,4.7539426111532626
2013-06-06T17:30:00Z,2013-06-06T11:26:16Z,22.747607741226286,11.842083043086841,9.554940084321323,23.050995928390968,17.115635697053257,16.864472984248142,19.85065313519384,17.939489163030935,4.597744847967488,7.937346654864589,12.43488667172866,4.986326983037126,5.653789088919406,17.51637001157983,16.342585960342614,6.571672065203048
2013-06-06T18:00:00Z,2013-06-06T11:56:16Z,23.045087696610825,12.217236291895649,9.36415011379968,23.35087761920658,17.138016180338017,17.571975317399232,20.071364086601157,18.869368614456334,5.279059248429768,9.43617346075401,16.24275347906729,5.709301045560028,7.693871569888628,19.069834708923235,21.35113062212875,8.382052733880267
2013-06-06T18:30:00Z,2013-06-06T12:26:16Z,23.126755993304467,12.018294433708423,9.021417115021169,23.60323153449471,17.306539531571154,18.05687874539923,19.324231336947104,18.94221316123633,5.943298819251395,11.076209389936233,18.673191390396433,6.240299017266281,9.83869181584461,19.94889540746514,26.7625816427225,9.35834998264132
2013-06-06T19:00:00Z,2013-06-06T12:56:16Z,22.600020187022334,11.263357394482352,8.757181923729528,22.935233813325553,16.992916685333284,17.652045992501666,17.819282996116474,17.746787403346467,6.3672870212549295,12.170176012433478,18.48066095392948,6.271047469033559,10.913368443754342,19.777758456162157,29.25163759675648,9.809519959288536
2013-06-06T19:30:00Z,2013-06-06T13:26:16Z,23.290788913337455,11.780290788712561,8.591312607974444,23.58633802471548,17.39690411635355,18.51097217579219,19.14496217484037,19.513267217279804,6.81986255334572,13.129066297152368,19.441372926217362,6.6163721087125,12.57192001329864,20.133624757205812,32.43916048719421,10.795238918372283
2013-06-06T20:00:00Z,2013-06-06T13:56:16Z,22.787991739376803,11.484539351811087,8.295610784238177,23.03442918657613,17.194059145850293,18.029655598318055,18.369645788613266,18.7785802241398,7.240745722261349,14.358722469547633,19.213287440327065,6.729031844306931,13.530898123323677,20.01031393504786,33.749085834207555,11.163879591281907
2013-06-06T20:30:00Z,2013-06-06T14:26:16Z,17.77040542222062,7.857939615390035,7.075756400588718,18.00688175324284,14.287433309334173,13.566583858666709,11.643197191634368,11.338924324751666,6.496782301402419,12.008571516333381,14.996485071827324,5.528374956443453,10.492309366928897,17.111756547924458,26.87775550986602,9.075101546006113
2013-06-06T21:00:00Z,2013-06-06T14:56:16Z,17.17545018548339,7.147606080610982,6.746651163427019,17.38673490110955,13.521388620297621,13.306679359118055,10.161971511881159,9.775943370956334,5.594247172917953,10.036191943976183,12.238537111273716,4.782063772664893,8.581083724174272,14.989555366185941,23.191983587251478,7.92088763106401
2013-06-06T21:30:00Z,2013-06-06T15:26:16Z,17.592604408904293,7.458892591567965,6.948779399165027,17.911469612015743,13.511868590325902,13.963411309961586,10.064630374139368,10.023784830078533,5.1740312905897206,9.03195219424285,10.761117590479813,4.430167943517367,7.609510829236521,14.127416163998733,21.23500851056108,7.042212399477433
2013-06-06T22:00:00Z,2013-06-06T15:56:16Z,17.815057464850515,7.809462584921299,6.850825133665988,17.600615538696257,13.954336761104837,13.577493234472854,10.506568858539579,10.683412321773934,5.279059248429768,9.330107139435265,11.425987390862677,4.56227080679113,7.864319644900551,14.582537010539705,22.208784301630114,7.123459509280588
2013-06-06T22:30:00Z,2013-06-06T16:26:16Z,16.47826733043146,6.626817473846175,6.50667654826266,16.358418167277033,13.218898594120725,12.272457328257362,8.043807193827684,8.514981536854465,5.070013595121953,8.451862225272464,9.931096255818513,4.059424911777429,6.772080820811273,13.391929348114903,20.31963943178165,6.339616359208592
2013-06-06T23:00:00Z,2013-06-06T16:56:16Z,18.07338510487646,7.5695024876175445,7.033300774798566,17.884278271266062,14.042003838044646,14.052749351184506,9.361779606799262,10.136367179514734,4.949926727808557,8.041853224616377,9.675546516721077,4.051662192814608,6.645373380937356,13.419002326275393,20.351918667966704,6.162104075354099
2013-06-06T23:30:00Z,2013-06-06T17:26:16Z,20.549438509847253,9.17703011535635,7.42738921814181,20.145420807395226,15.163881055457248,16.557456492043535,11.214301264426263,12.743474830958332,5.093041709208465,8.770621289302559,10.065320652708513,4.438355089468523,7.069856680667723,13.978041929729745,22.37937490419875,6.748577149078235
2013-06-07T00:00:00Z,2013-06-06T17:56:16Z,19.346978009442957,8.503146031024492,6.955803043417758,18.79805973850658,14.65588611048204,14.91128780341626,10.235301304257474,11.769680919139335,5.232254957931441,9.265175516806279,9.808011250920558,4.566437358943977,7.0247070013702695,13.978041929729745,23.349649907924377,7.042212399477433
2013-06-07T00:30:00Z,2013-06-06T18:26:16Z,13.799219295079176,5.4947607351066665,4.854333946995167,12.50786440275004,11.911089074595502,10.105147076587503,5.887157444213579,6.989513492365668,4.719363000868094,7.870548990076328,7.459554941497286,3.792838050319164,5.662646085769688,12.289253164289343,19.20873727262085,5.365219049061961
2013-06-07T01:00:00Z,2013-06-06T18:56:16Z,8.075220112490378,2.4911027506329018,2.224961341020195,6.616303406129987,8.17826708739398,5.35349300526457,1.888185795994416,2.7684040353346133,3.691035624933679,5.738843208061643,4.86153159472974,2.895980997554537,4.0973608454752055,9.738425015932961,14.012484677583865,3.446654696663832
2013-06-07T01:30:00Z,2013-06-06T19:26:16Z,4.217738505897475,0.9851207320094842,0.8202877177126531,3.141896689351716,5.115706311948683,2.382540960366786,0.47501827207825426,0.7352257447058067,2.6642329716464093,3.9663435396641784,3.117673404583472,2.1577860185712185,2.9561808287200706,7.5594352750312686,9.82862104218767,2.1701210991228876
2013-06-07T02:00:00Z,2013-06-06T19:56:16Z,2.412017527073454,0.4526009117801789,0.27315428235066436,1.9701118135420905,3.254653600392959,1.1983811198604737,0.14388655231893158,0.127957022417778,1.9524425555465164,2.87043313880185,2.0869533886424905,1.666522503924306,2.2183806860864497,6.029719802197865,7.174949182866647,1.4444489913004133
2013-06-07T02:30:00Z,2013-06-06T20:26:16Z,1.3431027458397302,0.2621191308132112,0.0022067962648007803,1.2838267119565199,2.0833777575562427,0.6792131070128117,0.06267592755560475,0,1.431037549644772,2.0972849626926715,1.3861020201802232,1.2821755690846888,1.6927090354775105,4.874437297164883,5.252459500753455,0.9239504553210052
2013-06-07T03:00:00Z,2013-06-06T20:56:16Z,0.6424398988555858,0.14228871130822351,0,0.7899874903939716,1.2706795912180058,0.33892941366374263,0.05680401739525263,0,0.9842493563284233,1.44522590650243,0.81319223003883645,0.9021379068434876,1.2177032907650522,3.839560670012262,3.5488078812351933,0.5795534631677076
2013-06-07T03:30:00Z,2013-06-06T21:26:16Z,0.2498161069659931,0.07499291262938422,0,0.3533755892471187,0.62669420765696,0.12084394351259335,0.07782086691710947,0,0.6016712978096139,0.9164973566542417,0.42952935641888473,0.6003390727555463,0.8361937141078304,2.8917513546777376,2.2129683196054035,0.34760607561442064
2013-06-07T04:00:00Z,2013-06-06T21:56:16Z,0.06296445803831803,0.04129246749845052,0,0.11206985538558233,0.2772074603377263,0.03492101390409719,0.09037402039535579,0,0.34722280866123445,0.5963572332140387,0.19250873097301116,0.39949775946751154,0.592835185610198,2.161059082392156,1.3857258617570285,0.182882859359754
2013-06-07T04:30:00Z,2013-06-06T22:26:16Z,0,0.03578617157425018,0,0.018892719842185032,0.08046194565463344,0.01304157498192945,0.09037402039535579,0,0.2131374126873651,0.4244550688695536,0.11860843648927212,0.28590265353583455,0.425581321066075,1.6273920218930844,0.8788650186830851,0.07917469906636275
2013-06-07T05:00:00Z,2013-06-06T22:56:16Z,0,0.03220299246599413,0,0,0.0022007846812019823,0,0.09037402039535579,0,0.1305272197575307,0.3082750092256483,0.036269177088121635,0.17995803210988345,0.30551766525124047,1.203654164999019,0.5256776647118312,0.027669314577699108
2013-06-07T05:30:00Z,2013-06-06T23:26:16Z,0,0.02526813993194235,0,0,0,0,0.09037402039535579,0,0.06641285364339117,0.2226646835578551,0,0.11432465207747775,0.22580368904787126,0.8902880281597674,0.30072936262829997,0
2013-06-07T06:00:00Z,2013-06-06T23:56:16Z,0.07180790013400824,0.2081864700439993,0,0,0,0.10147853249840524,0.2553624271931242,0.19271514015700267,0.09070249342781303,0.24438259037344107,0.2414226684813628,0.060578412408140825,0.1538936847878345,0.15570514492821183,0.264127439769404,0.10667162399258628
2013-06-07T06:30:00Z,2013-06-07T00:26:05Z,0.054485423141732825,0.19555826185214703,0,0,0,0.09382921246996095,0.2553624271931242,0.22732333892550335,0.07791584609191907,0.22239143927383767,0.22488635205677696,0.04850501899933665,0.12612809163429434,0.03780710325242135,0.1848074462358807,0.0754702398038975
2013-06-07T07:00:00Z,2013-06-07T00:56:05Z,0.054485423141732825,0.19305272669180806,0,0,0,0.09382921246996095,0.2553624271931242,0.22732333892550335,0.055277816243689305,0.1844235822074227,0.1925639684925405,0.034241309521086206,0.09958436446013183,0,0.14743523608248976,0.06672675166574706
2013-06-07T07:30:00Z,2013-06-07T01:26:05Z,0.054485423141732825,0.1830990452700677,0,0,0,0.09382921246996095,0.22838736371671317,0.22342062627136264,0.05193722047421581,0.1502478514423657,0.2150824198752357,0.034241309521086206,0.0868183208819157,0,0.14743523608248976,0.05652813650185918
2013-06-07T08:00:00Z,2013-06-07T01:56:05Z,0.054485423141732825,0.1235581949589779,0,0,0,0.0770805220559548,0.18003352583132262,0.16298077849763135,0.03131865722502833,0.09679193592283576,0.17992983559649664,0.025330648111501777,0.06242984320852476,0,0.1118561277356767,0.05320466850294795
2013-06-07T08:30:00Z,2013-06-07T02:26:05Z,0.054485423141732825,0.08395938772644912,0,5.860021810425767e-4,0,0.05929659819014456,0.1445374678277642,0.134308523249588,0.026870018449206928,0.05059845206425846,0.11096946658544647,0.012346041502710766,0.03982994347810283,0,0.04751203426625352,0.04667992081591712
2013-06-07T09:00:00Z,2013-06-07T02:56:05Z,0.023148510204973195,0.057461612998497544,0.008449984020908524,0.038998357132734196,0,0.0345661731023274,0.10094294099766579,0.08706851293626801,0.015724575952698,0.02215122266054536,0.07263646252276283,4.1235401453419305e-4,0.019563464969038755,0,0.020211230251875455,0.015726654244709
2013-06-07T09:30:00Z,2013-06-07T03:26:05Z,0.038184378996527144,0.03857098059795579,0,0.02990832153976426,0,0.014313581382516902,0.06378176355231052,0.05315540334180047,0.007093380015827767,0,0.0289661839508358,0,0.010655609563680678,0,0,0.01837783101915508
2013-06-07T10:00:00Z,2013-06-07T03:56:05Z,0,0.018170307189482,0.008449984020908524,0,0,0.005772893692077503,0.03311847550990668,0.0231280482696728,0.0028828582710681535,0,0.004029124594896951,0.004091816060614181,0.0030632254485914285,0,0,0.013158356676338075
2013-06-07T10:30:00Z,2013-06-07T04:26:05Z,0,0,0.008449984020908524,0.011865420417366839,0,0,0,0,0,0,0,0,0,0.0018615640027686447,0,0
2013-06-07T11:00:00Z,2013-06-07T04:56:05Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018615640027686447,0,0
2013-06-07T11:30:00Z,2013-06-07T05:26:05Z,0,0,0,0,0.04012483665063876,0,0,0,0,0,0,0,0,0.024148965025598098,0,0
2013-06-07T12:00:00Z,2013-06-07T05:56:05Z,0,0,0,0,0.094594737200575,0,0,0,0,0.011992412538571353,0,0.008009369081964564,0,0.08440349290858373,0.020211230251875455,0
2013-06-07T12:30:00Z,2013-06-07T06:26:05Z,0.009848303668850618,0,0,0,0.2960933760679068,0,0,0,0.0028828582710681535,0.04006255008849305,0,0.018615421773386924,0,0.13707480676998668,0.07838188263174943,0
2013-06-07T13:00:00Z,2013-06-07T06:56:05Z,0.12859821404914673,0,0.1305951884815308,0.17262444847172131,0.9296193578543003,0.08444262298381881,0,0,0.026870018449206928,0.07489941198965121,0,0.026197373768326423,0,0.2143533285614292,0.14743523608248976,0
2013-06-07T13:30:00Z,2013-06-07T07:26:05Z,0.9753355496223609,0.15153815910486843,0.8773498759230112,1.3403625088153035,2.7700865370182837,0.7726896686273803,0.0021596806529522367,0,0.11932605478921209,0.1797844028986111,0,0.07639010097507562,0.010655609563680678,0.4462229935427061,0.3057952181366017,0
2013-06-07T14:00:00Z,2013-06-07T07:56:05Z,3.2022611903658933,0.9759344649509861,2.336934931752855,3.606543081199884,5.202221952356657,2.54378980541032,0.509015445519461,0.106817067525562,0.3346960661720614,0.4122896746370976,0,0.15494306361349558,0.06242984320852476,0.9414889162773489,0.7788101431913976,0
2013-06-07T14:30:00Z,2013-06-07T08:26:05Z,8.020252955333248,3.081083918525951,4.900572400547062,8.001354341228323,8.24257547323179,6.4507125207714084,2.341151407529774,1.4564242780339,0.7382116921375163,0.87998209534886,0.0941546122094197,0.34608483160717973,0.19758779005495047,1.959495851242201,1.7054030057034488,0.06500408324401284
2013-06-07T15:00:00Z,2013-06-07T08:56:05Z,13.279198288456616,5.802223217495299,7.123509015661058,13.03231444071703,10.963269883330282,10.636965062522663,5.534589039774632,4.825732720113313,1.3370272859222418,1.6531238920036184,0.4112857341213048,0.7327832484537982,0.482319585642553,3.815607924540211,3.3280496630880054,0.22661305178830304
2013-06-07T15:30:00Z,2013-06-07T09:26:05Z,17.782039751735912,8.34910179626256,8.595795625096825,17.942644157150454,13.785910491962293,14.232724219232395,9.919500098693842,9.700439448584198,2.368163474047377,3.3411919889918886,2.1012853031050964,1.661658754694493,1.4147769237475816,7.100178793545032,7.065755783742443,0.9460078075591157
2013-06-07T16:00:00Z,2013-06-07T09:56:05Z,20.178183362201892,9.75810688982765,8.97791024331415,20.268913662233935,15.216911940882543,15.93262775898566,12.932290550954106,12.8945340396818,3.249316452387363,5.008765485783527,4.276098496247212,2.5891957347667174,2.5499620745679916,9.814476709910446,11.238154639645284,2.2184955623102494
2013-06-07T16:30:00Z,2013-06-07T10:26:05Z,21.12403953670412,10.582460873987964,9.153294329438246,21.099070955565033,15.803644084169672,16.687761444263252,15.199550625212106,15.087411570646466,3.9982505879954044,6.277286833412801,6.554574049017435,3.3056600459433096,3.784403060836266,11.976389006411965,14.882093455595111,3.555914793501337
2013-06-07T17:00:00Z,2013-06-07T10:56:05Z,23.47018756244983,12.557723589954422,9.455104939220766,23.21926563392013,17.192454222891865,18.284068033474902,19.274871213590473,19.131828640720933,5.0048678476744195,8.469073666128406,10.849820381842193,4.466130644614866,6.05116751714983,14.866883108411079,20.385819254375456,5.907892011526186
2013-06-07T17:30:00Z,2013-06-07T11:26:05Z,24.101894309909447,13.747089265792491,9.353878825558231,23.940807881075997,17.316680160943342,18.81994477442663,21.903859095898525,21.196896612000135,5.979898158940373,10.704670215269372,16.328292044723533,5.65647173974226,8.649406565421938,17.565081947313274,25.30149708298892,8.729284076181106
2013-06-07T18:00:00Z,2013-06-07T11:56:05Z,24.43692702067766,14.282728934539191,9.253276543872701,24.265514740968904,17.20372095719926,19.297744629669783,23.036118582473417,21.985245443061533,6.610686863263442,12.445525923677343,20.569248826260594,6.458409675996263,10.773723687015078,18.93589831093814,30.442245787094826,10.987869539517844
2013-06-07T18:30:00Z,2013-06-07T12:26:05Z,24.338818606568555,14.098795449825369,9.260993119544763,24.265514740968904,16.945920454297635,19.51175752892753,22.874674656240582,22.125340500346532,7.0227086028482795,13.193072598446134,23.559753080176392,6.904394091447963,12.460806398311936,19.59725831354818,34.75495796781307,11.821239649786845
2013-06-07T19:00:00Z,2013-06-07T12:56:05Z,24.39484101078832,14.041734329681017,9.580552942064193,24.33434130608774,16.64681361927633,19.015470780716516,21.845413106620683,22.105287544017134,7.59349655658386,14.326720081697875,25.991140978341484,7.332053976615783,14.702850289175249,19.436329735892578,40.18907474987165,11.803087500248413
2013-06-07T19:30:00Z,2013-06-07T13:26:05Z,24.903818741126802,13.984673209536666,9.160963337781324,24.855789545228,17.3620128257034,20.298967182436236,22.754139881612208,23.165708940629603,8.16428451315479,15.048619747349951,24.592826478735613,7.4245332847611305,16.11698441188925,19.809367341415033,42.360722921288065,13.673959210268787
2013-06-07T20:00:00Z,2013-06-07T13:56:05Z,24.81838812517904,13.803403562121122,9.03869585952486,24.663510141238582,17.487118664214645,20.447686577775286,22.375520187133578,23.165708940629603,8.627272202026605,17.054240757173815,22.65900644117093,7.3955402632795915,16.991722891663365,19.646996029813426,42.280647195543125,13.744351248096935
2013-06-07T20:30:00Z,2013-06-07T14:26:05Z,24.465017370804638,13.59024524533407,8.826954738765753,24.4724857520738,17.192454222891865,20.34348507832279,21.17181411212074,22.712639169905934,8.749194960180978,18.537395026211403,21.815803387906616,7.459437373292678,16.94470963694809,19.535232828782178,40.73004641053722,13.315961945591962
2013-06-07T21:00:00Z,2013-06-07T14:56:05Z,25.018103426781785,13.814685361279578,8.819444617088955,24.576525915756907,17.113735159940976,20.582334806951085,20.66242291312495,23.000195943794733,8.75684885900214,19.274912257247102,21.66934560979658,7.5825751273045565,16.92593517616563,19.560023497667927,40.266010352704605,13.494123625590838
2013-06-07T21:30:00Z,2013-06-07T15:26:05Z,23.715759618659106,12.336757818633929,8.588395551293177,23.103524547894196,16.167407513848225,19.397369446523303,17.68238523161142,19.3317768466298,8.252734391302559,17.722612951259613,19.9495074588026,7.160972473595009,15.409693461582743,18.57644808382057,39.299920015501705,13.296268744764491
2013-06-07T22:00:00Z,2013-06-07T15:56:05Z,22.905137804893815,11.668902520323053,8.640270183684526,22.62905584469329,15.761226043116864,19.156171031991292,15.444821193262106,17.565118136367065,7.364831942689582,15.015770357568455,18.25258745344175,6.511016466998657,13.397673584055093,17.338921939894988,35.75230594028046,12.421452540853192
2013-06-07T22:30:00Z,2013-06-07T16:26:05Z,23.880626124638486,12.557723589954422,8.69231804975848,23.38543835694774,16.12431185081997,20.180661178045455,15.58386847835284,19.459758295225736,7.124410947373629,14.972048701649566,17.52538116325011,6.569235369765338,13.196919497114074,16.87145912471074,38.42606310621046,12.705320880880445
2013-06-07T23:00:00Z,2013-06-07T16:56:05Z,24.450968889455844,12.99664022920379,8.580998997193747,23.602930521309936,16.394985073826923,20.702663584793214,15.754882224914214,18.969287243867733,7.240639258426791,15.626019589526281,16.871999854823905,6.7029344970635405,12.57140959547645,16.500305764459494,42.360722921288065,13.533941789912031
2013-06-07T23:30:00Z,2013-06-07T17:26:05Z,23.159387466967697,11.892258713682526,8.404534934697995,22.37070544219381,14.827369314363315,20.004309199881433,13.70659104049058,15.605116694744199,7.158488895469442,14.69000391186396,14.649279137256617,6.411321977833559,11.128080550696676,15.311715682842854,39.729864471497955,13.178537494335847
2013-06-08T00:00:00Z,2013-06-07T17:56:05Z,22.613532913747424,10.859916370071437,8.375320005705696,21.083741460866968,13.402231907609986,18.959433698450834,11.629760313447473,11.658305110911266,6.735536065527396,13.313724742762947,12.427752619031486,5.904171098049182,10.082686156471103,13.9773166384104,34.04878119216858,11.703582808368502
2013-06-08T00:30:00Z,2013-06-07T18:26:05Z,20.937164752036598,9.365231466793649,8.122052878267285,19.135515691233678,13.459334845429378,17.107965520274647,7.694655277049737,7.494539295687999,6.010975479332744,11.449081089417826,10.669867646416952,5.300417982676886,9.089371169838643,12.551389574935094,27.831187687019998,9.538871542926184
2013-06-08T01:00:00Z,2013-06-07T18:56:05Z,18.82570803831615,7.789702180124737,7.816634379624512,17.262029576541806,12.211775387985757,14.266201289887068,4.434474383620737,5.3402732751498325,4.970787072753814,8.905036130069227,8.839813154151821,4.47848551763444,7.515582085880877,10.491015346287039,22.18867412875176,7.465217787315026
2013-06-08T01:30:00Z,2013-06-07T19:26:05Z,16.23876288918885,6.362449920419404,7.476171845017103,15.22394023200013,10.705058245154824,10.375875151843728,2.5520874636107056,3.64075902859904,3.9623353030398882,6.6713263538106276,6.688899366267695,3.7171336911990216,6.069560746670283,8.894311339974122,17.234503161576363,5.757072705692388
2013-06-08T02:00:00Z,2013-06-07T19:56:05Z,9.797516349077853,3.58796621955993,5.76800738062993,10.12623633572778,8.079081390246879,6.191386825103124,1.1427227106121316,1.7588408012354932,2.994005748796288,4.664470136730943,4.714271275934648,2.833035146121281,4.5491369319065065,7.357887241779048,12.808452335227782,4.159479186307362
2013-06-08T02:30:00Z,2013-06-07T20:26:05Z,4.583802394427199,1.5293777720325614,2.984861311806574,4.747287599717664,4.9642831796713764,2.9207129817473874,0.4334397135897169,0.645308694179926,2.194633044778409,3.1819930509522125,3.1957347130876395,1.9929135007946084,3.269056611215502,5.728508470911733,9.098046248488124,2.973615948349127
2013-06-08T03:00:00Z,2013-06-07T20:56:05Z,2.3053821214953607,0.787817320366807,1.4455987184693315,2.5266667531252645,2.7432918598856952,1.3635155817597693,0.19465844791646894,0.26709628158207466,1.634833933968707,2.1314683454647443,2.0678386602792562,1.3716060266165926,2.3097572619683877,4.3029506984902754,6.269635036239318,2.166191660105793
